,Day,Cash,Portfolio,Total,Open,Close,High,Low,Buy sign,Target price,Tag,MDD
0,2011-04-08,-0.3600000000005821,9999.99285546416,9999.632855464159,17205.0,17380.0,17440.0,17205.0,1,0,0,0.0
1,2011-04-11,-0.35288149962434545,10057.128626615748,10056.775745116123,17380.0,17540.0,17585.0,17380.0,1,0,0,-3.671445358413621e-05
2,2011-04-12,10081.470237615858,0.0,10081.470237615858,17500.0,17150.0,17500.0,17100.0,0,0,0,0.0
3,2011-04-13,-0.3597623841415043,10081.467588131609,10081.107825747467,17105.0,17395.0,17450.0,16955.0,1,0,0,0.0
4,2011-04-14,-0.36242157464221236,10173.137561398355,10172.775139823712,17395.0,17635.0,17635.0,17290.0,1,0,0,-3.594831506210642e-05
5,2011-04-15,10292.145890503058,0.0,10292.145890503058,17750.0,17780.0,17810.0,17600.0,0,0,0,0.0
6,2011-04-18,-0.37410949694276496,10292.14276145711,10291.768651960167,17980.0,18350.0,20400.0,17975.0,1,0,0,0.0
7,2011-04-19,10366.687158852836,0.0,10366.687158852836,18175.0,18130.0,18335.0,17950.0,0,0,0,-3.6653050481839333e-05
8,2011-04-20,-0.37284114716385375,10366.68375440658,10366.310913259416,18505.0,18630.0,18730.0,18445.0,1,0,0,0.0
9,2011-04-21,-0.38232896114459436,10532.905290834313,10532.522961873168,18925.000000000004,19725.0,20000.0,18835.0,1,0,0,-3.62937154033819e-05
10,2011-04-22,-0.3940735063642933,10887.721801410104,10887.32772790374,19750.0,19610.0,20270.0,19560.0,1,0,0,0.0
11,2011-04-25,-0.3790782029427646,10589.372059929496,10588.992981726553,19610.0,19870.0,19885.0,19405.0,1,0,0,0.0
12,2011-04-26,-0.37965553692811227,10603.022603995298,10602.64294845837,19850.0,19725.0,20070.0,19645.0,1,0,0,-0.027402017614714363
13,2011-04-27,10600.135877159291,0.0,10600.135877159291,19990.0,19120.0,20020.0,18710.0,0,0,0,-0.02614826948909926
14,2011-04-28,10600.135877159291,0.0,10600.135877159291,19115.0,19210.0,19450.0,18975.0,0,0,0,-0.0263785437457153
15,2011-04-29,10600.135877159291,0.0,10600.135877159291,19380.0,18660.0,19485.0,18450.0,0,0,0,-0.0263785437457153
16,2011-05-02,10600.135877159291,0.0,10600.135877159291,18619.999999999996,18790.0,18885.0,18610.0,0,0,0,-0.0263785437457153
17,2011-05-03,10600.135877159291,0.0,10600.135877159291,18725.0,18135.0,18770.0,18020.0,0,0,0,-0.0263785437457153
18,2011-05-04,10600.135877159291,0.0,10600.135877159291,18105.0,18045.0,18295.0,17785.0,0,0,0,-0.0263785437457153
19,2011-05-06,10600.135877159291,0.0,10600.135877159291,17560.0,17590.0,17640.0,17010.0,0,0,0,-0.0263785437457153
20,2011-05-09,10600.135877159291,0.0,10600.135877159291,17690.0,17735.0,17970.0,17600.0,0,0,0,-0.0263785437457153
21,2011-05-11,-0.38412284070909664,10600.131061692127,10599.746938851418,18155.0,18100.0,18400.0,17939.999999999996,1,0,0,-0.0263785437457153
22,2011-05-12,10254.720013046119,0.0,10254.720013046119,17675.0,17605.0,17840.0,17590.0,0,0,0,-0.026414267691718715
23,2011-05-13,10254.720013046119,0.0,10254.720013046119,17610.0,17360.0,17610.0,16905.0,0,0,0,-0.05810495749441573
24,2011-05-16,-0.36998695388138003,10254.7146733255,10254.344686371618,17240.0,17365.0,17645.0,17160.0,1,0,0,-0.05810495749441573
25,2011-05-17,-0.36696806403597293,10191.391669800234,10191.024701736198,17345.0,17540.0,17545.0,17320.0,1,0,0,-0.05813943121320888
26,2011-05-18,-0.37142510065496026,10239.88529083431,10239.513865733656,17575.0,18145.0,18200.0,17575.0,1,0,0,-0.06395536568472605
27,2011-05-19,10571.413866577974,0.0,10571.413866577974,18215.0,17760.0,18360.0,17760.0,0,0,0,-0.059501640656023
28,2011-05-20,10571.413866577974,0.0,10571.413866577974,17795.0,17790.0,17800.0,17160.0,0,0,0,-0.029016657642820128
29,2011-05-23,10571.413866577974,0.0,10571.413866577974,17625.0,17030.0,17630.0,17030.0,0,0,0,-0.029016657642820128
30,2011-05-24,-0.37613342202712374,10571.407883666276,10571.031750244249,16865.0,17250.0,17275.0,16785.0,1,0,0,-0.029016657642820128
31,2011-05-25,-0.3858366105287132,10754.323111633374,10753.937275022845,17390.0,16780.0,17540.0,16720.0,1,0,0,-0.029051754991157117
32,2011-05-26,-0.3757118534085748,10436.505726204465,10436.130014351056,17020.0,17620.0,17630.0,16910.0,1,0,0,-0.012251900210464
33,2011-05-27,10610.43106495296,0.0,10610.43106495296,17555.0,17495.0,17740.0,17365.0,0,0,0,-0.041442466400297966
34,2011-05-30,-0.37893504703970393,10610.421319036428,10610.042383989388,17720.0,17670.0,17845.0,17670.0,1,0,0,-0.025432931741469083
35,2011-05-31,-0.3771830654641235,10640.884171562868,10640.506988497404,17885.0,18455.0,18650.0,17850.0,1,0,0,-0.025468632050423254
36,2011-06-01,10974.298732368898,0.0,10974.298732368898,18555.0,18550.0,18710.0,18360.0,0,0,0,-0.022670461069500554
37,2011-06-02,-0.39126763110289176,10974.294430082255,10973.903162451152,17975.0,18315.0,18485.0,17960.0,1,0,0,0.0
38,2011-06-03,11198.08013326863,0.0,11198.08013326863,18450.0,17865.0,18560.0,17840.0,0,0,0,-3.604512027535276e-05
39,2011-06-07,11198.08013326863,0.0,11198.08013326863,17570.0,17285.0,17575.0,17165.0,0,0,0,0.0
40,2011-06-08,11198.08013326863,0.0,11198.08013326863,17375.0,17255.0,17385.0,16980.0,0,0,0,0.0
41,2011-06-09,-0.3998667313699116,11198.074313160987,11197.674446429617,17340.0,17500.0,17564.999999999996,17305.0,1,0,0,0.0
42,2011-06-10,-0.40953855035695597,11324.557340775558,11324.147802225201,17660.0,17220.0,17815.0,17220.0,1,0,0,-3.62282493234975e-05
43,2011-06-13,-0.3902162054509972,10833.849274089307,10833.459057883856,16985.0,17050.0,17250.0,16800.0,1,0,0,0.0
44,2011-06-14,-0.38527086085923656,10745.638378378379,10745.25310751752,17025.0,17630.0,17670.0,17025.0,1,0,0,-0.04333118508440208
45,2011-06-15,11136.224453906309,0.0,11136.224453906309,17785.0,17795.0,17870.000000000004,17520.0,0,0,0,-0.05112037610405693
46,2011-06-16,-0.39554609369224636,11136.219101057579,11135.823554963887,17380.0,17335.0,17555.0,17300.0,1,0,0,-0.01659492189619476
