,Day,Cash,Portfolio,Total,Open,Close,High,Low,Buy sign,Target price,Tag
0,2015-10-05,10000.0,0.0,10000.0,10259.545519459576,10231.3857421875,10268.9321118836,10212.61255733945,0,0.0,0
1,2015-10-06,10000.0,0.0,10000.0,10250.160131025143,10175.0673828125,10278.319911604878,10175.0673828125,0,0.0,0
2,2015-10-07,10000.0,0.0,10000.0,10099.97158387382,9949.7861328125,10099.97158387382,9949.7861328125,0,0.0,0
3,2015-10-08,10000.0,0.0,10000.0,10006.108342633928,9855.9228515625,10024.881529017855,9790.21669921875,0,0.0,0
4,2015-10-12,10000.0,0.0,10000.0,9855.92253691826,9832.4560546875,9855.92253691826,9827.762758241348,0,0.0,0
5,2015-10-13,10000.0,0.0,10000.0,9874.696009776872,9780.830078125,9874.696009776872,9780.830078125,0,0.0,0
6,2015-10-14,-0.3600000000005821,9999.99377908883,9999.63377908883,9776.136150893502,9733.896484375,9808.98922485234,9733.896484375,1,0.0,0
7,2015-10-15,-0.35729369103319186,9980.117827605509,9979.760533914476,9785.522839232872,9813.6826171875,9813.6826171875,9719.816690672076,1,0.0,0
8,2015-10-16,-0.358496021519386,10085.405618457204,10085.047122435684,9912.24086946277,9959.173828125,9982.640307456117,9907.547573596548,1,0.0,0
9,2015-10-19,10132.294784516165,0.0,10132.294784516165,9987.33249557783,9949.7861328125,9992.025790923495,9940.399542121168,0,0.0,0
10,2015-10-20,-0.36521548383461777,10132.291859718895,10131.92664423506,9982.641100563224,10090.5869140625,10090.5869140625,9940.401434411337,1,0.0,0
11,2015-10-21,10239.52121342365,0.0,10239.52121342365,10104.666641321235,10006.107421875,10114.053233649449,9982.640941054467,0,0.0,0
12,2015-10-22,10239.52121342365,0.0,10239.52121342365,9949.787605805914,9841.841796875,9954.480901846387,9823.0686127131,0,0.0,0
13,2015-10-23,10239.52121342365,0.0,10239.52121342365,9912.240679565832,9945.09375,9945.09375,9879.387609131663,0,0.0,0
14,2015-10-26,-0.36878657634952106,10239.512513703188,10239.143727126839,9992.027693041424,10090.5869140625,10090.5869140625,9973.254508085029,1,0.0,0
15,2015-10-27,10341.373350323569,0.0,10341.373350323569,10123.439761995542,10001.4140625,10142.212946533316,10001.4140625,0,0.0,0
16,2015-10-28,-0.3666496764308249,10341.364255912853,10340.997606236422,10043.654295975355,10189.146484374998,10193.83978077499,9987.334739175496,1,0.0,0
17,2015-10-29,10475.358654027988,0.0,10475.358654027988,10217.307658743352,10146.908203125,10226.6942528258,10123.441717918882,0,0.0,0
18,2015-10-30,10475.358654027988,0.0,10475.358654027988,10156.292706376233,9992.02734375,10156.292706376233,9987.334047674964,0,0.0,0
19,2015-11-02,10475.358654027988,0.0,10475.358654027988,10029.573266118345,9959.173828125,10053.039745449458,9959.173828125,0,0.0,0
20,2015-11-03,-0.3713459720111132,10475.353247245943,10474.981901273932,10043.653129752574,10029.5732421875,10085.892792447796,9949.787212652083,1,0.0,0
21,2015-11-04,10450.195492908026,0.0,10450.195492908026,10048.347059032223,10076.5068359375,10076.5068359375,9996.720801372556,0,0.0,0
22,2015-11-05,-0.3745070919740101,10450.186446104413,10449.81193901244,10118.746633099196,10231.3857421875,10231.3857421875,10118.746633099196,1,0.0,0
23,2015-11-06,10637.528714255805,0.0,10637.528714255805,10325.251319920091,10278.318359375,10334.63791202911,10250.158583047943,0,0.0,0
24,2015-11-09,10637.528714255805,0.0,10637.528714255805,10320.558817555147,9973.2548828125,10320.558817555147,9954.481697150735,0,0.0,0
25,2015-11-10,10637.528714255805,0.0,10637.528714255805,9870.002939585092,9724.5107421875,9940.402389938768,9630.644808382602,0,0.0,0
26,2015-11-11,-0.38128574419533834,10637.525040895214,10637.143755151019,9691.656359533989,9916.9345703125,9916.9345703125,9686.9630634761,1,0.0,0
27,2015-11-12,-0.39160461720530293,10810.567330574679,10810.175725957473,9954.481415137816,10024.880859375,10071.813822199789,9954.481415137816,1,0.0,0
28,2015-11-13,-0.39099464197170164,10715.12859177917,10714.737597137198,9935.707916617785,10001.4140625,10020.187247037777,9874.695066870014,1,0.0,0
29,2015-11-16,-0.37091492845502216,10518.3695940609,10517.998679132445,9799.601540210411,9870.0009765625,9954.480300185003,9799.601540210411,1,0.0,0
30,2015-11-17,10715.180467396525,0.0,10715.180467396525,10029.574407673774,10043.654296875,10053.040889675818,9982.641443669683,0,0.0,0
31,2015-11-18,10715.180467396525,0.0,10715.180467396525,10118.746691497092,10090.5869140625,10146.906468931686,10067.120432867005,0,0.0,0
32,2015-11-19,-0.38953260347443575,10715.177235637673,10714.787703034199,10156.29165349011,10203.224609375,10250.15756525989,10118.745288782198,1,0.0,0
33,2015-11-20,10755.862794632423,0.0,10755.862794632423,10226.690940518549,10264.237304687498,10264.237304687498,10198.531167391831,0,0.0,0
34,2015-11-23,-0.38720536757682567,10755.854492140463,10755.467286772886,10287.704951484018,10278.318359375,10358.104392301657,10259.545175156964,1,0.0,0
35,2015-11-24,-0.3843975403196964,10754.086852444281,10753.702454903962,10306.477411762195,10297.0908203125,10339.330481836116,10264.237750238573,1,0.0,0
36,2015-11-25,10742.081241294996,0.0,10742.081241294996,10325.251510487917,10292.3984375,10344.02469505244,10264.238660653216,0,0.0,0
37,2015-11-26,-0.3887587050030561,10742.07783197523,10741.689073270227,10362.79823001355,10390.9580078125,10400.344600412149,10297.092081816,1,0.0,0
38,2015-11-27,-0.3816668318831944,10735.952417400846,10735.570750568962,10381.570718551407,10339.331054687502,10437.890270369951,10334.637758702622,1,0.0,0
39,2015-11-30,10716.312344570708,0.0,10716.312344570708,10395.652128959611,10306.4794921875,10395.652128959611,10236.080042104251,0,0.0,0
40,2015-12-01,-0.37765542929264484,10716.302161675618,10715.924506246325,10334.638326634553,10381.5712890625,10400.34447403368,10287.7053642066,1,0.0,0
41,2015-12-02,10806.602621977354,0.0,10806.602621977354,10470.744712681077,10367.4921875,10494.211195676777,10367.4921875,0,0.0,0
42,2015-12-03,-0.3873780226458621,10806.592835641632,10806.205457618986,10372.185199359516,10419.1181640625,10419.1181640625,10292.399159364442,1,0.0,0
43,2015-12-04,-0.3847287548069289,10673.778628126944,10673.393899372137,10283.012223240676,10320.558593749998,10339.33177900466,10278.318926927011,1,0.0,0
44,2015-12-07,10755.03054263372,0.0,10755.03054263372,10400.345143037684,10212.61328125,10409.731736127067,10212.61328125,0,0.0,0
45,2015-12-08,10755.03054263372,0.0,10755.03054263372,10170.37272333998,10001.4140625,10221.998980818864,9949.787805021117,0,0.0,0
46,2015-12-09,10755.03054263372,0.0,10755.03054263372,9968.56108105515,9935.7080078125,9973.25437723267,9931.01471163498,0,0.0,0
47,2015-12-10,-0.3794573662798939,10755.023501203006,10754.644043836726,9907.54867088584,9823.0693359375,9949.78833836001,9733.89670460314,1,0.0,0
48,2015-12-11,10660.203480284279,0.0,10660.203480284279,9841.842393715868,9668.1904296875,9846.53569004096,9630.644059086771,0,0.0,0
