,Day,Cash,Portfolio,Total,Open,Close,High,Low,Buy sign,Target price,Tag,MDD
0,2011-04-08,-0.3500000000003638,9999.990381903643,9999.640381903642,17205.0,17380.0,17440.0,17205.0,1,0,0,0.0
1,2011-04-11,-0.3629533312541753,10028.125245299647,10027.762291968393,17380.0,17540.0,17585.0,17380.0,1,0,0,-3.5961809635773535e-05
2,2011-04-12,10023.101537825754,0.0,10023.101537825754,17500.0,17150.0,17500.0,17100.0,0,0,0,0.0
3,2011-04-13,-0.358462174244778,10023.092714453582,10022.734252279337,17105.0,17395.0,17450.0,16955.0,1,0,0,-0.0004647850643977965
4,2011-04-14,10062.865322156382,0.0,10062.865322156382,17395.0,17635.0,17635.0,17290.0,0,0,0,-0.0005014119344534997
5,2011-04-15,10062.865322156382,0.0,10062.865322156382,17750.0,17780.0,17810.0,17600.0,0,0,0,0.0
6,2011-04-18,-0.3546778436175373,10062.85740011751,10062.502722273892,17980.0,18350.0,20400.0,17975.0,1,0,0,0.0
7,2011-04-19,10112.212460344675,0.0,10112.212460344675,18175.0,18130.0,18335.0,17950.0,0,0,0,-3.6033462724742975e-05
8,2011-04-20,-0.35753965532421716,10112.206542303175,10111.84900264785,18505.0,18630.0,18730.0,18445.0,1,0,0,0.0
9,2011-04-21,-0.36803509179662797,10230.410928319627,10230.04289322783,18925.000000000004,19725.0,20000.0,18835.0,1,0,0,-3.5942450601242526e-05
10,2011-04-22,10509.034409646756,0.0,10509.034409646756,19750.0,19610.0,20270.0,19560.0,0,0,0,0.0
11,2011-04-25,10509.034409646756,0.0,10509.034409646756,19610.0,19870.0,19885.0,19405.0,0,0,0,0.0
12,2011-04-26,10509.034409646756,0.0,10509.034409646756,19850.0,19725.0,20070.0,19645.0,0,0,0,0.0
13,2011-04-27,10509.034409646756,0.0,10509.034409646756,19990.0,19120.0,20020.0,18710.0,0,0,0,0.0
14,2011-04-28,10509.034409646756,0.0,10509.034409646756,19115.0,19210.0,19450.0,18975.0,0,0,0,0.0
15,2011-04-29,10509.034409646756,0.0,10509.034409646756,19380.0,18660.0,19485.0,18450.0,0,0,0,0.0
16,2011-05-02,10509.034409646756,0.0,10509.034409646756,18619.999999999996,18790.0,18885.0,18610.0,0,0,0,0.0
17,2011-05-03,10509.034409646756,0.0,10509.034409646756,18725.0,18135.0,18770.0,18020.0,0,0,0,0.0
18,2011-05-04,10509.034409646756,0.0,10509.034409646756,18105.0,18045.0,18295.0,17785.0,0,0,0,0.0
19,2011-05-06,10509.034409646756,0.0,10509.034409646756,17560.0,17590.0,17640.0,17010.0,0,0,0,0.0
20,2011-05-09,10509.034409646756,0.0,10509.034409646756,17690.0,17735.0,17970.0,17600.0,0,0,0,0.0
21,2011-05-11,-0.38559035324396973,10509.03349001175,10508.647899658507,18155.0,18100.0,18400.0,17939.999999999996,1,0,0,0.0
22,2011-05-12,10124.46622115234,0.0,10124.46622115234,17675.0,17605.0,17840.0,17590.0,0,0,0,-3.677882983186384e-05
23,2011-05-13,10124.46622115234,0.0,10124.46622115234,17610.0,17360.0,17610.0,16905.0,0,0,0,-0.03659405550536623
24,2011-05-16,-0.3637788476607966,10124.463077262044,10124.099298414383,17240.0,17365.0,17645.0,17160.0,1,0,0,-0.03659405550536623
25,2011-05-17,9981.300033389705,0.0,9981.300033389705,17345.0,17540.0,17545.0,17320.0,0,0,0,-0.036628970486481824
26,2011-05-18,-0.35996661029457755,9981.299427144535,9980.93946053424,17575.0,18145.0,18200.0,17575.0,1,0,0,-0.050217208897195886
27,2011-05-19,10278.240849312884,0.0,10278.240849312884,18215.0,17760.0,18360.0,17760.0,0,0,0,-0.050251519647490306
28,2011-05-20,10278.240849312884,0.0,10278.240849312884,17795.0,17790.0,17800.0,17160.0,0,0,0,-0.021961443015355936
29,2011-05-23,10278.240849312884,0.0,10278.240849312884,17625.0,17030.0,17630.0,17030.0,0,0,0,-0.021961443015355936
30,2011-05-24,-0.3691506871164165,10278.232776145709,10277.863625458593,16865.0,17250.0,17275.0,16785.0,1,0,0,-0.021961443015355936
31,2011-05-25,10363.90818256272,0.0,10363.90818256272,17390.0,16780.0,17540.0,16720.0,0,0,0,-0.021997338211773337
32,2011-05-26,-0.37181743728069705,10363.906674500588,10363.534857063307,17020.0,17620.0,17630.0,16910.0,1,0,0,-0.013809663326520056
33,2011-05-27,10437.480152816222,0.0,10437.480152816222,17555.0,17495.0,17740.0,17365.0,0,0,0,-0.013845187570219401
34,2011-05-30,10437.480152816222,0.0,10437.480152816222,17720.0,17670.0,17845.0,17670.0,0,0,0,-0.006808832671139652
35,2011-05-31,-0.3698471837778925,10437.470340775557,10437.100493591779,17885.0,18455.0,18650.0,17850.0,1,0,0,-0.006808832671139652
36,2011-06-01,10722.787044256776,0.0,10722.787044256776,18555.0,18550.0,18710.0,18360.0,0,0,0,-0.006844959608177268
37,2011-06-02,-0.382955743223647,10722.778995299646,10722.396039556423,17975.0,18315.0,18485.0,17960.0,1,0,0,0.0
38,2011-06-03,10899.23533906129,0.0,10899.23533906129,18450.0,17865.0,18560.0,17840.0,0,0,0,-3.6464838734548836e-05
39,2011-06-07,10899.23533906129,0.0,10899.23533906129,17570.0,17285.0,17575.0,17165.0,0,0,0,0.0
40,2011-06-08,10899.23533906129,0.0,10899.23533906129,17375.0,17255.0,17385.0,16980.0,0,0,0,0.0
41,2011-06-09,-0.3946609387094213,10899.231521739131,10898.836860800422,17340.0,17500.0,17564.999999999996,17305.0,1,0,0,0.0
42,2011-06-10,10971.44077621284,0.0,10971.44077621284,17660.0,17220.0,17815.0,17220.0,0,0,0,-3.656020339698661e-05
43,2011-06-13,10971.44077621284,0.0,10971.44077621284,16985.0,17050.0,17250.0,16800.0,0,0,0,0.0
44,2011-06-14,-0.3992237871607358,10971.435810810812,10971.036587023651,17025.0,17630.0,17670.0,17025.0,1,0,0,0.0
45,2011-06-15,11310.898402502207,0.0,11310.898402502207,17785.0,17795.0,17870.000000000004,17520.0,0,0,0,-3.6840119491391e-05
46,2011-06-16,11310.898402502207,0.0,11310.898402502207,17380.0,17335.0,17555.0,17300.0,0,0,0,0.0
47,2011-06-17,11310.898402502207,0.0,11310.898402502207,17515.0,17285.0,17515.0,16950.0,0,0,0,0.0
48,2011-06-20,11310.898402502207,0.0,11310.898402502207,17270.0,16675.0,17290.0,16675.0,0,0,0,0.0
49,2011-06-21,11310.898402502207,0.0,11310.898402502207,16870.0,16830.0,17010.0,16300.0,0,0,0,0.0
50,2011-06-22,11310.898402502207,0.0,11310.898402502207,16995.0,17115.0,17290.0,16990.0,0,0,0,0.0
51,2011-06-23,11310.898402502207,0.0,11310.898402502207,17100.0,16910.0,17205.0,16870.0,0,0,0,0.0
52,2011-06-24,-0.4015974977919541,11310.890900411281,11310.48930291349,16645.0,16840.0,16860.0,16295.0,1,0,0,0.0
53,2011-06-27,11200.757014642819,0.0,11200.757014642819,16650.0,16655.0,16755.0,16520.0,0,0,0,-3.616862022451391e-05
54,2011-06-28,-0.4029853571810236,11200.754421269094,11200.351435911913,16665.0,16640.0,17010.0,16635.0,1,0,0,-0.00973763391199968
55,2011-06-29,11339.74007752195,0.0,11339.74007752195,17035.0,17125.0,17125.0,16945.0,0,0,0,-0.009773491252104199
56,2011-06-30,11339.74007752195,0.0,11339.74007752195,17280.0,17120.0,17280.0,17050.0,0,0,0,0.0
57,2011-07-01,-0.3999224780491204,11339.731515863687,11339.331593385637,17245.0,17440.0,17465.0,17220.0,1,0,0,0.0
58,2011-07-04,11495.683648485066,0.0,11495.683648485066,17600.0,17455.0,17610.0,17390.0,0,0,0,-3.602235443848915e-05
59,2011-07-05,11495.683648485066,0.0,11495.683648485066,17520.0,17535.0,17585.0,17450.0,0,0,0,0.0
60,2011-07-06,11495.683648485066,0.0,11495.683648485066,17570.0,17585.0,17585.0,17385.0,0,0,0,0.0
