,Day,Cash,Portfolio,Total,Open,Close,High,Low,Buy sign,Target price,Tag,MDD
0,2011-04-08,-0.3500000000003638,9999.99029024677,9999.640290246769,17205.0,17380.0,17440.0,17205.0,1,0,0,0.0
1,2011-04-11,-0.3676344195864658,10013.392032902468,10013.024398482881,17380.0,17540.0,17585.0,17380.0,1,0,0,-3.597097532310727e-05
2,2011-04-12,10081.794779044489,0.0,10081.794779044489,17500.0,17150.0,17500.0,17100.0,0,0,0,0.0
3,2011-04-13,-0.3652209555111767,10081.788260869565,10081.423039914054,17105.0,17395.0,17450.0,16955.0,1,0,0,0.0
4,2011-04-14,-0.35497748185662203,10086.847826086956,10086.4928486051,17395.0,17635.0,17635.0,17290.0,1,0,0,-3.687231674335535e-05
5,2011-04-15,10230.218309194099,0.0,10230.218309194099,17750.0,17780.0,17810.0,17600.0,0,0,0,0.0
6,2011-04-18,-0.37169080590138037,10230.212717391305,10229.841026585404,17980.0,18350.0,20400.0,17975.0,1,0,0,0.0
7,2011-04-19,-0.36251300684125454,10280.36897679201,10280.006463785168,18175.0,18130.0,18335.0,17950.0,1,0,0,-3.687923339388533e-05
8,2011-04-20,-0.38099748064814776,10464.267699764983,10463.886702284335,18505.0,18630.0,18730.0,18445.0,1,0,0,0.0
9,2011-04-21,-0.3728935231392825,10610.676938307874,10610.304044784734,18925.000000000004,19725.0,20000.0,18835.0,1,0,0,0.0
10,2011-04-22,-0.39570977383664285,11047.924368977674,11047.528659203837,19750.0,19610.0,20270.0,19560.0,1,0,0,0.0
11,2011-04-25,-0.39412497369994526,10933.933237367803,10933.539112394103,19610.0,19870.0,19885.0,19405.0,1,0,0,0.0
12,2011-04-26,-0.40298756885567855,10992.395757638073,10991.992770069217,19850.0,19725.0,20070.0,19645.0,1,0,0,-0.010318103743027504
13,2011-04-27,10989.668466216499,0.0,10989.668466216499,19990.0,19120.0,20020.0,18710.0,0,0,0,-0.005026996611441491
14,2011-04-28,10989.668466216499,0.0,10989.668466216499,19115.0,19210.0,19450.0,18975.0,0,0,0,-0.0052373879056773825
15,2011-04-29,-0.4015337835007813,10989.666129259695,10989.264595476194,19380.0,18660.0,19485.0,18450.0,1,0,0,-0.0052373879056773825
16,2011-05-02,10504.790770420868,0.0,10504.790770420868,18619.999999999996,18790.0,18885.0,18610.0,0,0,0,-0.0052739454700670135
17,2011-05-03,-0.37922957913178834,10504.788937720325,10504.409708141193,18725.0,18135.0,18770.0,18020.0,1,0,0,-0.049127538431937644
18,2011-05-04,10152.42247825602,0.0,10152.42247825602,18105.0,18045.0,18295.0,17785.0,0,0,0,-0.04916203142049921
19,2011-05-06,10152.42247825602,0.0,10152.42247825602,17560.0,17590.0,17640.0,17010.0,0,0,0,-0.08102320514933387
20,2011-05-09,10152.42247825602,0.0,10152.42247825602,17690.0,17735.0,17970.0,17600.0,0,0,0,-0.08102320514933387
21,2011-05-11,-0.357521743981124,10152.41400705053,10152.056485306548,18155.0,18100.0,18400.0,17939.999999999996,1,0,0,-0.08102320514933387
22,2011-05-12,-0.3516795113519038,9849.091466803762,9848.73978729241,17675.0,17605.0,17840.0,17590.0,1,0,0,-0.08105633409253572
23,2011-05-13,9729.31582586901,0.0,9729.31582586901,17610.0,17360.0,17610.0,16905.0,0,0,0,-0.10851194949493982
24,2011-05-16,9729.31582586901,0.0,9729.31582586901,17240.0,17365.0,17645.0,17160.0,0,0,0,-0.11932196548199114
25,2011-05-17,-0.3441741309907229,9729.306009400707,9728.961835269716,17345.0,17540.0,17545.0,17320.0,1,0,0,-0.11932196548199114
26,2011-05-18,-0.34834456635690003,9825.886722972971,9825.538378406614,17575.0,18145.0,18200.0,17575.0,1,0,0,-0.11935400799667592
27,2011-05-19,-0.35882451540237525,10172.842053466511,10172.483228951109,18215.0,17760.0,18360.0,17760.0,1,0,0,-0.11061209420617048
28,2011-05-20,9937.556944311027,0.0,9937.556944311027,17795.0,17790.0,17800.0,17160.0,0,0,0,-0.07920734647958728
29,2011-05-23,9937.556944311027,0.0,9937.556944311027,17625.0,17030.0,17630.0,17030.0,0,0,0,-0.10047239967719646
30,2011-05-24,9937.556944311027,0.0,9937.556944311027,16865.0,17250.0,17275.0,16785.0,0,0,0,-0.10047239967719646
31,2011-05-25,-0.353055688972745,9937.547058754408,9937.194003065435,17390.0,16780.0,17540.0,16720.0,1,0,0,-0.10047239967719646
32,2011-05-26,-0.34591090541471203,9694.1773613396,9693.831450434185,17020.0,17620.0,17630.0,16910.0,1,0,0,-0.10050525238632156
33,2011-05-27,-0.3488172854504228,9730.056554641598,9729.707737356148,17555.0,17495.0,17740.0,17365.0,1,0,0,-0.12253393953785942
34,2011-05-30,9777.91382300478,0.0,9777.91382300478,17720.0,17670.0,17845.0,17670.0,0,0,0,-0.11928649044506402
35,2011-05-31,-0.3461769952209579,9777.907967097535,9777.561790102314,17885.0,18455.0,18650.0,17850.0,1,0,0,-0.11492297285341964
36,2011-06-01,-0.35390932701557176,10123.666077555818,10123.312168228802,18555.0,18550.0,18710.0,18360.0,1,0,0,-0.11495483816133824
37,2011-06-02,-0.34648079129146936,9793.56483695652,9793.21835616523,17975.0,18315.0,18485.0,17960.0,1,0,0,-0.08365821166755326
38,2011-06-03,-0.3651533286465565,9975.893673913042,9975.528520584396,18450.0,17865.0,18560.0,17840.0,1,0,0,-0.1135376373967246
39,2011-06-07,9493.964495863444,0.0,9493.964495863444,17570.0,17285.0,17575.0,17165.0,0,0,0,-0.09703528922066608
40,2011-06-08,9493.964495863444,0.0,9493.964495863444,17375.0,17255.0,17385.0,16980.0,0,0,0,-0.14062549292833015
41,2011-06-09,9493.964495863444,0.0,9493.964495863444,17340.0,17500.0,17564.999999999996,17305.0,0,0,0,-0.14062549292833015
42,2011-06-10,-0.3355041365557554,9493.958113396006,9493.62260925945,17660.0,17220.0,17815.0,17220.0,1,0,0,-0.14062549292833015
43,2011-06-13,9117.762803617194,0.0,9117.762803617194,16985.0,17050.0,17250.0,16800.0,0,0,0,-0.14065643981378664
44,2011-06-14,-0.3271963828065054,9117.757856345475,9117.430659962669,17025.0,17630.0,17670.0,17025.0,1,0,0,-0.17467851092460676
45,2011-06-15,-0.3374505804185901,9452.194576968273,9451.857126387855,17785.0,17795.0,17870.000000000004,17520.0,1,0,0,-0.17470857589793887
46,2011-06-16,9236.275574106989,0.0,9236.275574106989,17380.0,17335.0,17555.0,17300.0,0,0,0,-0.14443696703937564
47,2011-06-17,9236.275574106989,0.0,9236.275574106989,17515.0,17285.0,17515.0,16950.0,0,0,0,-0.16395097410205592
48,2011-06-20,9236.275574106989,0.0,9236.275574106989,17270.0,16675.0,17290.0,16675.0,0,0,0,-0.16395097410205592
49,2011-06-21,9236.275574106989,0.0,9236.275574106989,16870.0,16830.0,17010.0,16300.0,0,0,0,-0.16395097410205592
50,2011-06-22,9236.275574106989,0.0,9236.275574106989,16995.0,17115.0,17290.0,16990.0,0,0,0,-0.16395097410205592
51,2011-06-23,-0.3344258930119395,9236.271864277322,9235.93743838431,17100.0,16910.0,17205.0,16870.0,1,0,0,-0.16395097410205592
52,2011-06-24,-0.3199500885039015,8988.000863689778,8987.680913601274,16645.0,16840.0,16860.0,16295.0,1,0,0,-0.16398158146530517
53,2011-06-27,8903.926611331954,0.0,8903.926611331954,16650.0,16655.0,16755.0,16520.0,0,0,0,-0.18645326109984584
