,Day,Cash,Portfolio,Total,Open,Close,High,Low,Buy sign,Target price,Tag,MDD
0,2011-07-20,10000.0,0.0,10000.0,13800.000000000002,13955.0,13955.0,13760.0,0,0,0,0.0
1,2011-07-21,10000.0,0.0,10000.0,13980.0,13680.0,14025.0,13680.0,0,0,0,0.0
2,2011-07-22,-0.3500000000003638,9999.990640074211,9999.64064007421,13820.0,14030.0,14030.0,13745.0,1,0,0,0.0
3,2011-07-25,-0.3625256067407463,10072.521447124303,10072.158921517563,14095.0,14270.0,14279.999999999998,14010.000000000002,1,0,0,-3.593599257892492e-05
4,2011-07-26,-0.3680452340886404,10147.84189981447,10147.473854580381,14344.999999999998,14494.999999999998,14494.999999999998,14344.999999999998,1,0,0,0.0
5,2011-07-27,10227.695628663094,0.0,10227.695628663094,14595.0,14505.000000000002,14600.0,14465.0,0,0,0,0.0
6,2011-07-28,-0.36437133690560586,10227.691487940632,10227.327116603727,14390.0,14660.0,14675.0,14225.000000000002,1,0,0,0.0
7,2011-07-29,-0.36951545517695195,10363.122727272728,10362.753211817551,14650.000000000002,14769.999999999998,14940.0,14650.000000000002,1,0,0,-3.603080036274468e-05
8,2011-08-01,10351.926208156325,0.0,10351.926208156325,14860.000000000002,14815.0,14865.0,14655.0,0,0,0,0.0
9,2011-08-02,10351.926208156325,0.0,10351.926208156325,14815.0,14650.000000000002,14844.999999999998,14570.000000000002,0,0,0,-0.0010447999136831369
10,2011-08-03,-0.3737918436745531,10351.919287569572,10351.545495725897,14284.999999999998,14650.000000000002,14650.000000000002,14190.0,1,0,0,-0.0010447999136831369
11,2011-08-04,10525.219624195443,0.0,10525.219624195443,14665.0,14530.0,14844.999999999998,14500.000000000002,0,0,0,-0.0010815384543629855
12,2011-08-05,-0.38037580455784337,10525.214851576991,10524.834475772434,13490.0,13835.0,14035.0,13490.0,1,0,0,0.0
13,2011-08-08,-0.37235656460688915,10437.777500927647,10437.40514436304,13550.0,13190.0,13880.0,12540.0,1,0,0,-3.659291081429142e-05
14,2011-08-09,9638.504869749708,0.0,9638.504869749708,12765.0,12555.0,12765.0,11745.0,0,0,0,-0.008343244413687518
15,2011-08-10,9638.504869749708,0.0,9638.504869749708,13200.0,12925.0,13245.0,12755.0,0,0,0,-0.08424667475891422
16,2011-08-11,-0.345130250292641,9638.49896103896,9638.153830788668,12205.0,13230.0,13300.0,12205.0,1,0,0,-0.08424667475891422
17,2011-08-12,-0.37774307308245625,10520.324888682746,10519.947145609663,13590.000000000002,13535.0,14230.0,13490.0,1,0,0,-0.08428002693336512
18,2011-08-16,-0.37159425585196004,10353.990623376623,10353.619029120771,13915.0,13450.0,15000.000000000002,13350.0,1,0,0,-0.0005009376311406005
19,2011-08-17,9693.684009612949,0.0,9693.684009612949,13375.0,13480.0,13480.0,13155.0,0,0,0,-0.01630375433498743
20,2011-08-18,9693.684009612949,0.0,9693.684009612949,13465.0,13465.0,13465.0,13280.0,0,0,0,-0.0790041105338034
21,2011-08-19,-0.34599038705164276,9693.681044526902,9693.33505413985,12990.0,12820.0,13255.0,12820.0,1,0,0,-0.0790041105338034
22,2011-08-22,-0.34266445110370114,9420.685623376625,9420.342958925521,12715.0,13000.0,13030.0,12615.0,1,0,0,-0.07903726475628599
23,2011-08-23,-0.3473835554559628,9527.438256029684,9527.090872474228,13080.0,13335.0,13380.0,13055.0,1,0,0,-0.10497421476412937
24,2011-08-24,9643.256049216248,0.0,9643.256049216248,13450.0,13050.0,13450.0,13050.0,0,0,0,-0.09483210682147764
25,2011-08-25,9643.256049216248,0.0,9643.256049216248,13115.0,12885.0,13295.0,12820.0,0,0,0,-0.08379526570179406
26,2011-08-26,9643.256049216248,0.0,9643.256049216248,12775.0,12915.0,12915.0,11810.0,0,0,0,-0.08379526570179406
27,2011-08-29,9643.256049216248,0.0,9643.256049216248,12915.0,12940.0,13050.0,12915.0,0,0,0,-0.08379526570179406
28,2011-08-30,-0.34395078375200683,9643.248545454546,9642.904594670794,13040.0,13120.0,13120.0,12935.0,1,0,0,-0.08379526570179406
29,2011-08-31,-0.3404077343548124,9651.743506493507,9651.403098759152,13120.0,13330.0,13330.0,13120.0,1,0,0,-0.08382865736087608
30,2011-09-01,9722.27306208486,0.0,9722.27306208486,13310.0,12970.0,13415.0,12970.0,0,0,0,-0.08302121538894591
31,2011-09-02,9722.27306208486,0.0,9722.27306208486,12980.0,13085.0,13120.0,12945.0,0,0,0,-0.07628786769111821
32,2011-09-05,9722.27306208486,0.0,9722.27306208486,12950.0,12735.0,12965.0,12735.0,0,0,0,-0.07628786769111821
33,2011-09-06,9722.27306208486,0.0,9722.27306208486,12575.0,12470.0,12670.0,12245.0,0,0,0,-0.07628786769111821
34,2011-09-07,9722.27306208486,0.0,9722.27306208486,12540.0,12675.0,12710.0,12540.0,0,0,0,-0.07628786769111821
35,2011-09-08,9722.27306208486,0.0,9722.27306208486,12825.0,12590.0,12875.0,12565.0,0,0,0,-0.07628786769111821
36,2011-09-09,9722.27306208486,0.0,9722.27306208486,12585.0,12465.0,12620.0,12440.0,0,0,0,-0.07628786769111821
37,2011-09-14,-0.3469379151410976,9722.266705009277,9721.919767094136,12365.0,12250.0,12470.0,12195.0,1,0,0,-0.07628786769111821
38,2011-09-15,9674.732132158926,0.0,9674.732132158926,12395.0,12230.0,12500.0,12035.0,0,0,0,-0.07632143421071004
39,2011-09-16,9674.732132158926,0.0,9674.732132158926,12440.0,12625.0,12635.0,12440.0,0,0,0,-0.08080472640033186
40,2011-09-19,9674.732132158926,0.0,9674.732132158926,12615.0,12625.0,12690.0,12565.0,0,0,0,-0.08080472640033186
41,2011-09-20,9674.732132158926,0.0,9674.732132158926,12590.0,12640.0,12640.0,12490.0,0,0,0,-0.08080472640033186
42,2011-09-21,-0.3478678410738212,9674.729202226345,9674.38133438527,12725.0,12835.0,12880.0,12725.0,1,0,0,-0.08080472640033186
43,2011-09-22,-0.34955411573355377,9549.318673469388,9548.969119353655,12635.0,13085.0,13085.0,12635.0,1,0,0,-0.08083805565959491
44,2011-09-23,9422.80424380583,0.0,9422.80424380583,12545.0,12340.0,12715.0,12340.0,0,0,0,-0.09275345690626512
45,2011-09-26,9422.80424380583,0.0,9422.80424380583,12500.0,12090.0,12600.0,12075.0,0,0,0,-0.10474036834873961
46,2011-09-27,9422.80424380583,0.0,9422.80424380583,12365.0,12430.0,12430.0,12355.0,0,0,0,-0.10474036834873961
47,2011-09-28,9422.80424380583,0.0,9422.80424380583,12565.0,12580.0,12590.0,12425.0,0,0,0,-0.10474036834873961
48,2011-09-29,-0.34575619417046255,9422.802554730984,9422.456798536814,12440.0,12440.0,12550.0,12440.0,1,0,0,-0.10474036834873961
49,2011-09-30,-0.3328359955448832,9427.748048237476,9427.415212241931,12530.0,12870.0,12885.0,12530.0,1,0,0,-0.10477337908689242
50,2011-10-04,-0.33255090478633065,9239.796428571428,9239.463877666642,12335.0,12625.0,12625.0,12335.0,1,0,0,-0.10430228072674814
51,2011-10-05,9348.044298938823,0.0,9348.044298938823,12660.0,12645.0,12725.0,12570.0,0,0,0,-0.12215951708723469
52,2011-10-06,-0.33570106117622345,9348.037758812618,9347.702057751441,12830.0,12750.0,12950.0,12750.0,1,0,0,-0.11184330278016445
53,2011-10-07,-0.33629019714862807,9388.998634508349,9388.6623443112,12965.0,13205.0,13235.0,12965.0,1,0,0,-0.1118758190790733
54,2011-10-10,-0.3351889487767039,9463.769977736549,9463.434788787772,13170.0,13440.0,13465.0,13170.0,1,0,0,-0.10798418659801806
55,2011-10-11,-0.35548828313403646,9672.914437847869,9672.558949564735,13600.0,13784.999999999998,13870.000000000002,13574.999999999998,1,0,0,-0.10088006458001433
56,2011-10-12,9765.43217263422,0.0,9765.43217263422,13880.0,13775.0,13999.999999999998,13770.0,0,0,0,-0.08101120024807902
57,2011-10-13,9765.43217263422,0.0,9765.43217263422,13900.0,13919.999999999998,13929.999999999998,13815.0,0,0,0,-0.07218732517605787
58,2011-10-14,-0.3478273657801765,9765.424641929498,9765.076814563718,13895.0,13905.0,13975.0,13595.0,1,0,0,-0.07218732517605787
59,2011-10-17,-0.3439670509978896,9853.945966604822,9853.601999553824,14080.000000000002,14450.0,14484.999999999998,14045.0,1,0,0,-0.07222108770864066
60,2011-10-18,-0.34792558063782053,9770.373617810761,9770.025692230123,14150.000000000002,14295.000000000002,14830.0,14150.000000000002,1,0,0,-0.06381031927330989
61,2011-10-19,9776.46898881791,0.0,9776.46898881791,14380.0,13885.0,14500.000000000002,13885.0,0,0,0,-0.07175089536652277
62,2011-10-20,9776.46898881791,0.0,9776.46898881791,13885.0,13400.0,13980.0,13400.0,0,0,0,-0.07113871844120959
63,2011-10-21,9776.46898881791,0.0,9776.46898881791,13440.0,13135.0,13504.999999999998,12850.0,0,0,0,-0.07113871844120959
64,2011-10-24,9776.46898881791,0.0,9776.46898881791,13240.0,13460.0,13465.0,13180.0,0,0,0,-0.07113871844120959
65,2011-10-25,-0.3510111820905877,9776.463545454544,9776.112534272454,13499.999999999998,13540.0,13725.000000000002,13499.999999999998,1,0,0,-0.07113871844120959
66,2011-10-26,9741.718585365572,0.0,9741.718585365572,13595.0,13545.0,13635.0,13525.0,0,0,0,-0.07117258514976132
67,2011-10-27,9741.718585365572,0.0,9741.718585365572,13579.999999999998,13325.0,13605.0,13300.0,0,0,0,-0.074440350586961
68,2011-10-28,9741.718585365572,0.0,9741.718585365572,13465.0,13195.0,13465.0,13075.0,0,0,0,-0.074440350586961
69,2011-10-31,-0.34141463442756503,9741.709424860854,9741.368010226426,13195.0,13415.0,13445.0,13195.0,1,0,0,-0.074440350586961
70,2011-11-01,9748.288547957207,0.0,9748.288547957207,13400.0,13210.0,13520.000000000002,13100.0,0,0,0,-0.07447365869374291
71,2011-11-02,9748.288547957207,0.0,9748.288547957207,13015.0,13190.0,13190.0,12900.0,0,0,0,-0.0738161391380586
