Date,Open,High,Low,Close,Volume
2023-10-12,733000,733000,721000,728000,37458
2023-10-13,720000,727000,718000,721000,31573
2023-10-16,723000,727000,714000,716000,34169
2023-10-17,723000,728000,721000,721000,30640
2023-10-18,718000,724000,704000,704000,40184
2023-10-19,694000,713000,694000,711000,72043
2023-10-20,706000,711000,700000,706000,52535
2023-10-23,706000,710000,699000,700000,65874
2023-10-24,708000,738000,707000,738000,124416
2023-10-25,738000,739000,719000,723000,79970
2023-10-26,718000,743000,710000,729000,142791
2023-10-27,721000,731000,713000,723000,55341
2023-10-30,720000,727000,718000,721000,40548
2023-10-31,719000,719000,705000,709000,70709
2023-11-01,709000,715000,702000,703000,37889
2023-11-02,714000,717000,707000,712000,45967
2023-11-03,715000,716000,701000,705000,36328
2023-11-06,713000,732000,710000,732000,80061
2023-11-07,730000,734000,724000,732000,43799
2023-11-08,740000,745000,728000,734000,40089
2023-11-09,734000,736000,723000,723000,35234
2023-11-10,718000,727000,716000,726000,24386
2023-11-13,730000,730000,719000,720000,25062
2023-11-14,728000,728000,718000,720000,41556
2023-11-15,728000,732000,722000,732000,63594
2023-11-16,732000,737000,728000,732000,27205
2023-11-17,735000,735000,723000,723000,27497
2023-11-20,716000,726000,715000,720000,34355
2023-11-21,724000,726000,719000,722000,32807
2023-11-22,717000,723000,714000,721000,29844
2023-11-23,719000,724000,717000,721000,23751
2023-11-24,721000,724000,708000,709000,46574
2023-11-27,709000,712000,700000,703000,52956
2023-11-28,712000,729000,705000,727000,77689
2023-11-29,727000,732000,723000,729000,66261
2023-11-30,725000,728000,718000,725000,67312
2023-12-01,725000,727000,711000,711000,48585
2023-12-04,716000,719000,712000,712000,33719
2023-12-05,708000,720000,707000,715000,47546
2023-12-06,717000,719000,705000,705000,54580
2023-12-07,705000,711000,700000,709000,46923
2023-12-08,713000,716000,705000,709000,53728
2023-12-11,709000,710000,702000,703000,48422
2023-12-12,708000,709000,701000,704000,47792
2023-12-13,704000,705000,700000,701000,41081
2023-12-14,707000,709000,698000,698000,103213
2023-12-15,702000,705000,700000,703000,59749
2023-12-18,705000,706000,700000,701000,52926
2023-12-19,701000,705000,701000,704000,39179
2023-12-20,706000,721000,704000,719000,104842
2023-12-21,715000,720000,707000,712000,41859
2023-12-22,716000,720000,712000,720000,45762
2023-12-26,725000,725000,718000,722000,53109
2023-12-27,722000,729000,720000,729000,58878
2023-12-28,729000,760000,727000,760000,132038
2024-01-02,760000,800000,756000,789000,199238
2024-01-03,782000,793000,776000,787000,87350
2024-01-04,782000,784000,759000,770000,77785
2024-01-05,765000,769000,753000,756000,60943
2024-01-08,763000,763000,746000,749000,60440
2024-01-09,757000,758000,751000,752000,32301
2024-01-10,758000,758000,745000,746000,25263
2024-01-11,750000,765000,746000,751000,51085
2024-01-12,752000,758000,740000,744000,36332
2024-01-15,742000,768000,739000,764000,56061
2024-01-16,765000,777000,755000,766000,71224
2024-01-17,770000,770000,755000,756000,66807
2024-01-18,756000,760000,748000,750000,45252
2024-01-19,751000,771000,747000,770000,92506
2024-01-22,775000,793000,771000,793000,136637
2024-01-23,793000,799000,789000,799000,77547
2024-01-24,797000,808000,783000,788000,86457
2024-01-25,795000,800000,779000,785000,96679
2024-01-26,778000,781000,767000,773000,58880
2024-01-29,800000,815000,793000,800000,194799
2024-01-30,800000,829000,800000,823000,147117
2024-01-31,823000,845000,822000,840000,149788
2024-02-01,829000,835000,816000,829000,86022
2024-02-02,823000,862000,822000,859000,134042
2024-02-05,851000,867000,840000,847000,79000
2024-02-06,857000,878000,841000,846000,78915
2024-02-07,849000,852000,825000,826000,97535
2024-02-08,831000,833000,802000,815000,99897
2024-02-13,817000,842000,817000,838000,87548
2024-02-14,832000,833000,815000,828000,53356
2024-02-15,835000,835000,818000,821000,48715
2024-02-16,829000,829000,815000,828000,61091
2024-02-19,820000,827000,818000,821000,56712
2024-02-20,819000,824000,815000,818000,50674
2024-02-21,822000,824000,817000,823000,90685
2024-02-22,825000,832000,818000,820000,39730
2024-02-23,819000,828000,806000,814000,71915
2024-02-26,817000,822000,809000,810000,64612
2024-02-27,816000,816000,803000,807000,57386
2024-02-28,807000,812000,796000,801000,57242
2024-02-29,796000,801000,772000,774000,137601
2024-03-04,777000,784000,772000,774000,82555
2024-03-05,770000,794000,768000,780000,53508
2024-03-06,778000,793000,777000,785000,37169
2024-03-07,794000,812000,786000,796000,86253
2024-03-08,813000,845000,812000,838000,186051
2024-03-11,842000,843000,825000,830000,63779
2024-03-12,836000,841000,826000,840000,46577
2024-03-13,842000,848000,819000,828000,59985
2024-03-14,830000,840000,825000,840000,75301
2024-03-15,837000,855000,826000,826000,90093
2024-03-18,834000,880000,826000,859000,173754
2024-03-19,860000,861000,845000,848000,58733
2024-03-20,854000,865000,846000,850000,67582
2024-03-21,853000,858000,830000,857000,76873
2024-03-22,851000,856000,840000,840000,52133
2024-03-25,847000,852000,835000,840000,47393
2024-03-26,846000,849000,826000,828000,69691
2024-03-27,828000,837000,827000,836000,34924
2024-03-28,832000,836000,826000,833000,35639
2024-03-29,833000,848000,828000,831000,48645
2024-04-01,838000,838000,816000,816000,56352
2024-04-02,813000,822000,810000,816000,42986
2024-04-03,811000,824000,811000,812000,50722
2024-04-04,816000,823000,812000,817000,34651
2024-04-05,812000,816000,804000,813000,39178
2024-04-08,808000,821000,798000,815000,38397
2024-04-09,819000,821000,805000,805000,39596
2024-04-11,796000,803000,785000,795000,61233
2024-04-12,795000,801000,787000,790000,41353
2024-04-15,784000,794000,777000,793000,31597
2024-04-16,787000,794000,781000,785000,43773
2024-04-17,785000,787000,776000,776000,29827
2024-04-18,780000,797000,777000,790000,33200
2024-04-19,784000,789000,770000,781000,55678
2024-04-22,790000,805000,788000,802000,59922
2024-04-23,795000,800000,789000,791000,44112
2024-04-24,799000,804000,788000,790000,48667
2024-04-25,783000,789000,775000,780000,68732
2024-04-26,779000,780000,769000,770000,82298
2024-04-29,775000,778000,768000,775000,90707
2024-04-30,776000,787000,775000,781000,60733
2024-05-02,777000,783000,774000,775000,49111
2024-05-03,779000,781000,771000,771000,56064
2024-05-07,777000,790000,777000,785000,87824
2024-05-08,795000,803000,790000,791000,82414
2024-05-09,796000,796000,779000,781000,82989
2024-05-10,789000,794000,783000,787000,65984
2024-05-13,791000,794000,780000,781000,35239
2024-05-14,783000,789000,779000,781000,28625
2024-05-16,786000,791000,781000,784000,65778
2024-05-17,783000,791000,782000,788000,45694
2024-05-20,792000,793000,785000,790000,40399
2024-05-21,785000,787000,779000,779000,58316
2024-05-22,781000,787000,776000,777000,41152
2024-05-23,773000,779000,770000,770000,73622
2024-05-24,763000,766000,751000,751000,81016
2024-05-27,754000,759000,746000,755000,44353
2024-05-28,754000,755000,745000,745000,52416
2024-05-29,739000,747000,726000,727000,89242
2024-05-30,726000,744000,721000,732000,38342
2024-05-31,739000,740000,728000,730000,51389
2024-06-03,736000,756000,736000,752000,49828
2024-06-04,746000,757000,746000,753000,33080
2024-06-05,757000,774000,751000,760000,64528
2024-06-07,762000,769000,747000,750000,57654
2024-06-10,742000,742000,733000,736000,68070
2024-06-11,740000,755000,739000,740000,48332
2024-06-12,741000,750000,736000,742000,59766
2024-06-13,743000,755000,736000,736000,95600
2024-06-14,736000,739000,733000,737000,51252
2024-06-17,735000,737000,730000,736000,37449
2024-06-18,739000,744000,733000,740000,46315
2024-06-19,746000,756000,742000,755000,55640
2024-06-20,753000,756000,747000,747000,33185
2024-06-21,747000,751000,738000,750000,61956
2024-06-24,747000,748000,734000,734000,45936
2024-06-25,740000,740000,732000,738000,42342
2024-06-26,738000,739000,728000,729000,64022
2024-06-27,725000,733000,722000,732000,49191
2024-06-28,732000,734000,724000,727000,76001
2024-07-01,727000,769000,725000,759000,146791
2024-07-02,756000,815000,753000,810000,310729
2024-07-03,805000,818000,792000,810000,156413
2024-07-04,810000,810000,795000,803000,72898
2024-07-05,808000,808000,798000,803000,63043
2024-07-08,806000,808000,784000,792000,80840
2024-07-09,796000,808000,791000,796000,54942
2024-07-10,796000,815000,792000,807000,81410
2024-07-11,814000,823000,805000,815000,82472
2024-07-12,815000,825000,813000,823000,86531
2024-07-15,830000,832000,816000,819000,62533
2024-07-16,825000,827000,816000,824000,51060
2024-07-17,818000,859000,818000,851000,175009
2024-07-18,850000,856000,842000,850000,94995
2024-07-19,842000,844000,821000,835000,69248
2024-07-22,833000,857000,826000,848000,123049
2024-07-23,852000,865000,845000,848000,73358
2024-07-24,845000,890000,836000,883000,271622
2024-07-25,880000,890000,858000,871000,190763
2024-07-26,873000,929000,872000,915000,249017
2024-07-29,919000,950000,915000,940000,145349
2024-07-30,940000,960000,928000,937000,144798
2024-07-31,945000,955000,925000,938000,108408
2024-08-01,928000,928000,901000,925000,144939
2024-08-02,912000,927000,903000,911000,101110
2024-08-05,898000,924000,853000,890000,251507
2024-08-06,923000,939000,901000,928000,191447
2024-08-07,927000,979000,925000,960000,280891
