Date,Open,High,Low,Close,Volume
2022-12-16,160000,163000,160000,162500,446581
2022-12-19,160500,161500,157500,159000,734465
2022-12-20,158000,158500,154500,157000,1039931
2022-12-21,157000,157500,155500,156000,531850
2022-12-22,156500,159500,156500,158500,452454
2022-12-23,157000,158000,155500,157000,336597
2022-12-26,157000,159000,157000,158000,387872
2022-12-27,158500,160000,157000,158000,637139
2022-12-28,156000,156500,154000,154000,556921
2022-12-29,153000,154000,150500,151000,552974
2023-01-02,154000,161000,154000,157000,1132256
2023-01-03,158500,160500,156000,159000,787752
2023-01-04,157500,161000,157500,160500,463444
2023-01-05,161000,161500,158000,159000,577152
2023-01-06,157500,161500,157500,159500,502420
2023-01-09,161000,164500,160000,164000,614204
2023-01-10,162500,164000,161500,163000,414613
2023-01-11,163500,165000,163000,164000,367725
2023-01-12,166000,168000,164500,166500,869403
2023-01-13,167500,170000,167000,169000,707095
2023-01-16,166500,167500,163500,166500,797353
2023-01-17,166500,167000,164500,166000,452113
2023-01-18,166500,166500,162500,164500,499603
2023-01-19,162000,164000,162000,164000,353522
2023-01-20,163000,164500,163000,164500,296063
2023-01-25,166100,166500,165200,165700,359163
2023-01-26,166600,176200,166600,174900,1692960
2023-01-27,177000,177600,173300,173900,1174428
2023-01-30,174400,175700,169400,170000,831088
2023-01-31,169000,170400,167000,167000,698589
2023-02-01,169200,171500,168700,170000,599556
2023-02-02,171500,172900,169300,169900,548264
2023-02-03,170100,174500,169600,172800,770290
2023-02-06,174000,174700,170700,170700,582407
2023-02-07,171000,171200,169500,170500,533337
2023-02-08,171500,173000,170200,172700,442701
2023-02-09,171900,174000,171500,172600,583923
2023-02-10,171600,173500,171100,173400,372830
2023-02-13,172700,174300,171300,171600,373651
2023-02-14,172900,175700,172700,173700,502938
2023-02-15,174600,175300,171800,172700,451687
2023-02-16,173400,180000,173300,179300,1070527
2023-02-17,177400,179800,177000,179000,457976
2023-02-20,179400,179400,176600,178200,404747
2023-02-21,178500,179000,175500,178200,454862
2023-02-22,175800,176900,174000,174200,432567
2023-02-23,174400,178600,174300,176200,446435
2023-02-24,176200,177300,173800,173900,382070
2023-02-27,173100,173600,170200,173300,427027
2023-02-28,174100,178100,174000,176300,824763
2023-03-02,176500,179800,176500,178500,747929
2023-03-03,177500,178200,175000,176100,549203
2023-03-06,177800,178500,176000,177500,547005
2023-03-07,176500,177500,175100,175100,462996
2023-03-08,174300,176100,174100,174900,497195
2023-03-09,176600,180400,175700,176300,808110
2023-03-10,174700,176700,174600,175000,443221
2023-03-13,174400,176300,173500,176000,529759
2023-03-14,175200,175900,170500,171000,589581
2023-03-15,172700,175500,172700,174300,481716
2023-03-16,172800,174800,171800,174000,392030
2023-03-17,175200,176600,173200,176600,507745
2023-03-20,176500,177000,174800,175100,366357
2023-03-21,175900,176900,174800,175800,297779
2023-03-22,177000,180500,176700,180300,718542
2023-03-23,179300,182400,178700,180500,591091
2023-03-24,180600,180600,175300,177700,649952
2023-03-27,177700,177700,174800,176100,402749
2023-03-28,177100,178300,175800,177100,341408
2023-03-29,175800,180700,175800,180400,571771
2023-03-30,179200,181900,178800,181200,525981
2023-03-31,182000,184900,181900,184500,668373
2023-04-03,184600,185500,182300,183600,534323
2023-04-04,184000,186500,183300,183800,510739
