,Day,Cash,Portfolio,Total,Open,Close,High,Low,Signal,Target price,Tag,MDD
0,2023-01-17,10000.0,0.0,10000.0,109500,110000,111500,109500,0.0,110000,0,0
1,2023-01-18,10000.0,0.0,10000.0,110500,108500,111000,107500,0.0,108500,0,0
2,2023-01-19,10000.0,0.0,10000.0,107500,107500,108500,106500,0.0,107500,0,0
3,2023-01-20,10000.0,0.0,10000.0,107500,108500,109000,107000,0.0,108500,0,0
4,2023-01-25,10000.0,0.0,10000.0,109200,108100,109500,108000,0.0,108100,0,0
5,2023-01-26,10000.0,0.0,10000.0,108200,108100,108500,107500,0.0,108100,0,0
6,2023-01-27,10000.0,0.0,10000.0,108500,113300,115500,108400,0.0,113300,0,0
7,2023-01-30,99.63999999999942,9900.0,9999.64,113300,110000,113600,110000,1.0,110000,0,0
8,2023-01-31,99.63999999999942,9972.0,10071.64,110500,110800,112500,109800,0.0,110800,0,0
9,2023-02-01,99.63999999999942,10017.0,10116.64,111800,111300,112000,110100,0.0,111300,0,0
10,2023-02-02,99.63999999999942,10008.0,10107.64,113500,111200,113500,110800,0.0,111200,0,0
11,2023-02-03,99.63999999999942,10098.0,10197.64,111200,112200,113900,110800,0.0,112200,0,0
12,2023-02-06,99.63999999999942,9954.0,10053.64,112600,110600,112600,110300,0.0,110600,0,0
13,2023-02-07,99.63999999999942,9774.0,9873.64,111000,108600,111100,108000,0.0,108600,0,0
14,2023-02-08,9918.282627675999,0.0,9918.282627675999,109100,107800,109500,107500,-1.0,107800,0,0
15,2023-02-09,9918.282627675999,0.0,9918.282627675999,107900,107000,108700,107000,0.0,107000,0,0
16,2023-02-10,9918.282627675999,0.0,9918.282627675999,107000,108600,109900,105900,0.0,108600,0,0
17,2023-02-13,9918.282627675999,0.0,9918.282627675999,108600,109800,112000,108400,0.0,109800,0,0
18,2023-02-14,9918.282627675999,0.0,9918.282627675999,110600,110000,110700,109400,0.0,110000,0,0
19,2023-02-15,9918.282627675999,0.0,9918.282627675999,109800,106000,111100,105900,0.0,106000,0,0
20,2023-02-16,9918.282627675999,0.0,9918.282627675999,106900,106600,107300,105900,0.0,106600,0,0
21,2023-02-17,9918.282627675999,0.0,9918.282627675999,105900,107300,108400,105500,0.0,107300,0,0
22,2023-02-20,9918.282627675999,0.0,9918.282627675999,108300,108000,109000,107100,0.0,108000,0,0
23,2023-02-21,941.9526276759989,8976.0,9917.952627675999,108800,112200,112500,108000,1.0,112200,0,0
24,2023-02-22,941.9526276759989,9024.0,9965.952627675999,110700,112800,113600,110300,0.0,112800,0,0
25,2023-02-23,941.9526276759989,8960.0,9901.952627675999,113200,112000,113200,110900,0.0,112000,0,0
26,2023-02-24,941.9526276759989,8872.0,9813.952627675999,112000,110900,112500,110000,0.0,110900,0,0
27,2023-02-27,941.9526276759989,8712.0,9653.952627675999,110800,108900,110800,107800,0.0,108900,0,0
28,2023-02-28,9749.632051707998,0.0,9749.632051707998,110100,106400,110300,105700,-1.0,106400,0,0
29,2023-03-02,9749.632051707998,0.0,9749.632051707998,106400,105900,108300,105800,0.0,105900,0,0
30,2023-03-03,9749.632051707998,0.0,9749.632051707998,106400,104200,106500,103900,0.0,104200,0,0
31,2023-03-06,9749.632051707998,0.0,9749.632051707998,104800,102100,105300,101300,0.0,102100,0,0
32,2023-03-07,9749.632051707998,0.0,9749.632051707998,102400,100200,103000,100100,0.0,100200,0,0
33,2023-03-08,9749.632051707998,0.0,9749.632051707998,99400,97400,99500,96700,0.0,97400,0,0
34,2023-03-09,9749.632051707998,0.0,9749.632051707998,97900,96500,98900,96500,0.0,96500,0,0
35,2023-03-10,9749.632051707998,0.0,9749.632051707998,95200,94900,95800,94200,0.0,94900,0,0
36,2023-03-13,9749.632051707998,0.0,9749.632051707998,94300,98400,98500,91500,0.0,98400,0,0
37,2023-03-14,9749.632051707998,0.0,9749.632051707998,97400,93800,98000,93800,0.0,93800,0,0
38,2023-03-15,9749.632051707998,0.0,9749.632051707998,95200,96700,98900,95000,0.0,96700,0,0
39,2023-03-16,9749.632051707998,0.0,9749.632051707998,94700,94800,95000,93700,0.0,94800,0,0
40,2023-03-17,9749.632051707998,0.0,9749.632051707998,95500,95700,97900,94700,0.0,95700,0,0
41,2023-03-20,9749.632051707998,0.0,9749.632051707998,96000,96300,98700,95900,0.0,96300,0,0
42,2023-03-21,9749.632051707998,0.0,9749.632051707998,97700,100600,100800,97600,0.0,100600,0,0
43,2023-03-22,9749.632051707998,0.0,9749.632051707998,101200,98200,101700,97900,0.0,98200,0,0
44,2023-03-23,9749.632051707998,0.0,9749.632051707998,98100,98400,99200,96700,0.0,98400,0,0
45,2023-03-24,9749.632051707998,0.0,9749.632051707998,97600,97400,98200,96700,0.0,97400,0,0
46,2023-03-27,9749.632051707998,0.0,9749.632051707998,97000,97100,98000,95200,0.0,97100,0,0
47,2023-03-28,9749.632051707998,0.0,9749.632051707998,97700,99700,101500,97700,0.0,99700,0,0
48,2023-03-29,9749.632051707998,0.0,9749.632051707998,99800,99500,100400,98500,0.0,99500,0,0
49,2023-03-30,821.3120517079988,8928.0,9749.312051707999,99800,99200,100200,98000,1.0,99200,0,0
50,2023-03-31,821.3120517079988,9000.0,9821.312051707999,99900,100000,100700,99300,0.0,100000,0,0
51,2023-04-03,821.3120517079988,9036.0,9857.312051707999,100800,100400,101700,99700,0.0,100400,0,0
52,2023-04-04,821.3120517079988,9126.0,9947.312051707999,100900,101400,101800,99700,0.0,101400,0,0
53,2023-04-05,821.3120517079988,9090.0,9911.312051707999,101700,101000,102300,100600,0.0,101000,0,0
54,2023-04-06,821.3120517079988,8919.0,9740.312051707999,100900,99100,100900,99100,0.0,99100,0,0
55,2023-04-07,821.3120517079988,8991.0,9812.312051707999,99100,99900,100700,98600,0.0,99900,0,0
56,2023-04-10,821.3120517079988,8928.0,9749.312051707999,99800,99200,99800,97700,0.0,99200,0,0
57,2023-04-11,821.3120517079988,8856.0,9677.312051707999,99300,98400,99300,96900,0.0,98400,0,0
58,2023-04-12,821.3120517079988,9036.0,9857.312051707999,98400,100400,101500,98300,0.0,100400,0,0
59,2023-04-13,821.3120517079988,9117.0,9938.312051707999,100500,101300,101500,99200,0.0,101300,0,0
60,2023-04-14,821.3120517079988,9423.0,10244.312051707999,101400,104700,106000,100700,0.0,104700,0,0
61,2023-04-17,821.3120517079988,9513.0,10334.312051707999,104900,105700,106000,103900,0.0,105700,0,0
62,2023-04-18,821.3120517079988,9486.0,10307.312051707999,104700,105400,105700,103300,0.0,105400,0,0
63,2023-04-19,821.3120517079988,9900.0,10721.312051707999,106000,110000,110800,105400,0.0,110000,0,0
64,2023-04-20,821.3120517079988,10062.0,10883.312051707999,110000,111800,113200,108900,0.0,111800,0,0
65,2023-04-21,821.3120517079988,9891.0,10712.312051707999,111600,109900,111600,107900,0.0,109900,0,0
66,2023-04-24,821.3120517079988,9891.0,10712.312051707999,109500,109900,112500,109500,0.0,109900,0,0
67,2023-04-25,821.3120517079988,9882.0,10703.312051707999,110000,109800,112700,108800,0.0,109800,0,0
68,2023-04-26,821.3120517079988,9774.0,10595.312051707999,109300,108600,110700,108000,0.0,108600,0,0
69,2023-04-27,821.3120517079988,9504.0,10325.312051707999,108600,105600,108600,103000,0.0,105600,0,0
70,2023-04-28,821.3120517079988,9864.0,10685.312051707999,106300,109600,112300,106000,0.0,109600,0,0
71,2023-05-02,821.3120517079988,9963.0,10784.312051707999,110100,110700,111800,108000,0.0,110700,0,0
72,2023-05-03,821.3120517079988,9837.0,10658.312051707999,110000,109300,112100,108800,0.0,109300,0,0
73,2023-05-04,821.3120517079988,9729.0,10550.312051707999,108100,108100,110000,107400,0.0,108100,0,0
74,2023-05-08,821.3120517079988,9801.0,10622.312051707999,108100,108900,110200,106000,0.0,108900,0,0
75,2023-05-09,821.3120517079988,10197.0,11018.312051707999,109200,113300,114400,109100,0.0,113300,0,0
76,2023-05-10,821.3120517079988,10107.0,10928.312051707999,113500,112300,113600,111500,0.0,112300,0,0
77,2023-05-11,821.3120517079988,10368.0,11189.312051707999,112900,115200,115900,112900,0.0,115200,0,0
78,2023-05-12,821.3120517079988,10134.0,10955.312051707999,115300,112600,115300,111400,0.0,112600,0,0
79,2023-05-15,821.3120517079988,10179.0,11000.312051707999,111900,113100,115000,111200,0.0,113100,0,0
80,2023-05-16,821.3120517079988,10116.0,10937.312051707999,113000,112400,113600,111500,0.0,112400,0,0
81,2023-05-17,821.3120517079988,9990.0,10811.312051707999,112000,111000,113600,110500,0.0,111000,0,0
82,2023-05-18,821.3120517079988,10044.0,10865.312051707999,111200,111600,112700,110500,0.0,111600,0,0
83,2023-05-19,821.3120517079988,10161.0,10982.312051707999,112000,112900,113900,111500,0.0,112900,0,0
84,2023-05-22,821.3120517079988,10719.0,11540.312051707999,112900,119100,119400,112900,0.0,119100,0,0
85,2023-05-23,821.3120517079988,10692.0,11513.312051707999,119400,118800,120000,117400,0.0,118800,0,0
86,2023-05-24,821.3120517079988,10827.0,11648.312051707999,118100,120300,123400,117700,0.0,120300,0,0
87,2023-05-25,821.3120517079988,10755.0,11576.312051707999,120400,119500,122600,118200,0.0,119500,0,0
88,2023-05-26,821.3120517079988,10683.0,11504.312051707999,119200,118700,119500,116300,0.0,118700,0,0
89,2023-05-30,821.3120517079988,10737.0,11558.312051707999,120300,119300,122800,117700,0.0,119300,0,0
90,2023-05-31,821.3120517079988,10449.0,11270.312051707999,119900,116100,120200,116000,0.0,116100,0,0
91,2023-06-01,821.3120517079988,10494.0,11315.312051707999,116300,116600,118700,115100,0.0,116600,0,0
92,2023-06-02,821.3120517079988,10566.0,11387.312051707999,117500,117400,118000,115700,0.0,117400,0,0
93,2023-06-05,821.3120517079988,11232.0,12053.312051707999,119400,124800,125000,119400,0.0,124800,0,0
94,2023-06-07,821.3120517079988,11295.0,12116.312051707999,125000,125500,126300,123500,0.0,125500,0,0
95,2023-06-08,821.3120517079988,11457.0,12278.312051707999,125700,127300,129000,125000,0.0,127300,0,0
96,2023-06-09,821.3120517079988,11241.0,12062.312051707999,127000,124900,127800,123500,0.0,124900,0,0
97,2023-06-12,821.3120517079988,11268.0,12089.312051707999,125900,125200,126600,123900,0.0,125200,0,0
98,2023-06-13,821.3120517079988,11178.0,11999.312051707999,125900,124200,125900,123600,0.0,124200,0,0
99,2023-06-14,821.3120517079988,11169.0,11990.312051707999,124200,124100,126200,123200,0.0,124100,0,0
100,2023-06-15,821.3120517079988,11322.0,12143.312051707999,124200,125800,126400,123600,0.0,125800,0,0
101,2023-06-16,821.3120517079988,11466.0,12287.312051707999,126700,127400,129000,125800,0.0,127400,0,0
102,2023-06-19,821.3120517079988,11295.0,12116.312051707999,127400,125500,129500,124300,0.0,125500,0,0
103,2023-06-20,821.3120517079988,11736.0,12557.312051707999,126100,130400,131400,125600,0.0,130400,0,0
104,2023-06-21,821.3120517079988,11619.0,12440.312051707999,130500,129100,131500,128500,0.0,129100,0,0
105,2023-06-22,821.3120517079988,11727.0,12548.312051707999,129100,130300,130400,126100,0.0,130300,0,0
106,2023-06-23,821.3120517079988,11529.0,12350.312051707999,129300,128100,129900,126800,0.0,128100,0,0
107,2023-06-26,821.3120517079988,11790.0,12611.312051707999,128100,131000,131000,126900,0.0,131000,0,0
108,2023-06-27,821.3120517079988,11754.0,12575.312051707999,131000,130600,131800,128800,0.0,130600,0,0
109,2023-06-28,821.3120517079988,11565.0,12386.312051707999,131800,128500,131800,127500,0.0,128500,0,0
110,2023-06-29,821.3120517079988,11637.0,12458.312051707999,128500,129300,131300,127500,0.0,129300,0,0
111,2023-06-30,821.3120517079988,11853.0,12674.312051707999,129300,131700,131900,127900,0.0,131700,0,0
112,2023-07-03,821.3120517079988,11844.0,12665.312051707999,131900,131600,132100,128600,0.0,131600,0,0
113,2023-07-04,821.3120517079988,12240.0,13061.312051707999,131800,136000,136000,131100,0.0,136000,0,0
114,2023-07-05,821.3120517079988,12240.0,13061.312051707999,135700,136000,137700,134300,0.0,136000,0,0
115,2023-07-06,821.3120517079988,12267.0,13088.312051707999,136100,136300,137900,135000,0.0,136300,0,0
116,2023-07-07,821.3120517079988,12240.0,13061.312051707999,136400,136000,137800,133600,0.0,136000,0,0
117,2023-07-10,821.3120517079988,12411.0,13232.312051707999,136000,137900,139200,135000,0.0,137900,0,0
118,2023-07-11,821.3120517079988,12600.0,13421.312051707999,138500,140000,141400,137000,0.0,140000,0,0
119,2023-07-12,821.3120517079988,12843.0,13664.312051707999,139900,142700,144100,139000,0.0,142700,0,0
120,2023-07-13,821.3120517079988,13095.0,13916.312051707999,143100,145500,146400,141200,0.0,145500,0,0
121,2023-07-14,821.3120517079988,13302.0,14123.312051707999,145500,147800,147800,143700,0.0,147800,0,0
122,2023-07-17,821.3120517079988,13194.0,14015.312051707999,147700,146600,149500,145500,0.0,146600,0,0
123,2023-07-18,821.3120517079988,12843.0,13664.312051707999,145100,142700,146400,142000,0.0,142700,0,0
124,2023-07-19,821.3120517079988,13032.0,13853.312051707999,142700,144800,149700,142700,0.0,144800,0,0
125,2023-07-20,821.3120517079988,12870.0,13691.312051707999,143800,143000,145500,140500,0.0,143000,0,0
126,2023-07-21,821.3120517079988,12834.0,13655.312051707999,142400,142600,143800,140300,0.0,142600,0,0
127,2023-07-24,821.3120517079988,12654.0,13475.312051707999,140500,140600,142700,139400,0.0,140600,0,0
128,2023-07-25,821.3120517079988,12735.0,13556.312051707999,139400,141500,141600,138000,0.0,141500,0,0
129,2023-07-26,821.3120517079988,12510.0,13331.312051707999,142500,139000,142500,136900,0.0,139000,0,0
130,2023-07-27,13420.853462107998,0.0,13420.853462107998,140000,130900,142900,128700,-1.0,130900,0,0
131,2023-07-28,13420.853462107998,0.0,13420.853462107998,129500,135700,139000,129300,0.0,135700,0,0
132,2023-07-31,13420.853462107998,0.0,13420.853462107998,137000,139700,139900,135100,0.0,139700,0,0
133,2023-08-01,13420.853462107998,0.0,13420.853462107998,140100,139300,140100,137100,0.0,139300,0,0
134,2023-08-02,13420.853462107998,0.0,13420.853462107998,139200,138300,140000,136400,0.0,138300,0,0
135,2023-08-03,13420.853462107998,0.0,13420.853462107998,139500,135800,139500,134000,0.0,135800,0,0
136,2023-08-04,13420.853462107998,0.0,13420.853462107998,135500,136300,139000,134500,0.0,136300,0,0
137,2023-08-07,13420.853462107998,0.0,13420.853462107998,134500,134400,136300,133200,0.0,134400,0,0
138,2023-08-08,13420.853462107998,0.0,13420.853462107998,135000,135500,138900,134600,0.0,135500,0,0
139,2023-08-09,13420.853462107998,0.0,13420.853462107998,135500,134300,135500,133000,0.0,134300,0,0
140,2023-08-10,13420.853462107998,0.0,13420.853462107998,134300,132000,135400,131500,0.0,132000,0,0
141,2023-08-11,13420.853462107998,0.0,13420.853462107998,132100,132500,134400,130400,0.0,132500,0,0
142,2023-08-14,13420.853462107998,0.0,13420.853462107998,131800,127700,132400,124800,0.0,127700,0,0
143,2023-08-16,13420.853462107998,0.0,13420.853462107998,125500,124000,127400,123800,0.0,124000,0,0
144,2023-08-17,13420.853462107998,0.0,13420.853462107998,121700,122700,123900,120000,0.0,122700,0,0
145,2023-08-18,13420.853462107998,0.0,13420.853462107998,121400,121000,121600,119000,0.0,121000,0,0
146,2023-08-21,13420.853462107998,0.0,13420.853462107998,121400,121800,123000,120100,0.0,121800,0,0
147,2023-08-22,13420.853462107998,0.0,13420.853462107998,121800,122100,122300,119800,0.0,122100,0,0
148,2023-08-23,13420.853462107998,0.0,13420.853462107998,122200,120600,122500,119100,0.0,120600,0,0
149,2023-08-24,13420.853462107998,0.0,13420.853462107998,121100,121100,121900,118400,0.0,121100,0,0
150,2023-08-25,13420.853462107998,0.0,13420.853462107998,119000,120100,121300,118900,0.0,120100,0,0
151,2023-08-28,13420.853462107998,0.0,13420.853462107998,120400,131100,132400,120400,0.0,131100,0,0
152,2023-08-29,13420.853462107998,0.0,13420.853462107998,132700,133400,134600,130000,0.0,133400,0,0
153,2023-08-30,270.3734621079984,13150.0,13420.373462107998,134000,131500,134600,131000,1.0,131500,0,0
154,2023-08-31,270.3734621079984,13080.0,13350.373462107998,131500,130800,132200,129500,0.0,130800,0,0
155,2023-09-01,270.3734621079984,12800.0,13070.373462107998,129500,128000,132200,126100,0.0,128000,0,0
156,2023-09-04,270.3734621079984,12890.0,13160.373462107998,127800,128900,129400,127200,0.0,128900,0,0
157,2023-09-05,270.3734621079984,12640.0,12910.373462107998,127900,126400,129400,126200,0.0,126400,0,0
158,2023-09-06,270.3734621079984,12680.0,12950.373462107998,126000,126800,129200,125600,0.0,126800,0,0
159,2023-09-07,12829.916328347997,0.0,12829.916328347997,125600,125700,127000,124500,-1.0,125700,0,0
160,2023-09-08,12829.916328347997,0.0,12829.916328347997,126200,125200,126600,124400,0.0,125200,0,0
161,2023-09-11,12829.916328347997,0.0,12829.916328347997,125200,128700,130900,125000,0.0,128700,0,0
162,2023-09-12,12829.916328347997,0.0,12829.916328347997,129600,127200,129700,126500,0.0,127200,0,0
163,2023-09-13,12829.916328347997,0.0,12829.916328347997,126100,127000,127300,125400,0.0,127000,0,0
164,2023-09-14,12829.916328347997,0.0,12829.916328347997,127700,127100,127800,125100,0.0,127100,0,0
165,2023-09-15,1255.4963283479974,11574.0,12829.496328347997,127800,128600,130500,127100,1.0,128600,0,0
166,2023-09-18,1255.4963283479974,11493.0,12748.496328347997,128600,127700,129800,127300,0.0,127700,0,0
167,2023-09-19,1255.4963283479974,11430.0,12685.496328347997,127200,127000,129300,126500,0.0,127000,0,0
168,2023-09-20,1255.4963283479974,11457.0,12712.496328347997,127000,127300,127700,126000,0.0,127300,0,0
169,2023-09-21,12667.080977195998,0.0,12667.080977195998,126800,125600,127300,124800,-1.0,125600,0,0
170,2023-09-22,12667.080977195998,0.0,12667.080977195998,124700,124500,125400,120000,0.0,124500,0,0
171,2023-09-25,12667.080977195998,0.0,12667.080977195998,124600,124100,127300,123600,0.0,124100,0,0
172,2023-09-26,12667.080977195998,0.0,12667.080977195998,123500,120300,125500,120200,0.0,120300,0,0
173,2023-09-27,12667.080977195998,0.0,12667.080977195998,119200,121200,121800,119200,0.0,121200,0,0
174,2023-10-04,12667.080977195998,0.0,12667.080977195998,121200,116500,121300,115800,0.0,116500,0,0
175,2023-10-05,12667.080977195998,0.0,12667.080977195998,117000,112000,117600,111000,0.0,112000,0,0
176,2023-10-06,12667.080977195998,0.0,12667.080977195998,111800,111700,113900,111200,0.0,111700,0,0
177,2023-10-10,12667.080977195998,0.0,12667.080977195998,114000,112800,117700,112100,0.0,112800,0,0
178,2023-10-11,12667.080977195998,0.0,12667.080977195998,113700,116000,116800,113700,0.0,116000,0,0
179,2023-10-12,12667.080977195998,0.0,12667.080977195998,117200,116300,117400,113700,0.0,116300,0,0
180,2023-10-13,12667.080977195998,0.0,12667.080977195998,114700,113800,115600,112400,0.0,113800,0,0
181,2023-10-16,12667.080977195998,0.0,12667.080977195998,113000,116000,116800,113000,0.0,116000,0,0
182,2023-10-17,12667.080977195998,0.0,12667.080977195998,116100,115900,117000,115200,0.0,115900,0,0
183,2023-10-18,12667.080977195998,0.0,12667.080977195998,116000,115700,117400,115500,0.0,115700,0,0
184,2023-10-19,12667.080977195998,0.0,12667.080977195998,114400,111600,114400,111000,0.0,111600,0,0
185,2023-10-20,12667.080977195998,0.0,12667.080977195998,110300,109800,111000,108200,0.0,109800,0,0
186,2023-10-23,12667.080977195998,0.0,12667.080977195998,109800,109300,110700,108500,0.0,109300,0,0
187,2023-10-24,12667.080977195998,0.0,12667.080977195998,109400,109000,109900,104600,0.0,109000,0,0
188,2023-10-25,12667.080977195998,0.0,12667.080977195998,109500,114700,116900,109500,0.0,114700,0,0
189,2023-10-26,12667.080977195998,0.0,12667.080977195998,114800,107800,119600,107600,0.0,107800,0,0
190,2023-10-27,12667.080977195998,0.0,12667.080977195998,109200,110000,112100,108800,0.0,110000,0,0
191,2023-10-30,12667.080977195998,0.0,12667.080977195998,111000,107900,111100,107200,0.0,107900,0,0
192,2023-10-31,12667.080977195998,0.0,12667.080977195998,108200,102100,109000,101500,0.0,102100,0,0
