,Day,Cash,Portfolio,Total,Open,Close,High,Low,Signal,Target price,Tag,MDD
0,2023-01-13,10000.0,0.0,10000.0,110500,111000,112000,109500,0.0,111000,0,0
1,2023-01-16,10000.0,0.0,10000.0,111500,109000,112000,109000,0.0,109000,0,0
2,2023-01-17,10000.0,0.0,10000.0,109500,110000,111500,109500,0.0,110000,0,0
3,2023-01-18,10000.0,0.0,10000.0,110500,108500,111000,107500,0.0,108500,0,0
4,2023-01-19,10000.0,0.0,10000.0,107500,107500,108500,106500,0.0,107500,0,0
5,2023-01-20,10000.0,0.0,10000.0,107500,108500,109000,107000,0.0,108500,0,0
6,2023-01-25,10000.0,0.0,10000.0,109200,108100,109500,108000,0.0,108100,0,0
7,2023-01-26,10000.0,0.0,10000.0,108200,108100,108500,107500,0.0,108100,0,0
8,2023-01-27,935.6700000000001,9064.0,9999.67,108500,113300,115500,108400,1.0,113300,0,0
9,2023-01-30,935.6700000000001,8800.0,9735.67,113300,110000,113600,110000,0.0,110000,0,0
10,2023-01-31,935.6700000000001,8864.0,9799.67,110500,110800,112500,109800,0.0,110800,0,0
11,2023-02-01,935.6700000000001,8904.0,9839.67,111800,111300,112000,110100,0.0,111300,0,0
12,2023-02-02,935.6700000000001,8896.0,9831.67,113500,111200,113500,110800,0.0,111200,0,0
13,2023-02-03,935.6700000000001,8976.0,9911.67,111200,112200,113900,110800,0.0,112200,0,0
14,2023-02-06,935.6700000000001,8848.0,9783.67,112600,110600,112600,110300,0.0,110600,0,0
15,2023-02-07,9815.34680352,0.0,9815.34680352,111000,108600,111100,108000,-1.0,108600,0,0
16,2023-02-08,9815.34680352,0.0,9815.34680352,109100,107800,109500,107500,0.0,107800,0,0
17,2023-02-09,9815.34680352,0.0,9815.34680352,107900,107000,108700,107000,0.0,107000,0,0
18,2023-02-10,9815.34680352,0.0,9815.34680352,107000,108600,109900,105900,0.0,108600,0,0
19,2023-02-13,9815.34680352,0.0,9815.34680352,108600,109800,112000,108400,0.0,109800,0,0
20,2023-02-14,9815.34680352,0.0,9815.34680352,110600,110000,110700,109400,0.0,110000,0,0
21,2023-02-15,9815.34680352,0.0,9815.34680352,109800,106000,111100,105900,0.0,106000,0,0
22,2023-02-16,9815.34680352,0.0,9815.34680352,106900,106600,107300,105900,0.0,106600,0,0
23,2023-02-17,9815.34680352,0.0,9815.34680352,105900,107300,108400,105500,0.0,107300,0,0
24,2023-02-20,9815.34680352,0.0,9815.34680352,108300,108000,109000,107100,0.0,108000,0,0
25,2023-02-21,839.0168035200004,8976.0,9815.01680352,108800,112200,112500,108000,1.0,112200,0,0
26,2023-02-22,839.0168035200004,9024.0,9863.01680352,110700,112800,113600,110300,0.0,112800,0,0
27,2023-02-23,839.0168035200004,8960.0,9799.01680352,113200,112000,113200,110900,0.0,112000,0,0
28,2023-02-24,839.0168035200004,8872.0,9711.01680352,112000,110900,112500,110000,0.0,110900,0,0
29,2023-02-27,839.0168035200004,8712.0,9551.01680352,110800,108900,110800,107800,0.0,108900,0,0
30,2023-02-28,9646.696227552,0.0,9646.696227552,110100,106400,110300,105700,-1.0,106400,0,0
31,2023-03-02,9646.696227552,0.0,9646.696227552,106400,105900,108300,105800,0.0,105900,0,0
32,2023-03-03,9646.696227552,0.0,9646.696227552,106400,104200,106500,103900,0.0,104200,0,0
33,2023-03-06,9646.696227552,0.0,9646.696227552,104800,102100,105300,101300,0.0,102100,0,0
34,2023-03-07,9646.696227552,0.0,9646.696227552,102400,100200,103000,100100,0.0,100200,0,0
35,2023-03-08,9646.696227552,0.0,9646.696227552,99400,97400,99500,96700,0.0,97400,0,0
36,2023-03-09,9646.696227552,0.0,9646.696227552,97900,96500,98900,96500,0.0,96500,0,0
37,2023-03-10,9646.696227552,0.0,9646.696227552,95200,94900,95800,94200,0.0,94900,0,0
38,2023-03-13,9646.696227552,0.0,9646.696227552,94300,98400,98500,91500,0.0,98400,0,0
39,2023-03-14,9646.696227552,0.0,9646.696227552,97400,93800,98000,93800,0.0,93800,0,0
40,2023-03-15,9646.696227552,0.0,9646.696227552,95200,96700,98900,95000,0.0,96700,0,0
41,2023-03-16,9646.696227552,0.0,9646.696227552,94700,94800,95000,93700,0.0,94800,0,0
42,2023-03-17,9646.696227552,0.0,9646.696227552,95500,95700,97900,94700,0.0,95700,0,0
43,2023-03-20,9646.696227552,0.0,9646.696227552,96000,96300,98700,95900,0.0,96300,0,0
44,2023-03-21,9646.696227552,0.0,9646.696227552,97700,100600,100800,97600,0.0,100600,0,0
45,2023-03-22,9646.696227552,0.0,9646.696227552,101200,98200,101700,97900,0.0,98200,0,0
46,2023-03-23,9646.696227552,0.0,9646.696227552,98100,98400,99200,96700,0.0,98400,0,0
47,2023-03-24,9646.696227552,0.0,9646.696227552,97600,97400,98200,96700,0.0,97400,0,0
48,2023-03-27,9646.696227552,0.0,9646.696227552,97000,97100,98000,95200,0.0,97100,0,0
49,2023-03-28,673.366227552,8973.0,9646.366227552,97700,99700,101500,97700,1.0,99700,0,0
50,2023-03-29,673.366227552,8955.0,9628.366227552,99800,99500,100400,98500,0.0,99500,0,0
51,2023-03-30,673.366227552,8928.0,9601.366227552,99800,99200,100200,98000,0.0,99200,0,0
52,2023-03-31,673.366227552,9000.0,9673.366227552,99900,100000,100700,99300,0.0,100000,0,0
53,2023-04-03,673.366227552,9036.0,9709.366227552,100800,100400,101700,99700,0.0,100400,0,0
54,2023-04-04,673.366227552,9126.0,9799.366227552,100900,101400,101800,99700,0.0,101400,0,0
55,2023-04-05,673.366227552,9090.0,9763.366227552,101700,101000,102300,100600,0.0,101000,0,0
56,2023-04-06,673.366227552,8919.0,9592.366227552,100900,99100,100900,99100,0.0,99100,0,0
57,2023-04-07,673.366227552,8991.0,9664.366227552,99100,99900,100700,98600,0.0,99900,0,0
58,2023-04-10,673.366227552,8928.0,9601.366227552,99800,99200,99800,97700,0.0,99200,0,0
59,2023-04-11,9610.040956499999,0.0,9610.040956499999,99300,98400,99300,96900,-1.0,98400,0,0
60,2023-04-12,573.7109564999992,9036.0,9609.7109565,98400,100400,101500,98300,1.0,100400,0,0
61,2023-04-13,573.7109564999992,9117.0,9690.7109565,100500,101300,101500,99200,0.0,101300,0,0
62,2023-04-14,573.7109564999992,9423.0,9996.7109565,101400,104700,106000,100700,0.0,104700,0,0
63,2023-04-17,573.7109564999992,9513.0,10086.7109565,104900,105700,106000,103900,0.0,105700,0,0
64,2023-04-18,573.7109564999992,9486.0,10059.7109565,104700,105400,105700,103300,0.0,105400,0,0
65,2023-04-19,573.7109564999992,9900.0,10473.7109565,106000,110000,110800,105400,0.0,110000,0,0
66,2023-04-20,573.7109564999992,10062.0,10635.7109565,110000,111800,113200,108900,0.0,111800,0,0
67,2023-04-21,573.7109564999992,9891.0,10464.7109565,111600,109900,111600,107900,0.0,109900,0,0
68,2023-04-24,573.7109564999992,9891.0,10464.7109565,109500,109900,112500,109500,0.0,109900,0,0
69,2023-04-25,573.7109564999992,9882.0,10455.7109565,110000,109800,112700,108800,0.0,109800,0,0
70,2023-04-26,573.7109564999992,9774.0,10347.7109565,109300,108600,110700,108000,0.0,108600,0,0
71,2023-04-27,573.7109564999992,9504.0,10077.7109565,108600,105600,108600,103000,0.0,105600,0,0
72,2023-04-28,573.7109564999992,9864.0,10437.7109565,106300,109600,112300,106000,0.0,109600,0,0
73,2023-05-02,573.7109564999992,9963.0,10536.7109565,110100,110700,111800,108000,0.0,110700,0,0
74,2023-05-03,573.7109564999992,9837.0,10410.7109565,110000,109300,112100,108800,0.0,109300,0,0
75,2023-05-04,573.7109564999992,9729.0,10302.7109565,108100,108100,110000,107400,0.0,108100,0,0
76,2023-05-08,573.7109564999992,9801.0,10374.7109565,108100,108900,110200,106000,0.0,108900,0,0
