,Day,Cash,Portfolio,Total,Open,Close,High,Low,Buy sign,Target price,Tag,MDD
0,2011-04-08,10000.0,0.0,10000.0,8890.0,8795.0,8890.0,8760.0,0,0,0,0.0
1,2011-04-11,10000.0,0.0,10000.0,8780.0,8685.0,8780.0,8665.0,0,0,0,0.0
2,2011-04-12,-0.3600000000005821,9999.999428257284,9999.639428257284,8680.0,8590.0,8745.0,8570.0,1,0,0,0.0
3,2011-04-13,9901.352770720068,0.0,9901.352770720068,8595.0,8620.0,8620.0,8530.0,0,0,0,-3.605717427162745e-05
4,2011-04-14,-0.3572292799308343,9901.352111050028,9900.994881770097,8540.0,8565.0,8565.0,8450.0,1,0,0,-0.009864722927993171
5,2011-04-15,-0.3532072190155304,9961.371261682243,9961.018054463228,8610.0,8555.0,8655.0,8540.0,1,0,0,-0.009900511822990302
6,2011-04-18,9876.949544868621,0.0,9876.949544868621,8555.0,8355.0,8555.0,8295.0,0,0,0,-0.00389819455367724
7,2011-04-19,-0.3604551313783304,9876.94639362287,9876.585938491491,8255.0,8295.0,8315.0,8250.0,1,0,0,-0.012305045513137883
8,2011-04-20,-0.3576644981967547,10001.844266080265,10001.486601582068,8360.0,8520.0,8520.0,8360.0,1,0,0,-0.01234140615085089
9,2011-04-21,10165.3934948314,0.0,10165.3934948314,8540.0,8515.0,8540.0,8360.0,0,0,0,0.0
10,2011-04-22,-0.3665051686002698,10165.38537658054,10165.01887141194,8400.0,8530.0,8535.0,8350.0,1,0,0,0.0
11,2011-04-25,10364.318837348199,0.0,10364.318837348199,8565.0,8440.0,8565.0,8430.0,0,0,0,-3.6852820272127605e-05
12,2011-04-26,10364.318837348199,0.0,10364.318837348199,8470.0,8390.0,8470.0,8310.0,0,0,0,0.0
13,2011-04-27,-0.37116265180156915,10364.315689939527,10363.944527287726,8490.0,8630.0,8695.0,8490.0,1,0,0,0.0
14,2011-04-28,10522.26130072098,0.0,10522.26130072098,8620.0,8565.0,8660.0,8565.0,0,0,0,-3.61152591258118e-05
15,2011-04-29,-0.37869927901920164,10522.260936778452,10521.882237499432,8615.0,8890.0,8920.0,8615.0,1,0,0,0.0
