,Day,Cash,Portfolio,Total,Open,Close,High,Low,Buy sign,Target price,Tag,MDD
0,2011-04-08,-0.3600000000005821,9999.998733842538,9999.638733842537,17205.0,17380.0,17440.0,17205.0,1,0,0,0.0
1,2011-04-11,-0.3584282082028949,10090.716082549941,10090.357654341738,17380.0,17540.0,17585.0,17380.0,1,0,0,-3.612661574625235e-05
2,2011-04-12,10064.397157008218,0.0,10064.397157008218,17500.0,17150.0,17500.0,17100.0,0,0,0,0.0
3,2011-04-13,-0.3628429917825997,10064.393061104582,10064.030218112799,17105.0,17395.0,17450.0,16955.0,1,0,0,-0.002572802493512249
4,2011-04-14,10234.290500821431,0.0,10234.290500821431,17395.0,17635.0,17635.0,17290.0,0,0,0,-0.002609167794722428
5,2011-04-15,10234.290500821431,0.0,10234.290500821431,17750.0,17780.0,17810.0,17600.0,0,0,0,0.0
6,2011-04-18,-0.3694991785687307,10234.282957696829,10233.91345851826,17980.0,18350.0,20400.0,17975.0,1,0,0,0.0
7,2011-04-19,10320.423021384959,0.0,10320.423021384959,18175.0,18130.0,18335.0,17950.0,0,0,0,-3.684107883597554e-05
8,2011-04-20,-0.36697861504217144,10320.413799647475,10320.046821032432,18505.0,18630.0,18730.0,18445.0,1,0,0,0.0
9,2011-04-21,-0.37389400798383576,10490.39695652174,10490.023062513756,18925.000000000004,19725.0,20000.0,18835.0,1,0,0,-3.6452028346772855e-05
10,2011-04-22,10856.578768047493,0.0,10856.578768047493,19750.0,19610.0,20270.0,19560.0,0,0,0,0.0
11,2011-04-25,10856.578768047493,0.0,10856.578768047493,19610.0,19870.0,19885.0,19405.0,0,0,0,0.0
12,2011-04-26,-0.3912319525061321,10856.570057285546,10856.17882533304,19850.0,19725.0,20070.0,19645.0,1,0,0,0.0
13,2011-04-27,10827.346659129902,0.0,10827.346659129902,19990.0,19120.0,20020.0,18710.0,0,0,0,-3.683874294088513e-05
14,2011-04-28,-0.3933408700977452,10827.344432432434,10826.951091562336,19115.0,19210.0,19450.0,18975.0,1,0,0,-0.0026925709785872477
15,2011-04-29,10964.609689263609,0.0,10964.609689263609,19380.0,18660.0,19485.0,18450.0,0,0,0,-0.0027290067265348717
16,2011-05-02,-0.3903107363912568,10964.605427144535,10964.215116408144,18619.999999999996,18790.0,18885.0,18610.0,1,0,0,0.0
17,2011-05-03,10982.291588272208,0.0,10982.291588272208,18725.0,18135.0,18770.0,18020.0,0,0,0,-3.598603750125854e-05
18,2011-05-04,-0.398411727792336,10982.290109576968,10981.891697849176,18105.0,18045.0,18295.0,17785.0,1,0,0,0.0
19,2011-05-06,10632.413618787808,0.0,10632.413618787808,17560.0,17590.0,17640.0,17010.0,0,0,0,-3.641229335588608e-05
20,2011-05-09,-0.3863812121908268,10632.408506462985,10632.022125250794,17690.0,17735.0,17970.0,17600.0,1,0,0,-0.0318583755195526
21,2011-05-11,-0.38389587133860914,10876.665733254995,10876.281837383656,18155.0,18100.0,18400.0,17939.999999999996,1,0,0,-0.031894023228764036
22,2011-05-12,10475.234320238382,0.0,10475.234320238382,17675.0,17605.0,17840.0,17590.0,0,0,0,-0.009652789678408998
23,2011-05-13,10475.234320238382,0.0,10475.234320238382,17610.0,17360.0,17610.0,16905.0,0,0,0,-0.04617044302259318
24,2011-05-16,-0.37567976161881234,10475.22455934195,10474.848879580331,17240.0,17365.0,17645.0,17160.0,1,0,0,-0.04617044302259318
25,2011-05-17,10538.264522774916,0.0,10538.264522774916,17345.0,17540.0,17545.0,17320.0,0,0,0,-0.04620553958281036
26,2011-05-18,-0.3754772250831593,10538.260064629847,10537.884587404764,17575.0,18145.0,18200.0,17575.0,1,0,0,-0.04043118523382319
27,2011-05-19,10834.929106722571,0.0,10834.929106722571,18215.0,17760.0,18360.0,17760.0,0,0,0,-0.040465780506321526
28,2011-05-20,10834.929106722571,0.0,10834.929106722571,17795.0,17790.0,17800.0,17160.0,0,0,0,-0.013418190581190051
29,2011-05-23,-0.3808932774281857,10834.919401880143,10834.538508602715,17625.0,17030.0,17630.0,17030.0,1,0,0,-0.013418190581190051
30,2011-05-24,-0.3750593550703343,10364.890460047003,10364.515400691933,16865.0,17250.0,17275.0,16785.0,1,0,0,-0.013453756757585688
31,2011-05-25,10684.563428773543,0.0,10684.563428773543,17390.0,16780.0,17540.0,16720.0,0,0,0,-0.056252029243148795
32,2011-05-26,-0.38657122645781783,10684.56117802585,10684.174606799392,17020.0,17620.0,17630.0,16910.0,1,0,0,-0.027109839244898924
33,2011-05-27,10952.05983896635,0.0,10952.05983896635,17555.0,17495.0,17740.0,17365.0,0,0,0,-0.027145243693144167
34,2011-05-30,10952.05983896635,0.0,10952.05983896635,17720.0,17670.0,17845.0,17670.0,0,0,0,-0.0027527724121022288
35,2011-05-31,-0.39016103365065646,10952.052905405404,10951.662744371753,17885.0,18455.0,18650.0,17850.0,1,0,0,-0.0027527724121022288
