Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-01-29 00:00:00-05:00,24.6261184469904,24.6261184469904,24.50360044476657,24.60861587524414,1003200,0.0,0.0,0.0
1993-02-01 00:00:00-05:00,24.626114877603822,24.78363800048828,24.626114877603822,24.78363800048828,480500,0.0,0.0,0.0
1993-02-02 00:00:00-05:00,24.766148438833397,24.85366133084341,24.71364070362739,24.836158752441406,201300,0.0,0.0,0.0
1993-02-03 00:00:00-05:00,24.87116036089228,25.11619642356117,24.85365778498736,25.09869384765625,529400,0.0,0.0,0.0
1993-02-04 00:00:00-05:00,25.18620035515891,25.256210641066232,24.906159211529623,25.203702926635742,531500,0.0,0.0,0.0
1993-02-05 00:00:00-05:00,25.186197280883793,25.23870498890509,25.046176726160322,25.18619728088379,492100,0.0,0.0,0.0
1993-02-08 00:00:00-05:00,25.186197280883793,25.273710127585957,25.151192142202923,25.18619728088379,596100,0.0,0.0,0.0
1993-02-09 00:00:00-05:00,25.098674616670174,25.098674616670174,24.958654116716644,25.01116180419922,122100,0.0,0.0,0.0
1993-02-10 00:00:00-05:00,25.011194627656547,25.06370238404771,24.941184285801665,25.046199798583984,379600,0.0,0.0,0.0
1993-02-11 00:00:00-05:00,25.081190203426612,25.273718530180062,25.081190203426612,25.168703079223633,19500,0.0,0.0,0.0
1993-02-12 00:00:00-05:00,25.133690810654656,25.133690810654656,24.976167678833004,24.976167678833008,42500,0.0,0.0,0.0
1993-02-16 00:00:00-05:00,24.90617096089871,24.90617096089871,24.31108324995665,24.346088409423828,374800,0.0,0.0,0.0
1993-02-17 00:00:00-05:00,24.34607961503722,24.381084761859704,24.24106417456977,24.328577041625977,210900,0.0,0.0,0.0
1993-02-18 00:00:00-05:00,24.608617036955405,24.608617036955405,23.978524424344883,24.311073303222656,378100,0.0,0.0,0.0
1993-02-19 00:00:00-05:00,24.31108481299073,24.398597717285156,24.276079651272962,24.398597717285156,34900,0.0,0.0,0.0
1993-02-22 00:00:00-05:00,24.468602388394228,24.521110118841424,24.398592081131294,24.48610496520996,513600,0.0,0.0,0.0
1993-02-23 00:00:00-05:00,24.55610836421983,24.57361093611165,24.34607750151802,24.468595504760742,373700,0.0,0.0,0.0
1993-02-24 00:00:00-05:00,24.486094323928747,24.78363800048828,24.486094323928747,24.78363800048828,26300,0.0,0.0,0.0
1993-02-25 00:00:00-05:00,24.766148438833397,24.85366133084341,24.71364070362739,24.836158752441406,44500,0.0,0.0,0.0
1993-02-26 00:00:00-05:00,24.88868026142805,24.88868026142805,24.74865955672241,24.871177673339844,66200,0.0,0.0,0.0
1993-03-01 00:00:00-05:00,24.958674466517415,24.958674466517415,24.766146122105287,24.801151275634766,66500,0.0,0.0,0.0
1993-03-02 00:00:00-05:00,24.818651576035546,25.168703079223636,24.783646425716736,25.168703079223633,182400,0.0,0.0,0.0
1993-03-03 00:00:00-05:00,25.203709483476885,25.291222363627845,25.1687043314165,25.273719787597656,280100,0.0,0.0,0.0
1993-03-04 00:00:00-05:00,25.308711734654846,25.308711734654846,25.133686065673828,25.133686065673828,89500,0.0,0.0,0.0
1993-03-05 00:00:00-05:00,25.168713308579427,25.27372880221745,25.046195232668403,25.063697814941406,40000,0.0,0.0,0.0
1993-03-08 00:00:00-05:00,25.116200694620936,25.623775482177734,25.116200694620936,25.623775482177734,50800,0.0,0.0,0.0
1993-03-09 00:00:00-05:00,25.571271489792448,25.58877407123652,25.483758582572076,25.536266326904297,169300,0.0,0.0,0.0
1993-03-10 00:00:00-05:00,25.536252659746786,25.588760375976562,25.43123722728724,25.588760375976562,194400,0.0,0.0,0.0
1993-03-11 00:00:00-05:00,25.606283147312162,25.67629349084548,25.48376504612885,25.518770217895508,70900,0.0,0.0,0.0
1993-03-12 00:00:00-05:00,25.30872568618235,25.32622826272881,25.09869476762482,25.25621795654297,643600,0.0,0.0,0.0
1993-03-15 00:00:00-05:00,25.238723468122814,25.37874412536621,25.238723468122814,25.37874412536621,310800,0.0,0.0,0.0
1993-03-16 00:00:00-05:00,25.37874412536621,25.448754453987913,25.37874412536621,25.37874412536621,30800,0.0,0.0,0.0
1993-03-17 00:00:00-05:00,25.343724671045496,25.343724671045496,25.186201520465794,25.221206665039062,21800,0.0,0.0,0.0
1993-03-18 00:00:00-05:00,25.32623637889994,25.483759618298762,25.32623637889994,25.37874412536621,59300,0.0,0.0,0.0
1993-03-19 00:00:00-05:00,25.481006286112823,25.481006286112823,25.34032440185547,25.34032440185547,66900,0.213,0.0,0.0
