Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-03-11 00:00:00-05:00,169175051.05858988,169175051.05858988,164439456.0,164439456.0,0,0.0,0.0,0.0
2010-03-12 00:00:00-05:00,164357823.56409633,167909520.19849184,161500136.61688152,167827872.0,0,0.0,0.0,0.0
2010-03-15 00:00:00-04:00,172604300.75492957,174849626.33239436,171338753.6112676,173910672.0,0,0.0,0.0,0.0
2010-03-16 00:00:00-04:00,162275798.21109122,162275798.21109122,159744704.0,159744704.0,0,0.0,0.0,0.0
2010-03-17 00:00:00-04:00,159744704.0,159744704.0,159744704.0,159744704.0,0,0.0,0.0,0.0
2010-03-18 00:00:00-04:00,159744704.0,159744704.0,159744704.0,159744704.0,0,0.0,0.0,0.0
2010-03-19 00:00:00-04:00,166439831.52964234,166643952.0,166439831.52964234,166643952.0,0,0.0,0.0,0.0
2010-03-22 00:00:00-04:00,169624083.71497196,169624083.71497196,152967856.0,152967856.0,0,0.0,0.0,0.0
2010-03-23 00:00:00-04:00,150314314.735426,150314314.735426,145497071.6233184,145660368.0,0,0.0,0.0,0.0
2010-03-24 00:00:00-04:00,145456246.791587,149457008.0,145374598.60366023,149457008.0,0,0.0,0.0,0.0
2010-03-25 00:00:00-04:00,145333785.53788084,151620696.485306,143904942.14073876,151416576.0,0,0.0,0.0,0.0
2010-03-26 00:00:00-04:00,147334174.89553028,157091134.66278762,146640165.20497224,154355920.0,0,0.0,0.0,0.0
2010-03-29 00:00:00-04:00,155131557.06091234,155131557.06091234,148926294.77847585,149457008.0,0,0.0,0.0,0.0
2010-03-30 00:00:00-04:00,148722176.0,148722176.0,148722176.0,148722176.0,0,0.0,0.0,0.0
2010-03-31 00:00:00-04:00,150518451.5497124,150518451.5497124,144598957.25225964,149048784.0,0,0.0,0.0,0.0
2010-04-01 00:00:00-04:00,141455515.09403107,151702364.81657127,139700078.68738076,149783632.0,0,0.0,0.0,0.0
