Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-05-28 00:00:00-04:00,3039.4068275403997,3219.7706495162006,3039.4068275403997,3084.143310546875,571,0.0,0.0,0.0
2015-05-29 00:00:00-04:00,3174.876486670204,3297.7444892006847,3111.0796160908153,3226.859130859375,324,0.0,0.0,0.0
2015-06-01 00:00:00-04:00,3361.5410341145084,3610.427445158091,3100.052974196655,3248.12451171875,2563,0.0,0.0,0.0
2015-06-02 00:00:00-04:00,3230.7975129752513,3320.5855939909725,3107.929498782703,3217.407958984375,845,0.0,0.0,0.0
2015-06-03 00:00:00-04:00,3298.532020334961,3355.2404050148466,3197.7173813052295,3338.700439453125,1708,0.0,0.0,0.0
2015-06-04 00:00:00-04:00,3292.2311931933027,3384.3822581424192,3136.2834959759384,3274.903564453125,1804,0.0,0.0,0.0
2015-06-05 00:00:00-04:00,3254.42567216107,3443.295618312763,3150.4603833655847,3426.913330078125,1783,0.0,0.0,0.0
2015-06-08 00:00:00-04:00,3468.6566096688725,3508.0373619138895,3355.2400912754315,3432.42626953125,2073,0.0,0.0,0.0
2015-06-09 00:00:00-04:00,3431.6393295769926,3431.6393295769926,3161.8023003148824,3270.17822265625,2130,0.0,0.0,0.0
2015-06-10 00:00:00-04:00,3272.5406090445013,3361.541015625,3189.841026866481,3361.541015625,1703,0.0,0.0,0.0
2015-06-11 00:00:00-04:00,3413.5239921834973,3422.1878068553447,3302.4702086068874,3420.297607421875,1309,0.0,0.0,0.0
2015-06-12 00:00:00-04:00,3406.435149002835,3406.435149002835,3229.221759748352,3263.089111328125,1810,0.0,0.0,0.0
2015-06-15 00:00:00-04:00,3189.841062493706,3305.620574980489,3094.539590085265,3291.443359375,1759,0.0,0.0,0.0
2015-06-16 00:00:00-04:00,3282.7795328315033,3386.7448187611476,3244.9741054176575,3311.92138671875,1014,0.0,0.0,0.0
2015-06-17 00:00:00-04:00,3375.718135217252,3493.0727289986635,3367.0543216390724,3441.090087890625,4056,0.0,0.0,0.0
