Date,Open,High,Low,Close,Volume
2011-04-06,20485,21000,20485,20900,12190
2011-04-07,20900,20970,20760,20765,4360
2011-04-08,20750,20925,20750,20875,1795
2011-04-11,20915,20915,20700,20700,2217
2011-04-12,20865,20865,20425,20435,2960
2011-04-13,20470,21180,20470,21180,4524
2011-04-14,21180,21865,21180,21865,1676
2011-04-15,21725,21940,21440,21940,12909
2011-04-18,21985,22480,21985,22360,6323
2011-04-19,22170,22410,21965,22185,18737
2011-04-20,22300,22450,22080,22410,9009
2011-04-21,22425,23045,22420,22700,72420
2011-04-22,22730,23120,22635,22730,17449
2011-04-25,22880,23510,22880,23485,14132
2011-04-26,23555,23915,23465,23465,247955
2011-04-27,23575,23610,22635,22860,85021
2011-04-28,23005,23400,22705,23400,29315
2011-04-29,23580,23580,22910,22925,45567
2011-05-02,22880,23355,22880,23355,2739
2011-05-03,23345,23345,22600,22820,12139
2011-05-04,22790,22925,22480,22600,8352
2011-05-06,22535,22535,22295,22420,1371
2011-05-09,22360,22575,22260,22390,3274
2011-05-11,22455,22695,22000,22695,23448
2011-05-12,22330,22340,22155,22165,4894
2011-05-13,21700,21910,21370,21910,6586
2011-05-16,21690,21890,21450,21850,644
2011-05-17,21835,22090,21620,22035,22814
2011-05-18,22110,22635,22110,22600,1597
2011-05-19,22690,22700,22145,22155,3056
2011-05-20,22175,22580,22175,22525,8486
2011-05-23,22100,22100,21795,21795,3917
2011-05-24,21675,22125,21200,21925,4599
2011-05-25,22250,22600,21855,21885,8018
2011-05-26,22210,22965,22170,22925,21049
2011-05-27,22970,23365,22910,23140,25185
2011-05-30,23365,23370,22940,23225,38140
2011-05-31,23275,23690,23180,23570,63146
2011-06-01,23550,23670,23045,23100,34071
2011-06-02,22620,23155,22620,22935,9853
2011-06-03,23185,23260,22980,23025,37070
2011-06-07,23060,23130,22720,22825,66443
2011-06-08,22815,22920,22130,22470,44476
2011-06-09,22220,22400,22065,22225,21598
2011-06-10,22285,22600,22015,22015,8703
2011-06-13,21855,22260,21855,22155,4523
2011-06-14,22195,22905,22195,22830,10617
2011-06-15,23060,23060,22725,22910,3458
2011-06-16,22465,22630,22460,22460,7596
2011-06-17,22615,22615,22005,22155,5093
2011-06-20,22720,22845,22430,22430,7208
