Date,Open,High,Low,Close,Volume
2024-02-26,8520,8555,8440,8515,138904
2024-02-27,8525,8780,8420,8700,222273
2024-02-28,8775,9015,8640,8970,334736
2024-02-29,8975,8980,8850,8855,194914
2024-03-04,8975,8975,8565,8605,362741
2024-03-05,8645,8740,8560,8600,122744
2024-03-06,8600,8660,8555,8610,126899
2024-03-07,8645,8700,8565,8615,77556
2024-03-08,8685,8685,8495,8530,149246
2024-03-11,8535,8925,8510,8865,315337
2024-03-12,8915,8955,8750,8865,116238
2024-03-13,8855,8925,8740,8810,138020
2024-03-14,8820,9650,8820,9545,836273
2024-03-15,9705,9985,9515,9535,674744
2024-03-18,9795,9935,9605,9870,917200
2024-03-19,9915,9915,9580,9710,616287
2024-03-20,9760,9965,9755,9930,636232
2024-03-21,10025,10025,9780,9965,357627
2024-03-22,10085,10085,9850,10050,397400
2024-03-25,10055,10055,9815,9915,365398
2024-03-26,9995,10040,9795,9870,357395
2024-03-27,9975,9975,9455,9590,693345
2024-03-28,9610,9715,9465,9490,599028
2024-03-29,9515,9595,9380,9450,322470
2024-04-01,9450,9535,9300,9525,564837
2024-04-02,9595,9630,9345,9595,706461
2024-04-03,9645,9685,9465,9580,503664
2024-04-04,9630,9630,9270,9480,2563221
2024-04-05,9365,9560,9360,9490,219543
2024-04-08,9550,9550,9300,9330,263195
2024-04-09,9330,9600,9330,9415,335191
2024-04-11,9370,9370,9140,9195,406016
2024-04-12,9230,9575,9120,9525,462164
2024-04-15,9465,9750,9365,9710,576671
2024-04-16,9615,9705,9315,9400,743342
2024-04-17,9450,9510,9365,9415,1579416
2024-04-18,9510,10410,9510,10230,1684763
2024-04-19,10270,10370,9895,10350,1877274
2024-04-22,10460,10665,10185,10260,1438601
2024-04-23,10360,10890,10355,10690,1813017
2024-04-24,11400,11400,10715,10850,1873981
2024-04-25,10765,10900,10520,10620,1330339
2024-04-26,10620,11040,10620,10855,1120308
2024-04-29,11010,11010,10710,10910,3053328
2024-04-30,10910,10920,10690,10745,766393
2024-05-02,10725,10845,10555,10570,642843
2024-05-03,10635,10635,10425,10450,514301
2024-05-07,10480,10835,10390,10820,857489
2024-05-08,10815,10960,10715,10835,2622377
2024-05-09,10840,10995,10770,10830,835894
2024-05-10,10940,11000,10650,10810,601337
2024-05-13,10875,11260,10865,11230,1065947
2024-05-14,11325,11325,11015,11160,914150
2024-05-16,11200,11210,10990,11160,1058668
2024-05-17,11075,11100,10745,10825,1203171
2024-05-20,10845,10880,10645,10690,582958
2024-05-21,10690,10790,10635,10675,703901
2024-05-22,10700,10700,10280,10355,1186139
2024-05-23,10330,10540,10260,10495,1012954
2024-05-24,10360,10815,10315,10750,651083
2024-05-27,10900,10900,10525,10655,633665
2024-05-28,10655,10815,10565,10665,690904
2024-05-29,10625,10625,10470,10505,428219
2024-05-30,10500,10550,10315,10370,464205
2024-05-31,10365,10400,10200,10270,455444
2024-06-03,10280,10845,10240,10600,1033988
2024-06-04,10550,10575,10335,10360,476276
2024-06-05,10385,10460,10200,10255,452346
2024-06-07,10300,10500,10280,10445,577483
2024-06-10,10375,10520,10315,10445,338007
2024-06-11,10650,10650,10385,10400,354191
2024-06-12,10370,10550,10215,10515,713605
2024-06-13,10470,10600,10435,10495,737535
2024-06-14,10480,10910,10420,10795,1350362
2024-06-17,10870,10870,10655,10735,677632
2024-06-18,10795,10795,10635,10665,493259
2024-06-19,10695,11015,10695,11015,1147069
2024-06-20,11145,11185,10955,11020,754157
2024-06-21,11170,11370,10960,11055,1123840
2024-06-24,11060,11375,11000,11295,4768758
2024-06-25,11390,11710,11280,11325,3475880
2024-06-26,11325,11425,11190,11240,976630
2024-06-27,11200,11380,11100,11365,761435
2024-06-28,11365,11465,11280,11420,739198
2024-07-01,11490,11650,11390,11605,1440554
2024-07-02,11700,11700,11295,11450,930665
2024-07-03,11485,11490,11065,11235,907305
2024-07-04,11185,11435,11100,11320,1335042
2024-07-05,11335,11355,11140,11180,695497
2024-07-08,11180,11500,11180,11425,763355
2024-07-09,11450,11475,11350,11380,472609
2024-07-10,11340,11720,11340,11580,1195581
2024-07-11,11600,11770,11525,11620,687989
2024-07-12,11550,11700,11460,11635,671009
2024-07-15,11700,11895,11695,11730,2710085
2024-07-16,11850,12145,11745,12140,1850814
2024-07-17,12255,12665,12250,12485,8412321
2024-07-18,12485,12690,12255,12360,2165030
2024-07-19,12350,12360,11910,12000,1985194
2024-07-22,12000,12475,12000,12390,1791413
2024-07-23,12390,12800,12335,12800,2761502
2024-07-24,12825,12925,12530,12750,2323928
2024-07-25,12490,12650,12110,12400,3371958
2024-07-26,12720,13710,12685,13510,4864071
2024-07-29,13610,13805,13340,13620,1976029
2024-07-30,13580,13650,13205,13445,1725233
2024-07-31,13410,13960,13410,13600,2702882
2024-08-01,13475,14060,13355,13965,1705019
2024-08-02,13655,13870,13250,13350,2534238
2024-08-05,12770,12890,11010,11790,5563736
2024-08-06,12400,12850,12140,12630,4524984
2024-08-07,12755,12940,12450,12710,5273662
2024-08-08,12545,13295,12320,13195,2384776
2024-08-09,13490,13545,13130,13210,1737020
2024-08-12,13270,13310,12935,13160,1879630
2024-08-13,13015,13265,12765,12835,1586130
2024-08-14,12965,12980,12650,12965,1303863
2024-08-16,13105,13285,12735,12965,3509026
2024-08-19,13025,13370,12985,13065,2154771
2024-08-20,13250,13400,12995,13395,1658723
2024-08-21,13320,13445,13110,13245,2075662
2024-08-22,13290,13290,12515,12770,3644510
2024-08-23,12600,12865,12560,12750,1223681
2024-08-26,12775,12775,12305,12370,2583999
2024-08-27,12370,12700,12285,12460,1537567
2024-08-28,12460,12715,12390,12410,1595923
2024-08-29,12350,12495,12260,12300,2964017
2024-08-30,12445,12710,12355,12710,2175657
2024-09-02,12775,12775,12305,12380,1916759
2024-09-03,12405,12475,12255,12400,1757805
2024-09-04,11950,12200,11885,12035,1712107
2024-09-05,12120,12225,11500,11655,2362444
2024-09-06,11655,11680,11310,11505,1369659
2024-09-09,11175,11590,11155,11590,933278
2024-09-10,11660,11800,11550,11640,1254013
2024-09-11,11820,11860,11460,11600,1352018
2024-09-12,11700,11720,11475,11670,1227862
2024-09-13,11715,12195,11715,12160,2056836
2024-09-19,12355,12485,12260,12445,1628314
2024-09-20,12620,12870,12545,12735,1952080
2024-09-23,12835,12895,12680,12745,952654
2024-09-24,12760,12830,12635,12830,1691688
2024-09-25,12950,13150,12720,12725,1331604
2024-09-26,12725,12900,12650,12765,947659
2024-09-27,12745,12790,12040,12110,2503187
2024-09-30,12110,12235,11975,12080,1316478
2024-10-02,11925,12195,11845,12050,1232480
2024-10-04,12035,12215,12025,12205,918160
2024-10-07,12205,12205,11705,12070,1863668
2024-10-08,12040,12220,12010,12075,838027
2024-10-10,12150,12515,12125,12415,1346033
2024-10-11,12480,12510,12065,12095,1039723
2024-10-14,12095,12195,12065,12180,521090
2024-10-15,12255,12685,12250,12535,1603741
2024-10-16,12435,12635,12350,12500,991189
2024-10-17,12555,12830,12325,12800,1153079
2024-10-18,12800,12830,12530,12580,686184
2024-10-21,12610,12645,12415,12600,557783
2024-10-22,12570,12765,12405,12575,752781
2024-10-23,12615,12955,12600,12700,1951777
2024-10-24,12575,12760,12560,12595,521145
2024-10-25,12600,12835,12555,12670,902033
2024-10-28,12670,12670,12210,12235,1620940
2024-10-29,12235,12400,12080,12220,635684
2024-10-30,12215,12215,11975,12095,583527
2024-10-31,12090,12115,11790,11970,1359763
2024-11-01,11830,11850,11505,11705,1273241
2024-11-04,11740,11815,11550,11725,3013375
2024-11-05,11720,12000,11630,11815,1278801
2024-11-06,11880,12165,11610,12155,2889247
2024-11-07,12275,13480,12230,13350,8623425
2024-11-08,13650,14025,13115,13405,4669235
2024-11-11,13550,13880,13505,13770,2902728
2024-11-12,13880,13940,13375,13430,2966610
2024-11-13,13505,13585,12980,13030,1883906
2024-11-14,13155,13885,13100,13860,3198426
2024-11-15,13905,14015,13480,13765,2335402
2024-11-18,13655,13980,13415,13835,2346975
2024-11-19,13915,14470,13750,14000,3205537
2024-11-20,14000,14440,13880,14345,2117694
2024-11-21,14375,14495,13840,14015,2539097
2024-11-22,14025,14405,13910,14395,2799911
2024-11-25,14500,14975,14400,14705,3554474
2024-11-26,14700,14725,14305,14430,2306611
2024-11-27,14395,14760,14375,14445,2122570
2024-11-28,14430,14660,14170,14245,1993364
2024-11-29,14200,14215,13845,13985,2086628
2024-12-02,14055,14080,13245,13390,3484035
2024-12-03,13425,13690,13420,13605,1989318
2024-12-04,13315,13590,13085,13515,2888336
2024-12-05,13530,13660,13205,13260,1523204
2024-12-06,13250,13250,12545,12985,3113309
2024-12-09,12555,12770,12465,12540,2337229
2024-12-10,12710,13255,12655,13110,1909334
2024-12-11,13150,14090,13120,14040,2880933
2024-12-12,14070,14185,13885,14180,1418382
2024-12-13,14095,14405,13900,14360,1381250
2024-12-16,14480,14500,14030,14240,1443473
2024-12-17,14170,14420,14015,14125,1338491
2024-12-18,14125,14660,14075,14210,2204749
2024-12-19,13775,14590,13745,14445,2216428
2024-12-20,14560,14790,14400,14525,1883888
2024-12-23,14800,15225,14800,15190,2528542
2024-12-24,15275,15430,14930,15090,2610999
2024-12-26,15260,15805,15215,15675,2306822
2024-12-27,15600,15660,15225,15405,2132310
2024-12-30,15365,15600,15160,15360,1436522
2025-01-02,15360,15830,15265,15560,1652189
2025-01-03,15590,15925,15060,15185,2695708
2025-01-06,15190,15320,14860,15300,2222132
2025-01-07,15550,16170,15480,16030,4205294
2025-01-08,16150,16580,16060,16565,3323617
2025-01-09,16495,16890,16275,16730,2311752
2025-01-10,16680,17005,16480,16965,2049122
2025-01-13,17020,17030,16410,16755,2747767
2025-01-14,16870,17465,16870,17075,3470790
2025-01-15,17170,18100,17100,18020,4570752
2025-01-16,18155,18170,17600,18015,3055352
2025-01-17,17880,18140,17615,17985,2770148
2025-01-20,17920,18190,17675,18105,2870233
2025-01-21,18220,18780,18205,18755,3749395
2025-01-22,18775,18970,18240,18275,3917422
2025-01-23,18275,18370,17340,17390,5139428
2025-01-24,17450,18005,17385,17980,5156109
2025-01-31,18010,18520,17915,18065,3580243
