Date,Open,High,Low,Close,Volume
2011-07-18,13475,13505,13320,13505,5795
2011-07-19,13475,13915,13475,13730,29591
2011-07-20,13800,13955,13760,13955,10009
2011-07-21,13980,14025,13680,13680,5218
2011-07-22,13820,14030,13745,14030,779
2011-07-25,14095,14280,14010,14270,4972
2011-07-26,14345,14495,14345,14495,3883
2011-07-27,14595,14600,14465,14505,4304
2011-07-28,14390,14675,14225,14660,4767
2011-07-29,14650,14940,14650,14770,6329
2011-08-01,14860,14865,14655,14815,4290
2011-08-02,14815,14845,14570,14650,6792
2011-08-03,14285,14650,14190,14650,3888
2011-08-04,14665,14845,14500,14530,6187
2011-08-05,13490,14035,13490,13835,4097
2011-08-08,13550,13880,12540,13190,8644
2011-08-09,12765,12765,11745,12555,4219
2011-08-10,13200,13245,12755,12925,1749
2011-08-11,12205,13300,12205,13230,1857
2011-08-12,13590,14230,13490,13535,7101
2011-08-16,13915,15000,13350,13450,14876
2011-08-17,13375,13480,13155,13480,4114
2011-08-18,13465,13465,13280,13465,1346
2011-08-19,12990,13255,12820,12820,2646
2011-08-22,12715,13030,12615,13000,844
2011-08-23,13080,13380,13055,13335,837
2011-08-24,13450,13450,13050,13050,1555
2011-08-25,13115,13295,12820,12885,1670
2011-08-26,12775,12915,11810,12915,1527
2011-08-29,12915,13050,12915,12940,2926
2011-08-30,13040,13120,12935,13120,500
2011-08-31,13120,13330,13120,13330,370
2011-09-01,13310,13415,12970,12970,2544
2011-09-02,12980,13120,12945,13085,3860
2011-09-05,12950,12965,12735,12735,6421
2011-09-06,12575,12670,12245,12470,1043
2011-09-07,12540,12710,12540,12675,971
2011-09-08,12825,12875,12565,12590,560
2011-09-09,12585,12620,12440,12465,258
2011-09-14,12365,12470,12195,12250,1822
2011-09-15,12395,12500,12035,12230,2567
2011-09-16,12440,12635,12440,12625,6287
2011-09-19,12615,12690,12565,12625,916
2011-09-20,12590,12640,12490,12640,272
2011-09-21,12725,12880,12725,12835,777
2011-09-22,12635,13085,12635,13085,1560
2011-09-23,12545,12715,12340,12340,1209
2011-09-26,12500,12600,12075,12090,344
2011-09-27,12365,12430,12355,12430,571
2011-09-28,12565,12590,12425,12580,159
2011-09-29,12440,12550,12440,12440,1057
2011-09-30,12530,12885,12530,12870,796
2011-10-04,12335,12625,12335,12625,2555
2011-10-05,12660,12725,12570,12645,641
2011-10-06,12830,12950,12750,12750,510
2011-10-07,12965,13235,12965,13205,513
2011-10-10,13170,13465,13170,13440,841
2011-10-11,13600,13870,13575,13785,760
2011-10-12,13880,14000,13770,13775,553
2011-10-13,13900,13930,13815,13920,567
2011-10-14,13895,13975,13595,13905,176
2011-10-17,14080,14485,14045,14450,595
2011-10-18,14150,14830,14150,14295,1690
2011-10-19,14380,14500,13885,13885,1377
2011-10-20,13885,13980,13400,13400,485
2011-10-21,13440,13505,12850,13135,2110
2011-10-24,13240,13465,13180,13460,1340
2011-10-25,13500,13725,13500,13540,353
2011-10-26,13595,13635,13525,13545,365
2011-10-27,13580,13605,13300,13325,2464
2011-10-28,13465,13465,13075,13195,3357
2011-10-31,13195,13445,13195,13415,846
2011-11-01,13400,13520,13100,13210,10113
2011-11-02,13015,13190,12900,13190,588
2011-11-03,13225,13310,13105,13210,236
2011-11-04,13360,13450,13305,13415,43
2011-11-07,13435,13435,13345,13365,833
2011-11-08,13350,13615,13350,13445,498
2011-11-09,13535,13600,13420,13460,216
2011-11-10,13320,13320,12905,12905,1121
2011-11-11,12920,13065,12505,13065,568
2011-11-14,13205,13300,13040,13040,472
2011-11-15,13110,13275,13110,13150,401
2011-11-16,13160,13250,12805,12805,122
2011-11-17,12800,12995,12685,12995,453
2011-11-18,12845,12905,12845,12860,1656
2011-11-21,12645,12890,12645,12890,35
2011-11-22,12685,12735,12680,12695,34
2011-11-23,12690,12690,12325,12430,441
2011-11-24,12365,12365,12105,12145,505
2011-11-25,12085,12220,11995,12000,626
2011-11-28,12145,12445,12145,12440,972
2011-11-29,12530,12610,12480,12500,250
2011-11-30,12610,12865,12610,12865,343
2011-12-01,13020,13280,12995,13185,1262
2011-12-02,13250,13330,13200,13250,3425
2011-12-05,13300,13470,13300,13415,782
2011-12-06,13375,13410,13345,13410,377
2011-12-07,13410,13410,13230,13230,192
2011-12-08,13230,13300,13230,13300,1101
2011-12-09,13190,13215,13120,13120,360
2011-12-12,13210,13260,13155,13155,431
2011-12-13,13150,13455,13150,13375,2628
2011-12-14,13400,13505,13345,13345,353
2011-12-15,13245,13255,12990,13050,31
2011-12-16,13040,13040,13040,13040,78
2011-12-19,12915,12915,12270,12495,285
2011-12-20,12610,12740,12610,12690,114
2011-12-21,12995,13055,12950,12950,126
2011-12-22,13040,13040,13015,13015,50
2011-12-23,13240,13245,13185,13185,145
2011-12-26,13205,13230,13170,13230,18
2011-12-27,13205,13205,12910,12910,16
2011-12-28,12800,13000,12800,13000,16
2011-12-29,13030,13050,12975,13050,170
2012-01-02,13105,13200,12940,13165,3202
2012-01-03,13250,13300,13200,13260,2335
2012-01-04,13265,13265,13250,13250,62
2012-01-05,13205,13205,13170,13170,441
2012-01-06,13105,13130,13020,13095,58
2012-01-09,13480,13635,13405,13565,920
2012-01-10,13695,13735,13575,13640,11815
2012-01-11,13565,13655,13550,13620,1147
2012-01-12,13680,13680,13495,13550,1390
2012-01-13,13705,13810,13705,13810,226
2012-01-16,13675,13810,13605,13785,489
2012-01-17,13730,13900,13730,13825,596
2012-01-18,13910,14020,13860,13860,456
2012-01-19,13985,13985,13655,13745,242
2012-01-20,13535,13535,13340,13380,593
2012-01-25,13385,13420,13370,13380,244
2012-01-26,13535,13555,13475,13475,343
2012-01-27,13455,13490,13345,13355,1114
2012-01-30,13300,13300,13070,13070,325
2012-01-31,12955,13160,12955,13120,237
2012-02-01,13120,13120,13100,13100,29
2012-02-02,13180,13255,13100,13180,745
2012-02-03,13110,13115,12955,12970,426
2012-02-06,12980,12980,12720,12765,905
2012-02-07,12750,12750,12710,12715,1072
2012-02-08,12700,12720,12670,12695,202
2012-02-09,12665,12665,12450,12515,20483
2012-02-10,12500,12565,12465,12555,484
2012-02-13,12600,12610,12505,12505,113
2012-02-14,12500,12500,12345,12450,1241
2012-02-15,12445,12455,12390,12415,2212
2012-02-16,12400,12445,12320,12415,481
2012-02-17,12410,12415,12290,12335,672
2012-02-20,12300,12300,12180,12250,750
2012-02-21,12190,12285,12185,12235,870
2012-02-22,12225,12250,12115,12250,643
2012-02-23,12195,12195,12060,12065,2698
2012-02-24,12065,12080,11895,12080,1182
2012-02-27,12055,12055,11960,12005,449
2012-02-28,11935,11935,11755,11795,1312
2012-02-29,11740,11795,11675,11700,2043
2012-03-02,11845,11845,11685,11710,930
2012-03-05,11755,11755,11615,11630,1692
2012-03-06,11645,11645,11535,11585,998
2012-03-07,11465,11570,11420,11435,1006
2012-03-08,11455,11495,11430,11490,773
2012-03-09,11485,11630,11485,11630,544
2012-03-12,11710,11710,11630,11650,939
2012-03-13,11720,11720,11615,11665,1168
2012-03-14,11755,11755,11670,11725,153
2012-03-15,11760,11940,11740,11940,3869
2012-03-16,11925,11975,11805,11975,992
