,Day,Cash,Portfolio,Total,Open,Close,High,Low,Buy sign,Target price,Tag
0,2009-04-20,10000.0,0.0,10000.0,10134.843204022987,10167.56640625,10284.434985632184,10046.02308369253,0,0,0
1,2009-04-21,44.13999999999942,9955.495824332998,9999.635824332998,10144.1918060745,10321.83203125,10331.181516785551,10050.696950718975,1,0,0
2,2009-04-22,12.17912052804968,10061.541474690679,10073.720595218729,10340.53008643617,10765.931640625,10775.281125332447,10335.855344082447,1,0,0
3,2009-04-23,10378.510738855457,0.0,10378.510738855457,10798.655130276506,10714.509765625,10924.873177253765,10714.509765625,0,0,0
4,2009-04-24,10378.510738855457,0.0,10378.510738855457,10714.508786415989,10349.87890625,10789.30465927055,10289.107259555669,0,0,0
5,2009-04-27,10378.510738855457,0.0,10378.510738855457,10382.60503059478,10200.2900390625,10424.677720948384,10097.445684864802,0,0,0
6,2009-04-28,10378.510738855457,0.0,10378.510738855457,10186.265018503287,9770.212890625,10190.939761513158,9629.970600328948,0,0,0
7,2009-04-29,31.060738855456293,10347.075910598907,10378.136649454364,9573.873429502091,10046.0224609375,10069.396175364996,9573.873429502091,1,0,0
8,2009-04-30,10578.999595420182,0.0,10578.999595420182,10046.021688876555,10134.841796875,10279.75881518825,10027.322718771622,0,0,0
9,2009-05-04,10578.999595420182,0.0,10578.999595420182,10284.435296014908,10190.9404296875,10284.435296014908,10153.542483156536,0,0,0
10,2009-05-06,93.25959542018245,10485.355826465866,10578.615421886048,10214.314207753036,10195.615234375,10317.158561332244,10120.81934086285,1,0,0
11,2009-05-07,95.35483927804853,10401.442343322062,10496.79718260011,10200.288155430711,9985.25,10321.831460674155,9947.852059925091,1,0,0
12,2009-05-08,10326.45090793269,0.0,10326.45090793269,10130.166785327194,10041.3466796875,10130.166785327194,9905.779150026914,0,0,0
13,2009-05-11,10326.45090793269,0.0,10326.45090793269,10190.938707189804,10134.841796875,10190.938707189804,10003.949006140452,0,0,0
14,2009-05-12,22.010907932690316,10304.067556452315,10326.078464385006,9910.454233409611,10214.3125,10228.336727688788,9910.454233409611,1,0,0
15,2009-05-13,10518.29764006295,0.0,10518.29764006295,10190.940552317255,10200.2900390625,10289.11016314233,10176.916322199388,0,0,0
16,2009-05-14,98.28764006295023,10419.627613856735,10517.915253919686,10060.046393952543,10097.4443359375,10209.63816189236,10046.022165708187,1,0,0
17,2009-05-15,13.256723073773173,10643.525635996304,10656.782359070077,10251.71203685578,10261.0615234375,10424.677538617598,10172.241400911162,1,0,0
18,2009-05-22,96.84430605265516,10826.375625963763,10923.219932016418,10592.965719229716,10658.412109375,10882.799732730262,10564.917266310307,1,0,0
19,2009-05-26,41.93942602734569,10639.713899307666,10681.653325335012,10480.77266609769,10569.5927734375,10747.232988117124,10424.675756198862,1,0,0
20,2009-05-27,10611.148133048177,0.0,10611.148133048177,5631.274155940254,5557.82275390625,5672.080490403589,5537.419586674582,0,0,0
21,2009-05-28,11.35813304817566,10599.40685933384,10610.764992382015,5631.275386487023,5778.17822265625,5782.258856994284,5549.662699726342,1,0,0
22,2009-05-29,10834.273328983154,0.0,10834.273328983154,5818.9833984375,5818.9833984375,5851.628466591427,5770.01579620661,0,0,0
23,2009-06-01,74.35332898315392,10759.528127000816,10833.88145598397,10452.724762527534,10611.666015625,10611.666015625,10452.724762527534,1,0,0
24,2009-06-02,99.92740771242643,10849.984385466278,10949.911793178704,10663.08817094263,10536.8701171875,10775.281996502745,10536.8701171875,1,0,0
25,2009-06-03,85.59680104156178,10684.12451323515,10769.721314276712,10564.918573577528,10536.8701171875,10700.486112796,10434.025777090728,1,0,0
26,2009-06-04,7.8561416074135195,10595.139787544593,10602.995929152006,5794.499203512854,5753.69287109375,5941.402000221631,5712.886538674645,1,0,0
27,2009-06-05,31.914870723161584,10249.042372184516,10280.957242907678,5676.161688539793,5672.0810546875,5847.548310336107,5631.274716164568,1,0,0
28,2009-06-08,10143.357712229048,0.0,10143.357712229048,5712.887497725619,5606.791015625,5733.290667360353,5590.468479917213,0,0,0
29,2009-06-09,6.737712229047247,10136.254814912143,10142.99252714119,5623.114083195364,5545.58203125,5712.88803807947,5525.17885968543,1,0,0
30,2009-06-10,9.478370591226849,9947.564330683686,9957.042701274913,5590.467885479373,5761.8544921875,5770.015759173601,5590.467885479373,1,0,0
31,2009-06-11,10078.075109333164,0.0,10078.075109333164,5753.693262129646,5818.9833984375,5827.144665475982,5753.693262129646,0,0,0
32,2009-06-12,12.705109333162909,10065.002137100251,10077.707246433414,10195.61445356889,10284.4345703125,10284.4345703125,10125.493308771309,1,0,0
33,2009-06-15,10091.08456920288,0.0,10091.08456920288,5737.37158203125,5737.37158203125,5737.37158203125,5680.242704258535,0,0,0
34,2009-06-16,62.364569202880375,10028.353687840408,10090.718257043289,10148.868590028917,10256.3876953125,10289.110901268374,10148.868590028917,1,0,0
35,2009-06-17,95.76522132210084,9975.899385929335,10071.664607251436,10214.311201008451,10335.8544921875,10340.529234155923,10162.889039355778,1,0,0
36,2009-06-18,49.12411628272639,10076.22719935416,10125.351315636886,5688.40338761329,5684.32275390625,5733.2903583907255,5659.838951664012,1,0,0
37,2009-06-19,41.09381084273264,10033.258928957637,10074.35273980037,5696.565113183864,5892.435546875,5892.435546875,5696.565113183864,1,0,0
38,2009-06-22,12.7681016621882,10325.057380412572,10337.82548207476,10377.928726660331,10452.724609375,10480.773065393,10307.807586615329,1,0,0
39,2009-06-23,10286.54508622797,0.0,10286.54508622797,5892.434261135809,5851.6279296875,5892.434261135809,5770.015266790882,0,0,0
40,2009-06-24,10286.54508622797,0.0,10286.54508622797,5859.790021977782,5831.2255859375,5884.273824298023,5786.338615017058,0,0,0
41,2009-06-25,76.81508622797082,10209.358166490674,10286.173252718645,10181.59018517481,10429.3515625,10443.3757914052,10181.59018517481,1,0,0
42,2009-06-26,1.578949120183097,10501.346784009831,10502.925733130014,5937.3215678447,6039.33740234375,6084.224369523332,5937.3215678447,1,0,0
43,2009-06-29,58.20564721738265,10507.862471520677,10566.06811873806,10569.592440795896,10471.4228515625,10653.737802995956,10424.675428118024,1,0,0
44,2009-06-30,10484.699167642118,0.0,10484.699167642118,6071.983474794239,5949.564453125,6104.628547239369,5908.758112568587,0,0,0
45,2009-07-01,10484.699167642118,0.0,10484.699167642118,5916.918323191073,5925.07958984375,5969.966556433476,5863.870089948669,0,0,0
46,2009-07-02,26.21916764211892,10458.099190866535,10484.318358508654,10307.80622776931,10349.87890625,10396.6263267841,10279.757775448848,1,0,0
47,2009-07-03,69.3649460095694,10291.446100888246,10360.811046897816,10233.01182522062,10462.07421875,10462.07421875,10233.01182522062,1,0,0
48,2009-07-06,60.860247808290296,10572.656509191424,10633.516756999714,10564.919822620586,10854.75390625,10873.45287938738,10564.919822620586,1,0,0
49,2009-07-07,32.65940666158531,10870.806325241208,10903.465731902794,5982.207985071524,6133.19140625,6145.433305264472,5982.207985071524,1,0,0
50,2009-07-08,102.04963478797981,10947.523726106281,11049.573360894261,10985.646256044996,11116.5390625,11125.888548675355,10929.54933899285,1,0,0
51,2009-07-09,37.84295476711304,11110.4229046244,11148.265859391513,6227.046977161509,6280.09521484375,6341.3047198617205,6149.51493747208,1,0,0
52,2009-07-10,11032.956538277962,0.0,11032.956538277962,6247.451009221732,6198.4833984375,6292.3379857739465,6161.7576903493255,0,0,0
53,2009-07-13,1.136538277962245,11031.421929491657,11032.558467769619,6202.563221317039,6010.7734375,6284.175895281737,6006.692803801765,1,0,0
54,2009-07-14,10708.982736049522,0.0,10708.982736049522,6084.224962912865,6092.38623046875,6120.95066691435,5957.725315796634,0,0,0
55,2009-07-15,24.862736049521118,10683.727167059344,10708.589903108865,10658.413425226589,10831.37890625,10845.403134441089,10658.413425226589,1,0,0
56,2009-07-16,42.76433229847498,10903.370142928203,10946.134475226678,11032.393046339896,10920.19921875,11312.87761531464,10896.825504668772,1,0,0
57,2009-07-17,10744.170557230584,0.0,10744.170557230584,6206.64395884901,6182.16015625,6239.289028981023,6153.595719884488,0,0,0
58,2009-07-20,40.96055723058453,10702.823813784904,10743.784371015488,11196.00918482519,11373.6494140625,11387.6736426865,11177.310213326526,1,0,0
59,2009-07-21,33.93714101747355,10931.099552653026,10965.0366936705,6508.610756854044,6602.46533203125,6659.594203878244,6508.610756854044,1,0,0
60,2009-07-22,11008.402101726122,0.0,11008.402101726122,6651.432970832376,6659.59423828125,6716.723110423369,6602.465366139131,0,0,0
61,2009-07-23,75.32210172612213,10932.679556639554,11008.001658365676,11191.333029693984,11266.12890625,11350.274267375518,11191.333029693984,1,0,0
62,2009-07-24,110.90188943917929,10891.778007930112,11002.679897369291,11266.1314727531,11312.87890625,11406.373773243802,11266.1314727531,1,0,0
63,2009-07-27,42.786749721261,11044.360685024902,11087.147434746163,11434.421229988924,11607.38671875,11607.38671875,11387.67380059404,1,0,0
64,2009-07-28,11189.959310604338,0.0,11189.959310604338,6745.287767778691,6675.9169921875,6773.852204786828,6635.110653604447,0,0,0
65,2009-07-29,64.40931060433832,11125.14121771243,11189.550528316768,11523.242371495771,11537.2666015625,11630.761468674027,11490.519168006736,1,0,0
66,2009-07-30,30.757708577028097,11207.337409681613,11238.095118258641,6700.4001600150605,6773.8515625,6773.851562500001,6586.142422816266,1,0,0
67,2009-07-31,11.817853695998565,11289.808385433624,11301.626239129622,6790.174933471319,6900.35205078125,6953.400292448995,6782.013665522435,1,0,0
68,2009-08-03,10.909545303338746,11376.887395959511,11387.79694126285,6937.07668404259,7173.75341796875,7255.366084839839,6937.07668404259,1,0,0
