Date,Open,High,Low,Close,Volume
2011-04-06,17020,17330,16965,17110,30558
2011-04-07,17335,17360,17120,17185,12022
2011-04-08,17205,17440,17205,17380,7058
2011-04-11,17380,17585,17380,17540,15393
2011-04-12,17500,17500,17100,17150,12335
2011-04-13,17105,17450,16955,17395,9347
2011-04-14,17395,17635,17290,17635,6391
2011-04-15,17750,17810,17600,17780,16222
2011-04-18,17980,20400,17975,18350,33807
2011-04-19,18175,18335,17950,18130,40571
2011-04-20,18505,18730,18445,18630,33571
2011-04-21,18925,20000,18835,19725,84335
2011-04-22,19750,20270,19560,19610,66972
2011-04-25,19610,19885,19405,19870,35462
2011-04-26,19850,20070,19645,19725,159085
2011-04-27,19990,20020,18710,19120,77832
2011-04-28,19115,19450,18975,19210,46121
2011-04-29,19380,19485,18450,18660,72928
2011-05-02,18620,18885,18610,18790,16522
2011-05-03,18725,18770,18020,18135,23070
2011-05-04,18105,18295,17785,18045,32138
2011-05-06,17560,17640,17010,17590,31957
2011-05-09,17690,17970,17600,17735,11487
2011-05-11,18155,18400,17940,18100,40860
2011-05-12,17675,17840,17590,17605,32313
2011-05-13,17610,17610,16905,17360,10146
2011-05-16,17240,17645,17160,17365,21783
2011-05-17,17345,17545,17320,17540,8175
2011-05-18,17575,18200,17575,18145,17675
2011-05-19,18215,18360,17760,17760,17207
2011-05-20,17795,17800,17160,17790,48822
2011-05-23,17625,17630,17030,17030,67089
2011-05-24,16865,17275,16785,17250,12360
2011-05-25,17390,17540,16720,16780,20193
2011-05-26,17020,17630,16910,17620,20911
2011-05-27,17555,17740,17365,17495,32484
2011-05-30,17720,17845,17670,17670,26987
2011-05-31,17885,18650,17850,18455,67951
2011-06-01,18555,18710,18360,18550,29967
2011-06-02,17975,18485,17960,18315,22874
2011-06-03,18450,18560,17840,17865,16254
2011-06-07,17570,17575,17165,17285,19302
2011-06-08,17375,17385,16980,17255,24812
2011-06-09,17340,17565,17305,17500,46532
2011-06-10,17660,17815,17220,17220,10834
2011-06-13,16985,17250,16800,17050,6108
2011-06-14,17025,17670,17025,17630,18980
2011-06-15,17785,17870,17520,17795,6930
2011-06-16,17380,17555,17300,17335,5099
2011-06-17,17515,17515,16950,17285,7582
2011-06-20,17270,17290,16675,16675,10939
2011-06-21,16870,17010,16300,16830,48314
2011-06-22,16995,17290,16990,17115,18947
2011-06-23,17100,17205,16870,16910,13349
2011-06-24,16645,16860,16295,16840,37234
2011-06-27,16650,16755,16520,16655,47468
2011-06-28,16665,17010,16635,16640,14261
2011-06-29,17035,17125,16945,17125,8561
2011-06-30,17280,17280,17050,17120,16067
2011-07-01,17245,17465,17220,17440,10249
2011-07-04,17600,17610,17390,17455,8149
2011-07-05,17520,17585,17450,17535,24864
2011-07-06,17570,17585,17385,17585,24208
2011-07-07,17435,17870,17400,17855,8596
2011-07-08,18005,18060,17880,17960,12281
2011-07-11,17945,17945,17635,17690,4629
2011-07-12,17385,17455,17200,17275,40438
2011-07-13,17430,17580,17350,17580,6811
2011-07-14,17595,17670,17300,17670,108992
2011-07-15,17670,17840,17645,17840,4543
2011-07-18,17735,17825,17640,17805,21997
2011-07-19,17640,17750,17310,17315,21708
2011-07-20,17475,17575,17125,17285,18825
2011-07-21,17170,17310,17100,17190,5810
2011-07-22,17365,17635,17335,17575,7990
2011-07-25,17450,17590,17400,17420,11733
2011-07-26,17355,17695,17355,17695,19872
2011-07-27,17590,17940,17540,17940,44449
2011-07-28,17760,18065,17700,17930,6250
2011-07-29,17760,17790,17490,17615,5018
2011-08-01,17665,18100,17665,18040,69452
