Number,Day(in),Day(out),Price(in),Price(out),Amount,Return
80,2016-07-15,2016-07-19,644.2,644.6,4.0,0.06209251785159535
81,2016-07-15,2016-07-18,646.6101,664.6,1.99,2.782186668596738
82,2016-07-19,2016-07-20,677.4,645.6,5.88,-4.694419840566867
83,2016-07-22,2016-07-27,745.4,766.8,6.95,2.870941776227526
84,2016-07-26,2016-07-28,742.9441,791.8,3.48,6.575985999485008
85,2016-07-26,2016-07-27,747.0,766.8,1.73,2.650602409638548
86,2016-07-27,2016-07-28,783.6,788.6,5.07,0.6380806533945891
87,2016-07-27,2016-07-28,788.4,791.8,2.51,0.43125317097919547
88,2016-07-27,2016-07-28,794.0,785.398,1.25,-1.0833753148614578
89,2016-07-29,2016-08-01,816.0,864.0,6.56,5.88235294117647
90,2016-07-29,2016-08-01,822.8,886.0,3.25,7.681088964511431
91,2016-07-29,2016-08-01,831.888,864.0,1.61,3.8601350181755194
92,2016-08-01,2016-08-02,885.2,885.6,4.74,0.045187528242202575
93,2016-08-01,2016-08-02,894.2,886.6,2.34,-0.8499217177365268
94,2016-08-01,2016-08-02,904.2,885.6,1.16,-2.0570670205706727
95,2016-08-05,2016-08-08,926.2159,931.2,6.05,0.5381142776754331
96,2016-08-15,2016-08-16,880.2,854.4,6.38,-2.9311520109066196
97,2016-08-15,2016-08-16,886.8,848.0,3.17,-4.375281912494357
98,2016-08-15,2016-08-16,894.598,854.4,1.57,-4.493414919326891
99,2016-08-18,2016-08-23,835.6,908.0,6.51,8.664432742939203
100,2016-08-18,2016-08-24,840.704,893.202,3.23,6.244528395249701
101,2016-08-22,2016-08-23,854.4819,908.0,1.59,6.263222193471858
102,2016-08-24,2016-08-25,905.4,793.6261,4.81,-12.345250717914737
103,2016-08-24,2016-08-25,909.3521,786.4,2.39,-13.520846325642177
104,2016-08-24,2016-08-25,914.8,793.6261,1.19,-13.245944468736337
105,2016-08-30,2016-08-31,792.2,762.6001,6.69,-3.7364175713203793
106,2016-08-30,2016-08-31,795.8001,757.2,3.33,-4.850476897401747
107,2016-08-30,2016-08-31,804.0,762.6001,1.65,-5.149241293532339
108,2016-09-06,2016-09-09,784.6,838.0,6.5,6.8060158042314525
109,2016-09-06,2016-09-09,789.6,837.248,3.22,6.0344478216818676
110,2016-09-06,2016-09-09,795.2,838.0,1.6,5.382293762575447
111,2016-09-14,2016-09-16,866.4,878.6,6.2,1.4081255771006516
112,2016-09-14,2016-09-16,874.0,879.6,3.07,0.6407322654462269
113,2016-09-14,2016-09-16,882.4,878.6,1.52,-0.4306436990027147
114,2016-09-21,2016-09-22,1079.078,1104.2,5.01,2.328098617523485
115,2016-09-23,2016-09-26,1105.8,1057.0,4.95,-4.413094592150475
116,2016-09-23,2016-09-26,1113.402,1055.2,2.45,-5.227402142263082
117,2016-09-27,2016-09-28,1065.602,1104.0,4.95,3.603409152760591
118,2016-09-27,2016-09-28,1069.828,1052.2,2.46,-1.6477415061112561
119,2016-09-27,2016-09-28,1070.884,1104.0,1.23,3.0923984297085387
120,2016-10-04,2016-10-06,975.0,936.4,5.5,-3.9589743589743613
121,2016-10-04,2016-10-06,981.0,936.2,2.73,-4.566768603465846
122,2016-10-04,2016-10-06,985.2,936.4,1.36,-4.953308972797408
123,2016-10-10,2016-10-11,932.2,896.6,5.53,-3.8189229779017397
124,2016-10-10,2016-10-11,940.0,892.4,2.74,-5.063829787234045
125,2016-10-10,2016-10-11,947.208,896.6,1.36,-5.342860279896279
126,2016-10-20,2016-10-24,688.0,686.8,7.2,-0.1744186046511694
127,2016-10-20,2016-10-24,692.4,685.392,3.57,-1.0121317157712197
128,2016-10-20,2016-10-24,699.9981,686.8,1.76,-1.8854479747873698
129,2016-11-01,2016-11-02,592.6,573.46,6.23,-3.2298346270671594
130,2016-11-01,2016-11-02,598.4,573.4,3.09,-4.177807486631016
131,2016-11-01,2016-11-02,602.2,573.46,1.53,-4.772500830288942
132,2016-11-16,2016-11-17,965.1,880.0,3.7,-8.817739094394366
133,2016-12-14,2016-12-19,696.6381,708.8,4.89,1.7457988588335818
134,2016-12-14,2016-12-19,700.0,705.588,2.43,0.7982857142857094
135,2016-12-14,2016-12-19,702.3661,708.8,1.21,0.9160322515565592
136,2017-01-03,2017-01-05,661.0,735.2,5.21,11.22541603630863
137,2017-01-06,2017-01-09,757.56,821.6001,4.8,8.453469032155876
138,2017-01-06,2017-01-09,764.0,797.8,2.38,4.424083769633501
139,2017-01-06,2017-01-09,772.558,821.6001,1.17,6.3480152946445445
140,2017-01-09,2017-01-10,839.8,845.0,3.46,0.6191950464396339
141,2017-01-09,2017-01-10,842.8,805.002,2.85,-4.484812529663029
142,2017-01-18,2017-01-20,788.598,748.22,4.82,-5.120226021369561
143,2017-01-26,2017-01-30,746.0,719.198,4.97,-3.5927613941018794
144,2017-01-26,2017-01-30,748.0,718.2,2.47,-3.9839572192513306
145,2017-01-26,2017-01-30,753.4,719.198,1.23,-4.5396867533846565
146,2017-02-02,2017-02-03,809.2,826.8,4.42,2.174987642115658
147,2017-02-02,2017-02-07,813.8,806.17,2.19,-0.9375768001966079
148,2017-02-02,2017-02-03,817.62,826.8,1.09,1.1227709693989811
149,2017-02-03,2017-02-07,841.4,806.2,3.24,-4.183503684335623
150,2017-02-08,2017-02-10,818.8,890.0,4.33,8.69565217391305
151,2017-02-08,2017-02-16,825.16,991.202,2.15,20.122400504144654
152,2017-02-08,2017-02-10,832.2,890.0,1.06,6.945445806296558
153,2017-02-13,2017-02-16,901.48,945.6,3.15,4.894174024936771
154,2017-02-14,2017-02-16,890.4,945.64,1.6,6.2039532794249785
155,2017-02-16,2017-02-17,996.604,933.0,1.78,-6.382073521679628
156,2017-02-24,2017-03-01,883.2,1066.6001,4.48,20.76540987318841
157,2017-02-24,2017-03-01,892.0,1070.6,2.22,20.022421524663667
158,2017-02-27,2017-03-02,910.0,1092.254,1.09,20.027912087912078
159,2017-03-02,2017-03-03,1072.18,1020.0,3.79,-4.86672014027496
160,2017-03-02,2017-03-03,1080.0,1021.76,1.88,-5.392592592592593
161,2017-03-07,2017-03-09,1010.6,1000.0,4.46,-1.048881852364934
162,2017-03-07,2017-03-09,1014.28,1000.6,2.22,-1.3487399929013635
163,2017-03-08,2017-03-09,1013.2,1000.0,1.11,-1.3028030003947932
164,2017-03-15,2017-03-16,1054.98,1046.6001,4.22,-0.7943183757037959
165,2017-03-15,2017-03-16,1061.6001,1045.626,2.1,-1.5047191498945915
166,2017-03-15,2017-03-16,1065.3981,1046.6001,1.04,-1.7644108807778052
167,2017-03-17,2017-03-21,1051.84,1064.0,4.19,1.1560693641618576
168,2017-03-17,2017-03-21,1056.6001,1003.616,2.08,-5.014584041777028
169,2017-03-20,2017-03-21,1044.868,1064.0,1.05,1.8310446869843906
170,2017-03-23,2017-03-27,940.8,892.2,4.65,-5.165816326530603
171,2017-03-23,2017-03-27,945.4,896.4,2.32,-5.182991326422679
172,2017-03-24,2017-03-27,938.4,892.2,1.16,-4.923273657288996
173,2017-03-27,2017-03-28,906.98,944.0,4.6,4.081677655516106
174,2017-03-27,2017-03-28,911.402,944.674,2.29,3.650639344658003
175,2017-03-27,2017-03-28,917.2,944.0,1.14,2.9219363279546395
176,2017-03-29,2017-03-30,980.6,950.0,4.39,-3.120538445849482
177,2017-03-29,2017-03-30,988.6,946.8,2.18,-4.228201497066566
178,2017-03-29,2017-03-30,997.3359,950.0,1.08,-4.74623444318008
179,2017-04-03,2017-04-04,967.8,910.8,4.3,-5.889646621202728
180,2017-04-03,2017-04-04,975.6,915.0,2.14,-6.211562115621158
181,2017-04-03,2017-04-04,977.5959,910.8,1.06,-6.83266981786647
182,2017-04-04,2017-04-05,933.6,890.434,4.22,-4.623607540702662
183,2017-04-05,2017-04-06,936.0,862.004,2.1,-7.905555555555553
184,2017-04-07,2017-04-11,863.666,855.6,4.36,-0.9339258463341188
185,2017-04-07,2017-04-11,866.0601,854.4,2.17,-1.3463384354042007
186,2017-04-07,2017-04-11,872.4,855.6,1.08,-1.9257221458046716
187,2017-04-12,2017-04-18,886.0,888.0359,4.2,0.22978555304740064
188,2017-04-13,2017-04-18,880.4,885.4,2.11,0.5679236710586097
189,2017-04-13,2017-04-18,884.376,888.0359,1.05,0.4138398147394313
190,2017-04-19,2017-04-25,915.0,963.0,4.07,5.245901639344262
191,2017-04-19,2017-05-02,921.4,1068.6,2.02,15.975689168656384
192,2017-04-19,2017-04-25,928.4,963.0,1.01,3.726841878500649
193,2017-04-27,2017-05-02,1012.6,1012.28,2.87,-0.03160181710448845
194,2017-04-27,2017-05-02,1016.4,1068.6,1.43,5.135773317591493
195,2017-05-11,2017-05-15,943.0,979.2,4.26,3.838812301166495
196,2017-05-12,2017-05-17,950.384,947.2,2.12,-0.3350224751258406
197,2017-05-12,2017-05-15,957.708,979.2,1.05,2.244107807390152
198,2017-05-16,2017-05-17,991.4,942.42,3.12,-4.940488198507163
199,2017-05-16,2017-05-17,993.584,947.2,1.56,-4.668352147377565
200,2017-05-18,2017-05-19,932.8,940.0,4.27,0.771869639794173
201,2017-05-18,2017-05-19,940.6,942.4,2.12,0.19136721241760093
202,2017-05-18,2017-05-19,946.8,940.0,1.05,-0.7182087029995727
203,2017-05-24,2017-05-25,957.76,981.8,4.17,2.5100233879051084
204,2017-05-24,2017-05-26,962.6,931.996,2.07,-3.179306046125082
205,2017-05-24,2017-05-25,966.88,981.8,1.03,1.5431077279496896
206,2017-06-01,2017-06-02,897.4,949.6,4.47,5.816804100735464
207,2017-06-01,2017-06-05,902.0,1020.0,2.23,13.082039911308204
208,2017-06-01,2017-06-02,908.4,949.6,1.1,4.5354469396741575
209,2017-06-06,2017-06-09,1008.998,1015.304,4.24,0.6249764617967455
210,2017-06-08,2017-06-09,1011.542,1013.0,2.12,0.1441363779259754
211,2017-06-08,2017-06-09,1015.598,1015.304,1.05,-0.028948461891415967
212,2017-06-14,2017-06-15,1055.6,1025.0,4.06,-2.8988253126184076
213,2017-06-14,2017-06-15,1061.8,1025.0,2.02,-3.4658127707666186
214,2017-06-14,2017-06-15,1066.926,1025.0,1.01,-3.9296071142703366
215,2017-06-19,2017-06-20,1077.8,1182.4,3.86,9.704954537019868
216,2017-06-19,2017-06-20,1080.0,1182.426,1.93,9.483888888888883
217,2017-06-23,2017-06-26,1395.0,1460.0,3.2,4.659498207885305
218,2017-06-23,2017-06-27,1409.6001,1381.4,1.58,-2.000574489176045
219,2017-07-03,2017-07-06,1293.0,1310.0,3.51,1.3147718484145399
220,2017-07-03,2017-07-06,1303.04,1307.374,1.74,0.3326068271119889
221,2017-07-11,2017-07-12,1294.7999,1310.0,3.53,1.173934288997089
222,2017-07-12,2017-07-13,1327.75,1263.0,3.46,-4.876671060064018
223,2017-07-13,2017-07-17,1342.99,1313.0,3.33,-2.2330769402601662
224,2017-07-13,2017-07-17,1350.104,1313.72,1.66,-2.694903503730084
225,2017-07-19,2017-07-25,1370.0,1519.0,3.2,10.875912408759124
226,2017-07-20,2017-07-25,1387.4,1433.3999,1.58,3.3155470664552253
227,2017-08-04,2017-08-07,1256.0,1293.0,3.71,2.945859872611465
228,2017-08-04,2017-08-08,1263.0,1263.112,1.84,0.008867775138565324
229,2017-08-08,2017-08-09,1325.88,1240.0,2.69,-6.477207590430514
230,2017-08-08,2017-08-09,1332.2,1237.54,1.33,-7.1055397087524454
231,2017-08-09,2017-08-10,1267.8,1213.15,3.58,-4.310616816532566
232,2017-08-09,2017-08-10,1281.7999,1214.998,1.77,-5.211570074237011
233,2017-08-16,2017-08-17,1219.828,1169.4,3.59,-4.134025452768741
234,2017-08-16,2017-08-17,1225.2,1167.26,1.79,-4.729023832843621
235,2017-08-21,2017-08-22,1149.542,1162.8,3.68,1.1533288909844128
236,2017-08-22,2017-08-25,1182.6,1305.2001,3.6,10.36699644850331
237,2017-08-22,2017-08-28,1187.976,1310.0,1.79,10.271587978208304
238,2017-08-28,2017-09-01,1335.6,1607.58,3.43,20.363881401617252
239,2017-08-28,2017-09-01,1345.268,1614.6001,1.7,20.020702194655644
240,2017-09-08,2017-09-12,1599.58,1521.6001,3.29,-4.875023443653948
241,2017-09-13,2017-09-21,1555.0,1635.0,3.3,5.144694533762058
242,2017-09-13,2017-09-22,1563.0,1563.2001,1.64,0.012802303262957157
243,2017-09-25,2017-09-26,1576.344,1533.3999,3.34,-2.7242848007795355
244,2017-09-25,2017-09-26,1584.7999,1532.6,1.66,-3.2937849125306022
245,2017-09-27,2017-10-02,1578.0,1729.0,3.26,9.569074778200253
246,2017-09-27,2017-10-03,1589.7999,1807.2,1.62,13.674683210132299
247,2017-10-02,2017-10-05,1755.2,1830.0,2.33,4.261622607110298
248,2017-10-02,2017-10-03,1761.6,1807.2,1.16,2.588555858310635
249,2017-10-04,2017-10-10,1808.312,1754.6,1.96,-2.970283889063391
250,2017-10-06,2017-10-10,1820.612,1756.6,2.14,-3.5159605671060157
251,2017-10-06,2017-10-10,1832.8,1754.6,1.06,-4.266695766041033
252,2017-10-12,2017-10-16,1760.8,1724.0,3.12,-2.0899591094956813
253,2017-10-16,2017-10-17,1744.918,1724.322,1.58,-1.1803419988790307
254,2017-10-18,2017-10-19,1759.6,1652.2,3.08,-6.103659922709699
255,2017-10-26,2017-10-30,1482.0,1525.0,3.54,2.901484480431849
256,2017-10-27,2017-10-30,1480.404,1524.994,1.77,3.0120156389742205
257,2017-10-31,2017-11-01,1605.7001,1528.3201,3.34,-4.819081720179261
258,2017-11-03,2017-11-06,1581.4,1647.0,3.31,4.148223093461484
259,2017-11-03,2017-11-07,1596.062,1571.0,1.63,-1.5702397525910585
260,2017-11-21,2017-11-24,1405.0,1424.2,3.78,1.3665480427046297
261,2017-11-22,2017-11-27,1403.08,1383.0,1.89,-1.4311372124183885
262,2017-11-24,2017-11-28,1439.2,1364.2,2.79,-5.211228460255697
263,2017-11-24,2017-11-27,1444.6001,1383.0,1.39,-4.264162794949281
264,2017-11-29,2017-12-01,1441.61,1446.6499,3.59,0.3496021808949708
265,2017-11-30,2017-12-01,1437.0,1432.6,1.8,-0.30619345859429997
266,2017-12-07,2017-12-08,1384.2,1453.0,3.74,4.970380002889752
267,2017-12-07,2017-12-11,1395.3999,1570.0,1.85,12.512549269926144
268,2017-12-13,2017-12-14,1423.8,1405.2001,3.83,-1.3063562298075526
269,2017-12-13,2017-12-14,1438.2001,1402.0779,1.9,-2.5116254685283375
270,2017-12-19,2017-12-22,1404.0,1480.0,3.83,5.413105413105413
271,2017-12-19,2017-12-28,1413.0,1620.0,1.9,14.64968152866242
272,2017-12-22,2017-12-29,1504.79,1646.4,2.78,9.41061543471183
273,2017-12-22,2017-12-28,1513.2001,1620.0,1.38,7.057883488112377
274,2018-01-02,2018-01-04,1613.6,1681.2,3.71,4.1893901834407625
275,2018-01-02,2018-01-04,1626.6001,1675.0759,1.84,2.980191627923786
276,2018-01-10,2018-01-16,1707.43,1839.4,3.6,7.729160199832498
277,2018-01-10,2018-01-16,1725.0,1751.8,1.78,1.5536231884057945
278,2018-01-18,2018-01-22,1723.924,1856.4,3.71,7.684561500390975
279,2018-01-18,2018-01-23,1728.2,2065.4,1.85,19.511630598310383
280,2018-01-22,2018-01-24,1882.6,2099.2,2.68,11.505364920854133
281,2018-01-26,2018-01-30,2222.5999,2140.9,3.25,-3.6758707673837323
282,2018-01-26,2018-01-30,2232.192,2126.542,1.62,-4.733015797924197
283,2018-02-05,2018-02-06,1892.4,1601.4,3.7,-15.37729866835764
284,2018-02-05,2018-02-06,1915.0,1616.4,1.83,-15.592689295039161
285,2018-02-14,2018-02-15,1715.6,1913.8,3.61,11.552809512706927
286,2018-02-14,2018-02-15,1729.8,1824.402,1.79,5.468955948664591
287,2018-02-16,2018-02-20,1942.2,1850.8,3.41,-4.706003501184228
288,2018-02-16,2018-02-20,1958.8,1863.4,1.69,-4.870328772717984
289,2018-02-20,2018-02-21,1886.0,1823.0,3.38,-3.340402969247084
290,2018-02-20,2018-02-21,1894.0,1824.872,1.69,-3.649841605068634
291,2018-03-07,2018-03-08,1964.9,2066.0,3.16,5.145300015267948
292,2018-03-07,2018-03-09,1979.9,2091.7998,1.57,5.6517904944694015
293,2018-03-09,2018-03-12,2129.4,2174.6,3.03,2.1226636611251912
294,2018-03-09,2018-03-13,2144.4,2112.408,1.5,-1.4918858421936294
295,2018-03-13,2018-03-14,2232.0,2114.75,2.2,-5.253136200716845
296,2018-03-19,2018-03-20,1959.798,1866.158,3.24,-4.778043451416937
297,2018-03-19,2018-03-20,1977.2,1872.296,1.61,-5.305684806797491
298,2018-03-21,2018-03-22,1902.03,1847.2,3.21,-2.8827095261378592
299,2018-03-21,2018-03-22,1919.6,1836.522,1.59,-4.32788080850177
300,2018-03-22,2018-03-23,1903.0,1782.6,3.13,-6.326852338413038
301,2018-03-22,2018-03-23,1918.2,1784.98,1.55,-6.945052653529352
302,2018-04-10,2018-04-13,1539.0,1639.7999,3.68,6.549701104613384
303,2018-04-10,2018-04-13,1550.6,1640.0,1.82,5.765510125112866
304,2018-04-17,2018-04-19,1689.576,1680.2,3.5,-0.5549321249828345
305,2018-04-17,2018-04-19,1707.4,1680.4,1.73,-1.5813517629143725
306,2018-04-26,2018-04-30,1531.0,1526.812,3.84,-0.27354670150229277
307,2018-04-26,2018-04-30,1548.3999,1528.6819,1.89,-1.2734436368795845
308,2018-05-02,2018-05-03,1544.696,1496.27,3.78,-3.1349857836104924
309,2018-05-02,2018-05-03,1556.7999,1489.7999,1.87,-4.303700173670361
310,2018-05-07,2018-05-10,1571.024,1609.2999,3.62,2.4363663444988806
311,2018-05-07,2018-05-10,1583.6,1608.2539,1.79,1.556826218742108
312,2018-05-11,2018-05-14,1636.0,1750.0,3.52,6.968215158924205
313,2018-05-11,2018-05-21,1648.0,1789.336,1.75,8.57621359223301
314,2018-05-16,2018-05-21,1770.0,1789.0,2.55,1.0734463276836157
315,2018-05-16,2018-05-21,1773.232,1789.336,1.27,0.9081721963059567
316,2018-05-23,2018-05-29,1769.964,1728.3,3.45,-2.3539461819562426
317,2018-05-23,2018-05-29,1778.6,1717.3,1.72,-3.4465309794220147
318,2018-05-30,2018-06-01,1843.4,1978.0,3.24,7.301725073234236
319,2018-05-30,2018-06-04,1860.524,2056.7998,1.61,10.549490358630145
320,2018-06-01,2018-06-04,2016.8,1956.8,2.33,-2.9750099166997224
321,2018-06-01,2018-06-04,2031.6,2056.7998,1.15,1.240391809411295
322,2018-06-06,2018-06-07,2087.0,2002.32,3.01,-4.0574988021082925
323,2018-06-06,2018-06-07,2091.5,2003.2,1.5,-4.2218503466411645
324,2018-06-12,2018-06-20,2001.496,2185.0,3.04,9.168342080124061
325,2018-06-12,2018-06-21,2009.96,2196.6,1.51,9.285756930486173
326,2018-06-20,2018-06-21,2240.0,2194.92,2.16,-2.0124999999999966
327,2018-06-20,2018-06-21,2257.0,2196.6,1.07,-2.6761187416925165
328,2018-07-02,2018-07-03,1896.4,1980.0,3.38,4.408352668213452
329,2018-07-02,2018-07-06,1913.434,2065.6,1.68,7.952508422030754
330,2018-07-03,2018-07-09,2033.8,2240.0,2.43,10.138656701740587
331,2018-07-11,2018-07-12,2155.034,2205.6,3.21,2.3464130960346705
332,2018-07-11,2018-07-16,2176.084,2136.4438,1.59,-1.8216300473694869
333,2018-07-12,2018-07-16,2238.6,2137.0,2.35,-4.538550880014291
334,2018-07-17,2018-07-24,2157.598,2128.8,3.17,-1.3347250043798602
335,2018-07-17,2018-07-24,2176.6,2130.6,1.57,-2.113387852614169
336,2018-07-26,2018-07-27,2047.0,1975.2,3.3,-3.507572056668293
337,2018-07-26,2018-07-27,2058.708,1973.0,1.64,-4.163193614635979
338,2018-07-31,2018-08-03,1828.8,1832.45,3.59,0.19958442694663664
339,2018-07-31,2018-08-03,1851.2,1832.2,1.77,-1.0263612791702679
340,2018-08-06,2018-08-09,1871.4,1863.824,3.5,-0.40483060810088817
341,2018-08-07,2018-08-09,1903.2,1863.0,1.72,-2.1122320302648196
342,2018-08-10,2018-08-13,1895.2,1812.2,3.42,-4.379485014774167
343,2018-08-10,2018-08-13,1910.062,1820.0,1.7,-4.71513490138016
344,2018-08-14,2018-08-15,1882.0,1781.4,3.33,-5.3453772582359145
345,2018-08-21,2018-08-23,1777.796,1857.0,3.43,4.455179334411819
346,2018-08-21,2018-08-29,1786.0,2058.2002,1.7,15.240772676371794
347,2018-08-27,2018-09-04,1963.8,2052.2,2.4,4.501476728791112
348,2018-08-27,2018-08-29,1976.918,2058.2002,1.19,4.111561531636635
349,2018-08-29,2018-09-04,2079.8,2049.44,1.99,-1.4597557457447892
350,2018-09-11,2018-09-12,1913.47,1837.3,3.43,-3.980726115382006
351,2018-09-11,2018-09-12,1922.4,1840.216,1.71,-4.275072825634633
352,2018-09-14,2018-09-17,1923.8,1833.6,3.31,-4.688637072460757
353,2018-09-18,2018-09-21,1846.4,1945.6,3.36,5.37261698440207
354,2018-09-19,2018-09-21,1872.0,1854.8,1.66,-0.9188034188034213
355,2018-09-24,2018-09-25,1898.2,1925.0,3.35,1.4118638710357156
356,2018-09-24,2018-09-27,1912.2,1857.894,1.66,-2.8399748980232213
357,2018-09-26,2018-09-27,1959.982,1861.6,2.45,-5.019535893696986
358,2018-09-28,2018-10-01,1877.8,1804.6,3.31,-3.8981787197784667
359,2018-09-28,2018-10-01,1887.0,1804.0,1.65,-4.3985161632220455
360,2018-10-03,2018-10-04,1785.8,1723.0,3.38,-3.516631201702316
361,2018-10-03,2018-10-04,1802.6,1717.8,1.67,-4.704315988017306
362,2018-10-16,2018-10-17,1346.0,1408.64,4.34,4.65378900445766
363,2018-10-16,2018-10-17,1361.006,1409.596,2.15,3.5701532542839574
364,2018-10-16,2018-10-17,1370.996,1408.64,1.06,2.7457410524903065
