Date,Open,High,Low,Close,Volume
2016-05-13,10405,10405,10325,10345,6108
2016-05-16,10350,10395,10350,10395,1157
2016-05-17,10435,10435,10330,10385,35056
2016-05-18,10400,10420,10320,10370,68042
2016-05-19,10370,10370,10315,10315,3016
2016-05-20,10360,10600,10360,10600,153
2016-05-23,10710,10870,10700,10825,10731
2016-05-24,10865,11090,10865,11040,101929
2016-05-25,11190,11225,10580,10605,18678
2016-05-26,10665,10665,10515,10575,9404
2016-05-27,10680,10740,10660,10725,775
2016-05-30,10725,10810,10585,10770,655
2016-05-31,10845,10885,10840,10880,1073
2016-06-01,10915,11080,10915,11080,1615
2016-06-02,11110,11185,11075,11185,2147
2016-06-03,11215,11250,11200,11250,5256
2016-06-07,11270,11485,11270,11485,2960
2016-06-08,11515,11810,11515,11800,1271
2016-06-09,11900,12025,11470,11725,13613
2016-06-10,11820,11915,11725,11915,2341
2016-06-13,11805,11825,11635,11635,2519
2016-06-14,11575,11660,11355,11570,41622
2016-06-15,11535,11645,11360,11510,87399
2016-06-16,11555,11555,11000,11075,152359
2016-06-17,11190,11225,10855,10935,11590
2016-06-20,11070,11175,11050,11175,163030
2016-06-21,11255,11255,11135,11230,216729
2016-06-22,11230,11250,11105,11105,157322
2016-06-23,11075,11075,10710,10905,167386
2016-06-24,11090,11090,9960,10285,527655
2016-06-27,9860,10400,9860,10385,372157
2016-06-28,10240,10675,10240,10665,196242
2016-06-29,10770,10875,10740,10840,152959
2016-06-30,10910,11120,10880,10990,185720
2016-07-01,11040,11155,11040,11070,168930
2016-07-04,11120,11120,11050,11080,127716
2016-07-05,11090,11155,11045,11155,129575
2016-07-06,11100,11175,10940,11015,154638
2016-07-07,11140,11340,11125,11340,153871
2016-07-08,11360,11385,11125,11215,185983
2016-07-11,11305,11305,11240,11275,130895
2016-07-12,11335,11340,11250,11280,129964
2016-07-13,11350,11350,11220,11220,131059
2016-07-14,11220,11220,11055,11070,138777
2016-07-15,11060,11060,10850,10895,154291
2016-07-18,10840,10895,10780,10825,162935
2016-07-19,10895,10895,10840,10875,131972
2016-07-20,10870,10940,10850,10875,137688
2016-07-21,10900,10920,10790,10820,130867
2016-07-22,10800,10810,10715,10715,138825
2016-07-25,10760,10765,10595,10595,148037
2016-07-26,10590,10680,10590,10680,151008
2016-07-27,10690,10695,10510,10510,136837
2016-07-28,10510,10585,10475,10550,136424
2016-07-29,10530,10635,10530,10585,117641
2016-08-01,10585,10585,10345,10350,135337
2016-08-02,10295,10480,10295,10360,114651
2016-08-03,10270,10270,10195,10215,131090
2016-08-04,10240,10335,10240,10305,156113
2016-08-05,10330,10345,10145,10165,144027
2016-08-08,10165,10185,10090,10140,127760
2016-08-09,10300,10405,10220,10330,161835
2016-08-10,10360,10630,10345,10630,154724
2016-08-11,10630,10690,10590,10610,140200
2016-08-12,10605,10630,10600,10630,119273
2016-08-16,10670,10710,10590,10590,146074
2016-08-17,10575,10595,10400,10445,138204
2016-08-18,10415,10455,10325,10335,158284
2016-08-19,10345,10380,10310,10335,162104
2016-08-22,10310,10320,10175,10215,184549
2016-08-23,10290,10390,10265,10335,144828
2016-08-24,10350,10375,10260,10280,171620
2016-08-25,10295,10300,10135,10135,158323
2016-08-26,10140,10185,10100,10160,208894
2016-08-29,10110,10160,9915,9920,197494
2016-08-30,9930,10055,9930,9965,179050
2016-08-31,9950,9975,9745,9795,190657
2016-09-01,9830,9900,9825,9880,194144
2016-09-02,9960,10010,9900,10010,186598
2016-09-05,10060,10085,10020,10060,228502
2016-09-06,10105,10125,9995,10015,227935
2016-09-07,10050,10050,9920,9950,201736
2016-09-08,9995,10030,9950,10030,171917
2016-09-09,10040,10050,9930,10010,197290
2016-09-12,9810,9925,9795,9800,1722
2016-09-13,9875,9875,9760,9825,1103
2016-09-19,9800,9860,9800,9815,2282
2016-09-20,9820,10060,9820,10060,1757
2016-09-21,10060,10135,10060,10095,7068
2016-09-22,10160,10180,10120,10180,1810
2016-09-23,10170,10350,10170,10350,10380
2016-09-26,10350,10450,10315,10345,5249
2016-09-27,10290,10450,10280,10415,13774
2016-09-28,10475,10500,10435,10435,577
2016-09-29,10450,10490,10440,10450,1618
2016-09-30,10470,10470,9900,9935,14282
2016-10-04,9730,9915,9555,9820,5214
2016-10-05,9860,9860,9630,9645,14670
2016-10-06,9630,9665,9515,9540,5241
2016-10-07,9540,9540,9145,9160,12773
2016-10-10,9145,9350,9145,9240,3011
2016-10-11,9315,9385,9270,9330,12013
2016-10-12,9285,9400,9285,9340,4387
2016-10-13,9340,9340,9115,9135,3603
2016-10-14,9130,9140,9015,9025,2744
2016-10-17,9025,9025,8815,8870,8296
2016-10-18,8845,8925,8840,8880,2262
2016-10-19,8920,9035,8910,8975,1556
2016-10-20,9020,9020,8775,8795,7282
2016-10-21,8760,8870,8735,8790,5234
2016-10-24,8825,8825,8640,8645,7960
2016-10-25,8605,8605,8335,8455,9724
2016-10-26,8405,8510,8335,8470,3387
2016-10-27,8470,8750,8470,8750,6256
2016-10-28,8710,8710,8350,8355,5544
2016-10-31,8250,8250,7975,8015,14403
2016-11-01,7940,8195,7940,8095,14851
2016-11-02,8075,8075,7815,7815,4294
2016-11-03,7750,8020,7750,7965,1410
2016-11-04,7950,7990,7850,7940,5346
2016-11-07,8040,8075,7990,8060,4079
2016-11-08,8140,8170,8090,8135,1620
2016-11-09,8175,8175,7500,7800,9055
2016-11-10,8100,8440,8100,8440,10840
2016-11-11,8515,8555,8290,8440,11431
2016-11-14,8450,8475,8330,8385,4780
2016-11-15,8380,8380,8205,8245,2416
2016-11-16,8285,8395,8285,8395,1843
2016-11-17,8365,8365,8270,8305,725
2016-11-18,8305,8305,8100,8100,1874
2016-11-21,8100,8100,7920,7945,1376
2016-11-22,7985,8025,7900,7910,1713
2016-11-23,7915,7915,7695,7705,6420
2016-11-24,7765,7765,7555,7640,5243
2016-11-25,7610,7750,7610,7715,10404
2016-11-28,7750,7750,7615,7625,962
2016-11-29,7580,7720,7580,7670,4720
2016-11-30,7685,7690,7625,7660,1939
2016-12-01,7670,7670,7560,7625,1210
2016-12-02,7590,7590,7505,7505,1980
2016-12-05,7445,7445,7300,7300,2931
2016-12-06,7305,7460,7305,7395,7748
2016-12-07,7410,7410,7115,7235,7243
2016-12-08,7280,7340,7225,7290,1064
2016-12-09,7310,7450,7310,7445,2885
2016-12-12,7510,7645,7510,7640,5171
2016-12-13,7675,7885,7675,7885,3121
2016-12-14,7935,7935,7850,7890,2121
2016-12-15,7825,7965,7825,7965,1057
2016-12-16,7950,7960,7875,7925,1410
2016-12-19,7960,7960,7885,7890,2089
2016-12-20,7945,7945,7850,7850,5182
2016-12-21,7885,7885,7790,7850,760
2016-12-22,7850,7850,7790,7790,579
2016-12-23,7790,7920,7790,7905,473
2016-12-26,7950,8000,7950,7975,635
2016-12-27,7950,7975,7915,7975,509
2016-12-28,8145,8440,8135,8440,24719
2016-12-29,8220,8270,8165,8255,6593
2017-01-02,8270,8270,8170,8170,1882
2017-01-03,8220,8225,8140,8195,953
2017-01-04,8200,8320,8200,8315,1680
2017-01-05,8355,8485,8355,8455,51215
2017-01-06,8460,8460,8340,8370,3731
2017-01-09,8370,8370,8180,8215,4630
2017-01-10,8200,8200,8100,8100,2427
2017-01-11,8125,8125,8060,8075,1901
2017-01-12,8065,8065,7885,7900,44099
2017-01-13,7950,8075,7950,8000,10933
2017-01-16,8025,8030,7935,7945,1482
2017-01-17,7945,7960,7870,7875,11224
2017-01-18,7875,7905,7840,7840,4231
2017-01-19,7895,7895,7790,7800,3119
2017-01-20,7760,7825,7745,7765,3346
2017-01-23,7750,7750,7620,7620,19279
2017-01-24,7585,7585,7525,7535,4310
2017-01-25,7580,7580,7425,7430,3971
2017-01-26,7430,7495,7355,7475,14450
2017-01-31,7445,7500,7445,7475,2922
2017-02-01,7485,7690,7485,7690,4336
2017-02-02,7645,7665,7590,7610,20874
2017-02-03,7650,7650,7540,7540,2326
2017-02-06,7535,7615,7530,7615,3013
2017-02-07,7655,7715,7655,7670,7127
2017-02-08,7670,7670,7580,7610,3044
2017-02-09,7620,7620,7555,7575,1817
2017-02-10,7585,7630,7555,7555,3061
2017-02-13,7565,7600,7555,7590,1497
2017-02-14,7610,7620,7580,7595,1719
2017-02-15,7620,7855,7620,7855,9870
2017-02-16,7900,7905,7750,7765,6735
2017-02-17,7745,7840,7725,7830,15996
2017-02-20,7840,7840,7760,7760,2626
2017-02-21,7770,7830,7760,7770,3107
2017-02-22,7770,7800,7735,7760,7027
2017-02-23,7760,7815,7750,7750,9845
2017-02-24,7750,7870,7750,7835,2328
2017-02-27,7860,7935,7860,7885,9639
2017-02-28,7885,7885,7800,7820,10102
2017-03-02,7830,7840,7725,7725,6461
2017-03-03,7725,7725,7580,7595,5608
2017-03-06,7570,7635,7570,7615,4337
2017-03-07,7615,7645,7615,7645,921
2017-03-08,7650,7650,7565,7575,4283
2017-03-09,7580,7610,7535,7550,13145
2017-03-10,7550,7600,7460,7600,2067
2017-03-13,7630,7630,7590,7620,6920
2017-03-14,7625,7625,7515,7540,2965
2017-03-15,7535,7535,7395,7420,4790
2017-03-16,7400,7450,7390,7450,12174
2017-03-17,7450,7470,7425,7425,1012
2017-03-20,7425,7425,7370,7375,2418
2017-03-21,7405,7435,7400,7425,875
2017-03-22,7425,7515,7410,7460,1520
2017-03-23,7460,7460,7380,7395,957
2017-03-24,7405,7415,7370,7400,806
2017-03-27,7390,7510,7390,7435,4262
2017-03-28,7500,7525,7450,7525,5275
2017-03-29,7555,7555,7515,7545,2038
2017-03-30,7550,7550,7510,7530,1108
2017-03-31,7550,7670,7550,7670,6365
2017-04-03,7700,7980,7700,7975,51625
2017-04-04,7970,8005,7895,7975,10480
2017-04-05,7990,8005,7920,7955,3366
2017-04-06,7950,7995,7885,7995,1169
2017-04-07,8025,8085,8025,8050,8093
2017-04-10,8075,8075,7845,7885,3536
2017-04-11,7885,7965,7805,7875,5657
2017-04-12,7875,7895,7810,7840,9503
2017-04-13,7845,7935,7845,7935,1095
2017-04-14,7915,8000,7875,7880,3823
2017-04-17,7885,7995,7885,7995,1176
2017-04-18,8000,8030,7955,8000,4534
2017-04-19,8000,8040,7995,8040,1782
2017-04-20,8040,8095,8020,8095,8577
2017-04-21,8095,8100,8035,8040,1834
2017-04-24,8040,8040,7930,7940,7673
2017-04-25,8000,8030,7970,7980,3859
2017-04-26,8020,8035,7995,8005,2719
2017-04-27,8010,8010,7900,7935,3262
2017-04-28,7900,7930,7825,7860,2132
2017-05-02,7855,7860,7800,7810,2190
2017-05-04,7795,7925,7795,7900,4344
2017-05-08,7940,8235,7940,8235,46278
2017-05-10,8265,8265,8120,8155,316344
2017-05-11,8155,8280,8155,8275,191240
2017-05-12,8320,8325,8205,8225,5715
2017-05-15,8235,8270,8195,8200,2318
2017-05-16,8240,8240,8020,8020,51499
2017-05-17,8060,8120,8045,8045,3548
2017-05-18,7905,8000,7905,7995,4405
2017-05-19,8010,8020,7960,8020,9300
2017-05-22,8020,8020,7920,7960,2545
2017-05-23,7975,8015,7930,8015,2487
2017-05-24,8025,8200,8025,8190,4600
2017-05-25,8225,8245,8170,8175,20067
2017-05-26,8145,8215,8145,8195,23542
2017-05-29,8235,8255,8155,8165,14149
2017-05-30,8130,8280,8130,8255,18087
2017-05-31,8300,8575,8300,8575,226128
2017-06-01,8600,8615,8490,8565,85807
2017-06-02,8590,8630,8515,8630,6245
2017-06-05,8635,8830,8635,8805,164004
2017-06-07,8830,8830,8695,8810,32743
2017-06-08,8810,8830,8755,8815,252785
2017-06-09,8865,8920,8835,8880,138533
2017-06-12,8875,8875,8655,8670,21573
2017-06-13,8695,8925,8695,8920,126233
2017-06-14,8985,9035,8885,8935,395899
2017-06-15,8940,8940,8740,8810,31719
2017-06-16,8810,8810,8640,8640,128597
2017-06-19,8645,8770,8645,8750,8074
2017-06-20,8830,8830,8575,8595,31743
2017-06-21,8555,8625,8520,8580,28742
2017-06-22,8600,8650,8545,8585,13840
2017-06-23,8595,8685,8595,8635,16844
2017-06-26,8650,8650,8540,8560,8969
2017-06-27,8560,8665,8560,8595,10224
2017-06-28,8555,8555,8420,8425,14257
2017-06-29,8485,8560,8400,8560,23953
2017-06-30,8500,8560,8460,8520,16032
2017-07-03,8560,8560,8335,8350,12195
2017-07-04,8360,8440,8350,8385,9148
2017-07-05,8415,8425,8355,8360,4289
2017-07-06,8390,8475,8390,8425,2041
