Number,Day(in),Day(out),Price(in),Price(out),Amount,Return
28,2015-12-16,2015-12-17,1551.5759,1600.0,1.26,3.1209623712252785
29,2015-12-23,2015-12-28,1717.608,1668.0,2.42,-2.8882026632386406
30,2015-12-23,2015-12-28,1730.4,1665.6,1.2,-3.7447988904299687
31,2015-12-28,2015-12-29,1700.0,1710.4,2.38,0.6117647058823583
32,2015-12-29,2015-12-31,1732.0,1714.4,2.34,-1.016166281755191
33,2015-12-29,2015-12-31,1740.0,1704.0,1.17,-2.0689655172413794
34,2015-12-31,2016-01-04,1739.2,1574.4,2.31,-9.475620975160991
35,2016-01-04,2016-01-05,1592.0,1529.6001,2.4,-3.9195917085427063
36,2016-01-04,2016-01-05,1598.3999,1520.0,1.19,-4.9048989555116895
37,2016-02-17,2016-02-18,544.0,588.8,6.8,8.23529411764705
38,2016-02-17,2016-02-18,547.2,549.6,3.37,0.438596491228066
39,2016-02-17,2016-02-18,550.4,588.8,1.68,6.976744186046507
40,2016-02-23,2016-02-24,547.2,458.4,7.09,-16.228070175438607
41,2016-04-18,2016-04-19,701.998,710.2,5.08,1.168379397092299
42,2016-04-18,2016-04-19,708.0,704.798,2.51,-0.45225988700564945
43,2016-04-18,2016-04-19,710.0,710.2,1.25,0.028169014084513447
44,2016-04-21,2016-04-22,699.2,709.4,5.11,1.4588100686498757
45,2016-04-21,2016-04-22,703.6,709.0,2.54,0.7674815235929473
46,2016-04-21,2016-04-22,710.8001,709.4,1.26,-0.19697521145538185
47,2016-04-28,2016-04-29,660.0,640.4,5.46,-2.9696969696969733
48,2016-04-28,2016-04-29,666.784,640.2,2.7,-3.986898305898154
49,2016-04-28,2016-04-29,670.4101,640.4,1.34,-4.476379457887057
50,2016-05-06,2016-05-10,490.4,557.2,7.12,13.621533442088104
51,2016-05-06,2016-05-10,493.8,526.47,3.53,6.616038882138521
52,2016-05-06,2016-05-10,497.8,557.2,1.75,11.932503013258343
53,2016-05-23,2016-05-24,605.0,638.2,6.34,5.4876033057851314
54,2016-05-23,2016-05-25,610.0,673.0,3.14,10.327868852459018
55,2016-05-23,2016-05-24,614.4,638.2,1.56,3.873697916666678
56,2016-05-24,2016-05-26,649.798,658.2,4.61,1.2930172145805379
57,2016-05-24,2016-05-25,654.8001,673.0,2.29,2.779458952434484
58,2016-05-25,2016-05-26,682.598,657.0,3.77,-3.750084236988675
59,2016-05-25,2016-05-26,684.0,658.2,1.88,-3.771929824561397
60,2016-05-27,2016-05-31,669.4,706.2,5.99,5.497460412309541
61,2016-05-27,2016-06-03,673.6,755.4,2.98,12.143705463182892
62,2016-05-27,2016-05-31,676.0,706.2,1.48,4.467455621301782
63,2016-05-31,2016-06-03,720.0,756.2,4.36,5.027777777777784
64,2016-05-31,2016-06-03,724.112,755.4,2.16,4.3208785381267
65,2016-05-31,2016-06-03,727.398,756.2,1.08,3.9595929601126234
66,2016-06-09,2016-06-10,734.5481,648.6,5.97,-11.700813057715344
67,2016-06-09,2016-06-10,738.2,640.6,2.97,-13.221349227851533
68,2016-06-09,2016-06-10,742.798,648.6,1.47,-12.681509643267749
69,2016-06-13,2016-06-14,626.8,601.4,6.24,-4.052329291640073
70,2016-06-13,2016-06-14,630.8001,602.0,3.1,-4.5656460739305595
71,2016-06-13,2016-06-14,633.6,601.4,1.54,-5.082070707070714
72,2016-06-16,2016-06-17,595.798,614.0,6.31,3.055062286211098
73,2016-06-16,2016-06-17,599.6,583.992,3.13,-2.603068712474993
74,2016-06-16,2016-06-17,601.378,614.0,1.56,2.0988463162935718
75,2016-06-24,2016-06-27,536.2,495.2,7.08,-7.646400596792252
76,2016-06-24,2016-06-27,539.2,492.2461,3.52,-8.708067507418402
77,2016-06-24,2016-06-27,543.6,495.2,1.74,-8.90360559234732
78,2016-07-06,2016-07-07,591.6,657.2,5.95,11.088573360378637
79,2016-07-06,2016-07-07,593.0,636.2,2.97,7.284991568296803
80,2016-07-06,2016-07-07,596.6,657.2,1.47,10.157559503855182
81,2016-07-08,2016-07-11,670.0,693.2,5.7,3.462686567164186
82,2016-07-08,2016-07-13,673.198,670.6,2.84,-0.38591915008659505
83,2016-07-08,2016-07-11,676.0501,693.2,1.41,2.5367794487420388
84,2016-07-12,2016-07-13,706.2,668.2,4.16,-5.380911922967997
85,2016-07-12,2016-07-13,707.4,670.6,2.08,-5.202148713599089
86,2016-07-15,2016-07-18,635.3761,664.6,5.93,4.599464789437323
87,2016-07-15,2016-07-19,637.4,644.6,2.96,1.1295889551302236
88,2016-07-15,2016-07-18,642.0,664.6,1.47,3.5202492211838043
89,2016-07-18,2016-07-19,676.2,641.2,4.33,-5.175983436853001
90,2016-07-19,2016-07-20,674.2,645.6,2.17,-4.242064669237618
91,2016-07-19,2016-07-20,676.8,643.4,1.08,-4.934988179669028
92,2016-07-22,2016-07-27,739.4,766.8,5.07,3.7057073302677814
93,2016-07-22,2016-07-28,745.4,791.8,2.52,6.224845720418564
94,2016-07-26,2016-07-27,740.0,766.8,1.26,3.6216216216216153
95,2016-07-27,2016-07-28,780.6,788.6,3.71,1.0248526774276199
96,2016-07-27,2016-07-28,782.2,791.8,1.85,1.2273075939657259
97,2016-07-29,2016-08-01,808.4,864.0,4.84,6.877783275606139
98,2016-07-29,2016-08-01,814.2,886.0,2.4,8.818472119872261
99,2016-07-29,2016-08-01,819.4,864.0,1.19,5.443007078350015
100,2016-08-01,2016-08-02,878.552,885.6,3.52,0.8022291224651473
101,2016-08-01,2016-08-02,885.2,886.6,1.74,0.15815634884771546
102,2016-08-05,2016-08-08,920.0,931.2,4.53,1.217391304347831
103,2016-08-05,2016-08-08,926.2159,881.8,2.24,-4.795415410165176
104,2016-08-15,2016-08-16,874.468,854.4,4.73,-2.294881001934889
105,2016-08-15,2016-08-16,880.2,848.0,2.35,-3.6582594864803504
106,2016-08-15,2016-08-16,883.8,854.4,1.17,-3.326544467073996
107,2016-08-18,2016-08-23,831.0,908.0,4.85,9.265944645006016
108,2016-08-18,2016-08-24,834.8001,893.202,2.41,6.995914351232104
109,2016-08-18,2016-08-23,839.0,908.0,1.2,8.224076281287248
110,2016-08-24,2016-08-25,900.708,793.6261,3.6,-11.88863649484628
111,2016-08-24,2016-08-25,905.4,786.4,1.79,-13.143362049922686
112,2016-08-30,2016-08-31,789.6,762.6001,5.09,-3.4194402228976726
113,2016-08-30,2016-08-31,790.2,757.2,2.54,-4.1761579347000755
114,2016-08-30,2016-08-31,795.8001,762.6001,1.26,-4.171901963822327
115,2016-09-01,2016-09-09,760.4,838.0,5.11,10.205155181483432
116,2016-09-02,2016-09-09,766.998,837.248,2.53,9.15908516058712
117,2016-09-02,2016-09-09,770.0,838.0,1.26,8.831168831168831
118,2016-09-14,2016-09-16,855.6,878.6,4.92,2.6881720430107525
119,2016-09-14,2016-09-16,865.6,879.6,2.43,1.6173752310536045
120,2016-09-14,2016-09-16,868.882,878.6,1.21,1.1184487651948223
121,2016-09-21,2016-09-22,1071.6001,1104.2,3.99,3.042170302149088
122,2016-09-21,2016-09-26,1079.078,1057.0,1.98,-2.046005942109836
123,2016-09-23,2016-09-26,1097.6,1055.2,2.98,-3.862973760932933
124,2016-09-23,2016-09-26,1102.8,1057.0,1.48,-4.153064925643812
125,2016-09-26,2016-09-27,1066.626,1046.39,3.95,-1.8971973306482193
126,2016-09-27,2016-09-28,1061.664,1104.0,1.99,3.987702323899088
127,2016-10-04,2016-10-06,968.0,936.4,4.36,-3.2644628099173576
128,2016-10-04,2016-10-06,975.2,936.2,2.16,-3.999179655455291
129,2016-10-04,2016-10-06,976.0,936.4,1.08,-4.05737704918033
130,2016-10-10,2016-10-11,923.2,896.6,4.42,-2.881282495667247
131,2016-10-10,2016-10-11,932.2,892.4,2.19,-4.269470070800264
132,2016-10-10,2016-10-11,935.6,896.6,1.09,-4.168448054724241
133,2016-10-18,2016-10-19,724.0,686.4,5.46,-5.1933701657458595
134,2016-10-20,2016-10-24,682.0,686.8,5.64,0.7038123167155358
135,2016-10-20,2016-10-24,685.8001,685.392,2.8,-0.05950713626317499
136,2016-10-20,2016-10-24,689.4,686.8,1.39,-0.3771395416304066
137,2016-10-25,2016-10-26,690.498,656.0,5.58,-4.996104260982659
138,2016-10-25,2016-10-26,692.696,656.6001,2.78,-5.210929469781842
139,2016-10-26,2016-10-27,675.0,643.238,5.49,-4.705481481481473
140,2016-11-01,2016-11-02,591.02,573.46,6.11,-2.9711346485736434
141,2016-11-01,2016-11-02,592.6,573.4,3.05,-3.239959500506251
142,2016-11-01,2016-11-02,595.0,573.46,1.52,-3.6201680672268846
143,2016-11-16,2016-11-17,960.3,880.0,3.65,-8.361970217640316
144,2016-11-16,2016-11-17,962.0,885.6,1.82,-7.94178794178794
145,2016-12-13,2016-12-14,708.292,668.008,4.64,-5.687484822643767
146,2016-12-14,2016-12-16,693.0,718.0,2.37,3.6075036075036073
147,2016-12-14,2016-12-19,695.0,721.8,3.41,3.8561151079136624
148,2016-12-14,2016-12-16,697.0,718.0,1.7,3.012912482065997
149,2017-01-03,2017-01-05,659.2,735.2,4.98,11.529126213592232
150,2017-01-03,2017-01-05,660.2,704.4,2.49,6.69494092699181
151,2017-01-06,2017-01-09,755.2,821.6001,4.67,8.792386122881348
152,2017-01-06,2017-01-09,757.56,797.8,2.32,5.311790485242095
153,2017-01-06,2017-01-09,762.256,821.6001,1.15,7.78532409059424
154,2017-01-09,2017-01-10,833.4,845.0,4.51,1.3918886489080902
155,2017-01-09,2017-01-10,836.6001,805.002,2.24,-3.7769658406686837
156,2017-01-09,2017-01-10,840.604,845.0,1.11,0.5229573021303678
157,2017-01-18,2017-01-20,783.274,748.22,4.78,-4.4753177049155175
158,2017-01-18,2017-01-20,788.598,746.0,2.37,-5.401738274761026
159,2017-01-19,2017-01-20,786.924,745.73,1.19,-5.2348130187921535
160,2017-01-23,2017-01-24,754.45,712.2,4.75,-5.600106037510769
161,2017-01-26,2017-01-30,739.9981,719.198,4.7,-2.8108315413242333
162,2017-01-26,2017-01-30,746.0,718.2,2.33,-3.7265415549597796
163,2017-01-26,2017-01-30,748.0,719.198,1.16,-3.8505347593582915
164,2017-01-31,2017-02-01,709.0,813.4,4.76,14.724964739069108
165,2017-02-02,2017-02-03,803.2,826.8,4.51,2.9382470119521797
166,2017-02-02,2017-02-07,809.2,806.17,2.23,-0.37444389520515153
167,2017-02-02,2017-02-03,810.0,826.8,1.12,2.0740740740740686
168,2017-02-03,2017-02-07,837.4,806.2,3.32,-3.7258180081203642
169,2017-02-03,2017-02-07,841.4,806.17,1.65,-4.187069170430237
170,2017-02-08,2017-02-10,814.8001,890.0,4.41,9.229245308143673
171,2017-02-08,2017-02-16,818.8,983.2,2.19,20.07816316560822
172,2017-02-08,2017-02-10,823.6,890.0,1.09,8.062166100048564
173,2017-02-13,2017-02-16,898.01,945.6,3.22,5.299495551274489
174,2017-02-13,2017-02-16,901.48,945.64,1.6,4.8986111727381605
175,2017-02-16,2017-02-17,985.2,933.0,1.83,-5.2984165651644375
176,2017-02-24,2017-02-28,876.0,1051.998,4.6,20.091095890410966
177,2017-02-24,2017-03-01,883.2,1066.6001,2.28,20.76540987318841
178,2017-02-24,2017-03-01,887.6,1065.602,1.13,20.05430374042362
179,2017-03-02,2017-03-03,1064.58,1020.0,4.45,-4.187566927802507
180,2017-03-02,2017-03-03,1071.6001,1021.76,2.21,-4.650998072881863
181,2017-03-02,2017-03-03,1080.0,1020.0,1.09,-5.555555555555555
182,2017-03-07,2017-03-09,1004.12,1000.0,4.53,-0.4103095247579975
183,2017-03-07,2017-03-09,1005.8,1000.6,2.26,-0.5170013919268177
184,2017-03-07,2017-03-09,1010.916,1000.0,1.12,-1.0798127638696047
185,2017-03-15,2017-03-16,1050.2,1046.6001,4.3,-0.34278232717576973
186,2017-03-15,2017-03-16,1054.98,1045.626,2.14,-0.8866518796564903
187,2017-03-15,2017-03-16,1058.2,1046.6001,1.07,-1.09619164619164
188,2017-03-17,2017-03-21,1046.942,1064.0,4.29,1.6293166192587547
189,2017-03-17,2017-03-21,1051.84,1003.616,2.13,-4.584727715241856
190,2017-03-17,2017-03-21,1054.672,1064.0,1.06,0.8844455906670486
191,2017-03-23,2017-03-27,932.28,892.2,4.8,-4.299137598146472
192,2017-03-23,2017-03-27,936.94,896.4,2.38,-4.326851239140188
193,2017-03-23,2017-03-27,944.2,892.2,1.18,-5.507307773776742
194,2017-03-27,2017-03-28,902.6,944.0,4.76,4.586749390649233
195,2017-03-27,2017-03-28,909.6,944.674,2.36,3.855980650835527
196,2017-03-27,2017-03-28,911.402,944.0,1.17,3.5766873454304418
197,2017-03-29,2017-03-30,977.2,950.0,4.55,-2.783462955382731
198,2017-03-29,2017-03-30,980.6,946.8,2.27,-3.446869263716099
199,2017-03-29,2017-03-30,986.4,950.0,1.12,-3.6901865369018636
200,2017-03-31,2017-04-03,959.6,928.998,4.5,-3.18903709879116
201,2017-03-31,2017-04-03,963.8,927.96,2.24,-3.7186138202946584
202,2017-04-03,2017-04-04,965.2,910.8,1.12,-5.636137588064659
203,2017-04-04,2017-04-05,921.08,890.434,4.53,-3.327181135189133
204,2017-04-04,2017-04-05,931.4,889.602,2.24,-4.487652995490659
205,2017-04-05,2017-04-06,931.12,862.004,1.12,-7.422888564309647
206,2017-04-07,2017-04-11,856.316,855.6,4.69,-0.08361399296521473
207,2017-04-07,2017-04-11,859.336,854.4,2.34,-0.5743969762700545
208,2017-04-07,2017-04-11,863.666,855.6,1.16,-0.9339258463341188
209,2017-04-12,2017-04-18,880.79,888.0359,4.54,0.8226592036694338
210,2017-04-12,2017-04-18,884.0,885.4,2.26,0.1583710407239793
211,2017-04-12,2017-04-18,888.602,888.0359,1.12,-0.06370681137337142
212,2017-04-19,2017-04-25,912.6,963.0,4.4,5.522682445759367
213,2017-04-19,2017-05-02,913.872,1068.6,2.19,16.931036293922997
214,2017-04-19,2017-04-25,919.0,963.0,1.09,4.787812840043525
215,2017-04-25,2017-05-02,973.0,1012.28,3.23,4.036998972250768
216,2017-04-27,2017-05-02,1010.0,1068.6,1.55,5.801980198019793
217,2017-05-04,2017-05-05,1012.316,961.1,4.36,-5.059289786983512
218,2017-05-11,2017-05-15,937.8,979.2,4.59,4.4145873320537525
219,2017-05-11,2017-05-17,940.6,947.2,2.28,0.701679778864557
220,2017-05-12,2017-05-15,945.936,979.2,1.14,3.5165169736641815
221,2017-05-16,2017-05-17,987.6,942.42,3.38,-4.574726609963554
222,2017-05-16,2017-05-17,991.4,947.2,1.68,-4.458341738955006
223,2017-05-18,2017-05-19,923.202,940.0,4.66,1.819536786098817
224,2017-05-18,2017-05-19,928.7,942.4,2.31,1.4751803596425037
225,2017-05-18,2017-05-19,934.222,940.0,1.15,0.6184825448340994
226,2017-05-24,2017-05-25,954.0,981.8,4.56,2.9140461215932865
227,2017-05-24,2017-05-26,956.4,931.996,2.28,-2.551652028439983
228,2017-05-24,2017-05-25,961.0,981.8,1.13,2.164412070759621
229,2017-05-26,2017-05-30,951.8,904.8,3.5,-4.938012187434335
230,2017-06-01,2017-06-02,892.24,949.6,4.83,6.428763561373622
231,2017-06-01,2017-06-05,896.82,1020.0,2.4,13.735197698534819
232,2017-06-01,2017-06-02,899.76,949.6,1.2,5.539254912421094
233,2017-06-06,2017-06-09,1001.484,1015.304,4.61,1.379952151007898
234,2017-06-06,2017-06-09,1006.04,1013.0,2.3,0.6918213987515442
235,2017-06-06,2017-06-09,1013.2,1015.304,1.14,0.2076589024871623
236,2017-06-14,2017-06-15,1051.48,1025.0,4.43,-2.5183550804580226
237,2017-06-14,2017-06-15,1055.0,1025.0,2.2,-2.843601895734597
238,2017-06-14,2017-06-15,1061.8,1025.0,1.1,-3.4658127707666186
239,2017-06-15,2017-06-16,1051.4,1000.2,4.32,-4.869697546128974
240,2017-06-19,2017-06-20,1070.0,1182.4,4.14,10.50467289719627
241,2017-06-19,2017-06-20,1076.2001,1182.426,2.05,9.870459963718634
242,2017-06-19,2017-06-20,1077.4,1182.4,1.03,9.745684054204567
243,2017-06-23,2017-06-26,1379.7999,1460.0,3.49,5.812444253692149
244,2017-06-23,2017-06-27,1389.872,1381.4,1.73,-0.6095525343340955
245,2017-07-03,2017-07-06,1287.178,1310.0,3.84,1.7730259528985024
246,2017-07-03,2017-07-06,1293.0,1307.374,1.91,1.1116782675947428
247,2017-07-11,2017-07-12,1285.2001,1310.0,3.89,1.9296528221558633
248,2017-07-11,2017-07-13,1294.7999,1263.0,1.93,-2.455970223661585
249,2017-07-12,2017-07-13,1323.3999,1259.212,2.86,-4.850227055329224
250,2017-07-12,2017-07-13,1327.75,1263.0,1.43,-4.876671060064018
251,2017-07-13,2017-07-17,1340.0,1313.0,3.63,-2.014925373134328
252,2017-07-17,2017-07-18,1371.7,1306.0,1.77,-4.789677043085226
253,2017-07-18,2017-07-19,1317.5701,1355.6,2.73,2.8863663496917544
254,2017-07-19,2017-07-25,1365.3999,1519.0,3.52,11.249458858170424
255,2017-07-19,2017-07-25,1370.0,1433.3999,1.75,4.627729927007291
256,2017-08-04,2017-08-07,1250.83,1293.0,4.1,3.371361416019769
257,2017-08-04,2017-08-08,1256.0,1263.112,2.04,0.5662420382165668
258,2017-08-04,2017-08-07,1262.274,1293.0,1.01,2.434178316276824
259,2017-08-07,2017-08-08,1310.0,1260.0,3.01,-3.816793893129771
260,2017-08-08,2017-08-09,1322.0,1240.0,1.49,-6.202723146747353
261,2017-08-09,2017-08-10,1259.8,1213.15,4.04,-3.7029687251944643
262,2017-08-09,2017-08-10,1266.2001,1214.998,2.0,-4.043760539902024
263,2017-08-14,2017-08-17,1214.998,1169.4,4.06,-3.752927988358825
264,2017-08-15,2017-08-17,1219.296,1167.26,2.02,-4.267708579376957
265,2017-08-16,2017-08-17,1216.6001,1169.4,1.01,-3.8796725398921157
266,2017-08-21,2017-08-22,1138.6799,1162.8,4.18,2.1182511432756357
267,2017-08-21,2017-08-25,1146.2001,1305.2001,2.07,13.871923410231773
268,2017-08-22,2017-08-28,1177.892,1310.0,3.07,11.215629276707876
269,2017-08-22,2017-08-25,1182.6,1305.2001,1.53,10.36699644850331
270,2017-08-28,2017-09-01,1331.0361,1598.0,3.95,20.056848946471096
271,2017-08-28,2017-09-01,1334.7999,1602.2,1.97,20.032972732467247
272,2017-09-08,2017-09-12,1590.8,1521.6001,3.8,-4.350006286145327
273,2017-09-08,2017-09-12,1597.6199,1520.2001,1.89,-4.845946147766431
274,2017-09-13,2017-09-21,1547.282,1635.0,3.77,5.669166965039345
275,2017-09-13,2017-09-22,1555.0,1563.2001,1.87,0.5273376205787794
276,2017-09-21,2017-09-22,1653.862,1567.9939,2.74,-5.191974904798595
277,2017-09-25,2017-09-26,1570.36,1533.3999,3.74,-2.353606816271429
278,2017-09-25,2017-09-26,1576.344,1532.6,1.87,-2.7750288008201345
279,2017-09-27,2017-10-02,1568.2001,1729.0,3.68,10.253787128313535
280,2017-09-27,2017-10-03,1576.094,1807.2,1.82,14.663211711991798
281,2017-10-02,2017-10-05,1746.4,1830.0,2.65,4.786990380210714
282,2017-10-02,2017-10-03,1751.4,1807.2,1.32,3.186022610483039
283,2017-10-04,2017-10-10,1797.58,1754.6,2.22,-2.39099233413812
284,2017-10-04,2017-10-05,1808.312,1830.0,1.1,1.1993505545503267
285,2017-10-06,2017-10-10,1813.4,1756.6,2.44,-3.1322377853755476
286,2017-10-06,2017-10-10,1820.612,1754.6,1.21,-3.6258137373586554
287,2017-10-12,2017-10-16,1758.2,1724.0,3.56,-1.945171197815951
288,2017-10-12,2017-10-16,1760.8,1721.2,1.77,-2.248977737392089
289,2017-10-17,2017-10-19,1755.52,1652.2,3.5,-5.885435654392997
290,2017-10-18,2017-10-19,1755.016,1650.0,1.75,-5.9837631109915845
291,2017-10-26,2017-10-30,1470.7001,1525.0,3.99,3.692112348397881
292,2017-10-26,2017-10-30,1482.0,1524.994,1.98,2.901079622132248
293,2017-10-31,2017-11-01,1599.2999,1528.3201,3.76,-4.4381794809091195
294,2017-10-31,2017-11-01,1605.7001,1531.7999,1.87,-4.602366282470808
295,2017-11-03,2017-11-06,1573.9841,1647.0,3.69,4.638922337271394
296,2017-11-03,2017-11-07,1581.4,1571.0,1.83,-0.6576451245731687
297,2017-11-09,2017-11-13,1501.7999,1422.7839,3.95,-5.261419980118529
298,2017-11-21,2017-11-24,1401.6001,1424.2,4.11,1.6124356726287288
299,2017-11-21,2017-11-27,1403.6,1383.0,2.06,-1.4676546024508343
300,2017-11-22,2017-11-24,1403.08,1424.2,1.02,1.5052598568862872
301,2017-11-24,2017-11-28,1434.0,1364.2,3.05,-4.867503486750346
302,2017-11-24,2017-11-27,1439.2,1383.0,1.52,-3.904947192884939
303,2017-11-29,2017-12-01,1437.0,1446.6499,3.93,0.6715309672929637
304,2017-11-29,2017-12-01,1441.2,1432.6,1.95,-0.5967249514293739
305,2017-12-07,2017-12-08,1370.8,1453.0,4.12,5.996498395097757
306,2017-12-07,2017-12-11,1380.544,1570.0,2.04,13.723285893097206
307,2017-12-07,2017-12-08,1391.1521,1453.0,1.01,4.445804308529598
308,2017-12-13,2017-12-14,1411.668,1405.2001,4.27,-0.45817430160631767
309,2017-12-13,2017-12-14,1423.8,1402.0779,2.12,-1.5256426464391035
310,2017-12-13,2017-12-14,1438.2001,1405.2001,1.05,-2.2945346756685665
311,2017-12-19,2017-12-22,1400.0,1480.0,4.27,5.714285714285714
312,2017-12-19,2017-12-28,1404.0,1620.0,2.12,15.384615384615385
313,2017-12-19,2017-12-22,1407.6621,1480.0,1.06,5.138868198554183
314,2017-12-22,2017-12-29,1496.312,1646.4,3.13,10.030528392474311
315,2017-12-22,2017-12-28,1504.79,1620.0,1.56,7.656217811123149
316,2017-12-28,2017-12-29,1634.0,1577.4,2.54,-3.4638922888616834
317,2017-12-29,2018-01-02,1659.59,1565.5859,2.8,-5.664296603377935
318,2018-01-02,2018-01-04,1594.23,1681.2,4.08,5.455298169022037
319,2018-01-02,2018-01-04,1605.0,1675.0759,2.03,4.366099688473523
320,2018-01-02,2018-01-04,1615.6,1681.2,1.01,4.060410992820014
321,2018-01-10,2018-01-16,1693.6,1839.4,4.01,8.60888049126123
322,2018-01-10,2018-01-16,1705.0,1751.8,1.99,2.7448680351906134
323,2018-01-16,2018-01-17,1857.6,1714.114,2.89,-7.724267872523679
324,2018-01-18,2018-01-22,1709.862,1856.4,4.04,8.570165311586548
325,2018-01-18,2018-01-23,1723.924,2065.4,2.0,19.808065784802583
326,2018-01-26,2018-01-30,2209.2,2140.9,3.41,-3.0916168748868245
327,2018-01-26,2018-01-30,2220.0,2126.542,1.69,-4.209819819819824
328,2018-01-30,2018-01-31,2202.0,2096.4,3.33,-4.795640326975473
329,2018-02-02,2018-02-05,2004.0,1809.8,3.57,-9.690618762475053
330,2018-02-05,2018-02-06,1880.304,1601.4,3.62,-14.832920634110227
331,2018-02-05,2018-02-06,1892.4,1616.4,1.79,-14.584654407102091
332,2018-02-08,2018-02-09,1905.598,1644.0,3.17,-13.727869151835801
333,2018-02-14,2018-02-15,1703.3,1913.8,3.3,12.358363177361593
334,2018-02-14,2018-02-15,1709.8,1824.402,1.64,6.702655281319458
335,2018-02-16,2018-02-20,1931.2,1850.8,3.14,-4.163214581607296
336,2018-02-16,2018-02-20,1942.2,1863.4,1.56,-4.057254659664296
337,2018-02-20,2018-02-21,1873.246,1823.0,3.13,-2.682295865038553
338,2018-02-20,2018-02-21,1877.6,1824.872,1.56,-2.8082658713250876
339,2018-02-23,2018-02-26,1909.0,1940.0,3.01,1.6238868517548455
340,2018-02-27,2018-02-28,1971.6,1864.6,2.93,-5.427064313248123
341,2018-03-07,2018-03-08,1955.0,2066.0,2.87,5.677749360613811
342,2018-03-07,2018-03-09,1963.6,2091.7998,1.43,6.528814422489298
343,2018-03-09,2018-03-12,2118.2002,2174.6,2.77,2.6626283955595733
344,2018-03-09,2018-03-13,2129.4,2112.408,1.37,-0.7979712595097299
345,2018-03-13,2018-03-14,2223.798,2114.75,2.01,-4.903682798527555
346,2018-03-19,2018-03-20,1953.5,1866.158,2.97,-4.471051958024065
347,2018-03-19,2018-03-20,1959.0,1872.296,1.48,-4.425931597753953
348,2018-03-21,2018-03-22,1893.98,1847.2,2.96,-2.469931044678401
349,2018-03-21,2018-03-22,1901.18,1836.522,1.48,-3.400940468551117
350,2018-03-22,2018-03-23,1889.0198,1782.6,2.91,-5.633598970217259
351,2018-03-22,2018-03-23,1903.0,1784.98,1.44,-6.201786652653704
352,2018-04-10,2018-04-13,1524.6001,1639.7999,3.44,7.556066669548287
353,2018-04-10,2018-04-13,1533.2001,1640.0,1.71,6.96581613841533
354,2018-04-17,2018-04-19,1675.6641,1680.2,3.3,0.2706926764140906
355,2018-04-17,2018-04-19,1689.576,1680.4,1.63,-0.5430948356273959
356,2018-04-26,2018-04-30,1517.4,1526.812,3.64,0.6202715170686574
357,2018-04-26,2018-04-30,1531.0,1528.6819,1.8,-0.15141084258654203
358,2018-05-01,2018-05-03,1534.4,1496.27,3.61,-2.4850104275286826
359,2018-05-01,2018-05-03,1543.3,1489.7999,1.79,-3.466604030324628
360,2018-05-07,2018-05-10,1556.998,1609.2999,3.47,3.35915010809262
361,2018-05-07,2018-05-10,1565.6,1608.2539,1.73,2.724444302503834
362,2018-05-11,2018-05-14,1616.548,1750.0,3.42,8.255368847692738
363,2018-05-11,2018-05-21,1630.842,1789.336,1.7,9.718538031274635
364,2018-05-17,2018-05-21,1858.4,1789.0,2.35,-3.7343951786483047
365,2018-05-18,2018-05-21,1868.5,1789.336,1.17,-4.236767460529836
