Date,Open,High,Low,Close,Volume
2017-03-28,10265,10290,10265,10290,11
2017-03-29,10320,10320,10225,10280,67
2017-03-30,10245,10245,10245,10245,1
2017-03-31,10190,10190,10190,10190,1
2017-04-03,10190,10235,10190,10235,11
2017-04-04,10265,10265,10265,10265,0
2017-04-05,10265,10265,10265,10265,0
2017-04-06,10225,10225,10225,10225,1
2017-04-07,10270,10295,10225,10295,101
2017-04-10,10190,10190,10135,10135,13
2017-04-11,10185,10185,10085,10085,4
2017-04-12,10095,10100,10070,10070,7
2017-04-13,10180,10215,10180,10180,1032
2017-04-14,10220,10220,10205,10210,120
2017-04-17,10390,10390,10380,10380,11
2017-04-18,10405,10405,10405,10405,1
2017-04-19,10460,10610,10460,10610,2
2017-04-20,10710,10805,10710,10805,2
2017-04-21,10955,10980,10955,10980,29
2017-04-24,10960,10960,10960,10960,10
2017-04-25,10745,10745,10745,10745,1
2017-04-26,10815,10815,10815,10815,1
2017-04-27,10710,10710,10615,10615,61
2017-04-28,10630,10630,10630,10630,0
2017-05-02,10705,10705,10660,10660,64
2017-05-04,10775,10970,10775,10970,107
2017-05-08,11105,11255,11080,11255,170
2017-05-10,11630,11695,11380,11485,7623
2017-05-11,11600,11635,11600,11635,116
2017-05-12,11520,11520,11520,11520,10
2017-05-15,11530,11530,11440,11440,2411
2017-05-16,11580,11580,11435,11445,22
2017-05-17,11580,11680,11580,11620,5042
2017-05-18,11605,11605,11520,11530,92
2017-05-19,11610,11610,11540,11540,15
2017-05-22,11540,11565,11525,11565,51
2017-05-23,11570,11570,11570,11570,80
2017-05-24,11710,11735,11665,11735,57
2017-05-25,11735,11750,11735,11750,111
2017-05-26,11770,11770,11695,11695,110
2017-05-29,11785,11785,11785,11785,413
2017-05-30,11865,11865,11860,11860,109
2017-05-31,11845,11915,11780,11855,270
2017-06-01,11890,11945,11855,11895,50594
2017-06-02,11895,11920,11870,11870,2443
2017-06-05,11970,11970,11930,11930,384
2017-06-07,11865,11885,11790,11795,3201
2017-06-08,11850,11885,11685,11885,585
2017-06-09,11880,11880,11780,11785,243
2017-06-12,11695,11695,11545,11635,3932
2017-06-13,11690,11690,11575,11595,28
2017-06-14,11595,11635,11570,11635,415
2017-06-15,11635,11720,11555,11580,2437
2017-06-16,11580,11580,11530,11575,33
2017-06-19,11550,11550,11465,11465,883
2017-06-20,11450,11450,11380,11380,17
2017-06-21,11340,11410,11280,11350,2393
2017-06-22,11305,11325,11305,11325,11
2017-06-23,11395,11395,11335,11370,342
2017-06-26,11370,11370,11280,11280,905
2017-06-27,11400,11400,11360,11360,1223
2017-06-28,11360,11360,11360,11360,15
2017-06-29,11215,11215,11140,11200,234
2017-06-30,11200,11280,11200,11280,124
2017-07-03,11280,11315,11270,11310,4037
2017-07-04,11285,11285,11150,11150,7
2017-07-05,11085,11085,11055,11065,113
2017-07-06,11010,11010,11010,11010,1
2017-07-07,10910,10910,10910,10910,0
2017-07-10,10810,10810,10700,10735,193
2017-07-11,10820,10820,10775,10775,107
2017-07-12,10770,10770,10735,10735,17
2017-07-13,10765,10780,10730,10730,219
2017-07-14,10715,10815,10715,10815,47
2017-07-17,10820,10820,10740,10805,37
2017-07-18,10805,10835,10805,10835,15
2017-07-19,10960,10960,10945,10945,4
2017-07-20,11065,11065,10935,10940,299
2017-07-21,10945,10945,10805,10845,2509
2017-07-24,10925,10950,10895,10910,3902
2017-07-25,10965,10975,10900,10975,86
2017-07-26,11105,11110,11075,11095,1300
2017-07-27,11115,11130,11090,11090,13
2017-07-28,11090,11205,11090,11180,1373
2017-07-31,11035,11115,10915,10955,949
2017-08-01,10845,11020,10845,10935,3374
2017-08-02,10935,10935,10930,10930,21
2017-08-03,10820,10840,10820,10830,13
