Date,Open,High,Low,Close,Volume
2012-05-21,11985,11985,11890,11915,548
2012-05-22,12150,12155,12010,12100,16317
2012-05-23,12070,12070,11880,11905,75
2012-05-24,11890,11890,11880,11880,82
2012-05-25,12150,12150,12010,12015,234
2012-05-29,11980,12215,11955,12215,105
2012-05-30,12215,12250,12065,12250,10184
2012-05-31,12095,12095,11990,12075,161
2012-06-01,12150,12245,12150,12200,2100
2012-06-04,11780,11850,11685,11790,4555
2012-06-05,11865,11910,11865,11910,3358
2012-06-07,12250,12400,12250,12355,1585
2012-06-08,12405,12405,12290,12315,52
2012-06-11,12565,12565,12545,12560,32
2012-06-12,12370,12600,12370,12600,5674
2012-06-13,12670,12670,12520,12570,1312
2012-06-14,12555,12555,12520,12520,3
2012-06-15,12520,12520,12350,12350,56
2012-06-18,12655,12655,12545,12545,70
2012-06-19,12485,12535,12485,12535,3
2012-06-20,12720,12730,12670,12670,4356
2012-06-21,12740,12745,12600,12600,70
2012-06-22,12460,12460,12310,12350,229
2012-06-25,12310,12310,11995,11995,825
2012-06-26,11995,12050,11945,12040,7839
2012-06-27,12040,12140,11950,12140,6215
2012-06-28,12140,12190,12035,12040,686
2012-06-29,12040,12350,12040,12350,770
2012-07-02,12350,12350,12200,12255,18092
2012-07-03,12425,12425,12335,12335,1650
2012-07-04,12385,12465,12385,12465,4404
2012-07-05,12465,12480,12465,12480,6684
2012-07-06,12345,12345,12345,12345,250
2012-07-09,12180,12180,12130,12130,2
2012-07-10,12130,12130,12020,12020,2773
2012-07-11,12020,12020,12000,12000,4
2012-07-12,12000,12000,11775,11775,52
2012-07-13,11775,12000,11660,12000,68
2012-07-16,11995,11995,11895,11895,5
2012-07-17,11855,11950,11780,11950,20196
2012-07-18,11935,11935,11610,11630,15
2012-07-19,11860,11900,11845,11900,1672
2012-07-20,11965,12000,11965,12000,401
2012-07-23,11820,11820,11650,11785,517
2012-07-24,11770,11820,11770,11820,44
2012-07-25,11620,11710,11575,11670,1154
2012-07-26,11665,11690,11665,11690,355
2012-07-27,12010,12245,12010,12245,228
2012-07-30,12380,12430,12370,12370,243
2012-07-31,12400,12735,12400,12735,357
2012-08-01,12515,12635,12515,12585,17221
2012-08-02,12580,12580,12495,12495,129
2012-08-03,12295,12440,12295,12430,10403
2012-08-06,12695,12715,12660,12710,75345
2012-08-07,12650,12675,12630,12675,2185
2012-08-08,12855,12865,12795,12805,79
2012-08-09,12740,12920,12740,12860,43645
2012-08-10,12860,12905,12840,12870,1072
2012-08-13,12870,12870,12725,12775,120
2012-08-14,12850,12890,12840,12890,2371
2012-08-16,12990,12990,12815,12815,2280
2012-08-17,12815,12815,12700,12755,3820
2012-08-20,12670,12750,12670,12750,2255
2012-08-21,12850,12920,12850,12905,4021
2012-08-22,12810,12820,12675,12790,84
2012-08-23,12750,12800,12730,12785,552
2012-08-24,12685,12695,12585,12585,144
2012-08-27,12480,12480,12395,12395,112
2012-08-28,12505,12505,12440,12440,75
2012-08-29,12520,12650,12520,12650,1140
2012-08-30,12480,12555,12425,12425,1117
2012-08-31,12450,12575,12450,12545,6269
2012-09-03,12490,12540,12315,12425,4970
2012-09-04,12425,12510,12425,12485,1500
2012-09-05,12525,12540,12435,12435,1265
2012-09-06,12420,12500,12420,12490,189
2012-09-07,12725,12825,12725,12825,133
2012-09-10,12785,12815,12720,12720,202
2012-09-11,12695,12760,12695,12760,13
2012-09-12,12835,12920,12825,12920,2951
2012-09-13,12900,12910,12835,12900,319
2012-09-14,13200,13250,13150,13220,10260
2012-09-17,13260,13260,13090,13165,1305
2012-09-18,13080,13235,13080,13125,3070
2012-09-19,13100,13295,13100,13225,2316
2012-09-20,13260,13305,13175,13175,1173
2012-09-21,13335,13335,13170,13220,81
2012-09-24,13150,13290,13140,13285,62
2012-09-25,13205,13230,13055,13055,54
2012-09-26,12950,12970,12870,12870,134
2012-09-27,12960,13000,12945,13000,30
2012-09-28,13055,13120,13055,13115,1952
2012-10-02,13120,13145,13120,13130,3
2012-10-04,13145,13145,13025,13055,3651
2012-10-05,13200,13200,13060,13100,87
2012-10-08,13090,13120,13015,13115,277
2012-10-09,13070,13080,13060,13080,150
2012-10-10,12825,12825,12750,12750,4519
2012-10-11,12630,12700,12510,12600,171039
2012-10-12,12600,12600,12600,12600,100786
2012-10-15,12590,12590,12480,12500,84
2012-10-16,12680,12800,12680,12800,518237
2012-10-17,12945,12995,12930,12960,71426
2012-10-18,12900,12900,12865,12865,282
2012-10-19,12875,12875,12855,12855,2
2012-10-22,12655,12815,12655,12815,506
2012-10-23,12860,12860,12710,12710,47
2012-10-24,12655,12830,12600,12765,263
2012-10-25,12900,12910,12860,12860,211
2012-10-26,12835,12835,12690,12690,54
2012-10-29,12860,12900,12860,12865,37
2012-10-30,12955,12955,12955,12955,20
2012-10-31,13010,13015,12960,13015,545
2012-11-01,12990,12990,12920,12975,121
2012-11-02,13200,13235,13200,13210,161
2012-11-05,13255,13340,13200,13300,1518
2012-11-06,13270,13330,13190,13330,1309
2012-11-07,13370,13415,13285,13415,71054
2012-11-08,13280,13305,13240,13305,75
2012-11-09,13145,13290,13145,13290,108
2012-11-12,13255,13255,13255,13255,70981
2012-11-13,13240,13255,13195,13220,1592
2012-11-14,13350,13350,13275,13295,5
2012-11-15,13185,13185,13120,13160,27
2012-11-16,13210,13210,12965,13045,129
2012-11-19,13090,13170,13075,13155,3102
2012-11-20,13300,13440,13285,13440,2257
2012-11-21,13450,13450,13290,13315,1681
2012-11-22,13400,13525,13400,13525,1146
2012-11-23,13595,13695,13555,13695,12
2012-11-26,13740,13765,13580,13590,724
2012-11-27,13655,13655,13505,13585,1199
2012-11-28,13490,13515,13460,13500,1099
2012-11-29,13560,13560,13415,13415,2406
2012-11-30,13450,13495,13425,13495,43222
2012-12-03,13495,13530,13440,13485,14893
2012-12-04,13465,13540,13465,13535,33
2012-12-05,13550,13550,13505,13530,517
2012-12-06,13505,13505,13345,13375,2801
2012-12-07,13550,13550,13540,13545,365
2012-12-10,13605,13625,13530,13625,281
2012-12-11,13625,13625,13520,13540,17527
2012-12-12,13525,13575,13430,13430,56
2012-12-13,13505,13600,13485,13600,810
2012-12-14,13600,13600,13560,13575,389
2012-12-17,13530,13530,13395,13395,302849
2012-12-18,13470,13470,13390,13435,24566
2012-12-20,13555,13555,13330,13330,4013
2012-12-21,13250,13250,13130,13205,36364
2012-12-24,13210,13210,13210,13210,0
2012-12-26,13300,15100,13200,13300,73471
2012-12-27,13300,13315,13220,13290,9401
2012-12-28,13290,13485,13290,13475,423
2013-01-02,13655,13830,13635,13830,11723
2013-01-03,13855,13855,13700,13760,832
2013-01-04,13745,13745,13585,13615,21604
2013-01-07,13615,13695,13565,13670,208
2013-01-08,13585,13670,13585,13615,349
2013-01-09,13555,13620,13475,13475,95
2013-01-10,13505,13510,13505,13510,114
2013-01-11,13620,13665,13450,13585,3943
2013-01-14,13475,13535,13475,13530,401
2013-01-15,13530,13530,13305,13320,165
2013-01-16,13320,13320,13230,13230,330
2013-01-17,13205,13205,13070,13090,2256
2013-01-18,13230,13230,13085,13195,6721
2013-01-21,13190,13265,13165,13165,76
2013-01-22,13265,13325,13185,13325,102
2013-01-23,13400,13400,13295,13295,24943
2013-01-24,13100,13140,13040,13090,455
2013-01-25,12925,12925,12785,12900,268
2013-01-28,12830,12845,12780,12810,25015
2013-01-29,12905,12935,12810,12925,4647
2013-01-30,12990,13060,12925,12985,160
2013-01-31,12945,13015,12935,13015,589
2013-02-01,13010,13010,12880,12980,41294
2013-02-04,12975,12975,12840,12885,3621
2013-02-05,12765,12765,12600,12705,34585
2013-02-06,12700,12730,12680,12680,318
2013-02-07,12790,12860,12790,12860,149
2013-02-08,12975,13035,12935,12965,1015
2013-02-12,13020,13025,12930,12945,22228
2013-02-13,13050,13180,13050,13135,251
2013-02-14,13225,13225,13170,13170,10092
2013-02-15,13270,13270,13255,13255,41
2013-02-18,13235,13275,13140,13270,1287513
2013-02-19,13280,13330,13235,13235,3354
2013-02-20,13440,13670,13395,13610,562
2013-02-21,13615,13700,13570,13690,2770
2013-02-22,13580,13740,13580,13640,479
2013-02-25,13645,13710,13640,13695,73
2013-02-26,13490,13655,13490,13625,438957
2013-02-27,13800,13800,13660,13680,248
2013-02-28,13690,13830,13690,13740,567
2013-03-04,13760,13800,13735,13735,93
2013-03-05,13900,13930,13870,13885,669
2013-03-06,14030,14030,13870,13880,1582
2013-03-07,13855,13900,13855,13870,2290
2013-03-08,13770,13865,13770,13800,788
2013-03-11,13795,13890,13730,13865,17
2013-03-12,13890,13890,13735,13735,122
2013-03-13,13755,13855,13755,13850,11837
2013-03-14,13865,13880,13815,13865,69
2013-03-15,13950,13950,13800,13845,20488
2013-03-18,13675,13730,13635,13660,26342
2013-03-19,13760,13930,13760,13800,26830
2013-03-20,13760,13765,13760,13765,11
2013-03-21,13770,13810,13695,13695,3357
2013-03-22,13700,13700,13700,13700,0
2013-03-25,13880,13930,13880,13930,1094
2013-03-26,13960,14000,13960,13985,37
2013-03-27,13985,14055,13945,14055,134
2013-03-28,14055,14055,13975,13975,208
2013-03-29,14050,14100,14030,14100,433
2013-04-01,14155,14155,14015,14060,53
2013-04-02,14080,14080,13970,13970,7695
2013-04-03,13970,14035,13950,14035,5761
2013-04-04,13920,13940,13810,13890,62
2013-04-05,13810,13810,13725,13735,464
2013-04-08,13740,13740,13665,13665,385
2013-04-09,13640,13690,13510,13690,1061
2013-04-10,13760,13830,13730,13790,306
2013-04-11,13845,14060,13845,14060,5962
2013-04-12,14095,14105,13950,13985,22581
2013-04-15,13850,14065,13850,14065,1947
2013-04-16,13910,14080,13875,14030,58285
2013-04-17,14185,14185,13965,14040,50
2013-04-18,13810,13840,13620,13620,6310
2013-04-19,13620,13790,13620,13790,807
2013-04-22,13865,14005,13835,14005,14215
2013-04-23,13980,13980,13915,13915,863807
2013-04-24,14110,14110,13980,14035,77
2013-04-25,14105,14105,14090,14090,3014
2013-04-26,14130,14165,14130,14130,163
2013-04-29,14110,14110,14030,14030,2356820
2013-04-30,14060,14305,14060,14255,50869
2013-05-02,14180,14180,14150,14150,249
2013-05-03,14150,14150,14090,14090,3020
2013-05-06,14265,14265,14120,14120,36
2013-05-07,14025,14025,14000,14000,87
2013-05-08,13970,14000,13885,13940,4605
2013-05-09,13990,14090,13980,14090,12616
2013-05-10,14050,14055,13910,13910,6098
2013-05-13,13805,13815,13805,13815,55
2013-05-14,13885,14045,13885,14030,1154
2013-05-15,14040,14080,14040,14080,33
2013-05-16,14210,14420,14210,14370,10588
2013-05-20,14480,14480,14380,14380,283
2013-05-21,14380,14425,14250,14270,568
2013-05-22,14390,14390,14330,14340,15587
2013-05-23,14350,14360,14185,14185,4700
2013-05-24,14260,14270,14240,14260,2249
2013-05-27,14290,14360,14290,14360,51
2013-05-28,14350,14400,12460,14300,455200
2013-05-29,14480,14570,14400,14570,2015
2013-05-30,14470,14530,14465,14465,4163
2013-05-31,14630,14650,14560,14635,229
2013-06-03,14550,14615,14455,14455,4221
2013-06-04,14515,14515,14365,14415,306
2013-06-05,14415,14415,14255,14255,24
2013-06-07,14130,14140,13850,13850,275
2013-06-10,13920,13995,13920,13980,78
2013-06-11,13980,13980,13900,13900,59
2013-06-12,13875,13875,13755,13755,124
2013-06-13,13755,13755,13610,13620,1106
2013-06-14,13700,13710,13555,13555,14994
2013-06-17,13555,13555,13480,13480,1015
2013-06-18,13475,13515,13460,13510,1919
2013-06-19,13660,13690,13660,13690,951
2013-06-20,13400,13400,13305,13305,48
2013-06-21,12855,13100,12855,13040,132
2013-06-24,13080,13080,12985,12985,30843
2013-06-25,12850,12915,12590,12590,1394
2013-06-26,12910,12910,12725,12790,100048
2013-06-27,13005,13200,13005,13200,1823
2013-06-28,13285,13375,13240,13375,150
2013-07-01,13325,13405,13300,13405,386
2013-07-02,13370,13370,13205,13205,1292
2013-07-03,13265,13530,12945,12945,2034
2013-07-04,12945,12945,12945,12945,6
2013-07-05,13040,13040,12860,12860,1404
2013-07-08,12815,12815,12605,12625,82
2013-07-09,12750,12805,12750,12805,110
2013-07-10,12805,12830,12730,12730,231
2013-07-11,12910,13045,12905,13045,1040
2013-07-12,13135,13160,13135,13135,1194
2013-07-15,12970,13255,12960,13180,2302
2013-07-16,13220,13220,13160,13160,115
2013-07-17,13130,13220,13130,13215,5379
2013-07-18,13235,13235,13235,13235,9
2013-07-19,13235,13235,13070,13070,2
2013-07-22,13160,13160,12955,12955,11469
2013-07-23,13095,13215,13095,13215,3512
2013-07-24,13285,13320,13280,13305,5214
2013-07-25,13405,13405,13350,13355,20170
2013-07-26,13355,13355,13255,13255,21195
2013-07-29,13255,13255,13115,13125,940
2013-07-30,13125,13190,13125,13175,3780
2013-07-31,13200,13200,13160,13190,168
2013-08-01,13175,13200,13130,13190,106
2013-08-02,13255,13255,13155,13160,1427
2013-08-05,13190,13195,13155,13195,850
2013-08-06,13155,13155,13155,13155,54
2013-08-07,13140,13140,13140,13140,70
2013-08-08,13050,13055,13005,13040,746
2013-08-09,13000,13140,13000,13125,27437
2013-08-12,13140,13140,13055,13055,160
2013-08-13,13275,13305,13275,13285,30381
2013-08-14,13400,13480,13400,13445,3708
2013-08-16,13305,13385,13295,13355,579
2013-08-19,13355,13355,13325,13325,194
2013-08-20,13425,13425,13145,13155,713
2013-08-21,13175,13230,13035,13035,20
2013-08-22,12995,13050,12995,13050,23
2013-08-23,13130,13260,13130,13155,1811
2013-08-26,13275,13305,13275,13305,732
2013-08-27,13280,13280,13280,13280,752
2013-08-28,13110,13220,13110,13205,51265
2013-08-29,13415,13415,13310,13330,42557
2013-08-30,13630,13670,13525,13545,25920
2013-09-02,13600,13645,13575,13575,2326
2013-09-03,13690,13690,13640,13640,86
2013-09-04,13580,13625,13515,13625,151
2013-09-05,13640,13645,13630,13640,899
2013-09-06,13690,13740,13605,13620,73563
2013-09-09,13835,13885,13825,13885,9143
2013-09-10,13990,14060,13940,14060,10026
2013-09-11,14145,14145,14015,14070,1299
2013-09-12,14145,14195,14035,14095,1127
2013-09-13,14150,14170,14045,14045,5998
2013-09-16,14185,14215,14095,14175,1985
2013-09-17,14155,14155,14055,14060,498
2013-09-23,14175,14190,14135,14150,4439
2013-09-24,14165,14270,14165,14270,3191
2013-09-25,14315,14315,14210,14210,1211
2013-09-26,14300,14370,14300,14370,1214
2013-09-27,14465,14465,14370,14370,815
2013-09-30,14295,14320,14295,14320,367
2013-10-01,14320,14340,14230,14255,3218
2013-10-02,14425,14430,14350,14350,839
2013-10-04,14400,14400,14210,14325,4118
2013-10-07,14405,14480,14395,14475,2449
2013-10-08,14400,14475,14400,14475,2264
2013-10-10,14490,14630,14490,14630,3845
2013-10-11,14735,14800,14700,14730,2491
2013-10-14,14730,14795,14730,14795,1672
2013-10-15,14930,14985,14880,14985,2704
2013-10-16,15000,15060,14750,14770,6111
2013-10-17,14825,14930,14825,14930,4413
2013-10-18,15025,15170,15025,15170,7025
2013-10-21,15290,15330,15170,15250,6245
2013-10-22,15230,15230,15040,15060,57617
2013-10-23,15100,15100,14835,14845,7981
2013-10-24,14815,14935,14770,14935,6718
2013-10-25,14860,14860,14645,14685,2247
2013-10-28,14730,14850,14730,14840,9235
2013-10-29,14845,14850,14785,14850,2396
2013-10-30,14710,14870,14635,14840,145942
2013-10-31,14650,14715,14530,14530,3396
2013-11-01,14575,14745,14560,14695,14148
2013-11-04,14700,14725,14685,14725,1472
2013-11-05,14670,14670,14560,14575,5849
2013-11-06,14430,14515,14320,14430,29144
2013-11-07,14345,14360,14295,14350,4269
2013-11-08,14300,14300,14060,14095,1061
2013-11-11,14105,14140,14095,14095,2765
2013-11-12,14250,14365,14250,14340,6074
