Date,Open,High,Low,Close,Volume
1985-01-28,6290,6300,6200,6200,4900
1985-01-29,6210,6270,6210,6270,15680
1985-01-30,6300,6300,6250,6280,9790
1985-01-31,6280,6290,6230,6230,16370
1985-02-01,6230,6280,6230,6230,11890
1985-02-02,6280,6280,6240,6250,3700
1985-02-04,6240,6240,5750,5750,34470
1985-02-05,5760,5860,5760,5850,38910
1985-02-06,5850,6000,5850,6000,28260
1985-02-07,6050,6090,5950,6020,15880
1985-02-08,6000,6040,5950,5990,20780
1985-02-09,5990,5990,5900,5900,11230
1985-02-11,5950,5950,5910,5940,16550
1985-02-13,5950,5990,5900,5910,20520
1985-02-14,5910,5910,5850,5880,19800
1985-05-06,5450,5470,5410,5410,10100
1985-05-07,5410,5480,5400,5480,12160
1985-05-08,5500,5550,5490,5540,14700
1985-05-09,5500,5550,5500,5550,13410
1985-05-10,5550,5570,5510,5570,10450
1985-05-11,5570,5600,5570,5600,16200
1985-05-13,5620,5650,5610,5650,17470
1985-05-14,5650,5700,5650,5680,22100
1985-05-15,5700,5750,5700,5730,17230
1985-05-16,5730,5780,5700,5730,19050
1985-05-17,5730,5730,5600,5650,11210
1985-05-18,5650,5650,5610,5650,9140
1985-05-20,5700,5700,5650,5700,34950
1985-05-21,5700,5780,5700,5750,26020
1985-05-22,5750,5760,5730,5750,35500
1985-05-23,5750,5750,5710,5710,20510
1985-05-24,5700,5750,5660,5690,43020
1985-05-25,5660,5690,5600,5670,22960
1985-08-10,8210,8210,8130,8160,83980
1985-08-12,8210,8330,8140,8150,105640
1985-08-13,8140,8290,8140,8230,128750
1985-08-14,8290,8380,8280,8330,82200
1985-08-16,8430,8560,8400,8460,108640
1985-08-17,8510,8650,8510,8650,118540
1985-08-19,8820,8910,8760,8890,252580
1985-08-20,8950,8950,8750,8800,252960
1985-08-21,8720,8800,8650,8650,134320
1985-08-22,8650,8820,8650,8720,135540
1985-08-23,8750,8780,8680,8690,144580
1985-08-24,8700,8780,8690,8780,109250
1985-08-26,8850,9100,8830,9090,268040
1985-08-27,9100,9150,8900,9040,159490
1985-08-28,9000,9000,8890,8940,112400
1985-08-29,8880,8980,8850,8900,87180
1985-08-30,8900,8940,8700,8930,185500
1985-08-31,8950,8950,8850,8900,32370
1985-09-02,8900,8930,8810,8900,74050
1985-11-22,12200,12500,11860,12500,261190
1985-11-23,12610,12690,12300,12350,184880
1985-11-25,12250,12590,12200,12410,163110
1985-11-26,12410,12500,12010,12500,151570
1985-11-27,12610,13200,12610,13100,371780
1985-11-28,13300,13430,13010,13160,248860
1985-11-29,13330,13810,13330,13780,292840
1985-11-30,14070,14300,14020,14280,167670
1985-12-02,14500,14980,14500,14980,344680
1985-12-03,15000,15180,14450,14500,324440
1985-12-04,14350,15200,14260,15200,244640
1985-12-05,15900,15900,15700,15900,399620
1985-12-06,16200,16500,15400,16380,355820
1985-12-07,16180,16190,15900,16000,222370
1985-12-09,15800,16700,15750,16510,274560
1985-12-10,16510,17180,16360,17150,243710
1985-12-11,17550,17850,17450,17850,192660
1986-02-25,22300,22600,22010,22010,106610
1986-02-26,21700,21900,21500,21700,136290
1986-02-27,21710,22100,21500,21650,116260
1986-02-28,22000,22650,22000,22350,102670
1986-03-03,23000,23340,22880,23110,154480
1986-03-04,23210,23470,22500,22600,90900
1986-03-05,22170,22800,22020,22600,198490
1986-03-06,22100,23600,22100,23110,405040
1986-03-07,23480,24100,23400,23790,150910
1986-03-08,22790,23230,22790,23100,113540
1986-03-11,23000,23700,23000,23400,143500
1986-03-12,23290,23300,22400,22400,47090
1986-03-13,21400,21990,21400,21400,93850
1986-03-14,21400,21780,21010,21390,91770
1986-03-15,21690,22100,21690,21760,38750
1986-03-17,21950,22390,21540,21800,52300
1986-03-18,21900,22000,21400,21600,49600
1986-03-19,20600,21200,20600,21100,284300
1986-03-20,21320,21470,20600,20950,75770
1986-03-21,21510,21890,21510,21750,63430
1986-06-10,27510,28400,27510,28400,74680
1986-06-11,28900,29000,28010,28620,99890
1986-06-12,28400,28700,28200,28300,76370
1986-06-13,28000,28300,27900,28000,52060
1986-06-14,27900,28190,27800,28110,43560
1986-06-16,27990,28280,27810,28150,57990
1986-06-17,28460,29000,28160,28450,74480
1986-06-18,27450,28000,27450,27900,63410
1986-06-19,27900,27900,26900,27010,83830
1986-06-20,26800,27300,26800,27300,39460
1986-06-21,27680,27920,27550,27920,30110
1986-06-23,28010,28290,27510,27800,175700
1986-06-24,27690,27690,26800,26900,47920
1986-06-25,26790,26900,26600,26810,58880
1986-06-26,26800,27100,26600,26880,100380
1986-06-27,26300,26850,26000,26400,71290
1986-06-28,26300,26340,26020,26150,29690
1986-09-10,28200,28300,27900,28200,44120
