Date,Open,High,Low,Close,Volume
1987-07-15,31500,31500,31500,31500,0
1987-07-16,32150,32150,32150,32150,0
1987-07-18,32150,32150,32150,32150,0
1987-07-20,32150,32150,32150,32150,0
1987-07-21,32150,32150,32150,32150,0
1987-07-22,32150,32150,32150,32150,0
1987-07-23,32150,32150,32150,32150,0
1987-07-24,32150,32150,32150,32150,0
1987-07-25,32150,32150,32150,32150,0
1987-07-27,32150,32150,32150,32150,0
1987-07-28,32150,32150,32150,32150,0
1987-07-29,32150,32150,32150,32150,0
1987-07-30,32150,32150,32150,32150,0
1987-07-31,32150,32150,32150,32150,0
1987-08-01,32150,32150,32150,32150,0
1987-08-03,32150,32150,32150,32150,0
1987-10-22,28800,28800,28800,28800,0
1987-10-23,28800,28800,28800,28800,10
1987-10-24,28800,28800,28800,28800,0
1987-10-26,28800,28800,28800,28800,0
1987-10-28,28800,28800,28800,28800,0
1987-10-29,28800,28800,28800,28800,0
1987-10-30,28800,28800,28800,28800,0
1987-10-31,28800,28800,28800,28800,0
1987-11-02,28800,28800,28800,28800,0
1987-11-03,28800,28800,28800,28800,0
1987-11-04,28600,28600,28400,28400,15000
1987-11-05,28400,28400,28400,28400,0
1987-11-06,28400,28400,28200,28200,12000
1987-11-07,28200,28200,28200,28200,0
1987-11-09,28200,28200,28200,28200,10680
1987-11-10,28200,28200,28200,28200,0
1987-11-11,28200,28200,28200,28200,0
1987-12-08,26700,26700,26700,26700,0
1987-12-09,26700,26700,26700,26700,0
1987-12-10,26700,26700,26700,26700,0
1987-12-11,27000,27200,27000,27200,44000
1987-12-12,27400,27600,27400,27600,104000
1987-12-14,27700,27700,27700,27700,0
1987-12-15,27700,27700,27700,27700,0
1987-12-17,27700,27700,27700,27700,0
1987-12-18,27700,27700,27700,27700,0
1987-12-19,27000,27000,27000,27000,0
1987-12-21,27000,27000,27000,27000,0
1987-12-22,27000,27000,27000,27000,0
1987-12-23,27000,27000,27000,27000,0
1987-12-24,27000,27000,27000,27000,0
1987-12-26,27000,27000,27000,27000,0
1988-01-04,27020,27020,27000,27000,1100
1988-01-05,26900,26900,26000,26010,1320
1988-01-06,25500,25700,25400,25500,5430
1988-01-07,25300,25500,24800,25000,6140
1988-01-08,25000,25050,24500,24900,2280
1988-01-09,25300,25300,25000,25000,1490
1988-01-11,25000,25100,24500,24900,6250
1988-01-12,24890,25900,24800,25800,6090
1988-01-13,25800,26300,24800,26300,3760
1988-01-14,26300,26400,26000,26300,4170
1988-01-15,26500,26500,26110,26290,5950
1988-01-16,26500,26500,25990,26300,7650
1988-01-18,26600,27300,25700,26400,5790
1988-01-19,25900,26000,25800,26000,4680
1988-01-20,25800,27000,25300,27000,4450
1988-01-21,28000,28000,28000,28000,7420
1988-01-22,29000,29000,27500,29000,18420
1988-01-23,30000,30000,30000,30000,8800
1988-01-25,31300,31300,30500,31300,10210
1988-01-26,32500,32600,30800,31300,11820
1988-01-27,31300,31300,30000,30500,3890
1988-01-28,29800,30000,29500,29600,8050
1988-01-29,30000,30600,29610,30600,9710
1988-01-30,30300,30300,29600,29600,1590
1988-02-01,29000,30600,29000,30600,4570
1988-02-02,30500,30600,29600,29600,3050
1988-02-03,28600,29600,28600,29000,6400
1988-02-04,29000,29000,28400,28400,3460
1988-02-05,27400,27400,27400,27400,8630
1988-02-06,27100,27100,26600,27100,4760
1988-02-08,28000,28100,27800,28100,2000
1988-02-09,29100,29100,29100,29100,4390
1988-02-10,30100,30100,28500,29100,7360
1988-02-11,29100,29100,28200,28500,5550
1988-02-12,28000,28500,28000,28400,2410
1988-02-13,28400,28400,28000,28000,2270
1988-02-15,28000,28400,28000,28000,1760
1988-02-16,28100,28400,28000,28200,6480
1988-02-17,28400,29000,28100,29000,4330
1988-02-19,29000,29000,28500,29000,6820
1988-02-20,29000,29000,28200,28500,1030
1988-02-22,28500,28500,28000,28000,1290
1988-02-23,27500,27900,27500,27700,1740
1988-02-24,28000,28700,27500,28000,6780
1988-02-26,28300,28500,27700,27900,1470
1988-02-27,27700,27700,27400,27400,1040
1988-02-29,27200,27200,26600,26600,1430
1988-03-02,26400,26400,25700,26000,2230
1988-03-03,26400,26500,26300,26500,3120
1988-03-04,26000,26900,26000,26900,1750
1988-03-05,26900,27200,26500,27200,1090
1988-03-07,27500,27800,27500,27600,610
