,Day,Cash,Portfolio,Total,Open,Close,High,Low,Buy sign,Target price,Tag
0,2010-02-12,10000.0,0.0,10000.0,2238411.546142258,2155674.75,2240105.81500524,2144662.0023906208,0,2308158.9412124064,none
1,2010-02-16,10000.0,0.0,10000.0,2108799.9547738694,2079150.25,2144097.222361809,2072655.5527638192,0,2156521.861081179,none
2,2010-02-17,10000.0,0.0,10000.0,2051476.921551724,2047241.25,2082256.134827586,2041311.3098275864,1,2087197.756350719,none
3,2010-02-18,10000.0,0.0,10000.0,2044700.015916478,1998107.625,2054300.8722265405,1992177.6843379028,1,2065172.4284164775,none
4,2010-02-19,10000.0,0.0,10000.0,2016179.38794926,2003472.375,2032557.3157505288,1976646.4587737843,1,2047240.9818935788,none
5,2010-02-22,10000.0,0.0,10000.0,1981729.745762712,2015897.5,2038205.3726012048,1980317.8550917492,1,2009685.1742510842,none
6,2010-02-23,10000.0,0.0,10000.0,2020132.7871330464,2096939.625,2118965.1152706705,2019850.409052653,1,2049076.5458877743,none
7,2010-02-24,10000.0,0.0,10000.0,2060794.941235752,2031427.625,2070113.4165797888,2006578.357415902,1,2110352.294344761,none
8,2010-02-25,10000.0,0.0,10000.0,2095527.728023516,2017309.0,2134778.281075028,2017309.0,1,2127295.2576054595,none
9,2010-02-26,10000.0,0.0,10000.0,2033122.6741731176,2006296.75,2052606.7664672765,1999519.6744194229,1,2091857.3147106315,none
10,2010-03-01,10000.0,0.0,10000.0,1982859.3488295053,1917912.375,1984271.2395649292,1911700.0557641345,0,2009402.8948534322,none
11,2010-03-02,10000.0,0.0,10000.0,1900404.71884273,1903228.5,1914806.002744807,1868778.3698813056,0,1936690.3107431273,none
12,2010-03-03,10000.0,,,1896451.425222552,1903228.5,1917629.783902077,1870755.0166913944,1,1919465.2416543025,none
13,2010-03-04,10000.0,0.0,10000.0,1892780.7732872595,1879509.0,1919041.9417067308,1872731.9242788465,1,1916218.156892601,none
14,2010-03-05,10000.0,0.0,10000.0,1832633.9005266468,1796207.125,1845058.5371403864,1786888.647539695,1,1855788.909240589,none
15,2010-03-08,10000.0,0.0,10000.0,1784347.281106356,1781523.5,1787735.8184339833,1770510.7536852118,1,1813432.2259067018,none
16,2010-03-09,10000.0,0.0,10000.0,1797054.1308870967,1750744.125,1797054.1308870967,1722506.316532258,0,1805666.6632614825,none
17,2010-03-10,10000.0,0.0,10000.0,1735213.289332342,1708669.75,1738319.4481903818,1697374.6268798546,0,1772487.1965097615,none
18,2010-03-11,10000.0,0.0,10000.0,1719117.7963951936,1692009.5,1728153.8951935917,1690879.9876502005,0,1739590.2070504571,none
19,2010-03-12,10000.0,,,1670548.6692294837,1689468.0,1705281.1719872977,1670548.6692294837,1,1689185.6230011792,none
20,2010-03-15,10000.0,0.0,10000.0,1701045.890679515,1699634.0,1733519.3763083569,1688056.4964279782,1,1718412.1420584219,none
21,2010-03-16,10000.0,0.0,10000.0,1684667.8211079112,1666878.0,1698504.3486362866,1660948.0596306962,1,1707399.2610481004,none
22,2010-03-17,10000.0,0.0,10000.0,1661230.399851064,1658971.375,1666030.8276595746,1631298.320574468,1,1680008.544353859,none
23,2010-03-18,10000.0,0.0,10000.0,1649370.3608527132,1639204.75,1660383.1059431524,1632427.6760981912,1,1666736.6143952664,none
24,2010-03-19,10000.0,0.0,10000.0,1668854.625,1668854.625,1683255.90856599,1620285.5902284265,1,1682832.3399224808,none
25,2010-03-22,10000.0,0.0,10000.0,1684385.307930014,1621979.75,1691444.7601845404,1601366.149416783,1,1715870.4670987958,none
26,2010-03-23,10000.0,0.0,10000.0,1613508.2573712256,1589788.5,1632992.3437833036,1584140.938721137,1,1658547.5627551044,none
27,2010-03-24,10000.0,0.0,10000.0,1597695.275878735,1606731.375,1620567.9017794377,1595718.629195958,1,1622120.9784098184,none
28,2010-03-25,10000.0,0.0,10000.0,1572281.2271221892,1620003.125,1621979.7716576608,1553079.5167334843,0,1584705.863413929,none
29,2010-03-26,10000.0,,,1598542.3732681514,1610119.875,1636945.793646966,1579340.6630787442,1,1632992.5007302398,none
30,2010-03-29,10000.0,0.0,10000.0,1588094.487562189,1589224.0,1600801.5024875624,1575105.0945273633,1,1616897.0528463,none
31,2010-03-30,10000.0,0.0,10000.0,1575387.5187062623,1573693.25,1601083.927417908,1560139.1003499012,1,1588235.722686362,none
32,2010-03-31,10000.0,0.0,10000.0,1590635.8718938588,1590918.25,1603060.5085640752,1568610.3796148384,1,1611108.2854278623,none
33,2010-04-01,10000.0,0.0,10000.0,1576234.5516294723,1594306.75,1630168.768641516,1545172.9606801276,1,1593459.6161040906,none
