Number,Day(in),Day(out),Price(in),Price(out),Amount,Return
924,2022-11-30,2022-12-01,138.2,143.998,11.78,4.195369030390739
925,2022-11-30,2022-12-01,138.3,151.6,5.88,9.616775126536501
926,2022-12-02,2022-12-05,143.188,153.598,24.35,7.270162304103714
927,2022-12-02,2022-12-05,144.0,153.0,12.1,6.25
928,2022-12-08,2022-12-09,139.596,133.798,26.25,-4.153414137940917
929,2022-12-08,2022-12-09,140.106,133.598,13.07,-4.6450544587669205
930,2022-12-08,2022-12-09,140.5,133.798,6.51,-4.7701067615658355
931,2022-12-12,2022-12-13,129.0,148.4,27.29,15.038759689922484
932,2022-12-12,2022-12-13,129.6,141.1,13.57,8.873456790123457
933,2022-12-12,2022-12-13,130.5,148.4,6.73,13.716475095785444
934,2023-01-05,2023-01-06,140.3,133.2,27.93,-5.0605844618674425
935,2023-01-06,2023-01-09,141.1,137.4,27.05,-2.6222537207654066
936,2023-01-06,2023-01-09,141.198,136.8,13.5,-3.1147749968129834
937,2023-01-06,2023-01-09,141.6,137.4,6.73,-2.9661016949152463
938,2023-01-12,2023-01-13,150.2,166.1,24.75,10.585885486018647
939,2023-01-12,2023-01-13,150.598,166.2,12.34,10.360031341717669
940,2023-01-12,2023-01-13,151.2,166.1,6.14,9.854497354497358
941,2023-01-18,2023-01-19,165.008,152.198,24.56,-7.7632599631533035
942,2023-01-18,2023-01-19,164.99,149.7,12.27,-9.267228316867701
943,2023-01-20,2023-01-23,153.398,157.8,24.75,2.8696593175921556
944,2023-01-20,2023-01-25,154.202,161.0,12.3,4.408503132255095
945,2023-01-20,2023-01-23,154.9,157.8,6.12,1.8721755971594614
946,2023-01-23,2023-01-25,159.5,161.6,18.23,1.3166144200626924
947,2023-01-23,2023-01-25,160.0,161.0,9.08,0.625
948,2023-01-23,2023-01-25,160.56,160.188,4.52,-0.2316890881913391
949,2023-01-24,2023-01-25,158.6,161.0,2.29,1.5132408575031562
950,2023-01-24,2023-01-25,159.3,161.6,1.14,1.4438166980539755
951,2023-02-01,2023-02-02,168.4,177.6,23.28,5.463182897862226
952,2023-02-01,2023-02-02,168.8,178.2,11.6,5.568720379146906
953,2023-02-01,2023-02-02,169.9,177.6,5.76,4.53207769276044
954,2023-02-06,2023-02-07,173.6,168.0,23.61,-3.2258064516129004
955,2023-02-06,2023-02-07,174.592,166.33,11.73,-4.732175586510263
956,2023-02-06,2023-02-07,175.2,168.0,5.84,-4.109589041095884
957,2023-02-07,2023-02-08,172.8,165.802,22.91,-4.049768518518529
958,2023-02-07,2023-02-08,173.686,165.6,11.39,-4.655527791531852
959,2023-02-07,2023-02-08,174.0,165.802,5.68,-4.7114942528735675
960,2023-02-13,2023-02-14,149.2,143.2,25.5,-4.021447721179626
961,2023-02-13,2023-02-14,149.6,142.734,12.7,-4.5895721925133595
962,2023-02-13,2023-02-14,150.002,143.2,6.33,-4.53460620525061
963,2023-02-14,2023-02-15,147.018,145.034,24.88,-1.3494946197064366
964,2023-02-14,2023-02-15,147.38,143.7,12.4,-2.496946668476053
965,2023-02-14,2023-02-15,148.222,145.034,6.16,-2.150827812335562
966,2023-02-16,2023-02-17,147.198,141.202,24.43,-4.073424910664554
967,2023-02-16,2023-02-17,147.7,141.08,12.17,-4.48205822613404
968,2023-02-16,2023-02-17,147.98,141.202,6.07,-4.580348695769693
969,2023-02-17,2023-02-21,144.1,145.8,24.0,1.1797362942401228
970,2023-02-17,2023-02-21,144.92,145.6,11.92,0.4692243996687875
971,2023-02-17,2023-02-21,145.7,145.8,5.92,0.06863417982156675
972,2023-02-27,2023-03-02,130.4,128.2,26.68,-1.687116564417191
973,2023-02-27,2023-03-02,130.798,128.1,13.29,-2.062722671600489
974,2023-02-27,2023-03-02,131.2,128.2,6.62,-2.286585365853659
975,2023-03-01,2023-03-02,133.202,127.78,3.25,-4.070509451810031
976,2023-03-01,2023-03-02,133.2,128.2,1.63,-3.7537537537537538
977,2023-03-02,2023-03-06,130.2,130.142,26.14,-0.044546850998458315
978,2023-03-02,2023-03-06,130.5,129.8,13.03,-0.5363984674329415
979,2023-03-03,2023-03-06,130.7,130.142,6.5,-0.4269319051262378
980,2023-03-03,2023-03-06,131.136,130.1,3.24,-0.7900195217179122
981,2023-03-03,2023-03-06,131.2,130.142,1.62,-0.8064024390243847
982,2023-03-09,2023-03-10,125.398,108.398,27.03,-13.556835037241424
983,2023-03-16,2023-03-17,106.598,104.8,29.62,-1.686710820090435
984,2023-03-16,2023-03-17,107.3,103.6,14.7,-3.4482758620689684
985,2023-03-16,2023-03-17,107.484,104.8,7.34,-2.4971158498008985
986,2023-03-28,2023-03-30,95.4,100.4,32.39,5.2410901467505235
987,2023-03-28,2023-03-30,95.978,95.7,16.09,-0.2896497113921853
988,2023-03-28,2023-03-30,95.998,100.4,8.04,4.585512198170797
989,2023-03-29,2023-03-30,95.9,95.7,4.02,-0.20855057351408013
990,2023-03-29,2023-03-30,96.2,100.4,2.0,4.365904365904369
991,2023-04-03,2023-04-04,99.202,98.0,32.12,-1.2116691195742002
992,2023-04-03,2023-04-04,99.8,98.198,15.95,-1.605210420841687
993,2023-04-03,2023-04-04,100.23,98.0,7.93,-2.2248827696298554
994,2023-04-06,2023-04-10,95.4,94.4,32.93,-1.0482180293501047
995,2023-04-06,2023-04-10,95.746,94.798,16.39,-0.9901196916842411
996,2023-04-06,2023-04-10,95.8,94.4,8.19,-1.4613778705636653
997,2023-04-11,2023-04-12,97.998,102.4,31.71,4.491928406702179
998,2023-04-11,2023-04-12,98.3,97.58,15.79,-0.7324516785350955
999,2023-04-11,2023-04-12,98.6,102.4,7.87,3.8539553752535616
1000,2023-04-19,2023-04-20,114.402,115.2,27.82,0.697540252792785
1001,2023-04-19,2023-04-20,114.82,114.8,13.85,-0.017418568193691013
1002,2023-04-19,2023-04-20,115.2,115.2,6.9,0.0
1003,2023-04-21,2023-04-24,114.1,114.424,27.96,0.28396143733568124
1004,2023-04-21,2023-04-24,114.28,114.37,13.94,0.07875393769688782
1005,2023-04-21,2023-04-24,115.002,114.424,6.92,-0.5025999547833853
1006,2023-04-25,2023-04-26,117.784,111.602,27.07,-5.248590640494466
1007,2023-04-25,2023-04-26,118.03,111.8,13.5,-5.278319071422523
1008,2023-04-25,2023-04-26,118.394,111.602,6.73,-5.736777201547376
1009,2023-04-28,2023-05-02,106.178,115.766,28.6,9.030119233739576
1010,2023-04-28,2023-05-02,106.198,115.6,14.29,8.853274072958062
1011,2023-04-28,2023-05-02,106.8,115.766,7.1,8.39513108614233
1012,2023-05-09,2023-05-10,129.8,143.6,25.18,10.631741140215704
1013,2023-05-09,2023-05-11,130.4,138.194,12.53,5.9769938650306615
1014,2023-05-09,2023-05-10,130.7,143.6,6.24,9.869931140015307
1015,2023-05-11,2023-05-12,141.4,134.732,24.95,-4.71570014144272
1016,2023-05-11,2023-05-12,142.0,134.6,12.41,-5.211267605633807
1017,2023-05-15,2023-05-16,135.6,132.6,25.03,-2.2123893805309733
1018,2023-05-15,2023-05-16,136.5,131.2,12.43,-3.882783882783891
1019,2023-05-17,2023-05-18,133.104,126.5,24.95,-4.961533838201716
1020,2023-05-23,2023-05-24,142.99,135.34,22.63,-5.350024477236174
1021,2023-05-23,2023-05-24,143.5,133.4,11.27,-7.0383275261324
1022,2023-05-23,2023-05-24,143.8,135.34,5.62,-5.883171070931855
1023,2023-05-30,2023-05-31,127.982,123.72,23.95,-3.33015580315982
1024,2023-05-30,2023-05-31,127.8,123.436,11.98,-3.414710485133013
1025,2023-05-30,2023-05-31,128.4,123.72,5.96,-3.6448598130841168
1026,2023-06-05,2023-06-07,133.6,137.5,22.23,2.919161676646711
1027,2023-06-05,2023-06-09,134.2,138.3,11.06,3.055141579731761
1028,2023-06-05,2023-06-07,135.0,137.5,5.49,1.8518518518518516
1029,2023-06-06,2023-06-09,137.6,138.3,2.69,0.5087209302325706
1030,2023-06-06,2023-06-07,137.992,137.5,1.34,-0.35654240825554395
1031,2023-06-07,2023-06-09,145.14,138.3,14.39,-4.71269119470854
1032,2023-06-08,2023-06-12,144.8,144.09,7.21,-0.4903314917127127
1033,2023-06-08,2023-06-09,144.798,138.3,3.6,-4.4876310446276815
1034,2023-06-09,2023-06-12,145.1,144.3,1.8,-0.5513439007580861
1035,2023-06-12,2023-06-14,145.3,147.602,15.99,1.5843083275980676
1036,2023-06-12,2023-06-14,145.7,147.6,7.97,1.3040494166094756
1037,2023-06-12,2023-06-14,146.6,147.602,3.96,0.6834924965893653
1038,2023-06-14,2023-06-15,154.4,142.2,6.08,-7.901554404145089
1039,2023-06-14,2023-06-15,154.994,141.0,3.02,-9.028736596255339
1040,2023-06-21,2023-06-23,138.078,131.4,21.28,-4.836396819189152
1041,2023-06-21,2023-06-23,138.578,130.2,10.6,-6.0456926784915455
1042,2023-06-21,2023-06-23,139.0,131.4,5.28,-5.467625899280571
1043,2023-06-22,2023-06-23,136.8,130.37,2.68,-4.7002923976608235
1044,2023-06-22,2023-06-23,137.3,130.2,1.33,-5.171158048069937
1045,2023-06-28,2023-06-29,118.92,115.5,23.43,-2.8758829465186695
1046,2023-06-28,2023-06-29,119.202,115.5,11.68,-3.1056525897216476
1047,2023-06-28,2023-06-29,119.356,115.5,5.82,-3.230671269144404
1048,2024-01-04,2024-01-05,120.3,117.6,22.52,-2.2443890274314238
1049,2024-01-04,2024-01-05,120.8,113.11,11.21,-6.365894039735098
1050,2024-01-04,2024-01-05,121.31,117.6,5.58,-3.0582804385458804
1051,2024-01-05,2024-01-08,120.3,116.0,21.8,-3.574397339983373
1052,2024-01-05,2024-01-08,120.73,116.11,10.85,-3.826720781910051
1053,2024-01-05,2024-01-08,120.97,116.0,5.41,-4.108456642142679
1054,2024-01-17,2024-01-18,115.8399,117.89,21.87,1.769770174180054
1055,2024-01-17,2024-01-18,116.299,110.89,10.89,-4.650942828399217
1056,2024-01-17,2024-01-18,116.37,117.89,5.44,1.3061785683595393
1057,2024-01-22,2024-01-23,114.09,122.05,22.16,6.9769480234902215
1058,2024-01-22,2024-01-23,114.59,116.17,11.02,1.3788288681385794
1059,2024-01-22,2024-01-23,114.7911,122.05,5.5,6.323573865918173
1060,2024-01-26,2024-01-29,119.0,112.97,22.2,-5.067226890756304
1061,2024-01-26,2024-01-29,119.3,111.685,11.06,-6.383067896060347
1062,2024-01-26,2024-01-29,119.6192,112.97,5.51,-5.558639415745973
1063,2024-01-29,2024-01-30,116.22,118.78,21.61,2.202718981242473
1064,2024-01-29,2024-01-30,116.3827,118.5001,10.78,1.8193425655187616
1065,2024-01-29,2024-01-30,116.5604,118.78,5.38,1.9042487843212614
1066,2024-01-31,2024-02-01,117.4477,112.97,21.74,-3.812505481163104
1067,2024-01-31,2024-02-01,117.685,112.585,10.84,-4.333602413221743
1068,2024-01-31,2024-02-01,118.6899,112.97,5.37,-4.819196915660048
1069,2024-02-05,2024-02-07,110.91,113.52,22.17,2.353259399513118
1070,2024-02-05,2024-02-07,111.09,113.3307,11.05,2.0170132325141683
1071,2024-02-05,2024-02-07,111.4699,113.52,5.51,1.8391511968701872
1072,2024-02-08,2024-02-13,114.79,117.2139,21.8,2.1115950866800146
1073,2024-02-08,2024-02-13,115.13,118.754,10.86,3.1477460262312253
1074,2024-02-08,2024-02-13,115.7199,117.2139,5.4,1.2910484713519454
1075,2024-02-09,2024-02-13,120.38,119.0,2.59,-1.1463698288752247
1076,2024-02-09,2024-02-13,120.57,117.2139,1.29,-2.783528240855933
1077,2024-02-15,2024-02-20,127.9961,128.43,19.88,0.33899470374488627
1078,2024-02-15,2024-02-20,128.77,128.345,9.88,-0.33004581812534856
1079,2024-02-15,2024-02-20,128.95,128.43,4.93,-0.40325707638618213
1080,2024-02-16,2024-02-20,129.6201,127.9354,2.45,-1.2997212623659498
1081,2024-02-16,2024-02-20,130.38,128.43,1.21,-1.4956281638287994
1082,2024-02-21,2024-02-27,127.79,159.7,19.87,24.970654980827906
1083,2024-02-21,2024-02-27,128.19,162.0,9.9,26.37491223964428
1084,2024-02-21,2024-02-27,128.63,159.7,4.93,24.154551815284144
1085,2024-02-22,2024-02-27,130.3699,164.7261,2.43,26.352862125383236
1086,2024-02-22,2024-02-27,130.4,159.7,1.21,22.46932515337422
1087,2024-03-07,2024-03-08,160.23,156.14,19.69,-2.5525806652936427
1088,2024-03-08,2024-03-11,159.55,152.71,9.88,-4.287057348793484
1089,2024-03-08,2024-03-11,160.44,154.27,4.91,-3.845674395412608
1090,2024-03-08,2024-03-11,161.2499,152.71,2.44,-5.29606529988545
1091,2024-03-13,2024-03-14,142.08,138.2,21.48,-2.7308558558558724
1092,2024-03-13,2024-03-14,142.3099,137.84,10.72,-3.1409620834530805
1093,2024-03-13,2024-03-14,142.6799,138.2,5.34,-3.1398255815991005
1094,2024-03-25,2024-03-26,128.13,124.15,23.19,-3.1062202450635996
1095,2024-03-25,2024-03-26,128.27,124.3,11.57,-3.0950339128401128
1096,2024-03-26,2024-03-27,129.44,123.72,5.73,-4.41903584672435
1097,2024-03-26,2024-03-27,129.87,123.01,2.85,-5.282205282205282
1098,2024-03-27,2024-03-28,127.91,133.75,22.45,4.565710265030102
1099,2024-03-27,2024-04-01,128.3,128.87,11.18,0.4442712392829252
1100,2024-03-27,2024-03-28,128.75,133.75,5.57,3.8834951456310676
1101,2024-04-03,2024-04-04,113.5666,119.15,25.98,4.916410282600705
1102,2024-04-03,2024-04-04,114.2,115.0399,12.91,0.7354640980735553
1103,2024-04-03,2024-04-04,114.605,119.15,6.43,3.9657955586580007
1104,2024-04-04,2024-04-05,120.12,106.0,19.13,-11.754911754911758
1105,2024-04-04,2024-04-05,120.99,105.76,9.49,-12.587817174973132
1106,2024-04-04,2024-04-05,121.16,106.0,4.73,-12.51238032353912
1107,2024-04-09,2024-04-10,115.3568,107.21,24.22,-7.062262476074244
1108,2024-04-09,2024-04-10,115.83,107.14,12.05,-7.502374169040833
1109,2024-04-09,2024-04-10,115.85,107.21,6.02,-7.457919723780752
1110,2024-04-10,2024-04-11,108.8659,115.6,24.01,6.185683487666935
1111,2024-04-10,2024-04-12,109.03,111.27,11.98,2.054480418233509
1112,2024-04-10,2024-04-11,109.28,115.6,5.97,5.783308931185938
1113,2024-04-11,2024-04-12,116.6,111.48,17.64,-4.391080617495704
1114,2024-04-11,2024-04-12,116.63,111.27,8.82,-4.595730086598645
1115,2024-04-11,2024-04-12,117.015,111.37,4.39,-4.82416784172969
1116,2024-04-18,2024-04-19,91.8586,87.47,28.74,-4.777560293755834
1117,2024-04-18,2024-04-19,92.18,87.58,14.31,-4.990236493816455
1118,2024-04-18,2024-04-19,92.45,87.47,7.13,-5.386695511087078
1119,2024-04-19,2024-04-22,87.58,86.145,21.66,-1.6385019410824417
1120,2024-04-19,2024-04-22,87.89,86.0145,17.91,-2.133917396745935
1121,2024-04-19,2024-04-22,88.26,86.145,8.91,-2.396329027872206
1122,2024-04-25,2024-04-29,85.3944,90.81,29.02,6.341867850819255
1123,2024-04-26,2024-04-30,85.60210000000001,90.4,14.47,5.604885861444986
1124,2024-04-26,2024-04-29,86.01,90.81,7.19,5.580746424834318
1125,2024-04-26,2024-04-30,86.52,91.0,3.57,5.177993527508096
1126,2024-04-30,2024-05-01,92.28,100.65,28.32,9.0702210663199
1127,2024-04-30,2024-05-01,92.665,100.32,14.09,8.260939944963024
1128,2024-04-30,2024-05-01,93.2516,100.65,7.0,7.933804889138642
1129,2024-05-03,2024-05-06,112.77,108.19,24.9,-4.061363837900149
1130,2024-05-03,2024-05-06,112.72,108.1,12.45,-4.098651525904901
1131,2024-05-03,2024-05-06,113.31,108.19,6.19,-4.518577354161154
1132,2024-05-06,2024-05-08,111.68,105.33,3.14,-5.685888252149004
1133,2024-05-08,2024-05-09,108.0,102.5529,24.94,-5.043611111111117
1134,2024-05-09,2024-05-10,106.73,108.8,24.58,1.939473437646391
1135,2024-05-10,2024-05-14,109.4452,110.92,24.19,1.347523692222228
1136,2024-05-14,2024-05-15,112.1245,117.94,23.75,5.186645202431226
1137,2024-05-14,2024-05-16,112.12,115.6101,11.87,3.1128255440599344
1138,2024-05-14,2024-05-15,112.97,117.94,5.88,4.399398070284145
1139,2024-05-15,2024-05-16,119.515,115.2758,17.39,-3.547002468309415
1140,2024-05-15,2024-05-16,119.98,115.6101,8.66,-3.642190365060844
1141,2024-05-15,2024-05-16,120.2,115.43,4.31,-3.968386023294506
1142,2024-05-16,2024-05-17,117.85,118.06,22.87,0.1781926177344149
1143,2024-05-20,2024-05-21,113.7399,111.0601,23.7,-2.356077330822341
1144,2024-05-20,2024-05-21,114.3,111.1182,11.79,-2.783727034120731
1145,2024-05-20,2024-05-21,114.63,111.0601,5.87,-3.114280729302966
1146,2024-05-21,2024-05-23,114.8799,111.5735,2.93,-2.8781362100767938
1147,2024-05-21,2024-05-23,115.7289,111.0,1.45,-4.086187633339637
1148,2024-05-22,2024-05-23,114.0,111.5735,20.87,-2.128508771929828
1149,2024-05-22,2024-05-23,114.5851,110.6,10.38,-3.4778518323935685
1150,2024-05-22,2024-05-23,115.0301,111.5735,5.16,-3.0049526167498843
1151,2024-05-30,2024-05-31,100.2,104.44,25.6,4.231536926147699
1152,2024-05-30,2024-05-31,100.37,102.34,12.77,1.9627378698814375
1153,2024-05-30,2024-05-31,100.6,104.44,6.37,3.817097415506962
1154,2024-05-31,2024-06-03,105.52,110.445,18.84,4.667361637604244
1155,2024-05-31,2024-06-03,105.92,110.4,9.38,4.229607250755291
1156,2024-05-31,2024-06-03,106.24,110.445,4.67,3.9580195783132517
1157,2024-06-03,2024-06-04,107.0,109.73,8.42,2.5514018691588825
1158,2024-06-03,2024-06-04,107.43,109.8,21.09,2.2060876850041797
1159,2024-06-03,2024-06-04,107.77,109.73,10.5,1.8186879465528514
1160,2024-06-05,2024-06-06,112.29,121.8,24.58,8.469142399145062
1161,2024-06-05,2024-06-07,112.91,110.7753,12.21,-1.8906208484633737
1162,2024-06-05,2024-06-06,113.09,121.8,6.09,7.701830400565915
1163,2024-06-07,2024-06-10,112.18,107.2089,25.73,-4.431360313781429
1164,2024-06-07,2024-06-10,112.7999,106.05,12.79,-5.983959205637591
1165,2024-06-07,2024-06-10,113.19,107.2089,6.37,-5.284124039226079
1166,2024-06-10,2024-06-12,108.4501,122.96,25.42,13.37933298355648
1167,2024-06-10,2024-06-12,108.88,118.09,12.65,8.458853783982374
1168,2024-06-10,2024-06-12,109.21,122.96,6.3,12.590422122516253
1169,2024-06-12,2024-06-13,124.18,117.99,18.46,-4.984699629569988
1170,2024-06-13,2024-06-14,120.33,114.6523,24.77,-4.718440954043049
1171,2024-06-13,2024-06-14,120.44,114.98,12.37,-4.533377615410158
1172,2024-06-13,2024-06-14,121.09,114.6523,6.14,-5.316458832273521
1173,2024-06-14,2024-06-17,115.495,108.1743,24.7,-6.33854279406035
1174,2024-06-14,2024-06-17,115.994,108.44,12.29,-6.512405814093834
1175,2024-06-20,2024-06-21,103.51,107.0,26.22,3.3716549125688293
1176,2024-06-20,2024-06-24,103.805,115.6,13.06,11.362651124704962
1177,2024-06-20,2024-06-21,104.37,107.0,6.49,2.5198811919133806
1178,2024-06-21,2024-06-26,108.1,113.4965,19.31,4.992136910268273
1179,2024-06-21,2024-06-24,108.7783,115.6,9.59,6.271195633687962
1180,2024-06-21,2024-06-26,108.81,112.39,4.79,3.2901387740097405
1181,2024-06-24,2024-06-26,116.81,113.4965,13.42,-2.836657820392094
1182,2024-06-24,2024-06-26,117.155,112.8,6.69,-3.7172975972002935
1183,2024-06-24,2024-06-26,117.49,113.4965,3.33,-3.399012681930375
1184,2024-06-25,2024-06-26,118.605,112.39,1.65,-5.240082627207962
1185,2024-06-27,2024-07-01,112.8815,113.52,25.53,0.565637416228517
1186,2024-06-27,2024-07-01,113.03,113.275,12.74,0.21675661328851148
1187,2024-06-27,2024-07-01,113.09,113.52,6.36,0.3802281368821227
1188,2024-07-01,2024-07-02,114.25,112.21,3.14,-1.7855579868709024
1189,2024-07-01,2024-07-02,114.2128,112.42,1.57,-1.5697014695375648
1190,2024-07-01,2024-07-02,114.44,112.21,22.89,-1.948619363858794
1191,2024-07-03,2024-07-05,110.9382,105.03,25.75,-5.325667804236947
1192,2024-07-05,2024-07-08,106.78,113.19,26.02,6.002996815883121
1193,2024-07-05,2024-07-10,107.32,120.66,12.94,12.430115542303396
1194,2024-07-05,2024-07-08,107.4703,113.19,6.46,5.322121553582714
1195,2024-07-08,2024-07-11,114.16,128.0,19.12,12.123335669236162
1196,2024-07-08,2024-07-10,114.55,120.66,9.53,5.333915320820602
1197,2024-07-08,2024-07-12,114.77,136.52,4.75,18.95094536899888
1198,2024-07-09,2024-07-10,115.4,120.66,2.36,4.558058925476595
1199,2024-07-09,2024-07-11,115.6699,128.0,1.18,10.659730837495323
1200,2024-07-10,2024-07-16,121.81,144.0,12.84,18.216895164600604
1201,2024-07-10,2024-07-11,121.9291,128.0,6.41,4.979041098474437
1202,2024-07-10,2024-07-12,122.28,136.52,3.2,11.645403990840702
1203,2024-07-11,2024-07-17,128.97,142.33,14.76,10.35899821663954
1204,2024-07-11,2024-07-12,129.2,136.52,7.36,5.665634674922618
1205,2024-07-11,2024-07-16,129.28,144.0,3.67,11.386138613861386
1206,2024-07-12,2024-07-17,137.9,140.0,9.3,1.5228426395939045
1207,2024-07-12,2024-07-16,138.6299,144.0,4.62,3.873695357206496
1208,2024-07-12,2024-07-17,138.9565,142.33,2.3,2.4277381770554145
1209,2024-07-15,2024-07-16,138.7,144.0,1.15,3.8211968276856614
1210,2024-07-16,2024-07-17,145.225,140.6309,11.59,-3.1634360475124788
1211,2024-07-16,2024-07-17,145.39,142.33,5.78,-2.10468395350435
1212,2024-07-16,2024-07-17,145.82,140.0,2.88,-3.9912220545878436
1213,2024-07-17,2024-07-18,144.3446,137.6065,24.25,-4.668065171817998
1214,2024-07-17,2024-07-18,144.675,138.4999,12.09,-4.268256436841206
1215,2024-07-17,2024-07-18,145.19,137.6065,6.02,-5.223155864728966
1216,2024-07-22,2024-07-26,133.47,144.44,25.14,8.21907544766614
1217,2024-07-22,2024-07-26,133.5712,143.77,12.55,7.635478306700849
1218,2024-07-22,2024-07-26,133.379,144.44,6.28,8.292909678435143
1219,2024-07-23,2024-07-26,134.85,143.95,3.1,6.748238783833886
1220,2024-07-23,2024-07-26,135.54,144.44,1.54,6.566327283458762
1221,2024-07-30,2024-07-31,142.76,136.0,25.27,-4.735219949565699
1222,2024-07-30,2024-07-31,143.4235,136.0,12.57,-5.175930025414239
1223,2024-08-02,2024-08-05,124.05,106.2499,27.99,-14.349133413945992
1224,2024-08-02,2024-08-05,124.7999,108.0,13.9,-13.46146911976692
1225,2024-08-02,2024-08-05,125.3599,106.2499,6.92,-15.244109160903927
1226,2024-08-05,2024-08-06,106.75,111.1115,28.44,4.085714285714292
1227,2024-08-05,2024-08-06,107.09,116.28,14.17,8.58156690634046
1228,2024-08-05,2024-08-06,107.61,111.1115,7.04,3.25387975095252
1229,2024-08-12,2024-08-15,120.51,126.63,26.32,5.078416728902157
1230,2024-08-12,2024-08-21,120.785,141.27,13.12,16.95988740323717
1231,2024-08-12,2024-08-15,121.1,126.63,6.54,4.5664739884393075
1232,2024-08-13,2024-08-22,123.31,137.99,3.21,11.904954991484882
1233,2024-08-13,2024-08-15,123.7201,126.63,1.6,2.3520026252807695
1234,2024-08-15,2024-08-21,127.6645,141.27,17.85,10.657230475190838
1235,2024-08-15,2024-08-22,127.88,138.01,8.9,7.921488895839847
1236,2024-08-15,2024-08-21,128.36,141.27,4.43,10.05765035836709
1237,2024-08-16,2024-08-22,129.0,137.99,2.21,6.9689922480620226
1238,2024-08-19,2024-08-21,128.98,141.27,1.1,9.528609086680122
1239,2024-08-21,2024-08-22,142.074,137.43,18.63,-3.2687191182060085
1240,2024-08-21,2024-08-22,142.7,137.99,9.27,-3.3006306937631256
1241,2024-08-21,2024-08-22,143.11,138.01,4.62,-3.5636922646915115
1242,2024-08-23,2024-08-26,140.5926,144.11,25.28,2.501838645846232
1243,2024-08-23,2024-08-27,141.025,137.43,12.6,-2.5491934054245693
1244,2024-08-23,2024-08-26,141.9196,144.11,6.25,1.5434090851439908
1245,2024-08-27,2024-08-30,142.05,138.1,19.1,-2.78071101724746
1246,2024-08-27,2024-08-30,142.7085,138.0701,9.5,-3.2502618975043465
1247,2024-08-28,2024-08-30,139.3,138.1,11.08,-0.8614501076812756
1248,2024-08-28,2024-08-30,139.7599,138.21,5.52,-1.1089733178114607
1249,2024-08-28,2024-08-30,140.3,138.1,2.74,-1.5680684248040033
1250,2024-08-29,2024-08-30,140.3381,138.0701,1.37,-1.6160971254420577
1251,2024-09-03,2024-09-04,141.1884,126.71,24.78,-10.254666813987557
1252,2024-09-03,2024-09-04,141.28,126.36,12.37,-10.560588901472254
1253,2024-09-03,2024-09-04,141.69,126.71,6.17,-10.572376314489382
1254,2024-09-06,2024-09-09,129.44,123.2,24.54,-4.820766378244742
1255,2024-09-06,2024-09-10,129.85,123.23,12.23,-5.098190219484013
1256,2024-09-06,2024-09-09,130.02,123.2,6.1,-5.245346869712357
1257,2024-09-10,2024-09-16,127.49,141.0,23.81,10.596909561534243
1258,2024-09-11,2024-09-17,126.7,136.5176,11.97,7.748697711128639
1259,2024-09-11,2024-09-16,127.0,141.0,5.97,11.023622047244094
1260,2024-09-11,2024-09-17,127.3499,136.7601,2.97,7.389248048094258
1261,2024-09-12,2024-09-16,131.5497,141.0,1.44,7.183824820581118
1262,2024-09-17,2024-09-18,141.67,136.7351,16.19,-3.4833768617209
1263,2024-09-17,2024-09-18,142.0,136.74,8.07,-3.7042253521126693
1264,2024-09-17,2024-09-18,142.13,136.7351,4.03,-3.79575036938015
1265,2024-09-18,2024-09-20,140.13,140.18,9.32,0.03568115321488002
1266,2024-09-18,2024-09-20,140.9801,140.1201,18.34,-0.610015172354102
1267,2024-09-18,2024-09-20,141.265,140.18,9.14,-0.7680600290234522
1268,2024-09-25,2024-09-26,130.0064,123.4,24.78,-5.081595982966998
1269,2024-09-26,2024-09-30,128.81,125.07,12.5,-2.9035012809564544
1270,2024-09-26,2024-09-30,129.204,124.8266,6.23,-3.3879756044704563
1271,2024-09-27,2024-09-30,129.53,125.07,14.9,-3.443217787385168
1272,2024-09-27,2024-09-30,129.7001,124.93,7.43,-3.6777920757192826
1273,2024-09-27,2024-09-30,130.16,125.07,3.7,-3.910571604179474
1274,2024-09-30,2024-10-01,126.36,125.0314,1.91,-1.0514403292181027
1275,2024-10-02,2024-10-03,124.42,119.6556,24.4,-3.8292878958366776
1276,2024-10-02,2024-10-03,124.88,119.85,12.14,-4.027866752082
1277,2024-10-02,2024-10-03,125.3602,119.6556,6.05,-4.550567085885312
1278,2024-10-03,2024-10-07,124.5706,119.1821,3.04,-4.3256595055334035
1279,2024-10-03,2024-10-07,124.9,119.2,1.51,-4.563650920736592
1280,2024-10-04,2024-10-07,123.87,118.3201,21.33,-4.480423024138216
1281,2024-10-04,2024-10-07,124.26,118.01,10.62,-5.029776275551264
1282,2024-10-04,2024-10-07,124.7789,118.3201,5.29,-5.1761956548743395
1283,2024-10-08,2024-10-09,120.63,117.52,23.21,-2.578131476415485
1284,2024-10-08,2024-10-09,120.7499,117.41,11.59,-2.7659650235735187
1285,2024-10-08,2024-10-09,121.27,117.52,5.77,-3.092273439432671
1286,2024-10-10,2024-10-11,116.7,118.12,23.4,1.2167952013710384
1287,2024-10-10,2024-10-21,117.0,127.12,11.66,8.649572649572654
1288,2024-10-10,2024-10-11,117.25,118.12,5.81,0.742004264392328
1289,2024-10-11,2024-10-21,118.75,127.25,17.39,7.157894736842104
1290,2024-10-11,2024-10-21,119.0025,127.12,8.67,6.821285267116243
