Number,Day(in),Day(out),Price(in),Price(out),Amount,Return
74,2016-07-15,2016-07-18,650.6,664.6,1.45,2.1518598217030434
75,2016-07-19,2016-07-20,680.0,645.6,4.28,-5.058823529411762
76,2016-07-26,2016-07-27,747.0,766.8,5.05,2.650602409638548
77,2016-07-26,2016-07-28,751.8,791.8,2.51,5.320563979781857
78,2016-07-26,2016-07-27,757.4,766.8,1.24,1.241087932400314
79,2016-07-27,2016-07-28,786.0,788.6,3.66,0.3307888040712497
80,2016-07-27,2016-07-28,791.398,791.8,1.82,0.05079618598984707
81,2016-07-29,2016-08-01,818.2,864.0,4.74,5.597653385480317
82,2016-07-29,2016-08-01,828.4,886.0,2.33,6.953162723322069
83,2016-07-29,2016-08-01,837.0,864.0,1.16,3.225806451612903
84,2016-08-01,2016-08-02,891.0,885.6,3.4,-0.6060606060606035
85,2016-08-01,2016-08-02,898.4,886.6,1.68,-1.3134461264470119
86,2016-08-05,2016-08-08,930.0,931.2,4.34,0.12903225806452104
87,2016-08-15,2016-08-16,883.8,854.4,4.57,-3.326544467073996
88,2016-08-15,2016-08-16,890.2,848.0,2.27,-4.740507751067181
89,2016-08-15,2016-08-16,899.2,854.4,1.12,-4.982206405693958
90,2016-08-18,2016-08-23,839.0,908.0,4.64,8.224076281287248
91,2016-08-18,2016-08-24,844.4641,893.202,2.3,5.771459082748452
92,2016-08-22,2016-08-23,856.464,908.0,1.14,6.017299034168388
93,2016-08-24,2016-08-25,909.3521,793.6261,3.42,-12.72620363443379
94,2016-08-24,2016-08-25,914.8,786.4,1.7,-14.03585483165719
95,2016-08-30,2016-08-31,793.6,762.6001,4.82,-3.906237399193552
96,2016-08-30,2016-08-31,799.4,757.2,2.39,-5.278959219414552
97,2016-08-30,2016-08-31,804.494,762.6001,1.19,-5.207484456068041
98,2016-09-06,2016-09-09,787.8,838.0,4.66,6.372175679106379
99,2016-09-06,2016-09-09,792.8,837.248,2.31,5.606458123107984
100,2016-09-06,2016-09-09,799.0,838.0,1.15,4.881101376720901
101,2016-09-14,2016-09-16,869.798,878.6,4.43,1.0119590985493208
102,2016-09-14,2016-09-16,877.2,879.6,2.2,0.27359781121750765
103,2016-09-14,2016-09-16,886.6,878.6,1.08,-0.9023234829686443
104,2016-09-19,2016-09-21,964.6,1058.0,4.01,9.682770060128549
105,2016-09-19,2016-09-21,971.822,1021.2,1.99,5.080971618259316
106,2016-09-21,2016-09-22,1081.8,1104.2,3.79,2.0706230356812805
107,2016-09-23,2016-09-26,1111.4,1057.0,3.72,-4.894727370883578
108,2016-09-27,2016-09-28,1068.2,1104.0,3.78,3.35143231604568
109,2016-09-27,2016-09-28,1070.6,1052.2,1.88,-1.7186624322809512
110,2016-10-04,2016-10-06,979.4,936.4,4.17,-4.3904431284459875
111,2016-10-04,2016-10-06,985.2,936.2,2.07,-4.973609419407227
112,2016-10-04,2016-10-06,994.0,936.4,1.02,-5.7947686116700226
113,2016-10-10,2016-10-11,935.6,896.6,4.18,-4.168448054724241
114,2016-10-10,2016-10-11,944.0,892.4,2.07,-5.466101694915257
115,2016-10-11,2016-10-12,928.2,851.0,1.05,-8.317173023055382
116,2016-10-20,2016-10-24,688.91,686.8,5.41,-0.3062809365519464
117,2016-10-20,2016-10-24,698.6,685.392,2.67,-1.8906384196965318
118,2016-10-20,2016-10-24,704.0,686.8,1.32,-2.4431818181818246
119,2016-11-01,2016-11-02,595.0,573.46,6.2,-3.6201680672268846
120,2016-11-01,2016-11-02,598.932,573.4,3.08,-4.262921333306625
121,2016-11-01,2016-11-02,603.8,573.46,1.53,-5.024842663133475
122,2016-11-16,2016-11-17,967.88,880.0,3.67,-9.079637971649378
123,2016-12-14,2016-12-19,696.6381,708.8,4.87,1.7457988588335818
124,2016-12-14,2016-12-19,702.3661,705.588,2.41,0.45872088644369446
125,2016-12-15,2016-12-19,716.2,708.8,1.18,-1.033230941077924
126,2017-01-06,2017-01-09,762.256,821.6001,4.48,7.78532409059424
127,2017-01-06,2017-01-09,770.0,797.8,2.22,3.6103896103896047
128,2017-01-06,2017-01-09,775.39,821.6001,1.1,5.959594526625313
129,2017-01-09,2017-01-10,839.8,845.0,3.23,0.6191950464396339
130,2017-01-26,2017-01-30,746.0,719.198,4.84,-3.5927613941018794
131,2017-01-26,2017-01-30,750.8001,718.2,2.4,-4.342047903296763
132,2017-01-26,2017-01-30,758.2,719.198,1.19,-5.1440253231337465
133,2017-02-02,2017-02-03,809.2,826.8,4.3,2.174987642115658
134,2017-02-02,2017-02-07,816.43,806.17,2.13,-1.2566907144519421
135,2017-02-03,2017-02-07,843.6,806.2,3.13,-4.433380749170221
136,2017-02-08,2017-02-10,821.748,890.0,4.18,8.305709292873235
137,2017-02-08,2017-02-16,828.6,996.604,2.08,20.275645667390783
138,2017-02-08,2017-02-10,836.36,890.0,1.03,6.413506145678892
139,2017-02-14,2017-02-16,892.028,945.6,3.08,6.005641078531167
140,2017-02-14,2017-02-16,897.0,945.64,1.53,5.42251950947603
141,2017-02-24,2017-03-01,886.2,1066.6001,4.4,20.356589934552026
142,2017-02-27,2017-03-02,910.0,1092.254,2.14,20.027912087912078
143,2017-02-27,2017-03-02,916.4,1099.714,1.06,20.003710170231336
144,2017-03-02,2017-03-03,1074.0,1020.0,2.63,-5.027932960893855
145,2017-03-02,2017-03-03,1087.798,1021.76,1.3,-6.0707962323887354
146,2017-03-02,2017-03-03,1096.87,1020.0,1.71,-7.008123113951507
147,2017-03-07,2017-03-09,1010.6,1000.0,4.35,-1.048881852364934
148,2017-03-08,2017-03-09,1015.48,1000.6,2.16,-1.465316894473549
149,2017-03-08,2017-03-09,1027.0,1000.0,1.07,-2.6290165530671863
150,2017-03-15,2017-03-16,1058.2,1046.6001,4.1,-1.09619164619164
151,2017-03-15,2017-03-16,1064.402,1045.626,2.03,-1.7639951822713662
152,2017-03-15,2017-03-16,1071.198,1046.6001,1.01,-2.296298163364754
153,2017-03-17,2017-03-21,1054.672,1064.0,4.05,0.8844455906670486
154,2017-03-20,2017-03-21,1049.08,1000.0,2.04,-4.67838487055324
155,2017-03-23,2017-03-27,940.8,892.2,4.51,-5.165816326530603
156,2017-03-24,2017-03-27,940.0,890.8,2.25,-5.234042553191494
157,2017-03-27,2017-03-28,909.6,944.0,4.48,3.781882145998238
158,2017-03-27,2017-03-28,916.0,944.674,2.22,3.1303493449781636
159,2017-03-27,2017-03-28,922.996,944.0,1.1,2.275632830478141
160,2017-03-29,2017-03-30,984.2,950.0,4.25,-3.474903474903479
161,2017-03-29,2017-03-30,992.8,946.8,2.11,-4.633360193392426
162,2017-04-03,2017-04-04,969.744,910.8,4.19,-6.078305202197701
163,2017-04-03,2017-04-04,975.6,915.0,2.08,-6.211562115621158
164,2017-04-04,2017-04-05,935.2,890.434,4.14,-4.78678357570574
165,2017-04-05,2017-04-06,938.2,862.004,2.06,-8.121509273076105
166,2017-04-07,2017-04-11,863.666,855.6,4.28,-0.9339258463341188
167,2017-04-07,2017-04-11,870.4,854.4,2.12,-1.8382352941176472
168,2017-04-10,2017-04-11,892.6,855.6,1.03,-4.145193815818956
169,2017-04-12,2017-04-18,887.6,888.0359,4.1,0.04910995944118374
170,2017-04-13,2017-04-18,882.03,885.4,2.06,0.3820731721143277
171,2017-04-13,2017-04-18,887.8,888.0359,1.02,0.026571299842308528
172,2017-04-19,2017-04-25,917.6,963.0,3.96,4.9476896251089775
173,2017-04-19,2017-05-02,926.2,1068.6,1.96,15.37464910386524
174,2017-04-25,2017-05-02,982.2,1012.28,2.87,3.0625127265322667
175,2017-04-25,2017-05-02,988.8,1068.6,1.42,8.070388349514559
176,2017-05-12,2017-05-15,955.0,979.2,4.15,2.5340314136125706
177,2017-05-12,2017-05-17,962.4,947.2,2.05,-1.5793848711554377
178,2017-05-12,2017-05-15,969.4,979.2,1.02,1.0109345987208653
179,2017-05-16,2017-05-17,993.0,942.42,3.05,-5.093655589123871
180,2017-05-16,2017-05-17,996.124,947.2,1.51,-4.911436728760674
181,2017-05-18,2017-05-19,932.8,940.0,4.16,0.771869639794173
182,2017-05-18,2017-05-19,946.0,942.4,2.05,-0.38054968287526664
183,2017-05-18,2017-05-19,952.536,940.0,1.01,-1.3160657444967903
184,2017-05-24,2017-05-25,961.0,981.8,4.03,2.164412070759621
185,2017-05-24,2017-05-26,965.0,931.996,2.01,-3.4201036269430074
186,2017-06-01,2017-06-02,897.4,949.6,4.33,5.816804100735464
187,2017-06-01,2017-06-05,908.0,1020.0,2.13,12.334801762114537
188,2017-06-01,2017-06-02,915.0,949.6,1.06,3.781420765027325
189,2017-06-06,2017-06-09,1013.2,1015.304,4.07,0.2076589024871623
190,2017-06-08,2017-06-09,1015.598,1013.0,2.03,-0.2558098775302784
191,2017-06-08,2017-06-09,1019.6,1015.304,1.01,-0.4213417026284865
192,2017-06-14,2017-06-15,1058.3999,1025.0,3.89,-3.1556975770689224
193,2017-06-14,2017-06-15,1066.2001,1025.0,1.93,-3.8641996000563137
194,2017-06-19,2017-06-20,1077.8,1182.4,3.72,9.704954537019868
195,2017-06-19,2017-06-20,1081.8,1182.426,1.85,9.30171935662784
196,2017-06-23,2017-06-26,1400.6,1460.0,3.07,4.24103955447666
197,2017-06-23,2017-06-27,1414.6001,1381.4,1.51,-2.346960105545024
198,2017-07-03,2017-07-06,1299.4,1310.0,3.35,0.8157611205171547
199,2017-07-03,2017-07-06,1309.4,1307.374,1.66,-0.1547273560409399
200,2017-07-11,2017-07-12,1299.4,1310.0,3.36,0.8157611205171547
201,2017-07-12,2017-07-13,1330.7001,1263.0,3.29,-5.087555039636656
202,2017-07-13,2017-07-17,1342.99,1313.0,3.18,-2.2330769402601662
203,2017-07-13,2017-07-17,1350.104,1313.72,1.58,-2.694903503730084
204,2017-07-19,2017-07-25,1378.0,1519.0,3.04,10.2322206095791
205,2017-07-19,2017-07-25,1381.7,1433.3999,1.51,3.741760150539179
206,2017-08-04,2017-08-07,1262.274,1293.0,3.51,2.434178316276824
207,2017-08-04,2017-08-08,1270.0,1263.112,1.75,-0.5423622047244031
208,2017-08-08,2017-08-09,1328.8,1240.0,2.54,-6.682721252257673
209,2017-08-09,2017-08-10,1274.6,1213.15,3.42,-4.821120351482804
210,2017-08-09,2017-08-10,1287.506,1214.998,1.7,-5.631663075744893
211,2017-08-16,2017-08-17,1220.7839,1169.4,3.44,-4.20909056877305
212,2017-08-16,2017-08-17,1229.0,1167.26,1.7,-5.023596419853541
213,2017-08-21,2017-08-22,1149.542,1162.8,3.52,1.1533288909844128
214,2017-08-22,2017-08-25,1184.848,1305.2001,3.43,10.157598274209018
215,2017-08-22,2017-08-28,1192.21,1310.0,1.71,9.879970810511567
216,2017-08-28,2017-09-01,1344.004,1614.6001,3.25,20.133578471492662
217,2017-08-28,2017-09-05,1351.0021,1533.2001,1.62,13.48613743827638
218,2017-09-08,2017-09-12,1602.494,1521.6001,3.09,-5.04800017971985
219,2017-09-13,2017-09-21,1558.462,1635.0,3.1,4.9111239157579725
220,2017-09-14,2017-09-22,1548.0,1563.2001,1.55,0.9819186046511641
221,2017-09-25,2017-09-26,1576.344,1533.3999,3.14,-2.7242848007795355
222,2017-09-25,2017-09-26,1584.7999,1532.6,1.56,-3.2937849125306022
223,2017-09-27,2017-10-02,1584.6001,1729.0,3.05,9.112702946314334
224,2017-09-27,2017-10-03,1599.7999,1807.2,1.51,12.964127576205003
225,2017-10-02,2017-10-05,1756.4,1830.0,2.19,4.190389432930989
226,2017-10-02,2017-10-03,1766.8,1807.2,1.09,2.286619877745081
227,2017-10-04,2017-10-10,1808.312,1754.6,1.83,-2.970283889063391
228,2017-10-06,2017-10-10,1824.0,1756.6,2.0,-3.6951754385964963
229,2017-10-16,2017-10-17,1744.918,1724.322,2.97,-1.1803419988790307
230,2017-10-16,2017-10-17,1751.8,1722.2,1.48,-1.6896906039502175
231,2017-10-26,2017-10-30,1489.7999,1525.0,3.44,2.362740123690438
232,2017-10-27,2017-10-30,1481.6001,1524.994,1.73,2.9288537440028386
233,2017-10-31,2017-11-01,1613.694,1528.3201,3.23,-5.290587930549413
234,2017-11-03,2017-11-06,1591.384,1647.0,3.19,3.4948196035651975
235,2017-11-03,2017-11-07,1606.2,1571.0,1.58,-2.1915079068609167
236,2017-11-21,2017-11-24,1407.98,1424.2,3.65,1.1520050000710258
237,2017-11-22,2017-11-27,1404.4,1383.0,1.82,-1.5237823981771639
238,2017-11-24,2017-11-28,1441.3,1364.2,2.69,-5.3493374037327355
239,2017-11-27,2017-11-28,1440.854,1371.7999,1.35,-4.792581344119533
240,2017-11-30,2017-12-01,1438.8,1446.6499,3.46,0.5455865999443935
241,2017-11-30,2017-12-01,1456.0,1432.6,1.71,-1.6071428571428632
242,2017-12-07,2017-12-08,1386.6001,1453.0,3.59,4.788684206787514
243,2017-12-07,2017-12-11,1403.2001,1570.0,1.77,11.88710719162577
244,2017-12-13,2017-12-14,1431.7999,1405.2001,3.66,-1.8577875302268116
245,2017-12-13,2017-12-14,1447.4,1402.0779,1.8,-3.1312767721431594
246,2017-12-19,2017-12-22,1407.6621,1480.0,3.65,5.138868198554183
247,2017-12-19,2017-12-28,1414.0,1620.0,1.82,14.56859971711457
248,2017-12-22,2017-12-29,1509.6001,1646.4,2.64,9.061995955087706
249,2017-12-22,2017-12-28,1518.8,1620.0,1.31,6.663155122465107
250,2018-01-02,2018-01-04,1613.6,1681.2,3.53,4.1893901834407625
251,2018-01-02,2018-01-04,1630.948,1675.0759,1.74,2.7056595305307067
252,2018-01-10,2018-01-16,1713.424,1839.4,3.41,7.352295753999016
253,2018-01-10,2018-01-16,1732.13,1751.8,1.69,1.1355960580325868
254,2018-01-18,2018-01-22,1723.924,1856.4,3.52,7.684561500390975
255,2018-01-18,2018-01-23,1734.56,2065.4,1.75,19.073424960796984
256,2018-01-26,2018-01-30,2222.5999,2140.9,2.96,-3.6758707673837323
257,2018-01-26,2018-01-30,2241.204,2126.542,1.47,-5.116089387668425
258,2018-02-05,2018-02-06,1903.3,1601.4,3.35,-15.861924026690478
259,2018-02-05,2018-02-06,1924.2,1616.4,1.65,-15.996258185219828
260,2018-02-14,2018-02-15,1723.82,1913.8,3.25,11.020872248842688
261,2018-02-14,2018-02-15,1740.0,1824.402,1.61,4.850689655172416
262,2018-02-16,2018-02-20,1949.4,1850.8,3.07,-5.057966553811436
263,2018-02-16,2018-02-20,1976.978,1863.4,1.51,-5.7450310524446895
264,2018-02-20,2018-02-21,1886.0,1823.0,3.04,-3.340402969247084
265,2018-02-20,2018-02-21,1907.8,1824.872,1.5,-4.346786874934473
266,2018-03-07,2018-03-08,1973.2,2066.0,2.82,4.703020474356373
267,2018-03-07,2018-03-09,1988.2,2091.7998,1.4,5.2107333266270865
268,2018-03-09,2018-03-12,2136.0,2174.6,2.7,1.8071161048689097
269,2018-03-09,2018-03-13,2151.2,2112.408,1.34,-1.8032725920416475
270,2018-03-13,2018-03-14,2235.0,2114.75,1.96,-5.380313199105145
271,2018-03-19,2018-03-20,1965.1,1866.158,2.88,-5.034960052923516
272,2018-03-19,2018-03-20,1977.2,1872.296,1.43,-5.305684806797491
273,2018-03-21,2018-03-22,1908.1,1847.2,2.85,-3.1916566217703406
274,2018-03-21,2018-03-22,1929.78,1836.522,1.41,-4.832571588471227
275,2018-03-22,2018-03-23,1904.84,1782.6,2.78,-6.417336889187545
276,2018-04-10,2018-04-13,1544.0,1639.7999,3.31,6.204656735751294
277,2018-04-10,2018-04-13,1558.0,1640.0,1.64,5.263157894736842
278,2018-04-17,2018-04-19,1698.1,1680.2,3.14,-1.0541193098168462
279,2018-04-17,2018-04-19,1713.966,1680.4,1.56,-1.9583819048919175
280,2018-04-26,2018-04-30,1539.158,1526.812,3.43,-0.8021268771627087
281,2018-04-26,2018-04-30,1555.9039,1528.6819,1.69,-1.7495939177220379
282,2018-05-02,2018-05-03,1551.396,1496.27,3.37,-3.553315852303343
283,2018-05-02,2018-05-03,1560.096,1489.7999,1.67,-4.505882971304331
284,2018-05-07,2018-05-10,1574.4,1609.2999,3.22,2.2167111280487735
285,2018-05-09,2018-05-10,1575.562,1608.2539,1.61,2.0749358006857257
286,2018-05-11,2018-05-14,1636.0,1750.0,3.15,6.968215158924205
287,2018-05-11,2018-05-21,1660.0,1789.336,1.55,7.79132530120482
288,2018-05-16,2018-05-21,1774.584,1789.0,2.27,0.8123594036686874
289,2018-05-16,2018-05-21,1780.0,1789.336,1.13,0.5244943820224726
290,2018-05-23,2018-05-29,1771.8,1728.3,3.07,-2.4551303758889267
291,2018-05-23,2018-05-29,1786.132,1717.3,1.52,-3.8536905447077876
292,2018-05-30,2018-06-01,1855.2,1978.0,2.86,6.619232427770588
293,2018-05-30,2018-06-04,1871.0,2056.7998,1.42,9.93050774986637
294,2018-06-01,2018-06-04,2025.4,1956.8,2.05,-3.3869852868569237
295,2018-06-06,2018-06-07,2087.0,2002.32,2.65,-4.0574988021082925
296,2018-06-06,2018-06-07,2098.6,2003.2,1.32,-4.545887734680257
297,2018-06-12,2018-06-20,2004.98,2185.0,2.67,8.97864317848557
298,2018-06-12,2018-06-21,2016.8,2196.6,1.33,8.915113050376833
299,2018-06-20,2018-06-21,2248.6,2194.92,1.89,-2.387263185982382
300,2018-07-02,2018-07-03,1906.202,1980.0,2.97,3.8714679766362643
301,2018-07-02,2018-07-06,1916.824,2065.6,1.47,7.7615889617408715
302,2018-07-06,2018-07-09,2115.8,2240.0,2.77,5.870120049153975
303,2018-07-06,2018-07-09,2123.8,2145.6199,1.38,1.0273990017892438
304,2018-07-11,2018-07-12,2161.0,2205.6,2.8,2.0638593243868537
305,2018-07-11,2018-07-16,2176.084,2136.4438,1.39,-1.8216300473694869
306,2018-07-12,2018-07-16,2245.6,2137.0,2.05,-4.836123975774845
307,2018-07-17,2018-07-24,2165.1802,2128.8,2.76,-1.680238901131629
308,2018-07-17,2018-07-24,2187.7341,2130.6,1.36,-2.6115650891943503
309,2018-07-26,2018-07-27,2051.132,1975.2,2.86,-3.701955798066629
310,2018-07-26,2018-07-27,2068.0,1973.0,1.42,-4.593810444874275
311,2018-07-31,2018-08-03,1837.106,1832.45,3.1,-0.2534420986050859
312,2018-07-31,2018-08-03,1861.2,1832.2,1.53,-1.558134536857941
313,2018-08-07,2018-08-09,1906.2,1863.824,2.97,-2.2230615885006806
314,2018-08-08,2018-08-09,1925.8,1863.0,1.46,-3.260982448852422
315,2018-08-10,2018-08-13,1901.6,1812.2,2.91,-4.70130416491375
316,2018-08-21,2018-08-23,1786.0,1857.0,3.03,3.9753639417693174
317,2018-08-21,2018-08-29,1791.0,2058.2002,1.51,14.919050809603585
318,2018-08-27,2018-09-04,1969.998,2052.2,2.11,4.172694591568102
319,2018-08-27,2018-08-29,1984.0,2058.2002,1.05,3.7399294354838823
320,2018-08-29,2018-09-04,2084.202,2049.44,1.76,-1.6678805605214928
321,2018-09-11,2018-09-12,1920.0,1837.3,3.02,-4.307291666666669
322,2018-09-11,2018-09-12,1930.4,1840.216,1.5,-4.671777869871539
323,2018-09-14,2018-09-17,1926.6,1833.6,2.91,-4.827156649018997
324,2018-09-18,2018-09-21,1853.0,1945.6,2.95,4.997301672962759
325,2018-09-19,2018-09-21,1879.864,1854.8,1.45,-1.333287939978641
326,2018-09-24,2018-09-25,1905.002,1925.0,2.92,1.0497626774145143
327,2018-09-28,2018-10-01,1882.0,1804.6,2.97,-4.11264612114772
328,2018-09-28,2018-10-01,1890.0,1804.0,1.48,-4.550264550264551
329,2018-10-03,2018-10-04,1795.0,1723.0,3.02,-4.011142061281337
330,2018-10-03,2018-10-04,1815.2,1717.8,1.49,-5.365799911855448
331,2018-10-16,2018-10-17,1352.6,1408.64,3.87,4.143131746266464
332,2018-10-16,2018-10-17,1367.754,1409.596,1.91,3.0591758459489133
333,2018-11-01,2018-11-02,1033.324,1178.2,5.2,14.020384700248902
334,2018-11-01,2018-11-02,1045.0,1171.8,2.57,12.133971291866025
335,2018-11-01,2018-11-02,1055.0,1178.2,1.27,11.677725118483416
336,2018-11-07,2018-11-08,1204.0,1171.2001,4.97,-2.72424418604651
337,2018-11-07,2018-11-08,1213.436,1166.284,2.46,-3.885825045573052
338,2018-11-07,2018-11-08,1227.0,1171.2001,1.22,-4.547669111654439
339,2018-11-28,2018-11-29,955.798,971.6,6.07,1.6532782031349742
340,2018-11-28,2018-11-29,963.2,970.8,3.01,0.7890365448504889
341,2018-11-28,2018-11-29,973.318,971.6,1.49,-0.17650962994622116
342,2018-11-30,2018-12-03,1005.362,1135.0,5.82,12.894658839303657
343,2018-11-30,2018-12-04,1016.6,1101.2059,2.88,8.322437536887655
344,2018-12-04,2018-12-06,1152.212,914.8,4.13,-20.604888683679743
345,2018-12-04,2018-12-06,1159.6,898.402,2.05,-22.52483615039668
346,2018-12-17,2018-12-18,842.634,792.0,6.63,-6.009014589964328
347,2018-12-17,2018-12-18,852.0,793.982,3.27,-6.809624413145543
348,2018-12-17,2018-12-18,860.916,792.0,1.62,-8.00496215658671
349,2019-01-02,2019-01-03,637.8,688.0,8.25,7.87080589526498
350,2019-01-02,2019-01-03,645.47,663.9981,4.07,2.8704819743752603
351,2019-01-02,2019-01-03,648.4,688.0,2.03,6.107341147439856
352,2019-01-10,2019-01-14,908.8,915.794,6.09,0.769586267605637
353,2019-01-10,2019-01-14,918.198,914.5,3.02,-0.40274537735869376
354,2019-01-10,2019-01-14,921.8,915.794,1.5,-0.6515513126491617
355,2019-01-15,2019-01-16,924.6,962.8,5.99,4.131516331386538
356,2019-01-15,2019-01-16,934.2,964.25,2.97,3.216655962320697
357,2019-01-15,2019-01-16,942.0,962.8,1.47,2.208067940552012
358,2019-01-16,2019-01-17,992.202,928.6,4.31,-6.410186635382711
359,2019-01-16,2019-01-17,1003.8,933.252,2.13,-7.028093245666469
360,2019-01-16,2019-01-17,1015.4,928.6,1.05,-8.548355327949572
361,2019-01-25,2019-01-28,930.8,907.0,5.85,-2.5569402664374685
362,2019-01-25,2019-01-28,937.222,897.3459,2.91,-4.254712330696457
363,2019-01-25,2019-01-28,942.398,907.0,1.44,-3.7561624706334293
364,2019-01-30,2019-02-05,910.8,1007.2,5.81,10.584101888449725
