,Day,Cash,Portfolio,Total,Open,Close,High,Low,Buy sign,Target price,Tag
0,2010-02-12,1250.0,8749.993710000002,9999.993710000002,0.4208,0.4343,0.43810000000000004,0.4183,1,43.545,none
1,2010-02-16,1921.494240000001,8261.048491336007,10182.542731336009,0.444,0.4511,0.45220000000000005,0.43760000000000004,1,0.4539,none
2,2010-02-17,6511.786812,3904.4788559999997,10416.265668,0.4572,0.45880000000000004,0.45890000000000003,0.45030000000000003,0,0.46158,none
3,2010-02-18,1303.2096460000002,9122.447759,10425.657405000002,0.45830000000000004,0.4675,0.4703,0.4556,1,46.26,none
4,2010-02-19,162.9096460000002,10262.756507,10425.666153,0.46430000000000005,0.4675,0.4736,0.46080000000000004,1,47.165,none
5,2010-02-22,6851.768196,3821.650800000001,10673.418996,0.47300000000000003,0.4642,0.47300000000000003,0.459,0,0.47684000000000004,none
6,2010-02-23,6851.768196,3730.3513200000007,10582.119516,0.4617,0.4461,0.4642,0.4399,0,0.4659,none
7,2010-02-24,1712.9481959999998,8870.391253548474,10583.339449548474,0.454,0.4596,0.46480000000000005,0.4515,1,0.46615,none
8,2010-02-25,214.11819599999978,10369.216538548475,10583.334734548474,0.4449,0.46080000000000004,0.4625,0.436,1,45.155,none
9,2010-02-26,107.05819599999978,10476.275378548475,10583.333574548475,0.458,0.4651,0.467,0.4534,1,0.4686,none
10,2010-03-01,923.7978610000007,9828.046701257774,10751.844562257775,0.47090000000000004,0.485,0.487,0.47090000000000004,1,47.77,none
11,2010-03-02,873.8802150000012,10112.964259751016,10986.844474751017,0.4893,0.4889,0.4984,0.48660000000000003,1,49.735,none
12,2010-03-03,332.35189700000126,10662.50169632251,10994.85359332251,0.4934,0.48910000000000003,0.49770000000000003,0.4859,1,0.49929999999999997,none
13,2010-03-04,538.1329950000014,10480.619360422419,11018.75235542242,0.4923,0.496,0.49670000000000003,0.4847,1,0.49820000000000003,none
14,2010-03-05,758.461467000001,10470.409465218563,11228.870932218564,0.5066,0.518,0.5203,0.5039,1,51.260000000000005,none
15,2010-03-08,1193.7594830000007,10185.217708814836,11378.977191814836,0.5184,0.5207,0.5245000000000001,0.5184,1,0.5266,none
16,2010-03-09,263.10076200000066,11134.445759375469,11397.546521375469,0.5179,0.5299,0.5381,0.5174,1,52.095,none
17,2010-03-10,604.615642000001,10976.649558187353,11581.265200187354,0.5307000000000001,0.5429,0.5461,0.5306000000000001,1,54.105000000000004,none
18,2010-03-11,698.2726940000018,11063.31269867552,11761.58539267552,0.5396000000000001,0.5479,0.5487000000000001,0.536,1,54.735,none
19,2010-03-12,6591.669294000003,5654.22926,12245.898554000003,0.554,0.5492,0.554,0.5429,0,0.55781,none
20,2010-03-15,3848.3604640000035,8190.249007686481,12038.609471686485,0.5455,0.5454,0.5492,0.5339,1,0.54994,none
21,2010-03-16,1934.542096000004,10186.136428372565,12120.67852437257,0.5508000000000001,0.5558000000000001,0.5573,0.5451,1,0.5584500000000001,none
22,2010-03-17,805.5507290000041,11387.790051747545,12193.340780747549,0.5573,0.5596,0.5676,0.555,1,56.34,none
23,2010-03-18,1185.5663290000045,11056.452165312849,12242.018494312853,0.5616,0.5650000000000001,0.5671,0.5579000000000001,1,0.5679,none
24,2010-03-19,7209.244909000004,5298.479370000003,12507.724279000005,0.5715,0.5553,0.5715,0.5494,0,0.57426,none
25,2010-03-22,7209.244909000004,5089.877820000002,12299.122729000006,0.549,0.5703,0.577,0.5467000000000001,0,0.5556300000000001,none
26,2010-03-23,5856.408865000004,6653.344148975655,12509.75301397566,0.5742,0.5822,0.5835,0.5653,1,0.58632,none
27,2010-03-24,6681.9356650000045,5811.159477000003,12493.095142000007,0.5781000000000001,0.5737,0.5794,0.5703,0,0.5835600000000001,none
28,2010-03-25,1574.0816250000048,11018.527893000004,12592.609518000008,0.588,0.5709000000000001,0.5941000000000001,0.5699000000000001,1,59.25499999999999,none
29,2010-03-26,1574.0816250000048,10792.536495000002,12366.618120000006,0.5785,0.5733,0.5843,0.5643,1,0.5857600000000001,none
30,2010-03-29,1574.0816250000048,10857.832740000002,12431.914365000006,0.582,0.5812,0.5871000000000001,0.5769000000000001,1,0.588,none
31,2010-03-30,196.76162500000487,12395.838108000004,12592.599733000008,0.586,0.587,0.5923,0.5754,1,59.11,none
32,2010-03-31,49.191625000004876,12543.407422000004,12592.599047000009,0.5807,0.5789000000000001,0.5885,0.5754,1,0.5891500000000001,none
33,2010-04-01,6.151625000004875,12586.444996000004,12592.596621000008,0.5858,0.5788,0.597,0.5653,1,59.23499999999999,none
34,2010-04-05,0.7716250000048754,12591.825202000004,12592.596827000008,0.5824,0.5949,0.5984,0.5781000000000001,1,59.824999999999996,none
35,2010-04-06,12.511481000004876,12580.08318347186,12592.594664471864,0.5904,0.5995,0.6049,0.5867,1,60.055,none
