,Day,Cash,Portfolio,Total,Open,Close,High,Low,Buy sign,Target price,Tag
0,2009-04-20,10000.0,0.0,10000.0,10134.843204022987,10167.56640625,10284.434985632184,10046.02308369253,0,0,0
1,2009-04-21,90.39999999999964,9909.243915356703,9999.643915356703,10144.1918060745,10321.83203125,10331.181516785551,10050.696950718975,1,0,0
2,2009-04-22,8.04912052805048,10111.935192568459,10119.98431309651,10340.53008643617,10765.931640625,10775.281125332447,10335.855344082447,1,0,0
3,2009-04-23,10482.363359879702,0.0,10482.363359879702,10798.655130276506,10714.509765625,10924.873177253765,10714.509765625,0,0,0
4,2009-04-24,27.693359879702257,10454.289275607478,10481.98263548718,10714.508786415989,10349.87890625,10789.30465927055,10289.107259555669,1,0,0
5,2009-04-27,10098.453690822726,0.0,10098.453690822726,10382.60503059478,10200.2900390625,10424.677720948384,10097.445684864802,0,0,0
6,2009-04-28,10098.453690822726,0.0,10098.453690822726,10186.265018503287,9770.212890625,10190.939761513158,9629.970600328948,0,0,0
7,2009-04-29,63.663690822724675,10034.429103193075,10098.0927940158,9573.873429502091,10046.0224609375,10069.396175364996,9573.873429502091,1,0,0
8,2009-04-30,11.73942631002501,10398.572082888135,10410.31150919816,10046.021688876555,10134.841796875,10279.75881518825,10027.322718771622,1,0,0
9,2009-05-04,10501.481629692056,0.0,10501.481629692056,10284.435296014908,10190.9404296875,10284.435296014908,10153.542483156536,0,0,0
10,2009-05-06,42.451629692055576,10458.653692642758,10501.105322334814,10214.314207753036,10195.615234375,10317.158561332244,10120.81934086285,1,0,0
11,2009-05-07,84.20687354992151,10361.781820787244,10445.988694337166,10200.288155430711,9985.25,10321.831460674155,9947.852059925091,1,0,0
12,2009-05-08,10315.302942204564,0.0,10315.302942204564,10130.166785327194,10041.3466796875,10130.166785327194,9905.779150026914,0,0,0
13,2009-05-11,10315.302942204564,0.0,10315.302942204564,10190.938707189804,10134.841796875,10190.938707189804,10003.949006140452,0,0,0
14,2009-05-12,49.38294220456373,10265.54767803615,10314.930620240713,9910.454233409611,10214.3125,10228.336727688788,9910.454233409611,1,0,0
15,2009-05-13,53.25967433482401,10492.031406613029,10545.291080947853,10190.940552317255,10200.2900390625,10289.11016314233,10176.916322199388,1,0,0
16,2009-05-14,18.183527808891085,10295.578637160133,10313.762164969025,10060.046393952543,10097.4443359375,10209.63816189236,10046.022165708187,1,0,0
17,2009-05-15,70.36922166426666,10403.804804068144,10474.17402573241,10251.71203685578,10261.0615234375,10424.677538617598,10172.241400911162,1,0,0
18,2009-05-22,99.79520109015903,10668.696560541648,10768.491761631807,10592.965719229716,10658.412109375,10882.799732730262,10564.917266310307,1,0,0
19,2009-05-26,3.666408985893213,10576.137406023676,10579.803815009569,10480.77266609769,10569.5927734375,10747.232988117124,10424.675756198862,1,0,0
20,2009-05-27,12.795116006724129,10559.696961842446,10572.49207784917,10569.593397942142,10321.83203125,10714.510423743206,10321.83203125,1,0,0
21,2009-05-28,-0.2689577769178868,10221.680130092298,10221.41117231538,10312.482329284996,10452.724609375,10471.423580053668,9966.55137172965,1,0,0
22,2009-05-29,10298.001303719131,0.0,10298.001303719131,5818.9833984375,5818.9833984375,5851.628466591427,5770.01579620661,0,0,0
23,2009-06-01,102.71130371913023,10194.917374443503,10297.628678162633,10452.724762527534,10611.666015625,10611.666015625,10452.724762527534,1,0,0
24,2009-06-02,55.70037858912474,10389.447430465714,10445.147809054839,10663.08817094263,10536.8701171875,10775.281996502745,10536.8701171875,1,0,0
25,2009-06-03,91.93840980621462,10210.984451877217,10302.922861683432,10564.918573577528,10536.8701171875,10700.486112796,10434.025777090728,1,0,0
