,Day,Cash,Portfolio,Total,Open,Close,High,Low,Buy sign,Target price,Tag,MDD
0,2011-04-08,10000.0,0.0,10000.0,13460.0,13440.0,13535.0,13400.0,0,0,0,0.0
1,2011-04-11,10000.0,0.0,10000.0,13505.0,13545.0,13595.0,13505.0,0,0,0,0.0
2,2011-04-12,10000.0,0.0,10000.0,13490.0,13310.0,13490.0,13300.0,0,0,0,0.0
3,2011-04-13,-0.3600000000005821,9999.996102367943,9999.636102367942,13335.0,13510.0,13510.0,13335.0,1,0,0,0.0
4,2011-04-14,10024.074102808478,0.0,10024.074102808478,13540.0,13590.0,13590.0,13490.0,0,0,0,-3.638976320580696e-05
5,2011-04-15,10024.074102808478,0.0,10024.074102808478,13615.0,13560.0,13650.0,13560.0,0,0,0,0.0
6,2011-04-18,10024.074102808478,0.0,10024.074102808478,13645.0,13515.0,13645.0,13515.0,0,0,0,0.0
7,2011-04-19,-0.3558971915226721,10024.069307103824,10023.713409912301,13420.0,13630.0,13630.0,13420.0,1,0,0,0.0
8,2011-04-20,-0.3732328030055214,10297.105724590163,10296.732491787157,13879.999999999998,14215.000000000002,14244.999999999998,13860.000000000002,1,0,0,-3.59826645809815e-05
9,2011-04-21,10599.526598545126,0.0,10599.526598545126,14439.999999999998,14654.999999999998,14654.999999999998,14350.0,0,0,0,0.0
10,2011-04-22,10599.526598545126,0.0,10599.526598545126,14400.0,14355.000000000002,14405.0,14250.0,0,0,0,0.0
11,2011-04-25,10599.526598545126,0.0,10599.526598545126,14355.000000000002,14270.000000000002,14395.0,14070.0,0,0,0,0.0
12,2011-04-26,-0.3834014548738196,10599.523029143898,10599.139627689025,14280.000000000002,14120.0,14534.999999999998,14040.0,1,0,0,0.0
13,2011-04-27,10417.931068258527,0.0,10417.931068258527,14260.0,14155.0,14380.0,14100.0,0,0,0,-3.6508315018010846e-05
14,2011-04-28,10417.931068258527,0.0,10417.931068258527,14200.0,14025.0,14250.0,14000.000000000002,0,0,0,-0.01713241894326905
15,2011-04-29,10417.931068258527,0.0,10417.931068258527,13910.0,13845.0,13995.0,13735.0,0,0,0,-0.01713241894326905
