,Day,Cash,Portfolio,Total,Open,Close,High,Low,Buy sign,Target price,Tag
0,2010-02-12,1247.38,8746.494028000001,9993.874028000002,0.4208,0.4343,0.43810000000000004,0.4183,1,43.545,none
1,2010-02-16,1916.5854204480001,8252.095754854248,10168.681175302248,0.444,0.4511,0.45220000000000005,0.43760000000000004,1,0.4539,none
2,2010-02-17,6502.4357805552,3908.639375999999,10411.075156555198,0.4572,0.45880000000000004,0.45890000000000003,0.45030000000000003,0,0.46158,none
3,2010-02-18,811.1057805552002,9483.021283730286,10294.127064285487,0.45830000000000004,0.4675,0.4703,0.4556,1,46.26,none
4,2010-02-19,101.17578055520025,10192.451923730285,10293.627704285485,0.46430000000000005,0.4675,0.4736,0.46080000000000004,1,47.165,none
5,2010-02-22,101.17578055520025,10597.016319999999,10698.1921005552,0.47300000000000003,0.4642,0.47300000000000003,0.459,1,0.47684000000000004,none
6,2010-02-23,9358.5124156382,788.1014339999984,10146.6138496382,0.4617,0.4461,0.4642,0.4399,1,0.4659,none
7,2010-02-24,2336.362415638201,7817.199626975003,10153.562042613205,0.454,0.4596,0.46480000000000005,0.4515,1,0.46615,none
8,2010-02-25,1126.3567845291013,8708.299401378075,9834.656185907177,0.4449,0.46080000000000004,0.4625,0.436,1,45.155,none
9,2010-02-26,562.7867845291013,9271.474851378076,9834.261635907178,0.458,0.4651,0.467,0.4534,1,0.4686,none
10,2010-03-01,807.6923215794017,9267.321552163809,10075.01387374321,0.47090000000000004,0.485,0.487,0.47090000000000004,1,47.77,none
11,2010-03-02,926.107757332302,9460.55619990945,10386.663957241752,0.4893,0.4889,0.4984,0.48660000000000003,1,49.735,none
12,2010-03-03,231.20775733230195,10154.97021990945,10386.177977241752,0.4934,0.48910000000000003,0.49770000000000003,0.4859,1,0.49929999999999997,none
13,2010-03-04,57.72775733230195,10328.333052909451,10386.060810241754,0.4923,0.496,0.49670000000000003,0.4847,1,0.49820000000000003,none
14,2010-03-05,712.9961829701019,9896.799976464668,10609.79615943477,0.5066,0.518,0.5203,0.5039,1,51.260000000000005,none
15,2010-03-08,178.00618297010192,10431.41392146467,10609.420104434772,0.5184,0.5207,0.5245000000000001,0.5184,1,0.5266,none
16,2010-03-09,22.206182970101917,10587.10126746467,10609.307450434771,0.5179,0.5299,0.5381,0.5174,1,52.095,none
