Date,Open,High,Low,Close,Volume
2009-10-12,8050,8075,7770,7800,68399
2009-10-13,7800,7800,7630,7710,8642
2009-10-14,7730,7885,7715,7790,8243
2009-10-15,7830,7860,7775,7805,7516
2009-10-16,7805,7860,7725,7730,3900
2009-10-19,7800,7800,7630,7760,8534
2009-10-20,7760,7840,7745,7800,5666
2009-10-21,7800,7840,7720,7755,7136
2009-10-22,7700,7765,7635,7635,6834
2009-10-23,7700,7820,7650,7790,4091
2009-10-26,7790,7840,7790,7800,14985
2009-10-27,7750,7770,7650,7760,9670
2009-10-28,7830,7830,7505,7520,23881
2009-10-29,7340,7600,7245,7600,8551
2009-10-30,7700,7700,7420,7445,23464
2009-11-02,7220,7400,7220,7400,2560
2009-11-03,7500,7500,7145,7150,7788
2009-11-04,7120,7400,7120,7400,1391
2009-11-05,7400,7400,7190,7250,1571
2009-11-06,7380,7380,7260,7315,4656
2009-11-09,7320,7415,7320,7370,1448
2009-11-10,7520,7520,7380,7380,2430
2009-11-11,7380,7450,7365,7430,2812
2009-11-12,7420,7490,7420,7435,722
2009-11-13,7450,7450,7335,7340,1888
2009-11-16,7340,7465,7340,7460,2651
2009-11-17,7450,7500,7340,7385,3896
2009-11-18,7325,7490,7325,7455,3468
2009-11-19,7500,7670,7500,7670,11329
2009-11-20,7670,7700,7600,7670,4752
2009-11-23,7800,7800,7625,7680,2672
2009-11-24,7685,7700,7600,7640,3033
2009-11-25,7700,7800,7655,7670,4272
2009-11-26,7675,7745,7645,7645,13158
2009-11-27,7600,7600,7275,7320,14587
2009-11-30,7400,7545,7400,7545,4431
2009-12-01,7560,7840,7425,7840,4255
2009-12-02,7850,7875,7680,7750,7593
2009-12-03,7755,7795,7710,7795,26239
2009-12-04,7795,7890,7795,7860,4903
2009-12-07,7860,7940,7860,7920,2274
2009-12-08,7960,7960,7895,7900,1814
2009-12-09,7870,7920,7840,7920,2573
2009-12-10,7920,7965,7835,7885,1961
2009-12-11,7885,8135,7885,8105,13625
2009-12-14,8145,8145,8040,8145,2297
2009-12-15,8195,8195,8075,8125,2667
2009-12-16,8120,8120,7970,8035,4367
2009-12-17,8035,8095,7980,8010,2890
2009-12-18,7860,7965,7860,7940,4761
2009-12-21,7940,8000,7920,7955,4048
2009-12-22,8000,8010,7915,7915,1507
2009-12-23,7950,8000,7945,7990,2283
2009-12-24,7990,8090,7990,8075,2418
2009-12-28,8195,8195,8005,8035,7277
2009-12-29,7900,8140,7900,8100,11796
2009-12-30,8100,8200,8020,8200,5363
2010-01-04,8200,8235,8185,8200,3553
2010-01-05,8300,8340,8265,8280,41847
2010-01-06,8350,8450,8350,8430,15594
2010-01-07,8500,8505,8320,8325,7621
2010-01-08,8325,8420,8210,8420,6443
2010-01-11,8380,8450,8380,8430,2596
2010-01-12,8430,8440,8300,8395,2365
2010-01-13,8395,8395,8210,8210,7269
2010-01-14,8500,8500,8240,8335,3842
2010-01-15,8335,8440,8335,8355,2820
2010-01-18,8320,8500,7105,8460,11750
2010-01-19,8500,8525,8410,8475,3050
2010-01-20,8495,8500,8300,8300,3567
2010-01-21,8300,8300,8140,8245,4285
2010-01-22,8200,8245,8050,8095,5683
2010-01-25,7975,8030,7895,7930,7154
2010-01-26,7960,7980,7745,7790,11122
2010-01-27,7790,7840,7700,7740,3385
