Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-10 00:00:00+09:00,158319.4375,159308.9375,154361.453125,156340.453125,712233,0.0,0.0
2017-02-13 00:00:00+09:00,154361.453125,157824.6875,153866.703125,156340.453125,179087,0.0,0.0
2017-02-14 00:00:00+09:00,156340.453125,157824.6875,154856.203125,154856.203125,152433,0.0,0.0
2017-02-15 00:00:00+09:00,154361.453125,159803.6875,154361.453125,158814.1875,131810,0.0,0.0
2017-02-16 00:00:00+09:00,159308.9375,160793.1875,156835.1875,157329.9375,133980,0.0,0.0
2017-02-17 00:00:00+09:00,153866.703125,158814.1875,153371.953125,158814.1875,195047,0.0,0.0
2017-02-20 00:00:00+09:00,157824.6875,159803.6875,157329.9375,159308.9375,77011,0.0,0.0
2017-02-21 00:00:00+09:00,159308.9375,164256.421875,158814.1875,163761.671875,165699,0.0,0.0
2017-02-22 00:00:00+09:00,164751.171875,165245.921875,162277.421875,163266.921875,107768,0.0,0.0
2017-02-23 00:00:00+09:00,163266.921875,166235.40625,163266.921875,166235.40625,146095,0.0,0.0
2017-02-24 00:00:00+09:00,165740.65625,166235.40625,163266.921875,163761.671875,84961,0.0,0.0
2017-02-27 00:00:00+09:00,165245.921875,165740.65625,162277.421875,164751.171875,90281,0.0,0.0
2017-02-28 00:00:00+09:00,165245.921875,166235.40625,160793.1875,162772.171875,153107,0.0,0.0
2017-03-02 00:00:00+09:00,163266.921875,164256.421875,159308.9375,159803.6875,152703,0.0,0.0
2017-03-03 00:00:00+09:00,159803.6875,161287.921875,158814.1875,160298.4375,74387,0.0,0.0
2017-03-06 00:00:00+09:00,160793.1875,163761.671875,160298.4375,162772.171875,94992,0.0,0.0
2017-03-07 00:00:00+09:00,162772.171875,166235.40625,161782.671875,166235.40625,139293,0.0,0.0
2017-03-08 00:00:00+09:00,167224.90625,170193.390625,166235.40625,168214.40625,274117,0.0,0.0
2017-03-09 00:00:00+09:00,168214.40625,169203.90625,166235.40625,166235.40625,110752,0.0,0.0
2017-03-10 00:00:00+09:00,166235.40625,169203.90625,165245.921875,169203.90625,150915,0.0,0.0
2017-03-13 00:00:00+09:00,168214.40625,171182.890625,167719.65625,171182.890625,139301,0.0,0.0
2017-03-14 00:00:00+09:00,170688.140625,173161.890625,168214.40625,169203.90625,134662,0.0,0.0
2017-03-15 00:00:00+09:00,169203.90625,171677.640625,166730.15625,171677.640625,134971,0.0,0.0
2017-03-16 00:00:00+09:00,172172.390625,174646.125,172172.390625,174646.125,191007,0.0,0.0
2017-03-17 00:00:00+09:00,174151.390625,179098.859375,173656.640625,178604.125,306036,0.0,0.0
2017-03-20 00:00:00+09:00,178109.375,186025.34375,175140.875,185530.59375,366469,0.0,0.0
2017-03-21 00:00:00+09:00,185530.59375,197404.546875,184541.09375,190972.828125,500552,0.0,0.0
2017-03-22 00:00:00+09:00,187014.84375,192951.8125,184046.34375,186025.34375,344973,0.0,0.0
2017-03-23 00:00:00+09:00,188004.328125,190972.828125,182067.359375,185035.84375,285976,0.0,0.0
2017-03-24 00:00:00+09:00,185035.84375,189983.328125,183551.59375,185530.59375,192013,0.0,0.0
2017-03-27 00:00:00+09:00,184541.09375,185530.59375,179098.859375,180088.359375,178808,0.0,0.0
2017-03-28 00:00:00+09:00,182067.359375,184541.09375,180583.109375,183056.84375,106206,0.0,0.0
2017-03-29 00:00:00+09:00,185035.84375,186520.09375,181077.859375,181572.609375,120882,0.0,0.0
2017-03-30 00:00:00+09:00,175140.875,178109.375,171182.890625,175140.875,602290,0.0,0.0
2017-03-31 00:00:00+09:00,172667.140625,173656.640625,169203.90625,171182.890625,392039,0.0,0.0
2017-04-03 00:00:00+09:00,169698.65625,175635.625,169698.65625,174151.390625,217365,0.0,0.0
2017-04-04 00:00:00+09:00,174151.390625,175635.625,172172.390625,175635.625,111897,0.0,0.0
2017-04-05 00:00:00+09:00,175140.875,180088.359375,174646.125,180088.359375,174761,0.0,0.0
2017-04-06 00:00:00+09:00,179098.859375,180088.359375,177119.875,179098.859375,134981,0.0,0.0
2017-04-07 00:00:00+09:00,179593.609375,180088.359375,175140.875,176130.375,158459,0.0,0.0
2017-04-10 00:00:00+09:00,175140.875,175635.625,171677.640625,171677.640625,138292,0.0,0.0
2017-04-11 00:00:00+09:00,172667.140625,175635.625,172172.390625,175140.875,151654,0.0,0.0
2017-04-12 00:00:00+09:00,174646.125,178109.375,174151.390625,178109.375,131699,0.0,0.0
2017-04-13 00:00:00+09:00,179098.859375,179098.859375,176625.125,177614.625,85999,0.0,0.0
2017-04-14 00:00:00+09:00,176625.125,178109.375,176130.375,177119.875,55182,0.0,0.0
2017-04-17 00:00:00+09:00,177119.875,179593.609375,177119.875,179098.859375,85032,0.0,0.0
2017-04-18 00:00:00+09:00,180583.109375,180583.109375,177614.625,180088.359375,74788,0.0,0.0
2017-04-19 00:00:00+09:00,180088.359375,184046.34375,179098.859375,182067.359375,184141,0.0,0.0
2017-04-20 00:00:00+09:00,182562.109375,183056.84375,180088.359375,181572.609375,87562,0.0,0.0
2017-04-21 00:00:00+09:00,183551.59375,188993.828125,182562.109375,185035.84375,238812,0.0,0.0
2017-04-24 00:00:00+09:00,188004.328125,188499.078125,181077.859375,181077.859375,267986,0.0,0.0
2017-04-25 00:00:00+09:00,182067.359375,183056.84375,179098.859375,182067.359375,143693,0.0,0.0
2017-04-26 00:00:00+09:00,185035.84375,185530.59375,178604.125,179098.859375,256640,0.0,0.0
2017-04-27 00:00:00+09:00,180583.109375,181572.609375,179098.859375,179593.609375,150876,0.0,0.0
2017-04-28 00:00:00+09:00,179593.609375,180088.359375,171677.640625,173161.890625,372627,0.0,0.0
2017-05-02 00:00:00+09:00,173161.890625,177614.625,173161.890625,177119.875,137986,0.0,0.0
2017-05-04 00:00:00+09:00,178109.375,178604.125,175140.875,178109.375,142248,0.0,0.0
2017-05-08 00:00:00+09:00,180088.359375,182067.359375,178604.125,181572.609375,195045,0.0,0.0
2017-05-10 00:00:00+09:00,182067.359375,182067.359375,177614.625,178109.375,227605,0.0,0.0
2017-05-11 00:00:00+09:00,179098.859375,184046.34375,178109.375,183056.84375,256250,0.0,0.0
2017-05-12 00:00:00+09:00,183056.84375,183551.59375,180583.109375,183056.84375,102307,0.0,0.0
2017-05-15 00:00:00+09:00,183551.59375,185035.84375,182067.359375,184541.09375,115411,0.0,0.0
2017-05-16 00:00:00+09:00,185035.84375,185530.59375,183056.84375,185035.84375,116219,0.0,0.0
2017-05-17 00:00:00+09:00,185530.59375,187014.84375,184046.34375,187014.84375,132792,0.0,0.0
2017-05-18 00:00:00+09:00,186025.34375,189488.578125,185035.84375,188993.828125,289650,0.0,0.0
2017-05-19 00:00:00+09:00,189983.328125,190478.078125,187014.84375,190478.078125,141490,0.0,0.0
2017-05-22 00:00:00+09:00,190972.828125,191962.3125,188004.328125,190972.828125,164618,0.0,0.0
2017-05-23 00:00:00+09:00,191467.578125,193941.3125,190478.078125,193941.3125,190620,0.0,0.0
2017-05-24 00:00:00+09:00,195425.5625,198394.046875,193446.5625,197899.296875,306949,0.0,0.0
2017-05-25 00:00:00+09:00,197899.296875,204331.03125,196415.046875,201857.28125,266353,0.0,0.0
2017-05-26 00:00:00+09:00,202846.78125,213236.5,200867.78125,211257.5,437023,0.0,0.0
2017-05-29 00:00:00+09:00,208289.015625,217194.484375,204825.78125,210762.75,467221,0.0,0.0
2017-05-30 00:00:00+09:00,211752.25,212741.75,205320.515625,209278.515625,329136,0.0,0.0
2017-05-31 00:00:00+09:00,210762.75,217689.234375,208783.765625,217689.234375,634836,0.0,0.0
2017-06-01 00:00:00+09:00,217689.234375,226594.703125,215215.484375,226594.703125,461981,0.0,0.0
2017-06-02 00:00:00+09:00,230057.9375,234510.671875,222636.71875,229068.4375,618736,0.0,0.0
2017-06-05 00:00:00+09:00,229068.4375,230057.9375,224615.703125,230057.9375,358192,0.0,0.0
2017-06-07 00:00:00+09:00,229068.4375,242426.640625,226594.703125,242426.640625,518226,0.0,0.0
2017-06-08 00:00:00+09:00,245889.875,251332.109375,227584.1875,233026.421875,1456170,0.0,0.0
2017-06-09 00:00:00+09:00,229068.4375,230057.9375,221152.46875,222141.96875,766145,0.0,0.0
2017-06-12 00:00:00+09:00,222636.71875,230057.9375,222636.71875,226099.953125,366147,0.0,0.0
2017-06-13 00:00:00+09:00,229068.4375,242426.640625,228573.6875,242426.640625,531184,0.0,0.0
2017-06-14 00:00:00+09:00,247374.125,247374.125,234510.671875,240942.390625,466379,0.0,0.0
2017-06-15 00:00:00+09:00,241437.140625,243910.890625,234510.671875,237479.15625,299894,0.0,0.0
2017-06-16 00:00:00+09:00,235994.90625,240447.640625,233521.171875,237479.15625,243236,0.0,0.0
2017-06-19 00:00:00+09:00,238963.40625,240942.390625,235994.90625,237973.90625,178472,0.0,0.0
2017-06-20 00:00:00+09:00,240447.640625,240447.640625,230552.6875,231542.1875,317102,0.0,0.0
2017-06-21 00:00:00+09:00,228573.6875,234510.671875,224120.953125,230552.6875,367965,0.0,0.0
2017-06-22 00:00:00+09:00,232531.671875,236984.40625,229563.1875,235500.171875,234096,0.0,0.0
2017-06-23 00:00:00+09:00,235994.90625,246879.375,235994.90625,246384.625,401282,0.0,0.0
2017-06-26 00:00:00+09:00,250837.359375,296848.9375,249847.859375,279532.75,1522551,0.0,0.0
2017-06-27 00:00:00+09:00,272111.53125,281511.75,267658.8125,280522.25,527308,0.0,0.0
2017-06-28 00:00:00+09:00,276564.28125,279038.0,274585.28125,278543.25,380721,0.0,0.0
2017-06-29 00:00:00+09:00,282006.5,298827.9375,280522.25,293880.46875,779182,0.0,0.0
2017-06-30 00:00:00+09:00,292396.21875,305259.65625,283490.75,288932.96875,865008,0.0,0.0
2017-07-03 00:00:00+09:00,287943.46875,288438.21875,273101.03125,277553.78125,516467,0.0,0.0
2017-07-04 00:00:00+09:00,279038.0,287943.46875,275080.03125,285964.5,421350,0.0,0.0
2017-07-05 00:00:00+09:00,288438.21875,288932.96875,282006.5,285964.5,179305,0.0,0.0
2017-07-06 00:00:00+09:00,286953.96875,294375.21875,285469.75,286459.25,276110,0.0,0.0
2017-07-07 00:00:00+09:00,285469.75,291406.71875,282501.25,287448.71875,177408,0.0,0.0
2017-07-10 00:00:00+09:00,289922.46875,291901.46875,285964.5,287943.46875,139442,0.0,0.0
2017-07-11 00:00:00+09:00,288932.96875,289922.46875,283490.75,286459.25,121246,0.0,0.0
2017-07-12 00:00:00+09:00,285964.5,288438.21875,277059.03125,277059.03125,315385,0.0,0.0
2017-07-13 00:00:00+09:00,279532.75,282996.0,269143.03125,272111.53125,462015,0.0,0.0
2017-07-14 00:00:00+09:00,272111.53125,272111.53125,257269.09375,263206.0625,727723,0.0,0.0
2017-07-17 00:00:00+09:00,260732.328125,270627.28125,258258.578125,264195.5625,382963,0.0,0.0
2017-07-18 00:00:00+09:00,264690.3125,267164.0625,256279.59375,257763.84375,393760,0.0,0.0
2017-07-19 00:00:00+09:00,254300.59375,261721.828125,248858.375,260237.578125,470427,0.0,0.0
2017-07-20 00:00:00+09:00,262711.3125,264195.5625,258753.328125,261721.828125,172192,0.0,0.0
2017-07-21 00:00:00+09:00,259742.828125,269143.03125,259742.828125,267164.0625,211010,0.0,0.0
2017-07-24 00:00:00+09:00,267164.0625,270132.53125,266669.3125,270132.53125,134870,0.0,0.0
2017-07-25 00:00:00+09:00,272111.53125,288932.96875,271616.78125,283985.5,612799,0.0,0.0
2017-07-26 00:00:00+09:00,289427.71875,289922.46875,279038.0,282501.25,286128,0.0,0.0
2017-07-27 00:00:00+09:00,284480.25,284975.0,274090.53125,275080.03125,239853,0.0,0.0
2017-07-28 00:00:00+09:00,271122.03125,272111.53125,265679.8125,267164.0625,223083,0.0,0.0
2017-07-31 00:00:00+09:00,262711.3125,274585.28125,259248.078125,269143.03125,169435,0.0,0.0
2017-08-01 00:00:00+09:00,264195.5625,279038.0,263700.8125,277059.03125,189060,0.0,0.0
2017-08-02 00:00:00+09:00,278543.25,278543.25,273101.03125,276069.53125,110945,0.0,0.0
2017-08-03 00:00:00+09:00,277059.03125,279038.0,268648.3125,276564.28125,175798,0.0,0.0
2017-08-04 00:00:00+09:00,276564.28125,279532.75,273101.03125,275080.03125,108610,0.0,0.0
2017-08-07 00:00:00+09:00,275080.03125,281511.75,273101.03125,277553.78125,185687,0.0,0.0
2017-08-08 00:00:00+09:00,279038.0,282501.25,273101.03125,274090.53125,161675,0.0,0.0
2017-08-09 00:00:00+09:00,271122.03125,273101.03125,268153.5625,268648.3125,137016,0.0,0.0
2017-08-10 00:00:00+09:00,267164.0625,271122.03125,262711.3125,266174.5625,169094,0.0,0.0
2017-08-11 00:00:00+09:00,259248.078125,265185.0625,259248.078125,261227.078125,186907,0.0,0.0
2017-08-14 00:00:00+09:00,265679.8125,269143.03125,265185.0625,268153.5625,128456,0.0,0.0
2017-08-16 00:00:00+09:00,272111.53125,274090.53125,269143.03125,270627.28125,102234,0.0,0.0
2017-08-17 00:00:00+09:00,271122.03125,274585.28125,268153.5625,269143.03125,93600,0.0,0.0
2017-08-18 00:00:00+09:00,268153.5625,272111.53125,267658.8125,270132.53125,89345,0.0,0.0
2017-08-21 00:00:00+09:00,272606.28125,273595.78125,270132.53125,271616.78125,107282,0.0,0.0
2017-08-22 00:00:00+09:00,276069.53125,284975.0,275574.78125,282996.0,366117,0.0,0.0
2017-08-23 00:00:00+09:00,284480.25,285469.75,276069.53125,278048.5,200795,0.0,0.0
2017-08-24 00:00:00+09:00,278048.5,279532.75,274585.28125,276564.28125,120204,0.0,0.0
2017-08-25 00:00:00+09:00,284975.0,286953.96875,275080.03125,277059.03125,273549,0.0,0.0
2017-08-28 00:00:00+09:00,277059.03125,280027.5,276069.53125,277059.03125,99920,0.0,0.0
2017-08-29 00:00:00+09:00,274585.28125,278543.25,273101.03125,278543.25,111422,0.0,0.0
2017-08-30 00:00:00+09:00,278543.25,280027.5,276564.28125,279038.0,90714,0.0,0.0
2017-08-31 00:00:00+09:00,281511.75,282006.5,279532.75,280027.5,106163,0.0,0.0
2017-09-01 00:00:00+09:00,282006.5,282501.25,277059.03125,277553.78125,111692,0.0,0.0
2017-09-04 00:00:00+09:00,268153.5625,275574.78125,268153.5625,273101.03125,139995,0.0,0.0
2017-09-05 00:00:00+09:00,274090.53125,275080.03125,271616.78125,272606.28125,86652,0.0,0.0
2017-09-06 00:00:00+09:00,272606.28125,282996.0,272111.53125,281511.75,232547,0.0,0.0
2017-09-07 00:00:00+09:00,283985.5,285964.5,279532.75,281017.0,205217,0.0,0.0
2017-09-08 00:00:00+09:00,283490.75,284975.0,280522.25,281017.0,105987,0.0,0.0
2017-09-11 00:00:00+09:00,281017.0,283985.5,277553.78125,282996.0,135367,0.0,0.0
2017-09-12 00:00:00+09:00,284480.25,302785.9375,283490.75,301796.4375,753131,0.0,0.0
2017-09-13 00:00:00+09:00,304764.90625,305754.40625,297838.4375,299817.4375,370172,0.0,0.0
2017-09-14 00:00:00+09:00,301301.6875,322081.09375,298827.9375,320596.875,492961,0.0,0.0
2017-09-15 00:00:00+09:00,317628.375,328512.84375,317133.625,323070.59375,379983,0.0,0.0
2017-09-18 00:00:00+09:00,331976.0625,334944.5625,323070.59375,325049.59375,441670,0.0,0.0
2017-09-19 00:00:00+09:00,325049.59375,339892.03125,318123.125,334449.8125,386590,0.0,0.0
2017-09-20 00:00:00+09:00,335934.0625,341376.28125,331976.0625,334449.8125,328668,0.0,0.0
2017-09-21 00:00:00+09:00,338407.8125,339892.03125,329502.34375,331481.3125,224068,0.0,0.0
2017-09-25 00:00:00+09:00,313670.375,324060.09375,313175.625,322575.84375,182255,0.0,0.0
2017-09-26 00:00:00+09:00,322575.84375,322575.84375,322575.84375,322575.84375,0,0.0,0.0
2017-09-27 00:00:00+09:00,322081.09375,332470.8125,321586.375,330491.84375,152948,0.0,0.0
2017-09-28 00:00:00+09:00,331976.0625,332470.8125,326039.09375,327028.59375,118857,0.0,0.0
2017-09-29 00:00:00+09:00,328018.09375,336428.8125,327523.34375,333955.0625,169387,0.0,0.0
2017-10-10 00:00:00+09:00,339397.3125,346323.78125,336923.5625,344344.78125,326669,0.0,0.0
2017-10-11 00:00:00+09:00,347808.03125,351766.0,341376.28125,343850.03125,235944,0.0,0.0
2017-10-12 00:00:00+09:00,345334.28125,379471.90625,341871.03125,373534.9375,504470,0.0,0.0
2017-10-13 00:00:00+09:00,376008.65625,406683.0625,375019.15625,384419.375,760831,0.0,0.0
2017-10-16 00:00:00+09:00,390851.125,402725.0625,375513.90625,389861.625,346294,0.0,0.0
2017-10-17 00:00:00+09:00,385903.625,398767.09375,382440.40625,394809.09375,321692,0.0,0.0
2017-10-18 00:00:00+09:00,393324.84375,402725.0625,382935.15625,384914.125,401638,0.0,0.0
2017-10-19 00:00:00+09:00,380461.40625,380956.15625,366608.4375,373534.9375,546893,0.0,0.0
2017-10-20 00:00:00+09:00,374029.6875,380461.40625,374029.6875,376998.15625,187511,0.0,0.0
2017-10-23 00:00:00+09:00,376503.40625,382440.40625,373534.9375,374524.4375,150998,0.0,0.0
2017-10-24 00:00:00+09:00,375019.15625,380956.15625,368092.6875,377492.90625,197296,0.0,0.0
2017-10-25 00:00:00+09:00,380956.15625,381450.90625,359681.96875,361166.21875,329786,0.0,0.0
2017-10-26 00:00:00+09:00,373534.9375,376998.15625,361660.96875,366608.4375,351317,0.0,0.0
2017-10-27 00:00:00+09:00,372050.6875,375513.90625,362155.71875,373534.9375,171543,0.0,0.0
2017-10-30 00:00:00+09:00,374029.6875,378482.40625,369576.9375,370071.6875,198591,0.0,0.0
2017-10-31 00:00:00+09:00,370071.6875,379966.65625,368092.6875,379966.65625,189481,0.0,0.0
2017-11-01 00:00:00+09:00,382935.15625,403714.5625,381450.90625,401735.5625,391442,0.0,0.0
2017-11-02 00:00:00+09:00,406683.0625,407672.5625,386893.125,388377.375,401244,0.0,0.0
2017-11-03 00:00:00+09:00,389861.625,392335.375,382440.40625,391345.875,191589,0.0,0.0
2017-11-06 00:00:00+09:00,391840.625,392335.375,385903.625,390356.375,143333,0.0,0.0
2017-11-07 00:00:00+09:00,386398.375,388872.125,384419.375,384914.125,177978,0.0,0.0
2017-11-08 00:00:00+09:00,379471.90625,388377.375,376008.65625,382935.15625,194292,0.0,0.0
2017-11-09 00:00:00+09:00,389366.875,391345.875,380461.40625,380956.15625,144781,0.0,0.0
2017-11-10 00:00:00+09:00,376998.15625,379966.65625,366608.4375,371555.9375,394575,0.0,0.0
2017-11-13 00:00:00+09:00,368092.6875,375513.90625,368092.6875,374029.6875,215762,0.0,0.0
2017-11-14 00:00:00+09:00,376503.40625,383429.90625,375513.90625,377987.65625,193135,0.0,0.0
2017-11-15 00:00:00+09:00,377987.65625,395798.59375,374029.6875,389861.625,541398,0.0,0.0
2017-11-16 00:00:00+09:00,395798.59375,398767.09375,381945.65625,390356.375,232169,0.0,0.0
2017-11-17 00:00:00+09:00,392335.375,394314.34375,386398.375,391840.625,170318,0.0,0.0
2017-11-20 00:00:00+09:00,400746.09375,409651.5625,390851.125,390851.125,414454,0.0,0.0
2017-11-21 00:00:00+09:00,393324.84375,394809.09375,387387.875,387882.625,244527,0.0,0.0
2017-11-22 00:00:00+09:00,390356.375,390851.125,377492.90625,379471.90625,265981,0.0,0.0
2017-11-23 00:00:00+09:00,375019.15625,380461.40625,370566.4375,378482.40625,166624,0.0,0.0
2017-11-24 00:00:00+09:00,378977.15625,381450.90625,375019.15625,375513.90625,143496,0.0,0.0
2017-11-27 00:00:00+09:00,374029.6875,376503.40625,370071.6875,370071.6875,166672,0.0,0.0
2017-11-28 00:00:00+09:00,371061.1875,375513.90625,362155.71875,362650.46875,253587,0.0,0.0
2017-11-29 00:00:00+09:00,358692.46875,367103.1875,357702.96875,360671.46875,194060,0.0,0.0
2017-11-30 00:00:00+09:00,360671.46875,362650.46875,336428.8125,338902.5625,798945,0.0,0.0
2017-12-01 00:00:00+09:00,341871.03125,361660.96875,341871.03125,359681.96875,301275,0.0,0.0
2017-12-04 00:00:00+09:00,360176.71875,360671.46875,351766.0,354734.5,144522,0.0,0.0
2017-12-05 00:00:00+09:00,356713.5,358197.71875,346818.53125,351766.0,154835,0.0,0.0
2017-12-06 00:00:00+09:00,353250.25,354239.75,337913.0625,340881.53125,213345,0.0,0.0
2017-12-07 00:00:00+09:00,339892.03125,340386.78125,320596.875,325544.34375,432250,0.0,0.0
2017-12-08 00:00:00+09:00,327523.34375,341376.28125,327523.34375,333460.3125,274387,0.0,0.0
2017-12-11 00:00:00+09:00,341376.28125,355724.0,338407.8125,354734.5,315079,0.0,0.0
2017-12-12 00:00:00+09:00,354239.75,359681.96875,346818.53125,348797.5,238927,0.0,0.0
2017-12-13 00:00:00+09:00,350281.75,360176.71875,349787.0,358692.46875,183520,0.0,0.0
2017-12-14 00:00:00+09:00,363145.21875,370071.6875,356713.5,357208.25,255589,0.0,0.0
2017-12-15 00:00:00+09:00,361166.21875,362650.46875,357702.96875,358692.46875,117053,0.0,0.0
2017-12-18 00:00:00+09:00,361660.96875,362155.71875,348302.78125,349787.0,165827,0.0,0.0
2017-12-19 00:00:00+09:00,346323.78125,352260.75,342860.53125,349787.0,142008,0.0,0.0
2017-12-21 00:00:00+09:00,350776.5,352260.75,345334.28125,345334.28125,165485,0.0,0.0
