Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2000-05-26 00:00:00-04:00,32.958562836611186,33.09428787231445,32.80021696162403,33.09428787231445,74800,0.0,0.0,0.0
2000-05-30 00:00:00-04:00,33.56932350515769,34.31581115722656,33.56932350515769,34.31581115722656,57600,0.0,0.0,0.0
2000-05-31 00:00:00-04:00,34.42891327555739,34.881330007167875,34.42891327555739,34.440223693847656,36000,0.0,0.0,0.0
2000-06-01 00:00:00-04:00,35.147116758460484,35.22063446044922,35.147116758460484,35.22063446044922,7000,0.0,0.0,0.0
2000-06-02 00:00:00-04:00,36.81541014940311,37.05292892456055,36.81541014940311,37.05292892456055,29400,0.0,0.0,0.0
2000-06-05 00:00:00-04:00,36.96244748433431,37.32438087463379,36.871964136759445,36.917205810546875,48400,0.0,0.0,0.0
2000-06-06 00:00:00-04:00,37.49968596511675,37.93513700105612,37.16602867783852,37.27913284301758,151800,0.0,0.0,0.0
2000-06-07 00:00:00-04:00,37.052936512340196,37.32438659667969,36.713623906915835,37.32438659667969,131000,0.0,0.0,0.0
2000-06-08 00:00:00-04:00,37.73153725458379,37.73153725458379,37.23387908935547,37.23387908935547,91400,0.0,0.0,0.0
2000-06-09 00:00:00-04:00,37.59584448059993,37.889915466308594,37.57322363554542,37.889915466308594,41600,0.0,0.0,0.0
2000-06-12 00:00:00-04:00,38.00300179179165,38.00300179179165,36.73623506539859,36.76451110839844,85200,0.0,0.0,0.0
2000-06-13 00:00:00-04:00,36.67401365347361,37.23387908935547,36.32904606166761,37.23387908935547,168200,0.0,0.0,0.0
2000-06-14 00:00:00-04:00,37.53927689274007,37.53927689274007,37.05292892456055,37.05292892456055,43200,0.0,0.0,0.0
2000-06-15 00:00:00-04:00,36.826721200710395,37.09817123413086,36.470443031846024,37.09817123413086,26800,0.0,0.0,0.0
2000-06-16 00:00:00-04:00,37.256502634465946,37.27912346180928,36.894569396972656,36.894569396972656,30200,0.0,0.0,0.0
2000-06-19 00:00:00-04:00,37.0981849779923,37.822052001953125,36.92852864425148,37.822052001953125,59200,0.0,0.0,0.0
2000-06-20 00:00:00-04:00,37.87858094109429,38.12741007836037,37.731545541800706,38.070858001708984,47000,0.0,0.0,0.0
2000-06-21 00:00:00-04:00,37.75309396086185,38.341571444664254,37.75309396086185,38.2736701965332,66800,0.03,0.0,0.0
2000-06-22 00:00:00-04:00,38.38684044814691,38.38684044814691,37.11935043334961,37.11935043334961,139600,0.0,0.0,0.0
2000-06-23 00:00:00-04:00,37.481491678986096,37.481491678986096,36.576141638430876,36.87038040161133,235800,0.0,0.0,0.0
2000-06-26 00:00:00-04:00,37.01750341337908,37.32305908203125,36.84775026412788,37.32305908203125,93600,0.0,0.0,0.0
2000-06-27 00:00:00-04:00,37.379627425216704,37.707816706273704,36.73456573486328,36.73456573486328,112800,0.0,0.0,0.0
2000-06-28 00:00:00-04:00,36.89301949280959,37.79836966441228,36.89301949280959,37.662567138671875,170600,0.0,0.0,0.0
2000-06-29 00:00:00-04:00,37.48148505242317,37.54938629346016,36.96090887113951,37.07407760620117,212200,0.0,0.0,0.0
2000-06-30 00:00:00-04:00,37.096709499229384,37.43055725097656,36.791153929833655,37.43055725097656,1171800,0.0,0.0,0.0
2000-07-03 00:00:00-04:00,37.34568355335106,37.95679473876953,37.30041605813488,37.95679473876953,15800,0.0,0.0,0.0
2000-07-05 00:00:00-04:00,37.74178074122338,37.75309761700786,37.3966160297969,37.52676010131836,138800,0.0,0.0,0.0
2000-07-06 00:00:00-04:00,37.53807549739559,37.968116760253906,37.18725236190591,37.968116760253906,154600,0.0,0.0,0.0
2000-07-07 00:00:00-04:00,37.973768864762725,38.35288412537055,37.973768864762725,38.20576477050781,71800,0.0,0.0,0.0
2000-07-10 00:00:00-04:00,38.18313742329472,38.590544935813575,38.18313742329472,38.454742431640625,44800,0.0,0.0,0.0
2000-07-11 00:00:00-04:00,38.38684729428311,38.60186796014141,38.27367852277874,38.409481048583984,253200,0.0,0.0,0.0
2000-07-12 00:00:00-04:00,38.61316491826155,39.17900848388672,38.56789743301154,39.17900848388672,45200,0.0,0.0,0.0
2000-07-13 00:00:00-04:00,39.212969948296035,39.303504943847656,39.11111807830046,39.303504943847656,102600,0.0,0.0,0.0
2000-07-14 00:00:00-04:00,39.507216529275524,39.507216529275524,39.02059083155027,39.33746337890625,54800,0.0,0.0,0.0
2000-07-17 00:00:00-04:00,39.37140329496576,39.54115639914067,39.26955143246082,39.4732551574707,46600,0.0,0.0,0.0
2000-07-18 00:00:00-04:00,39.212967183793026,39.212967183793026,38.79424285888672,38.79424285888672,235400,0.0,0.0,0.0
2000-07-19 00:00:00-04:00,38.669753500514815,38.669753500514815,38.11522674560547,38.11522674560547,35400,0.0,0.0,0.0
2000-07-20 00:00:00-04:00,38.477368889568005,38.74897384643555,38.477368889568005,38.74897384643555,150400,0.0,0.0,0.0
2000-07-21 00:00:00-04:00,38.52263302273221,38.52263302273221,37.685184478759766,37.685184478759766,150600,0.0,0.0,0.0
2000-07-24 00:00:00-04:00,37.88888635828639,37.88888635828639,37.05709629038494,37.136314392089844,37000,0.0,0.0,0.0
2000-07-25 00:00:00-04:00,37.43056754126166,37.43056754126166,36.98355093721636,37.20988845825195,36800,0.0,0.0,0.0
2000-07-26 00:00:00-04:00,36.938275492387454,37.1419792175293,36.55350178934175,37.1419792175293,15800,0.0,0.0,0.0
2000-07-27 00:00:00-04:00,37.0684216787343,37.0684216787343,36.12346267700195,36.12346267700195,275000,0.0,0.0,0.0
2000-07-28 00:00:00-04:00,36.33281875325709,36.33281875325709,35.39917678249125,35.48971176147461,171600,0.0,0.0,0.0
2000-07-31 00:00:00-04:00,35.670777923432155,36.395057678222656,35.2633705613625,36.395057678222656,166400,0.0,0.0,0.0
2000-08-01 00:00:00-04:00,36.12347810413915,36.25928065340284,35.953724917559555,36.15742874145508,263400,0.0,0.0,0.0
2000-08-02 00:00:00-04:00,35.94239569664001,36.41770445585251,35.851860694885254,36.2140007019043,388600,0.0,0.0,0.0
2000-08-03 00:00:00-04:00,35.51234808200743,36.25926171279535,35.51234808200743,36.19136047363281,1084200,0.0,0.0,0.0
2000-08-04 00:00:00-04:00,36.62140009369105,36.63271696640233,36.15740831252871,36.37242889404297,570400,0.0,0.0,0.0
2000-08-07 00:00:00-04:00,36.50824004441741,37.04579162597656,36.50824004441741,37.04579162597656,88200,0.0,0.0,0.0
2000-08-08 00:00:00-04:00,36.93828165465297,37.05145040972237,36.87038040161133,36.87038040161133,49600,0.0,0.0,0.0
2000-08-09 00:00:00-04:00,37.141986570359755,37.141986570359755,36.604434967041016,36.604434967041016,23000,0.0,0.0,0.0
2000-08-10 00:00:00-04:00,36.61007823042609,36.64402884393189,36.28188896653664,36.395057678222656,43000,0.0,0.0,0.0
2000-08-11 00:00:00-04:00,36.032927478146725,37.028812408447266,36.032927478146725,37.028812408447266,176000,0.0,0.0,0.0
2000-08-14 00:00:00-04:00,36.91563567607531,37.413578033447266,36.893001932558406,37.413578033447266,56800,0.0,0.0,0.0
2000-08-15 00:00:00-04:00,37.33437229739587,37.39095667493058,36.87038040161133,36.87038040161133,189200,0.0,0.0,0.0
2000-08-16 00:00:00-04:00,37.02882269671142,37.32306150787111,36.89302016848388,37.051456451416016,219400,0.0,0.0,0.0
2000-08-17 00:00:00-04:00,37.1872379427672,37.54937781317759,37.096702975164604,37.39094161987305,358800,0.0,0.0,0.0
2000-08-18 00:00:00-04:00,37.526748860738756,37.617283839896146,37.25514392326658,37.3343620300293,52200,0.0,0.0,0.0
2000-08-21 00:00:00-04:00,37.57202093135335,37.60597155267686,37.23251471811823,37.47016906738281,129200,0.0,0.0,0.0
2000-08-22 00:00:00-04:00,37.49279613575644,37.73045044268397,37.413578033447266,37.413578033447266,195600,0.0,0.0,0.0
2000-08-23 00:00:00-04:00,37.36832676436532,37.48149553106539,37.20989049098521,37.35700988769531,153000,0.0,0.0,0.0
2000-08-24 00:00:00-04:00,37.56071399062427,38.11524095222132,37.56071399062427,37.911537170410156,276200,0.0,0.0,0.0
2000-08-25 00:00:00-04:00,37.9341628701735,38.16050035746571,37.8209941265274,38.06996536254883,208600,0.0,0.0,0.0
2000-08-28 00:00:00-04:00,38.25102806657288,38.47736551075378,38.06995811122815,38.13785934448242,156000,0.0,0.0,0.0
2000-08-29 00:00:00-04:00,38.22839127394257,38.499996185302734,38.11522256087584,38.499996185302734,140200,0.0,0.0,0.0
2000-08-30 00:00:00-04:00,38.46604709546845,38.68106765881469,38.330244634407656,38.545265197753906,619000,0.0,0.0,0.0
2000-08-31 00:00:00-04:00,38.68108622750571,39.22429633251456,38.68108622750571,38.930057525634766,151200,0.0,0.0,0.0
2000-09-01 00:00:00-04:00,39.11111904263084,39.314822787644545,38.92439060970161,39.24692153930664,186800,0.0,0.0,0.0
2000-09-05 00:00:00-04:00,39.195994142871285,39.3148213230359,38.97531509399414,38.97531509399414,110400,0.0,0.0,0.0
2000-09-06 00:00:00-04:00,39.15637261320322,39.15637261320322,38.74896526809474,38.80554962158203,217800,0.0,0.0,0.0
2000-09-07 00:00:00-04:00,38.9753248148951,39.40536614560533,38.9753248148951,39.38273239135742,213800,0.0,0.0,0.0
2000-09-08 00:00:00-04:00,39.184687374628076,39.2695639537789,38.70372009277344,38.70372009277344,128600,0.0,0.0,0.0
2000-09-11 00:00:00-04:00,38.90175163467354,39.04887098631012,38.61317136800177,38.74897384643555,314600,0.0,0.0,0.0
2000-09-12 00:00:00-04:00,38.975311905206766,38.975311905206766,38.567904463688926,38.624488830566406,93000,0.0,0.0,0.0
2000-09-13 00:00:00-04:00,38.45473551180203,38.88477669763148,38.45473551180203,38.81687545776367,81200,0.0,0.0,0.0
2000-09-14 00:00:00-04:00,38.98662471494813,39.190328414474706,38.81121319591135,39.043209075927734,114000,0.0,0.0,0.0
2000-09-15 00:00:00-04:00,38.839503865656035,38.88477135267894,38.25102653435821,38.31892776489258,67000,0.0,0.0,0.0
