,Day,Cash,Portfolio,Total,Open,Close,High,Low,Buy sign,Target price,Tag,MDD
0,2011-04-08,-0.3500000000003638,9999.990770491802,9999.640770491802,13460.0,13440.0,13535.0,13400.0,1,0,0,0.0
1,2011-04-11,-0.35957297508139163,10019.67393442623,10019.314361451148,13505.0,13545.0,13595.0,13505.0,1,0,0,-3.59229508198041e-05
2,2011-04-12,9980.107984378537,0.0,9980.107984378537,13490.0,13310.0,13490.0,13300.0,0,0,0,0.0
3,2011-04-13,-0.35201562146176,9980.098601092895,9979.746585471434,13335.0,13510.0,13510.0,13335.0,1,0,0,-0.003913079843412797
4,2011-04-14,10132.802603639417,0.0,10132.802603639417,13540.0,13590.0,13590.0,13490.0,0,0,0,-0.003949150066789969
5,2011-04-15,-0.3573963605831523,10132.795744990894,10132.43834863031,13615.0,13560.0,13650.0,13560.0,1,0,0,0.0
6,2011-04-18,10135.78378814995,0.0,10135.78378814995,13645.0,13515.0,13645.0,13515.0,0,0,0,-3.594810077277563e-05
7,2011-04-19,-0.366211850048785,10135.781333333332,10135.415121483284,13420.0,13630.0,13630.0,13420.0,1,0,0,0.0
8,2011-04-20,-0.37023954523465363,10482.452928961748,10482.082689416513,13879.999999999998,14215.000000000002,14244.999999999998,13860.000000000002,1,0,0,-3.637278323736687e-05
9,2011-04-21,-0.38611693562415894,10822.727513661202,10822.341396725578,14439.999999999998,14654.999999999998,14654.999999999998,14350.0,1,0,0,0.0
10,2011-04-22,10657.271874465085,0.0,10657.271874465085,14400.0,14355.000000000002,14405.0,14250.0,0,0,0,0.0
11,2011-04-25,-0.38812553491516155,10657.271500910749,10656.883375375834,14355.000000000002,14270.000000000002,14395.0,14070.0,1,0,0,-0.015252662636427017
12,2011-04-26,-0.3790395324213023,10598.962040072862,10598.58300054044,14280.000000000002,14120.0,14534.999999999998,14040.0,1,0,0,-0.015288560514253037
13,2011-04-27,10568.550873500544,0.0,10568.550873500544,14260.0,14155.0,14380.0,14100.0,0,0,0,-0.02067559948282896
14,2011-04-28,10568.550873500544,0.0,10568.550873500544,14200.0,14025.0,14250.0,14000.000000000002,0,0,0,-0.023450611463968537
15,2011-04-29,-0.3791264994561061,10568.54767213115,10568.168545631694,13910.0,13845.0,13995.0,13735.0,1,0,0,-0.023450611463968537
16,2011-05-02,-0.3858543037822528,10548.821934426229,10548.436080122447,13910.0,14240.0,14240.0,13910.0,1,0,0,-0.02348593911210263
17,2011-05-03,10750.28881711239,0.0,10750.28881711239,14220.0,14224.999999999998,14255.0,14150.000000000002,0,0,0,-0.025309247468944647
18,2011-05-04,10750.28881711239,0.0,10750.28881711239,14140.000000000002,13865.0,14140.000000000002,13840.000000000002,0,0,0,-0.006657762583149351
19,2011-05-06,-0.3911828876098298,10750.287857923497,10749.896675035887,13665.0,13739.999999999998,13775.000000000002,13615.0,1,0,0,-0.006657762583149351
20,2011-05-09,10847.839624449301,0.0,10847.839624449301,13790.0,13739.999999999998,13820.0,13700.0,0,0,0,-0.006693997078267229
21,2011-05-11,-0.3903755506980815,10847.835825136613,10847.445449585915,13770.0,13905.0,13910.0,13765.0,1,0,0,0.0
22,2011-05-12,-0.4007526882178354,10898.198732240438,10897.79797955222,13850.000000000002,13944.999999999998,14029.999999999998,13850.000000000002,1,0,0,-3.633671560719449e-05
23,2011-05-13,-0.3976248440158088,10960.028408014572,10959.630783170556,14000.000000000002,14110.0,14145.0,13995.0,1,0,0,0.0
24,2011-05-16,11017.569157562959,0.0,11017.569157562959,14165.0,13960.0,14165.0,13900.0,0,0,0,0.0
25,2011-05-17,-0.40084243704041,11017.567930783243,11017.167088346203,13885.0,13825.0,13889.999999999998,13749.999999999998,1,0,0,0.0
26,2011-05-18,10953.289437932595,0.0,10953.289437932595,13804.999999999998,13739.999999999998,13804.999999999998,13695.0,0,0,0,-3.6493459764669734e-05
27,2011-05-19,-0.40056206740518974,10953.289398907104,10952.888836839698,13755.0,13390.0,13790.0,13390.0,1,0,0,-0.0058342923662284525
28,2011-05-20,-0.3821722237571521,10665.825218579235,10665.443046355478,13395.0,13495.0,13535.0,13390.0,1,0,0,-0.005870652573018894
29,2011-05-23,10678.970614243903,0.0,10678.970614243903,13430.0,13130.0,13435.0,13130.0,0,0,0,-0.03196041759953605
30,2011-05-24,-0.3893857560979086,10678.970491803278,10678.58110604718,13070.0,13030.0,13115.0,13030.0,1,0,0,-0.03073259976649449
31,2011-05-25,-0.37722466128070664,10659.80701639344,10659.42979173216,13050.0,12880.0,13095.0,12835.0,1,0,0,-0.03076795313629428
32,2011-05-26,-0.3734081836828409,10583.608688524591,10583.235280340909,12980.0,13190.0,13190.0,12980.0,1,0,0,-0.03250620538060846
33,2011-05-27,-0.3838143960401794,10698.82714025501,10698.44332585897,13145.0,13260.0,13310.0,13100.0,1,0,0,-0.03942193336938611
34,2011-05-30,10694.016785027225,0.0,10694.016785027225,13245.0,12900.0,13245.0,12850.0,0,0,0,-0.02896517617817047
35,2011-05-31,-0.38321497277502203,10694.007715846994,10693.624500874219,12935.0,13075.0,13150.0,12935.0,1,0,0,-0.02936694727381251
36,2011-06-01,10813.109629046363,0.0,10813.109629046363,13080.0,12995.0,13100.0,12995.0,0,0,0,-0.029402552600849317
37,2011-06-02,-0.3903709536371025,10813.105333333333,10812.714962379696,12800.0,12660.0,12830.0,12640.0,1,0,0,-0.018557589754382958
38,2011-06-03,10727.913041856753,0.0,10727.913041856753,12710.0,12585.0,12710.0,12520.0,0,0,0,-0.0185934113281823
39,2011-06-07,-0.3869581432463747,10727.909198542806,10727.52224039956,12475.0,12660.0,12665.0,12435.0,1,0,0,-0.026290383256398528
40,2011-06-08,10980.808583403548,0.0,10980.808583403548,12770.0,12570.0,12795.0,12570.0,0,0,0,-0.026325854007850556
41,2011-06-09,-0.401416596450872,10980.808486338798,10980.407069742347,12555.0,12565.0,12640.0,12555.0,1,0,0,-0.0033365412672882165
42,2011-06-10,10986.560272090765,0.0,10986.560272090765,12575.0,12145.0,12575.0,12145.0,0,0,0,-0.0033729843025403178
43,2011-06-13,-0.3897279092361714,10986.551624772314,10986.161896863077,12065.0,12090.0,12140.0,11990.0,1,0,0,-0.002814494288961052
