Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-11-01 09:30:00-04:00,6.050000190734863,6.119999885559082,6.010000228881836,6.070000171661377,440127,0.0,0.0,0.0
2024-11-01 09:32:00-04:00,6.065000057220459,6.065000057220459,5.980000019073486,6.009900093078613,277966,0.0,0.0,0.0
2024-11-01 09:34:00-04:00,5.994999885559082,6.010000228881836,5.96999979019165,5.974999904632568,90212,0.0,0.0,0.0
2024-11-01 09:36:00-04:00,5.978899955749512,5.978899955749512,5.954999923706055,5.954999923706055,39560,0.0,0.0,0.0
2024-11-01 09:38:00-04:00,5.95989990234375,5.960000038146973,5.914999961853027,5.914999961853027,138498,0.0,0.0,0.0
2024-11-01 09:40:00-04:00,5.910099983215332,5.920000076293945,5.890500068664551,5.90500020980835,212094,0.0,0.0,0.0
2024-11-01 09:42:00-04:00,5.909999847412109,5.909999847412109,5.889999866485596,5.894999980926514,187320,0.0,0.0,0.0
2024-11-01 09:44:00-04:00,5.894999980926514,5.929599761962891,5.894999980926514,5.906000137329102,262937,0.0,0.0,0.0
2024-11-01 09:46:00-04:00,5.900000095367432,5.909999847412109,5.885000228881836,5.900000095367432,90621,0.0,0.0,0.0
2024-11-01 09:48:00-04:00,5.900000095367432,5.900000095367432,5.849999904632568,5.855000019073486,191079,0.0,0.0,0.0
2024-11-01 09:50:00-04:00,5.855000019073486,5.869900226593018,5.849999904632568,5.864999771118164,89989,0.0,0.0,0.0
2024-11-01 09:52:00-04:00,5.864999771118164,5.869699954986572,5.855000019073486,5.8678998947143555,65906,0.0,0.0,0.0
2024-11-01 09:54:00-04:00,5.869999885559082,5.880000114440918,5.84499979019165,5.84499979019165,115377,0.0,0.0,0.0
2024-11-01 09:56:00-04:00,5.849999904632568,5.849999904632568,5.837900161743164,5.84499979019165,70457,0.0,0.0,0.0
2024-11-01 09:58:00-04:00,5.840000152587891,5.849400043487549,5.824999809265137,5.840000152587891,115466,0.0,0.0,0.0
2024-11-01 10:00:00-04:00,5.829999923706055,5.880000114440918,5.820000171661377,5.880000114440918,279162,0.0,0.0,0.0
2024-11-01 10:02:00-04:00,5.880000114440918,5.90500020980835,5.869999885559082,5.900000095367432,221165,0.0,0.0,0.0
2024-11-01 10:04:00-04:00,5.891900062561035,5.891900062561035,5.864999771118164,5.880000114440918,219951,0.0,0.0,0.0
2024-11-01 10:06:00-04:00,5.875,5.875,5.849999904632568,5.855000019073486,149077,0.0,0.0,0.0
2024-11-01 10:08:00-04:00,5.855000019073486,5.869999885559082,5.84499979019165,5.864999771118164,184722,0.0,0.0,0.0
2024-11-01 10:10:00-04:00,5.861999988555908,5.869999885559082,5.849999904632568,5.850399971008301,128946,0.0,0.0,0.0
2024-11-01 10:12:00-04:00,5.849999904632568,5.860000133514404,5.829999923706055,5.840000152587891,102699,0.0,0.0,0.0
2024-11-01 10:14:00-04:00,5.836900234222412,5.849999904632568,5.835000038146973,5.84499979019165,246868,0.0,0.0,0.0
2024-11-01 10:16:00-04:00,5.84499979019165,5.859899997711182,5.829999923706055,5.835000038146973,110965,0.0,0.0,0.0
2024-11-01 10:18:00-04:00,5.829999923706055,5.829999923706055,5.791399955749512,5.799900054931641,259410,0.0,0.0,0.0
2024-11-01 10:20:00-04:00,5.800000190734863,5.809899806976318,5.790900230407715,5.799699783325195,112413,0.0,0.0,0.0
2024-11-01 10:22:00-04:00,5.795000076293945,5.800000190734863,5.7804999351501465,5.798999786376953,124212,0.0,0.0,0.0
2024-11-01 10:24:00-04:00,5.789999961853027,5.795000076293945,5.775000095367432,5.78000020980835,103283,0.0,0.0,0.0
2024-11-01 10:26:00-04:00,5.789999961853027,5.820000171661377,5.780099868774414,5.816999912261963,215004,0.0,0.0,0.0
2024-11-01 10:28:00-04:00,5.815000057220459,5.815000057220459,5.7947001457214355,5.795499801635742,128835,0.0,0.0,0.0
2024-11-01 10:30:00-04:00,5.795000076293945,5.800000190734863,5.782700061798096,5.798699855804443,134218,0.0,0.0,0.0
2024-11-01 10:32:00-04:00,5.796999931335449,5.840000152587891,5.789999961853027,5.840000152587891,109595,0.0,0.0,0.0
2024-11-01 10:34:00-04:00,5.835000038146973,5.837699890136719,5.820000171661377,5.820000171661377,59745,0.0,0.0,0.0
2024-11-01 10:36:00-04:00,5.829999923706055,5.880000114440918,5.82919979095459,5.860099792480469,259355,0.0,0.0,0.0
2024-11-01 10:38:00-04:00,5.869800090789795,5.869800090789795,5.847899913787842,5.869800090789795,83881,0.0,0.0,0.0
2024-11-01 10:40:00-04:00,5.866700172424316,5.8850998878479,5.860000133514404,5.883600234985352,150295,0.0,0.0,0.0
2024-11-01 10:42:00-04:00,5.900000095367432,5.920000076293945,5.889999866485596,5.909999847412109,211759,0.0,0.0,0.0
2024-11-01 10:44:00-04:00,5.909800052642822,5.909800052642822,5.889999866485596,5.890100002288818,129880,0.0,0.0,0.0
2024-11-01 10:46:00-04:00,5.892600059509277,5.916200160980225,5.880000114440918,5.885000228881836,132629,0.0,0.0,0.0
2024-11-01 10:48:00-04:00,5.887899875640869,5.889999866485596,5.862500190734863,5.862500190734863,34844,0.0,0.0,0.0
2024-11-01 10:50:00-04:00,5.868299961090088,5.909900188446045,5.8678998947143555,5.900000095367432,132847,0.0,0.0,0.0
2024-11-01 10:52:00-04:00,5.900000095367432,5.920000076293945,5.897200107574463,5.909999847412109,78155,0.0,0.0,0.0
2024-11-01 10:54:00-04:00,5.910099983215332,5.920000076293945,5.90500020980835,5.90500020980835,131012,0.0,0.0,0.0
2024-11-01 10:56:00-04:00,5.900000095367432,5.900300025939941,5.880099773406982,5.886000156402588,75614,0.0,0.0,0.0
2024-11-01 10:58:00-04:00,5.880000114440918,5.887499809265137,5.875,5.885000228881836,59825,0.0,0.0,0.0
2024-11-01 11:00:00-04:00,5.880000114440918,5.890200138092041,5.879000186920166,5.890200138092041,79371,0.0,0.0,0.0
2024-11-01 11:02:00-04:00,5.899899959564209,5.900000095367432,5.889900207519531,5.889999866485596,78710,0.0,0.0,0.0
2024-11-01 11:04:00-04:00,5.8871002197265625,5.909900188446045,5.875,5.905300140380859,116545,0.0,0.0,0.0
2024-11-01 11:06:00-04:00,5.901800155639648,5.909999847412109,5.897900104522705,5.899199962615967,71822,0.0,0.0,0.0
2024-11-01 11:08:00-04:00,5.897900104522705,5.928999900817871,5.896699905395508,5.92710018157959,104004,0.0,0.0,0.0
2024-11-01 11:10:00-04:00,5.928999900817871,5.939799785614014,5.90500020980835,5.909999847412109,192871,0.0,0.0,0.0
2024-11-01 11:12:00-04:00,5.900100231170654,5.9079999923706055,5.8850998878479,5.8850998878479,24762,0.0,0.0,0.0
2024-11-01 11:14:00-04:00,5.885000228881836,5.894999980926514,5.880000114440918,5.890100002288818,36557,0.0,0.0,0.0
2024-11-01 11:16:00-04:00,5.889999866485596,5.900000095367432,5.888199806213379,5.894999980926514,87622,0.0,0.0,0.0
2024-11-01 11:18:00-04:00,5.900100231170654,5.90500020980835,5.890100002288818,5.890100002288818,97254,0.0,0.0,0.0
2024-11-01 11:20:00-04:00,5.900000095367432,5.90500020980835,5.890100002288818,5.892499923706055,67344,0.0,0.0,0.0
2024-11-01 11:22:00-04:00,5.8902997970581055,5.8902997970581055,5.870100021362305,5.880000114440918,57447,0.0,0.0,0.0
2024-11-01 11:24:00-04:00,5.871300220489502,5.894999980926514,5.871300220489502,5.885000228881836,43289,0.0,0.0,0.0
