Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-02-11 00:00:00-05:00,2272296.713074825,2294322.2062548716,2154827.416114575,2173746.75,2,0.0,0.0,0.0
2010-02-12 00:00:00-05:00,2238411.546142258,2240105.8150052396,2144662.0023906208,2155674.75,2,0.0,0.0,0.0
2010-02-16 00:00:00-05:00,2108799.9547738694,2144097.222361809,2072655.5527638192,2079150.25,1,0.0,0.0,0.0
2010-02-17 00:00:00-05:00,2051476.9215517242,2082256.1348275861,2041311.3098275862,2047241.25,1,0.0,0.0,0.0
2010-02-18 00:00:00-05:00,2044700.0159164781,2054300.8722265405,1992177.6843379028,1998107.625,1,0.0,0.0,0.0
2010-02-19 00:00:00-05:00,2016179.3879492602,2032557.3157505286,1976646.4587737843,2003472.375,1,0.0,0.0,0.0
2010-02-22 00:00:00-05:00,1981729.7457627119,2038205.3726012046,1980317.8550917495,2015897.5,1,0.0,0.0,0.0
2010-02-23 00:00:00-05:00,2020132.7871330462,2118965.1152706705,2019850.409052653,2096939.625,2,0.0,0.0,0.0
2010-02-24 00:00:00-05:00,2060794.9412357518,2070113.4165797886,2006578.357415902,2031427.625,2,0.0,0.0,0.0
2010-02-25 00:00:00-05:00,2095527.7280235162,2134778.2810750282,2017309.0,2017309.0,2,0.0,0.0,0.0
2010-02-26 00:00:00-05:00,2033122.6741731176,2052606.7664672765,1999519.6744194229,2006296.75,1,0.0,0.0,0.0
2010-03-01 00:00:00-05:00,1982859.3488295055,1984271.2395649294,1911700.0557641343,1917912.375,2,0.0,0.0,0.0
2010-03-02 00:00:00-05:00,1900404.71884273,1914806.002744807,1868778.3698813056,1903228.5,1,0.0,0.0,0.0
2010-03-03 00:00:00-05:00,1896451.425222552,1917629.783902077,1870755.0166913946,1903228.5,1,0.0,0.0,0.0
2010-03-04 00:00:00-05:00,1892780.7732872595,1919041.9417067308,1872731.9242788462,1879509.0,1,0.0,0.0,0.0
