Date,Open,High,Low,Close,Volume
2013-03-29,17070,17090,16920,16985,621610.0
2013-04-01,16970,17045,16775,16775,1340.0
2013-04-02,16780,16930,16720,16840,4019.9999999999995
2013-04-03,16880,17110,16870,17110,4670.0
2013-04-04,17005,17015,16690,16970,8000.0
2013-04-05,16960,16980,16610,16610,10010.0
2013-04-08,16610,16770,16395,16410,7520.0
2013-04-09,16265,16540,16190,16405,2310.0
2013-04-10,16495,16550,16440,16490,330.0
2013-04-11,16635,16890,16635,16860,1670.0
2013-04-12,16915,17015,16730,16790,2090.0
2013-04-15,16810,16930,16740,16900,1000.0
2013-04-16,16735,16995,16710,16965,2210.0
2013-04-17,17195,17195,16975,17050,12520.0
2013-04-18,16980,16980,16705,16705,3470.0
2013-04-19,16540,16725,16500,16645,8290.0
2013-04-22,16690,17010,16690,17010,10710.0
2013-04-23,17045,17120,16940,17090,12700.0
2013-04-24,17170,17240,17070,17160,2190.0
2013-04-25,17220,17275,17075,17075,3100.0
2013-04-26,17145,17245,17145,17190,18850.0
2013-04-29,17185,17200,17135,17165,800.0
2013-04-30,17205,17300,17205,17300,2110.0
2013-05-02,17250,17255,17030,17030,9020.0
2013-05-03,17185,17280,17005,17280,2350.0
2013-05-06,17315,17390,17080,17080,2870.0
2013-05-07,17100,17100,17000,17070,15450.0
2013-05-08,17205,17205,17050,17070,400.0
2013-05-09,17075,17320,17075,17290,4070.0000000000005
2013-05-10,17240,17265,17015,17015,5800.0
2013-05-13,17040,17150,17040,17100,240.0
2013-05-14,17110,17235,17010,17200,1620.0
2013-05-15,17200,17300,17200,17255,2450.0
2013-05-16,17335,17495,17335,17450,16540.0
2013-05-20,17500,17600,17430,17430,3930.0
2013-05-21,17535,17650,17515,17640,3450.0
2013-05-22,17700,17820,17700,17820,4330.0
2013-05-23,17720,18075,17720,17900,8109.999999999999
2013-05-24,17980,18035,17850,18020,7020.0
2013-05-27,18020,18100,18005,18050,30420.0
2013-05-28,18060,18210,18035,18200,2009.9999999999998
2013-05-29,18250,18340,18170,18300,10250.0
2013-05-30,18250,18300,18085,18145,17770.0
2013-05-31,18200,18255,17995,18245,16460.0
2013-06-03,18110,18250,17975,17975,12220.0
2013-06-04,18060,18170,17880,18135,3770.0
2013-06-05,18120,18120,17760,17760,3820.0
2013-06-07,17705,17715,17210,17210,3590.0
2013-06-10,17360,17720,17360,17655,1340.0
2013-06-11,17660,17660,17405,17470,1380.0
2013-06-12,17400,17610,17335,17455,830.0
2013-06-13,17375,17375,17100,17270,630.0
2013-06-14,17345,17430,16880,17020,24340.0
2013-06-17,17040,17100,16470,16585,4400.0
2013-06-18,16705,17100,16615,17100,2500.0
2013-06-19,17270,17285,17140,17140,8460.0
2013-06-20,16880,17100,16790,16900,1160.0
2013-06-21,16390,16770,16390,16770,8020.0
2013-06-24,16805,16805,16340,16340,1380.0
2013-06-25,16045,16310,15590,15750,2590.0
2013-06-26,15940,16045,15635,15860,11350.0
2013-06-27,16140,16510,16140,16480,1820.0
2013-06-28,16610,16635,16410,16620,1610.0
2013-07-01,16610,16770,16500,16680,10420.0
2013-07-02,16730,16735,16130,16170,3880.0
2013-07-03,16215,16315,15975,16015,30180.0
2013-07-04,16050,16050,15825,16035,2880.0
2013-07-05,16065,16155,15735,15800,2230.0
2013-07-08,15735,15800,15340,15375,3380.0
2013-07-09,15425,15700,15425,15700,1920.0
2013-07-10,15730,15840,15525,15535,2670.0
2013-07-11,15635,16085,15635,16085,3300.0
2013-07-12,16145,16200,16070,16155,1770.0
2013-07-15,16180,16290,15945,16220,2230.0
2013-07-16,16225,16320,16100,16305,2070.0
2013-07-17,16360,16485,16300,16410,5740.0
2013-07-18,16475,16500,16395,16430,900.0
2013-07-19,16485,16550,16330,16330,1330.0
2013-07-22,16325,16380,16130,16130,830.0
2013-07-23,16120,16260,16120,16210,3810.0
2013-07-24,16255,16350,16255,16345,1710.0
2013-07-25,16440,16500,16375,16385,3780.0
2013-07-26,16385,16400,16300,16315,1150.0
2013-07-29,16310,16310,16110,16110,1230.0
2013-07-30,16080,16215,16080,16215,1120.0
2013-07-31,16230,16320,16230,16320,960.0
2013-08-01,16310,16375,16260,16330,1410.0
2013-08-02,16455,16500,16355,16355,1600.0
2013-08-05,16365,16380,16365,16365,810.0
2013-08-06,16365,16365,16105,16105,1140.0
2013-08-07,16025,16120,15915,15945,9750.0
2013-08-08,15835,15935,15800,15830,2710.0
2013-08-09,15870,15985,15850,15930,27650.0
2013-08-12,15900,16060,15900,15945,1340.0
2013-08-13,15960,16500,15960,16500,36900.0
2013-08-14,16565,16845,16560,16845,12300.0
2013-08-16,16640,16830,16590,16750,1940.0
2013-08-19,16720,16720,16620,16665,770.0
2013-08-20,16720,16915,16490,16490,2700.0
2013-08-21,16570,16650,16175,16310,1420.0
2013-08-22,16065,16180,15895,16010,3780.0
2013-08-23,16150,16450,16150,16450,2780.0
2013-08-26,16470,16560,16380,16410,790.0
2013-08-27,16375,16425,16180,16180,1540.0
2013-08-28,15770,16060,15770,16040,1470.0
2013-08-29,16170,16300,16170,16210,30590.0
2013-08-30,16310,16410,16200,16410,2560.0
2013-09-02,16410,16520,16355,16430,610.0
2013-09-03,16540,16590,16340,16340,1470.0
2013-09-04,16375,16430,16270,16430,1590.0
2013-09-05,16345,16500,16345,16490,83620.0
2013-09-06,16490,16540,16250,16290,2000.0
2013-09-09,16375,16425,16300,16385,980.0
2013-09-10,16385,16505,16385,16505,1000.0
2013-09-11,16575,16620,16530,16570,36930.0
2013-09-12,16620,16715,16530,16600,1930.0
2013-09-13,16610,16700,16610,16690,35410.0
2013-09-16,16750,16780,16700,16750,1720.0
2013-09-17,16755,16830,16710,16795,850.0
2013-09-23,16860,16885,16770,16855,1770.0
2013-09-24,16725,16930,16725,16930,3070.0
2013-09-25,16835,16910,16695,16750,1360.0
2013-09-26,16720,16980,16720,16930,2060.0
2013-09-27,17030,17075,17010,17075,3860.0
2013-09-30,17065,17125,16965,17075,2140.0
2013-10-01,17070,17165,16870,16950,3630.0
2013-10-02,17205,17360,17205,17315,8270.0
2013-10-04,17515,17610,17400,17580,2670.0
2013-10-07,17670,17705,17600,17620,37630.0
2013-10-08,17470,17585,17415,17525,4770.0
2013-10-10,17485,17740,17485,17640,3540.0
2013-10-11,17810,17940,17810,17845,6440.0
2013-10-14,17990,17990,17740,17820,9210.0
2013-10-15,17885,17980,17835,17850,2580.0
2013-10-16,17965,18040,17850,17850,3420.0
2013-10-17,17990,18050,17700,17800,8820.0
2013-10-18,17800,17975,17800,17925,15420.0
2013-10-21,17990,18100,17870,17895,8420.0
2013-10-22,17855,17855,17690,17695,6830.0
2013-10-23,17765,17765,17410,17410,8630.0
2013-10-24,17400,17545,17325,17545,40720.0
2013-10-25,17575,17615,17430,17610,4280.0
2013-10-28,17695,17785,17695,17765,8580.0
2013-10-29,17780,17810,17530,17595,2140.0
2013-10-30,17700,17840,17600,17840,3760.0
2013-10-31,17810,17870,17645,17645,6050.0
2013-11-01,17715,17940,17715,17885,1320.0
2013-11-04,17935,17940,17840,17865,1570.0
2013-11-05,17855,17855,17465,17515,1570.0
2013-11-06,17510,17550,17255,17255,1130.0
2013-11-07,17345,17350,17080,17190,700.0
2013-11-08,16920,17145,16895,16895,3510.0
2013-11-11,16905,16925,16600,16600,2160.0
2013-11-12,16655,16995,16655,16970,1580.0
2013-11-13,16900,16910,16750,16750,1260.0
2013-11-14,17030,17030,16845,16900,1100.0
