Date,Open,High,Low,Close,Volume
2017-03-29,9870,9870,9800,9800,20.0
2017-03-31,10085,10085,10035,10035,0.0
2017-04-03,10160,10225,10160,10225,70.0
2017-04-04,10175,10225,10125,10125,60.0
2017-04-05,10200,10235,10150,10205,70.0
2017-04-06,10200,10200,10155,10155,10.0
2017-04-07,10185,10225,10175,10175,130.0
2017-04-11,9995,9995,9875,9950,40.0
2017-04-12,9955,9970,9910,9970,320.0
2017-04-13,10160,10285,10160,10285,60.0
2017-04-14,10275,10275,10275,10275,0.00
2017-04-17,10275,10275,10210,10210,120.0
2017-04-18,10290,10315,10290,10315,230.0
2017-04-19,10350,10350,10345,10345,90.0
2017-04-21,10515,10520,10505,10520,290.0
2017-04-24,10420,10455,10415,10420,10860.0
2017-04-25,10515,10520,10435,10520,6340.0
2017-04-26,10635,10635,10575,10575,360.0
2017-04-27,10390,10390,10330,10335,1280.0
2017-04-28,10400,10400,10365,10370,270.0
2017-05-02,10405,10500,10405,10450,20560.0
2017-05-04,10565,10640,10540,10640,13770.0
2017-05-08,10550,10640,10545,10595,110.0
2017-05-10,10800,10955,10580,10610,580.0
2017-05-11,10605,10800,10600,10800,240.0
2017-05-12,10740,10740,10580,10605,960.0
2017-05-15,10585,10665,10570,10570,230.0
2017-05-16,10570,10570,10565,10565,60.0
2017-05-17,10635,10645,10630,10645,640.0
2017-05-18,10605,10680,10605,10675,0.0
2017-05-19,10715,10795,10715,10795,10.0
2017-05-23,10915,10960,10895,10930,530.0
2017-05-24,10925,10940,10920,10920,180.0
2017-05-25,10945,10995,10920,10945,810.0
2017-05-26,11060,11060,11010,11010,40.0
2017-05-29,11095,11155,11095,11105,160.0
2017-05-30,11105,11105,11070,11095,660.0
2017-05-31,11090,11135,11045,11045,40.0
2017-06-01,11045,11120,11040,11075,45010.0
2017-06-02,11080,11225,11080,11225,220.0
2017-06-05,11270,11470,11270,11440,1270.0
2017-06-07,11540,11605,11485,11570,3540.0
2017-06-08,11595,11615,11540,11610,2270.0
2017-06-09,11825,11965,11825,11965,2400.0
2017-06-12,11865,11865,11680,11680,2670.0
2017-06-13,11780,11780,11635,11650,1130.0
2017-06-14,11660,11755,11560,11635,1790.0
2017-06-15,11685,11705,11565,11565,2950.0
2017-06-16,11580,11580,11395,11450,280.0
2017-06-19,11515,11585,11495,11500,300.0
2017-06-20,11670,11670,11070,11105,1580.0
2017-06-21,10945,11140,10815,11100,3830.0
2017-06-22,11150,11150,10915,11025,470.0
2017-06-23,11160,11475,11160,11475,1460.0
2017-06-26,11650,11650,11545,11545,1510.0
2017-06-27,11545,11590,11515,11570,580.0
2017-06-28,11435,11490,11300,11345,45900.0
2017-06-29,11430,11475,11380,11475,46230.0
2017-06-30,11390,11475,11330,11375,1480.0
2017-07-03,11360,11390,11150,11245,3050.0
2017-07-04,11270,11345,11245,11300,740.0
2017-07-05,11345,11525,11300,11515,1650.0
2017-07-06,11545,11610,11500,11610,1620.0
2017-07-07,11500,11580,11485,11555,790.0
2017-07-10,11525,11525,11335,11335,230.0
2017-07-11,11285,11335,11265,11290,3200.0
2017-07-12,11305,11305,11065,11120,8029.999999999999
2017-07-13,11210,11290,11210,11290,1400.0
2017-07-14,11315,11315,11160,11175,8070.0
2017-07-17,11260,11300,11235,11240,2190.0
2017-07-18,11295,11325,11220,11295,2870.0
2017-07-19,11335,11345,11240,11290,1870.0
2017-07-20,11385,11530,11330,11530,9850.0
2017-07-21,11510,11590,11510,11585,2620.0
2017-07-24,11550,11550,11380,11445,3470.0
2017-07-25,11450,11480,11430,11440,9100.0
2017-07-26,11380,11380,11045,11095,4200.0
2017-07-27,11185,11225,11100,11225,2160.0
2017-07-28,11285,11285,11085,11085,480.0
2017-07-31,11145,11315,11145,11315,920.0
2017-08-01,11365,11415,11235,11300,2100.0
2017-08-02,11300,11345,11265,11345,710.0
2017-08-03,11300,11300,11110,11230,1930.0
2017-08-04,11225,11280,11095,11095,1010.0
2017-08-07,11095,11235,11065,11235,50.0
2017-08-08,11310,11410,11310,11335,43170.0
2017-08-09,11330,11330,11210,11210,43280.0
2017-08-10,11185,11250,11090,11250,3110.0
2017-08-11,11070,11100,11015,11045,3160.0
2017-08-14,11195,11195,11095,11095,330.0
2017-08-16,11180,11180,11085,11140,160.0
2017-08-17,11165,11165,11085,11120,180.0
2017-08-18,11025,11105,11025,11055,80.0
2017-08-21,11140,11140,10960,10960,50.0
2017-08-22,11040,11045,11000,11045,90.0
2017-08-23,11105,11105,10950,10950,70.0
2017-08-24,11000,11105,11000,11105,20.0
2017-08-25,11135,11160,11120,11160,130.0
2017-08-28,11225,11225,11125,11215,330.0
2017-08-29,11165,11175,11080,11160,840.0
2017-08-30,11270,11270,11235,11250,280.0
2017-08-31,11225,11225,11145,11220,40.0
2017-09-01,11170,11275,11120,11275,19640.0
2017-09-04,10960,11260,10960,11240,120.0
2017-09-05,11275,11415,11240,11415,170.0
2017-09-06,11425,11615,11425,11615,2710.0
2017-09-07,11745,11845,11725,11845,1070.0
2017-09-08,11835,11860,11735,11820,1650.0
2017-09-11,11890,11890,11775,11835,43320.0
2017-09-12,11905,11930,11815,11910,530.0
2017-09-13,11925,11995,11915,11995,43290.0
2017-09-14,12030,12240,11995,12240,2810.0
2017-09-15,12155,12275,12130,12275,2009.9999999999998
2017-09-18,12280,12455,12215,12395,42260.0
2017-09-19,12370,12370,12230,12260,50340.0
2017-09-20,12350,12475,12350,12420,1620.0
2017-09-21,12415,12415,12165,12200,1800.0
2017-09-22,12135,12140,11980,11980,1170.0
2017-09-25,11980,12030,11840,11895,3290.0
2017-09-26,11940,11985,11870,11955,430.0
2017-09-27,12075,12075,11955,11955,11950.0
2017-09-28,11945,11945,11905,11945,400.0
2017-09-29,11990,12220,11990,12220,9700.0
2017-10-10,12330,12330,12095,12110,59300.0
2017-10-11,12200,12255,12170,12255,890.0
2017-10-12,12245,12505,12245,12505,2350.0
2017-10-13,12460,12545,12295,12365,810.0
2017-10-16,12315,12480,12205,12480,250.0
2017-10-17,12475,12745,12475,12745,2640.0
2017-10-18,12745,12870,12745,12870,1330.0
2017-10-19,12870,12870,12605,12610,3860.0
2017-10-20,12610,12695,12605,12685,670.0
2017-10-23,12800,12800,12610,12680,2150.0
2017-10-24,12745,12790,12745,12790,1280.0
2017-10-25,12860,12860,12690,12710,1380.0
2017-10-26,12730,12780,12635,12640,5020.0
2017-10-27,12710,12890,12700,12885,1950.0
2017-10-30,12885,12885,12810,12865,510.0
2017-10-31,12825,13105,12825,13105,1620.0
2017-11-01,13010,13100,12920,12950,61000.0
2017-11-02,13180,13180,13005,13015,4500.0
2017-11-03,12970,13200,12915,13200,500.0
2017-11-06,13205,13430,13200,13430,8780.0
2017-11-07,13465,13465,13250,13270,5120.0
2017-11-08,13270,13390,13255,13390,2029.9999999999998
2017-11-09,13350,13350,12970,13050,7470.0
2017-11-10,12995,13080,12965,13015,1990.0
2017-11-13,13105,13115,12980,13015,1520.0
2017-11-14,12990,13085,12960,13085,3280.0
2017-11-15,13085,13170,13075,13165,5340.0
2017-11-16,13170,13315,13110,13290,9830.0
2017-11-17,13390,13475,13260,13260,2790.0
2017-11-20,13320,13320,13220,13220,4230.0
2017-11-21,13370,13555,13305,13525,3820.0
2017-11-22,13660,13660,13325,13325,2800.0
2017-11-23,13365,13445,13340,13340,3180.0
2017-11-24,13340,13340,13265,13265,900.0
2017-11-27,13335,13375,13075,13180,5310.0
2017-11-28,13195,13285,13080,13135,2120.0
2017-11-29,13120,13175,12975,13110,3730.0
2017-11-30,13000,13055,12650,12650,22170.0
2017-12-01,12730,13060,12730,13060,18250.0
2017-12-04,13060,13155,13010,13095,17370.0
2017-12-05,13120,13120,12975,13060,2050.0
2017-12-06,13035,13170,13030,13030,680.0
2017-12-07,13115,13215,12920,13060,9780.0
2017-12-08,13085,13160,13075,13125,670.0
2017-12-11,13100,13155,13045,13155,260.0
2017-12-12,13205,13300,13170,13245,7110.0
2017-12-13,13270,13545,13245,13535,35740.0
2017-12-14,13600,13715,13600,13715,2740.0
2017-12-15,13585,13590,13450,13500,2190.0
2017-12-18,13380,13520,13340,13380,8300.0
2017-12-19,13380,13500,13135,13265,860.0
2017-12-20,13185,13185,12930,12960,1400.0
2017-12-21,12920,12920,12705,12705,23260.0
2017-12-22,12770,12950,12710,12865,10450.0
2017-12-26,12960,12960,12810,12810,7430.0
2017-12-27,13080,13350,13010,13315,6060.0
2017-12-28,13335,13430,13260,13330,2640.0
2018-01-02,13420,13510,13390,13510,55400.0
2018-01-03,13395,13400,13275,13355,3660.0
2018-01-04,13435,13480,13180,13375,29600.0
2018-01-05,13400,13400,13220,13315,37150.0
2018-01-08,13405,13600,13375,13580,5200.0
2018-01-09,13590,13630,13495,13495,1890.0
2018-01-10,13620,13640,13415,13575,3300.0
2018-01-11,13495,13520,13305,13420,1110.0
2018-01-12,13565,13565,13190,13260,3390.0
2018-01-15,13415,13515,13340,13410,5470.0
2018-01-16,13400,13480,13260,13460,65080.0
2018-01-17,13480,13540,13340,13540,9730.0
2018-01-18,13600,13670,13530,13625,4790.0
2018-01-19,13640,13640,13520,13530,1910.0
2018-01-22,13530,13530,13320,13375,4280.0
2018-01-23,13480,13625,13410,13625,1920.0
2018-01-24,13625,13675,13515,13620,10610.0
2018-01-25,13620,13755,13620,13660,2410.0
2018-01-26,13675,14100,13675,14095,126900.0
2018-01-29,14175,14175,13960,14000,9140.0
2018-01-30,13990,14030,13820,13830,3930.0
2018-01-31,13675,14000,13650,13870,142420.0
2018-02-01,13900,14010,13900,13990,35950.0
2018-02-02,14025,14025,13685,13730,24640.0
2018-02-05,13480,13560,13190,13225,3050.0
2018-02-06,12590,12930,12585,12880,7950.0
2018-02-07,13030,13055,12530,12555,2029.9999999999998
2018-02-08,12620,12660,12390,12565,5780.0
2018-02-09,12240,12340,12020,12070,1230.0
2018-02-12,12220,12300,12180,12220,2350.0
2018-02-13,12415,12505,12305,12310,9220.0
2018-02-14,12470,12550,12375,12435,2280.0
2018-02-19,12700,12700,12525,12610,2490.0
2018-02-20,12630,12630,12420,12430,28760.0
2018-02-21,12455,12680,12430,12680,14230.0
2018-02-22,12665,12775,12580,12700,640.0
2018-02-23,12825,12950,12785,12950,16340.0
2018-02-26,13105,13105,12835,12910,3270.0
2018-02-27,12945,12990,12840,12940,1390.0
2018-02-28,12845,12920,12530,12565,3860.0
2018-03-02,12305,12575,12305,12575,63790.0
2018-03-05,12595,12595,12325,12325,19780.0
2018-03-06,12485,12600,12430,12600,3340.0
2018-03-07,12725,12725,12505,12505,490.0
2018-03-08,12600,12710,12590,12685,470.0
2018-03-09,12755,13025,12755,12920,1800.0
2018-03-12,13020,13150,13020,13130,6610.0
2018-03-13,13130,13155,13055,13155,1160.0
2018-03-14,13110,13110,12955,13030,1010.0
2018-03-15,13075,13160,13030,13160,200.0
2018-03-16,13230,13230,13075,13175,1220.0
2018-03-19,13175,13175,12985,12995,740.0
2018-03-20,12900,13165,12775,13165,1910.0
2018-03-21,13195,13275,13195,13205,430.0
2018-03-22,13205,13280,13115,13140,1080.0
2018-03-23,12965,12965,12640,12695,2440.0
2018-03-26,12695,12895,12675,12885,1190.0
2018-03-27,13035,13035,12965,13000,1100.0
2018-03-28,12810,12950,12700,12850,2230.0
2018-03-29,12850,12950,12850,12950,800.0
2018-03-30,13070,13335,13070,13210,1310.0
2018-04-02,13365,13365,13155,13175,81540.0
2018-04-03,13060,13160,13060,13125,7090.0
2018-04-04,13110,13110,12660,12675,3720.0
2018-04-05,12965,12965,12720,12720,470.0
2018-04-06,12700,12705,12570,12605,400.0
2018-04-09,12615,12615,12515,12600,2200.0
2018-04-10,12555,12555,12430,12535,1280.0
2018-04-11,12525,12550,12360,12375,940.0
2018-04-12,12400,12400,12225,12285,820.0
2018-04-13,12300,12350,12250,12320,300.0
2018-04-16,12400,12400,12015,12045,3140.0
2018-04-17,12065,12145,12065,12145,10570.0
2018-04-18,12160,12270,12145,12190,1950.0
2018-04-19,12100,12100,11855,11945,10990.0
2018-04-20,12000,12000,11860,11915,9180.0
2018-04-23,11830,11835,11730,11755,2480.0
2018-04-24,11760,11935,11755,11890,60980.0
2018-04-25,11905,11950,11800,11820,410.0
2018-04-26,11940,11950,11795,11815,7170.0
2018-04-27,11905,12075,11900,12005,3540.0
2018-04-30,11995,12080,11960,12055,770.0
2018-05-02,12035,12035,11835,11995,16100.000000000002
2018-05-03,11960,12030,11860,11890,4620.0
2018-05-04,11735,11755,11490,11520,264940.0
2018-05-08,11590,11600,11300,11335,1460.0
2018-05-09,11335,11605,11335,11605,39240.0
