"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 07- 19","12,880","13,040","13,040","12,805","29.67K","-0.77%"
"2023- 07- 18","12,980","13,120","13,135","12,930","14.29K","-0.80%"
"2023- 07- 17","13,085","13,020","13,140","12,975","208.61K","0.58%"
"2023- 07- 14","13,010","12,995","13,050","12,935","12.33K","0.39%"
"2023- 07- 13","12,960","12,985","13,060","12,920","19.19K","0.27%"
"2023- 07- 12","12,925","12,810","12,925","12,680","23.74K","1.37%"
"2023- 07- 11","12,750","12,510","12,750","12,510","10.36K","2.33%"
"2023- 07- 10","12,460","12,590","12,690","12,430","12.72K","-1.23%"
"2023- 07- 07","12,615","12,755","12,755","12,565","11.07K","-0.83%"
"2023- 07- 06","12,720","12,625","12,875","12,555","18.40K","0.83%"
"2023- 07- 05","12,615","12,815","12,840","12,615","210.99K","-1.79%"
"2023- 07- 04","12,845","12,970","12,970","12,745","12.40K","-1.04%"
"2023- 07- 03","12,980","12,835","13,030","12,810","153.10K","1.84%"
"2023- 06- 30","12,745","12,800","12,840","12,650","11.57K","-0.20%"
"2023- 06- 29","12,770","12,870","12,970","12,750","18.76K","-1.08%"
"2023- 06- 28","12,910","13,190","13,190","12,870","10.82K","-0.96%"
"2023- 06- 27","13,035","13,210","13,210","12,980","10.46K","-0.95%"
"2023- 06- 26","13,160","13,190","13,315","13,085","17.09K","-0.27%"
"2023- 06- 23","13,195","13,430","13,430","13,170","15.63K","-1.71%"
"2023- 06- 22","13,425","13,345","13,505","13,300","23.13K","0.60%"
"2023- 06- 21","13,345","13,575","13,645","13,300","17.61K","-2.20%"
"2023- 06- 20","13,645","13,585","13,735","13,585","18.68K","0.44%"
"2023- 06- 19","13,585","13,660","13,785","13,525","10.36K","-0.77%"
"2023- 06- 16","13,690","13,845","13,850","13,680","21.38K","-0.40%"
"2023- 06- 15","13,745","13,915","13,945","13,705","12.86K","-0.18%"
"2023- 06- 14","13,770","13,915","13,920","13,730","16.45K","-0.58%"
"2023- 06- 13","13,850","13,970","13,970","13,825","16.73K","0.44%"
"2023- 06- 12","13,790","13,715","13,900","13,715","24.45K","0.62%"
"2023- 06- 09","13,705","13,615","13,810","13,615","12.46K","0.96%"
"2023- 06- 08","13,575","13,710","13,710","13,560","10.77K","-0.98%"
"2023- 06- 07","13,710","13,690","13,835","13,690","25.08K","0.18%"
"2023- 06- 05","13,685","13,800","13,800","13,640","12.05K","-0.26%"
"2023- 06- 02","13,720","13,785","13,785","13,605","12.16K","0.33%"
"2023- 06- 01","13,675","13,615","13,780","13,615","28.24K","0.44%"
"2023- 05- 31","13,615","13,680","13,800","13,615","20.69K","-0.48%"
"2023- 05- 30","13,680","13,570","13,730","13,490","18.72K","0.77%"
"2023- 05- 29","13,575","13,575","13,575","13,575","","0.00%"
"2023- 05- 26","13,575","13,700","13,725","13,525","36.23K","-1.13%"
"2023- 05- 25","13,730","13,800","13,830","13,710","17.92K","-0.69%"
"2023- 05- 24","13,825","14,055","14,065","13,825","20.87K","-2.50%"
"2023- 05- 23","14,180","14,185","14,285","14,145","16.74K","0.00%"
"2023- 05- 22","14,180","14,240","14,285","14,180","15.04K","-0.35%"
"2023- 05- 19","14,230","14,145","14,330","14,145","19.17K","0.60%"
"2023- 05- 18","14,145","14,330","14,330","14,085","26.57K","-1.12%"
"2023- 05- 17","14,305","13,930","14,305","13,845","32.61K","2.69%"
"2023- 05- 16","13,930","13,990","14,090","13,915","16.81K","0.65%"
"2023- 05- 15","13,840","13,970","13,970","13,810","16.11K","-0.86%"
"2023- 05- 12","13,960","13,970","14,050","13,800","17.47K","-0.04%"
"2023- 05- 11","13,965","14,090","14,125","13,935","8.62K","-0.29%"
"2023- 05- 10","14,005","14,195","14,195","13,930","19.49K","-0.78%"
"2023- 05- 09","14,115","14,065","14,265","14,065","16.47K","-0.25%"
"2023- 05- 08","14,150","14,065","14,210","14,065","42.51K","0.86%"
"2023- 05- 04","14,030","14,000","14,080","13,765","20.07K","-0.21%"
"2023- 05- 03","14,060","14,010","14,190","13,965","50.14K","0.36%"
"2023- 05- 02","14,010","13,745","14,050","13,720","88.69K","1.97%"
"2023- 04- 28","13,740","13,410","13,800","13,410","29.16K","2.54%"
"2023- 04- 27","13,400","13,510","13,510","13,310","48.46K","-0.74%"
"2023- 04- 26","13,500","13,360","13,640","13,325","28.76K","1.35%"
"2023- 04- 25","13,320","13,520","13,600","13,275","207.84K","-0.97%"
"2023- 04- 24","13,450","13,400","13,590","13,380","29.46K","-0.19%"
"2023- 04- 21","13,475","13,685","13,685","13,440","43.01K","-1.53%"
"2023- 04- 20","13,685","13,730","13,795","13,570","170.31K","-0.33%"
"2023- 04- 19","13,730","13,750","13,895","13,705","123.59K","-0.40%"
"2023- 04- 18","13,785","13,955","14,085","13,765","61.38K","-1.22%"
"2023- 04- 17","13,955","14,160","14,160","13,870","39.77K","-0.57%"
"2023- 04- 14","14,035","13,910","14,115","13,910","52.18K","1.67%"
"2023- 04- 13","13,805","13,610","13,870","13,570","210.92K","1.88%"
"2023- 04- 12","13,550","13,530","13,555","13,410","21.44K","0.15%"
"2023- 04- 11","13,530","13,365","13,545","13,285","20.86K","1.23%"
"2023- 04- 10","13,365","13,465","13,470","13,285","15.91K","-0.67%"
"2023- 04- 07","13,455","13,320","13,485","13,290","15.02K","1.01%"
"2023- 04- 06","13,320","13,350","13,595","13,310","14.99K","-0.86%"
"2023- 04- 05","13,435","13,470","13,605","13,435","13.49K","-0.70%"
"2023- 04- 04","13,530","13,290","13,530","13,250","41.04K","2.38%"
"2023- 04- 03","13,215","13,470","13,470","13,205","14.83K","-0.94%"
"2023- 03- 31","13,340","13,245","13,395","13,175","24.69K","0.72%"
"2023- 03- 30","13,245","13,350","13,350","13,165","16.48K","0.08%"
"2023- 03- 29","13,235","13,275","13,290","13,140","10.30K","0.00%"
"2023- 03- 28","13,235","13,015","13,250","13,010","30.14K","0.99%"
"2023- 03- 27","13,105","13,380","13,380","13,000","34.26K","-1.76%"
"2023- 03- 24","13,340","13,335","13,685","13,205","105.16K","0.04%"
"2023- 03- 23","13,335","13,455","13,455","13,260","13.98K","-1.30%"
"2023- 03- 22","13,510","13,470","13,535","13,385","25.37K","1.89%"
"2023- 03- 21","13,260","13,300","13,440","13,240","10.98K","0.95%"
"2023- 03- 20","13,135","12,985","13,240","12,985","31.82K","0.61%"
"2023- 03- 17","13,055","12,885","13,075","12,885","9.95K","2.19%"
"2023- 03- 16","12,775","12,755","12,845","12,540","21.24K","-0.54%"
"2023- 03- 15","12,845","13,165","13,165","12,780","13.71K","-0.27%"
"2023- 03- 14","12,880","13,185","13,185","12,880","9.26K","-2.39%"
"2023- 03- 13","13,195","13,215","13,350","12,970","17.25K","0.00%"
"2023- 03- 10","13,195","13,275","13,275","13,140","23.64K","-1.71%"
"2023- 03- 09","13,425","13,640","13,640","13,415","9.88K","-0.81%"
"2023- 03- 08","13,535","13,710","13,750","13,500","32.91K","-2.31%"
"2023- 03- 07","13,855","14,090","14,090","13,845","27.82K","-1.07%"
"2023- 03- 06","14,005","13,850","14,050","13,850","32.69K","2.30%"
"2023- 03- 03","13,690","13,785","13,900","13,680","31.36K","-0.51%"
"2023- 03- 02","13,760","13,945","13,945","13,665","34.62K","-1.22%"
"2023- 02- 28","13,930","13,790","14,050","13,790","10.16K","1.02%"
"2023- 02- 27","13,790","13,815","13,830","13,650","14.80K","-0.40%"
"2023- 02- 24","13,845","14,210","14,210","13,835","24.63K","-1.88%"
"2023- 02- 23","14,110","14,000","14,160","14,000","15.35K","1.33%"
"2023- 02- 22","13,925","13,900","14,025","13,855","15.60K","-1.03%"
"2023- 02- 21","14,070","14,200","14,200","14,025","16.80K","-0.46%"
"2023- 02- 20","14,135","13,820","14,210","13,820","20.86K","1.87%"
"2023- 02- 17","13,875","14,005","14,010","13,790","14.18K","-1.80%"
"2023- 02- 16","14,130","13,845","14,180","13,845","18.87K","2.50%"
"2023- 02- 15","13,785","14,065","14,200","13,755","29.57K","-2.48%"
"2023- 02- 14","14,135","14,110","14,220","14,040","24.54K","1.14%"
"2023- 02- 13","13,975","14,365","14,425","13,950","45.43K","-2.55%"
"2023- 02- 10","14,340","14,700","14,700","14,285","48.42K","-1.95%"
"2023- 02- 09","14,625","14,645","14,645","14,350","31.90K","-0.68%"
"2023- 02- 08","14,725","14,590","14,780","14,555","60.11K","2.65%"
"2023- 02- 07","14,345","14,110","14,350","14,080","114.62K","1.67%"
"2023- 02- 06","14,110","14,480","14,480","14,110","48.98K","-2.52%"
"2023- 02- 05","14,475","14,475","14,475","14,475","","0.00%"
"2023- 02- 03","14,475","14,065","14,500","14,065","46.88K","2.92%"
"2023- 02- 02","14,065","14,090","14,140","13,995","113.51K","1.92%"
"2023- 02- 01","13,800","13,800","13,870","13,720","29.99K","0.62%"
"2023- 01- 31","13,715","13,770","13,870","13,650","47.48K","-0.51%"
"2023- 01- 30","13,785","14,115","14,115","13,785","41.50K","-1.64%"
"2023- 01- 27","14,015","13,885","14,080","13,840","47.81K","1.08%"
"2023- 01- 26","13,865","13,650","13,900","13,555","38.97K","1.72%"
"2023- 01- 25","13,630","13,530","13,685","13,505","16.98K","1.83%"
"2023- 01- 20","13,385","13,320","13,495","13,310","14.90K","-0.11%"
"2023- 01- 19","13,400","13,340","13,435","13,210","8.08K","0.45%"
"2023- 01- 18","13,340","13,360","13,460","13,255","65.31K","0.38%"
"2023- 01- 17","13,290","13,670","13,670","13,240","87.88K","-2.28%"
"2023- 01- 16","13,600","13,285","13,650","13,285","54.32K","2.37%"
"2023- 01- 13","13,285","13,300","13,400","13,240","17.72K","0.87%"
"2023- 01- 12","13,170","13,275","13,325","13,110","18.57K","0.08%"
"2023- 01- 11","13,160","13,175","13,265","13,025","14.02K","1.00%"
"2023- 01- 10","13,030","13,055","13,140","12,920","16.86K","-0.19%"
"2023- 01- 09","13,055","12,770","13,055","12,765","24.54K","3.98%"
"2023- 01- 06","12,555","12,660","12,690","12,500","8.54K","-1.10%"
"2023- 01- 05","12,695","12,745","12,910","12,665","19.89K","0.32%"
"2023- 01- 04","12,655","12,540","12,660","12,465","5.10K","0.56%"
"2023- 01- 03","12,585","12,420","12,600","12,220","6.73K","1.57%"
"2023- 01- 02","12,390","12,670","12,755","12,265","19.56K","-1.82%"
"2022- 12- 29","12,620","12,510","12,990","12,510","11.19K","1.28%"
"2022- 12- 28","12,460","12,535","12,545","12,330","7.60K","-0.60%"
"2022- 12- 27","12,535","12,520","12,590","12,390","10.87K","0.72%"
"2022- 12- 26","12,445","12,400","12,460","12,315","3.53K","0.36%"
"2022- 12- 23","12,400","12,575","12,575","12,385","5.05K","-2.48%"
"2022- 12- 22","12,715","12,585","12,735","12,520","5.57K","1.96%"
"2022- 12- 21","12,470","12,615","12,615","12,400","1.60K","-0.04%"
"2022- 12- 20","12,475","12,705","12,705","12,400","3.42K","-2.08%"
"2022- 12- 19","12,740","12,495","12,765","12,480","4.87K","1.27%"
"2022- 12- 16","12,580","12,250","12,580","12,250","6.86K","0.20%"
"2022- 12- 15","12,555","12,945","12,945","12,535","12.90K","-3.76%"
"2022- 12- 14","13,045","12,900","13,075","12,885","16.88K","1.87%"
"2022- 12- 13","12,805","13,115","13,140","12,740","7.34K","-1.65%"
"2022- 12- 12","13,020","12,885","13,085","12,885","10.98K","0.42%"
"2022- 12- 09","12,965","12,650","12,990","12,650","19.12K","3.31%"
"2022- 12- 08","12,550","12,450","12,550","12,375","3.52K","0.72%"
"2022- 12- 07","12,460","12,470","12,585","12,430","6.94K","-0.56%"
"2022- 12- 06","12,530","12,745","12,745","12,490","13.39K","-2.60%"
"2022- 12- 05","12,865","12,975","13,020","12,855","5.08K","-0.73%"
"2022- 12- 02","12,960","13,135","13,140","12,950","5.59K","-0.96%"
"2022- 12- 01","13,085","13,340","13,425","13,085","24.66K","1.20%"
"2022- 11- 30","12,930","12,715","12,930","12,715","9.17K","1.09%"
"2022- 11- 29","12,790","12,505","12,820","12,505","9.85K","1.59%"
"2022- 11- 28","12,590","12,820","12,820","12,570","5.54K","-2.02%"
"2022- 11- 25","12,850","12,860","13,065","12,850","13.78K","-2.50%"
"2022- 11- 24","13,180","12,955","13,180","12,955","10.25K","2.29%"
"2022- 11- 23","12,885","12,805","12,995","12,805","11.96K","2.59%"
"2022- 11- 22","12,560","12,780","12,810","12,540","11.89K","-2.52%"
"2022- 11- 21","12,885","12,990","13,125","12,850","9.43K","-0.35%"
"2022- 11- 18","12,930","13,210","13,305","12,925","18.44K","-2.16%"
"2022- 11- 17","13,215","13,060","13,335","13,060","17.22K","1.26%"
"2022- 11- 16","13,050","13,150","13,190","12,905","22.87K","0.38%"
"2022- 11- 15","13,000","12,840","13,000","12,785","10.62K","1.36%"
"2022- 11- 14","12,825","13,100","13,100","12,790","20.56K","-2.02%"
"2022- 11- 11","13,090","12,555","13,190","12,470","682.72K","10.23%"
"2022- 11- 10","11,875","11,860","11,985","11,820","11.59K","-1.33%"
"2022- 11- 09","12,035","12,035","12,165","11,970","25.00K","0.42%"
"2022- 11- 08","11,985","11,775","12,065","11,775","7.55K","2.70%"
"2022- 11- 07","11,670","11,755","11,830","11,625","29.35K","0.30%"
"2022- 11- 04","11,635","11,385","11,650","11,365","20.21K","1.39%"
"2022- 11- 03","11,475","11,605","11,605","11,405","27.88K","-3.21%"
"2022- 11- 02","11,855","11,430","11,930","11,430","13.88K","3.13%"
"2022- 11- 01","11,495","11,450","11,510","11,370","28.81K","0.35%"
"2022- 10- 31","11,455","11,315","11,480","11,220","7.06K","2.28%"
"2022- 10- 28","11,200","11,140","11,340","11,095","16.38K","-0.71%"
"2022- 10- 27","11,280","11,080","11,300","11,080","2.24K","1.90%"
"2022- 10- 26","11,070","11,205","11,210","11,060","2.47K","-1.20%"
"2022- 10- 25","11,205","11,180","11,300","11,160","21.97K","0.09%"
"2022- 10- 24","11,195","11,345","11,395","11,160","5.02K","0.67%"
"2022- 10- 21","11,120","10,985","11,220","10,940","1.99K","0.27%"
"2022- 10- 20","11,090","11,330","11,330","10,925","8.62K","-2.51%"
"2022- 10- 19","11,375","11,515","11,715","11,350","14.51K","-0.83%"
"2022- 10- 18","11,470","11,290","11,480","11,285","17.71K","3.85%"
"2022- 10- 17","11,045","10,850","11,055","10,730","9.73K","-1.52%"
"2022- 10- 14","11,215","10,920","11,250","10,920","13.06K","5.50%"
"2022- 10- 13","10,630","10,885","10,930","10,585","27.52K","-3.58%"
"2022- 10- 12","11,025","10,975","11,065","10,815","4.74K","-0.09%"
"2022- 10- 11","11,035","11,135","11,135","10,940","39.65K","-3.29%"
"2022- 10- 07","11,410","11,740","11,740","11,375","29.42K","-3.96%"
"2022- 10- 06","11,880","11,810","11,960","11,780","8.43K","1.02%"
"2022- 10- 05","11,760","12,325","12,325","11,715","22.93K","-4.08%"
"2022- 10- 04","12,260","12,445","12,445","12,225","4.36K","-0.81%"
"2022- 09- 30","12,360","12,045","12,465","12,045","3.74K","1.10%"
"2022- 09- 29","12,225","12,440","12,635","12,225","13.31K","0.25%"
"2022- 09- 28","12,195","12,500","12,560","12,070","19.61K","-3.48%"
"2022- 09- 27","12,635","12,585","12,825","12,400","8.86K","0.40%"
"2022- 09- 26","12,585","12,650","12,825","12,525","7.93K","-2.10%"
"2022- 09- 23","12,855","13,120","13,120","12,855","6.91K","-1.98%"
"2022- 09- 22","13,115","13,300","13,300","13,040","15.34K","-2.96%"
"2022- 09- 21","13,515","13,605","13,655","13,485","8.92K","-1.53%"
"2022- 09- 20","13,725","13,775","13,870","13,680","3.17K","0.48%"
"2022- 09- 19","13,660","13,980","13,980","13,630","7.14K","-2.08%"
"2022- 09- 16","13,950","13,955","14,080","13,925","4.21K","-0.85%"
"2022- 09- 15","14,070","14,215","14,240","14,015","7.99K","-0.92%"
"2022- 09- 14","14,200","14,030","14,270","14,005","6.81K","-2.84%"
"2022- 09- 13","14,615","14,490","14,660","14,490","26.21K","3.18%"
"2022- 09- 08","14,165","14,210","14,315","14,155","20.76K","0.96%"
"2022- 09- 07","14,030","14,225","14,225","13,930","14.18K","-1.82%"
"2022- 09- 06","14,290","14,405","14,445","14,250","16.17K","-0.80%"
"2022- 09- 05","14,405","14,240","14,525","14,240","13.36K","0.73%"
"2022- 09- 02","14,300","14,520","14,520","14,255","14.19K","-0.87%"
"2022- 09- 01","14,425","14,605","14,605","14,370","18.77K","-3.06%"
"2022- 08- 31","14,880","14,475","14,880","14,430","36.67K","1.71%"
"2022- 08- 30","14,630","14,365","14,670","14,365","34.47K","2.20%"
"2022- 08- 29","14,315","14,325","14,425","14,215","27.80K","-3.86%"
"2022- 08- 28","14,890","14,890","14,890","14,890","","0.00%"
"2022- 08- 26","14,890","14,980","15,085","14,850","28.86K","-0.50%"
"2022- 08- 25","14,965","14,835","15,040","14,835","30.01K","1.29%"
"2022- 08- 24","14,775","14,800","14,865","14,635","19.97K","0.37%"
"2022- 08- 23","14,720","14,995","14,995","14,700","9.02K","-2.52%"
"2022- 08- 22","15,100","15,125","15,200","14,980","12.56K","-1.40%"
"2022- 08- 19","15,315","15,520","15,520","15,310","6.60K","-1.54%"
"2022- 08- 18","15,555","15,595","15,595","15,400","9.17K","-1.30%"
"2022- 08- 17","15,760","15,880","15,885","15,685","12.98K","-0.69%"
"2022- 08- 16","15,870","16,025","16,025","15,825","23.31K","-0.50%"
"2022- 08- 12","15,950","16,155","16,155","15,915","8.63K","-1.48%"
"2022- 08- 11","16,190","16,055","16,190","16,010","22.22K","2.96%"
"2022- 08- 10","15,725","16,090","16,175","15,685","24.57K","-3.02%"
"2022- 08- 09","16,215","15,930","16,250","15,845","21.56K","2.37%"
"2022- 08- 08","15,840","15,745","15,840","15,665","13.28K","-0.22%"
"2022- 08- 05","15,875","16,065","16,100","15,855","38.30K","-0.59%"
"2022- 08- 04","15,970","15,680","16,010","15,650","71.49K","3.07%"
"2022- 08- 03","15,495","14,800","15,495","14,800","17.48K","4.27%"
"2022- 08- 02","14,860","15,000","15,000","14,770","8.84K","-1.13%"
"2022- 08- 01","15,030","15,060","15,170","14,955","4.47K","-0.20%"
"2022- 07- 29","15,060","14,745","15,200","14,730","29.34K","1.83%"
"2022- 07- 28","14,790","15,065","15,080","14,685","5.24K","0.34%"
"2022- 07- 27","14,740","14,985","14,985","14,690","4.83K","-1.70%"
"2022- 07- 26","14,995","15,040","15,040","14,905","3.18K","-0.76%"
"2022- 07- 25","15,110","14,955","15,145","14,885","2.43K","0.67%"
"2022- 07- 22","15,010","15,105","15,175","14,990","5.24K","-0.60%"
"2022- 07- 21","15,100","14,885","15,175","14,850","5.79K","1.68%"
"2022- 07- 20","14,850","14,910","15,135","14,770","8.04K","1.64%"
"2022- 07- 19","14,610","14,520","14,635","14,500","3.34K","-0.14%"
"2022- 07- 18","14,630","14,420","14,665","14,415","3.06K","2.06%"
"2022- 07- 15","14,335","14,680","14,680","14,245","4.09K","-2.02%"
"2022- 07- 14","14,630","14,430","14,750","14,395","2.95K","0.34%"
"2022- 07- 13","14,580","14,260","14,580","14,260","5.42K","2.42%"
"2022- 07- 12","14,235","14,375","14,375","14,110","2.96K","-1.96%"
"2022- 07- 11","14,520","14,685","14,760","14,475","3.41K","-1.33%"
"2022- 07- 08","14,715","14,785","14,885","14,660","7.55K","0.38%"
"2022- 07- 07","14,660","14,605","14,685","14,500","9.09K","1.59%"
"2022- 07- 06","14,430","14,240","14,710","14,195","120.12K","0.98%"
"2022- 07- 05","14,290","13,990","14,450","13,990","10.46K","2.88%"
"2022- 07- 04","13,890","13,850","14,050","13,670","3.14K","0.54%"
"2022- 07- 01","13,815","14,110","14,190","13,670","15.90K","-1.74%"
"2022- 06- 30","14,060","14,490","14,490","14,060","11.66K","-3.67%"
"2022- 06- 29","14,595","14,730","14,750","14,545","30.48K","-2.70%"
"2022- 06- 28","15,000","15,060","15,140","14,800","7.99K","-0.86%"
"2022- 06- 27","15,130","15,245","15,370","14,960","20.39K","-0.36%"
"2022- 06- 24","15,185","14,455","15,210","14,455","36.44K","5.45%"
"2022- 06- 23","14,400","14,470","14,825","14,340","5.50K","-0.79%"
"2022- 06- 22","14,515","15,105","15,120","14,515","25.96K","-4.00%"
"2022- 06- 21","15,120","14,810","15,175","14,810","7.22K","2.51%"
"2022- 06- 20","14,750","15,135","15,170","14,580","12.06K","-2.06%"
"2022- 06- 17","15,060","14,645","15,110","14,645","11.06K","0.03%"
"2022- 06- 16","15,055","15,405","15,490","15,020","13.73K","-0.63%"
"2022- 06- 15","15,150","15,670","15,705","15,070","24.07K","-4.75%"
"2022- 06- 14","15,905","15,770","16,080","15,640","14.50K","-1.27%"
"2022- 06- 13","16,110","16,630","16,635","16,110","16.18K","-5.68%"
"2022- 06- 10","17,080","16,950","17,155","16,950","44.89K","-0.99%"
"2022- 06- 09","17,250","17,145","17,250","17,045","8.22K","0.44%"
"2022- 06- 08","17,175","17,060","17,335","16,975","19.85K","1.03%"
"2022- 06- 07","17,000","17,260","17,260","16,940","12.84K","-1.85%"
"2022- 06- 03","17,320","17,435","17,540","17,295","11.21K","0.41%"
"2022- 06- 02","17,250","17,395","17,395","17,135","11.90K","-1.09%"
"2022- 05- 31","17,440","17,380","17,470","17,220","5.01K","0.69%"
"2022- 05- 30","17,320","17,060","17,345","17,060","11.48K","2.76%"
"2022- 05- 27","16,855","17,035","17,090","16,795","6.11K","0.75%"
"2022- 05- 26","16,730","16,870","17,140","16,710","17.61K","-0.18%"
"2022- 05- 25","16,760","16,580","16,830","16,500","3.31K","1.39%"
"2022- 05- 24","16,530","16,895","16,930","16,510","10.97K","-2.54%"
"2022- 05- 23","16,960","16,930","17,000","16,790","3.67K","0.12%"
"2022- 05- 20","16,940","16,450","16,940","16,450","11.38K","2.98%"
"2022- 05- 19","16,450","16,260","16,490","16,180","24.84K","-1.29%"
"2022- 05- 18","16,665","16,645","16,765","16,620","11.22K","0.94%"
"2022- 05- 17","16,510","16,410","16,520","16,410","2.81K","0.67%"
"2022- 05- 16","16,400","16,700","16,770","16,385","12.38K","-0.76%"
"2022- 05- 13","16,525","16,405","16,605","16,340","14.36K","1.38%"
"2022- 05- 12","16,300","16,750","16,750","16,285","18.56K","-4.45%"
"2022- 05- 11","17,060","16,775","17,060","16,755","5.29K","1.34%"
"2022- 05- 10","16,835","16,645","16,885","16,415","130.67K","-0.68%"
"2022- 05- 09","16,950","16,990","17,155","16,920","84.11K","-1.25%"
"2022- 05- 06","17,165","17,335","17,335","17,130","10.60K","-2.94%"
"2022- 05- 04","17,685","17,835","17,965","17,600","10.18K","-0.51%"
"2022- 05- 03","17,775","17,635","17,890","17,635","9.89K","1.02%"
"2022- 05- 02","17,595","17,565","17,640","17,455","16.31K","-1.29%"
"2022- 04- 29","17,825","17,675","17,845","17,620","17.30K","1.31%"
"2022- 04- 28","17,595","17,825","17,825","17,515","6.35K","-0.48%"
"2022- 04- 27","17,680","17,640","17,785","17,555","38.12K","-2.94%"
"2022- 04- 26","18,215","18,075","18,390","18,075","32.78K","1.22%"
"2022- 04- 25","17,995","18,185","18,300","17,995","42.91K","-2.73%"
"2022- 04- 22","18,500","18,695","18,695","18,420","41.73K","-2.17%"
"2022- 04- 21","18,910","19,050","19,050","18,855","29.30K","-1.15%"
"2022- 04- 20","19,130","19,395","19,395","19,075","13.23K","-0.67%"
"2022- 04- 19","19,260","19,185","19,350","19,185","14.12K","0.52%"
"2022- 04- 18","19,160","19,420","19,420","19,130","15.39K","-1.79%"
"2022- 04- 15","19,510","19,450","19,620","19,285","13.30K","-0.43%"
"2022- 04- 14","19,595","19,685","19,700","19,410","13.48K","-0.08%"
"2022- 04- 13","19,610","19,370","19,640","19,295","35.19K","1.24%"
"2022- 04- 12","19,370","19,415","19,630","19,145","15.81K","-1.15%"
"2022- 04- 11","19,595","19,735","19,865","19,505","23.69K","-1.28%"
"2022- 04- 08","19,850","20,210","20,250","19,725","19.53K","-1.39%"
"2022- 04- 07","20,130","20,445","20,535","20,130","18.97K","-2.82%"
"2022- 04- 06","20,715","20,900","20,985","20,715","22.75K","-2.15%"
"2022- 04- 05","21,170","21,150","21,170","21,005","16.08K","0.98%"
"2022- 04- 04","20,965","20,830","21,040","20,685","42.22K","0.77%"
"2022- 04- 01","20,805","20,720","20,805","20,545","37.17K","0.17%"
"2022- 03- 31","20,770","20,735","20,895","20,630","15.88K","0.17%"
"2022- 03- 30","20,735","20,645","20,780","20,645","21.06K","1.25%"
"2022- 03- 29","20,480","20,375","20,540","20,375","18.36K","1.11%"
"2022- 03- 28","20,255","20,345","20,405","20,100","13.36K","-1.20%"
"2022- 03- 25","20,500","20,695","20,695","20,455","12.91K","-0.56%"
"2022- 03- 24","20,615","20,610","20,615","20,380","34.40K","-0.82%"
"2022- 03- 23","20,785","20,705","21,010","20,695","26.83K","0.97%"
"2022- 03- 22","20,585","20,375","20,610","20,375","14.12K","1.03%"
"2022- 03- 21","20,375","20,885","20,885","20,325","20.63K","-1.59%"
"2022- 03- 18","20,705","20,625","20,755","20,465","25.13K","0.80%"
"2022- 03- 17","20,540","20,345","20,700","20,345","23.75K","2.70%"
"2022- 03- 16","20,000","20,115","20,115","19,755","24.14K","1.11%"
"2022- 03- 15","19,780","19,905","19,995","19,780","11.93K","-1.10%"
"2022- 03- 14","20,000","20,190","20,410","19,915","18.96K","-0.40%"
"2022- 03- 11","20,080","20,025","20,225","19,900","16.03K","0.32%"
"2022- 03- 10","20,015","19,575","20,105","19,575","35.27K","5.18%"
"2022- 03- 08","19,030","18,640","19,250","18,640","10.85K","0.45%"
"2022- 03- 07","18,945","19,075","19,145","18,920","15.26K","-2.57%"
"2022- 03- 04","19,445","19,895","19,905","19,400","37.32K","-2.56%"
"2022- 03- 03","19,955","19,910","19,980","19,870","16.67K","1.01%"
"2022- 03- 02","19,755","19,565","19,855","19,535","15.83K","1.13%"
"2022- 02- 28","19,535","19,245","19,535","19,200","13.50K","0.96%"
"2022- 02- 25","19,350","19,315","19,445","19,170","20.58K","2.14%"
"2022- 02- 24","18,945","19,125","19,180","18,830","10.46K","-2.07%"
"2022- 02- 23","19,345","19,320","19,405","19,240","25.12K","1.20%"
"2022- 02- 22","19,115","19,105","19,300","19,005","14.83K","-1.82%"
"2022- 02- 21","19,470","18,925","19,470","18,900","57.18K","0.99%"
"2022- 02- 18","19,280","18,990","19,350","18,990","8.85K","-0.49%"
"2022- 02- 17","19,375","19,425","19,650","19,070","54.16K","-0.26%"
"2022- 02- 16","19,425","19,140","19,445","18,955","7.96K","2.37%"
"2022- 02- 15","18,975","19,070","19,380","18,890","7.40K","-0.65%"
"2022- 02- 14","19,100","18,885","19,160","18,765","8.06K","-0.47%"
"2022- 02- 11","19,190","19,275","19,500","19,095","9.83K","-2.69%"
"2022- 02- 10","19,720","20,015","20,230","19,625","12.63K","-0.93%"
"2022- 02- 09","19,905","20,020","20,030","19,820","8.92K","0.53%"
"2022- 02- 08","19,800","19,915","20,250","19,640","12.84K","-0.23%"
"2022- 02- 07","19,845","19,890","19,890","19,550","5.26K","0.48%"
"2022- 02- 04","19,750","18,985","19,750","18,985","14.67K","3.67%"
"2022- 02- 03","19,050","19,465","19,465","19,005","28.96K","0.08%"
"2022- 01- 28","19,035","18,755","19,185","18,400","10.61K","1.49%"
"2022- 01- 27","18,755","19,550","19,655","18,750","30.38K","-4.36%"
"2022- 01- 26","19,610","20,020","20,095","19,610","11.41K","-2.05%"
"2022- 01- 25","20,020","20,485","20,595","19,935","18.77K","-2.17%"
"2022- 01- 24","20,465","20,790","20,790","20,340","23.67K","-2.20%"
"2022- 01- 21","20,925","20,835","21,245","20,760","10.68K","-0.69%"
"2022- 01- 20","21,070","20,525","21,100","20,450","17.52K","2.48%"
