"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 04- 26","16,210","16,350","16,390","16,210","17.01K","-0.52%"
"2022- 04- 25","16,295","16,210","16,405","16,210","15.01K","-1.48%"
"2022- 04- 22","16,540","16,560","16,595","16,470","19.60K","-1.22%"
"2022- 04- 21","16,745","16,640","16,805","16,610","3.38K","0.90%"
"2022- 04- 20","16,595","16,615","16,645","16,465","9.91K","-0.12%"
"2022- 04- 19","16,615","16,505","16,620","16,505","16.04K","0.88%"
"2022- 04- 18","16,470","16,430","16,490","16,385","2.23K","-0.12%"
"2022- 04- 15","16,490","16,515","16,580","16,435","3.25K","-1.32%"
"2022- 04- 14","16,710","16,650","16,750","16,615","2.92K","0.33%"
"2022- 04- 13","16,655","16,405","16,655","16,375","2.21K","1.71%"
"2022- 04- 12","16,375","16,350","16,415","16,215","4.22K","-1.36%"
"2022- 04- 11","16,600","16,585","16,860","16,535","14.12K","-0.78%"
"2022- 04- 08","16,730","16,450","16,735","16,450","5.57K","1.92%"
"2022- 04- 07","16,415","16,590","16,595","16,415","30.45K","-2.12%"
"2022- 04- 06","16,770","16,840","16,915","16,750","3.97K","-1.50%"
"2022- 04- 05","17,025","17,150","17,150","17,010","6.35K","0.32%"
"2022- 04- 04","16,970","16,780","16,975","16,700","19.28K","0.83%"
"2022- 04- 01","16,830","16,895","17,020","16,785","50.36K","-0.82%"
"2022- 03- 31","16,970","16,615","16,975","16,615","4.58K","2.14%"
"2022- 03- 30","16,615","16,710","16,730","16,580","2.73K","-0.06%"
"2022- 03- 29","16,625","16,620","16,725","16,580","4.03K","0.33%"
"2022- 03- 28","16,570","16,495","16,590","16,340","13.10K","0.39%"
"2022- 03- 25","16,505","16,680","16,680","16,445","20.55K","-0.24%"
"2022- 03- 24","16,545","16,430","16,575","16,370","67.48K","0.70%"
"2022- 03- 23","16,430","16,405","16,460","16,290","21.39K","1.14%"
"2022- 03- 22","16,245","16,140","16,300","16,140","24.88K","0.84%"
"2022- 03- 21","16,110","16,075","16,235","16,060","44.95K","0.69%"
"2022- 03- 18","16,000","15,900","16,000","15,820","4.90K","1.14%"
"2022- 03- 17","15,820","15,760","15,880","15,760","15.84K","2.49%"
"2022- 03- 16","15,435","15,255","15,435","15,185","29.28K","2.63%"
"2022- 03- 15","15,040","15,265","15,300","15,030","20.76K","-2.34%"
"2022- 03- 14","15,400","15,590","15,590","15,375","15.00K","-1.38%"
"2022- 03- 11","15,615","15,885","15,910","15,520","78.60K","-1.70%"
"2022- 03- 10","15,885","16,000","16,040","15,785","5.63K","1.21%"
"2022- 03- 08","15,695","15,825","16,030","15,695","18.11K","-2.27%"
"2022- 03- 07","16,060","16,360","16,370","15,950","16.18K","-2.49%"
"2022- 03- 04","16,470","16,680","16,680","16,410","9.76K","-1.58%"
"2022- 03- 03","16,735","16,850","16,885","16,665","470.18K","0.75%"
"2022- 03- 02","16,610","16,435","16,650","16,400","13.82K","1.62%"
"2022- 02- 28","16,345","16,145","16,345","16,060","70.57K","0.99%"
"2022- 02- 25","16,185","16,015","16,215","15,995","25.99K","2.53%"
"2022- 02- 24","15,785","16,105","16,220","15,740","11.44K","-3.31%"
"2022- 02- 23","16,325","16,250","16,370","16,200","27.82K","1.02%"
"2022- 02- 22","16,160","16,255","16,370","16,105","19.82K","-2.36%"
"2022- 02- 21","16,550","16,365","16,585","16,235","4.57K","-0.66%"
"2022- 02- 18","16,660","16,360","16,750","16,360","13.04K","0.27%"
"2022- 02- 17","16,615","16,630","16,915","16,430","27.27K","0.18%"
"2022- 02- 16","16,585","16,395","16,620","16,335","35.19K","3.27%"
"2022- 02- 15","16,060","16,425","16,440","16,020","5.06K","-2.16%"
"2022- 02- 14","16,415","16,485","16,605","16,305","4.09K","-1.82%"
"2022- 02- 11","16,720","16,750","16,930","16,685","4.53K","-2.05%"
"2022- 02- 10","17,070","17,025","17,135","16,985","12.87K","0.74%"
"2022- 02- 09","16,945","16,765","16,950","16,670","4.77K","1.74%"
"2022- 02- 08","16,655","16,890","17,045","16,505","15.09K","-0.98%"
"2022- 02- 07","16,820","17,190","17,190","16,725","12.67K","-1.64%"
"2022- 02- 04","17,100","16,725","17,100","16,720","13.52K","2.24%"
"2022- 02- 03","16,725","16,765","16,900","16,660","25.71K","2.11%"
"2022- 01- 28","16,380","16,130","16,435","15,730","39.44K","1.46%"
"2022- 01- 27","16,145","17,070","17,230","16,145","40.53K","-5.34%"
"2022- 01- 26","17,055","17,280","17,410","17,055","16.67K","-0.47%"
"2022- 01- 25","17,135","17,785","17,820","17,005","21.43K","-3.79%"
"2022- 01- 24","17,810","18,120","18,155","17,710","12.43K","-2.60%"
"2022- 01- 21","18,285","18,525","18,525","18,130","11.94K","-1.96%"
"2022- 01- 20","18,650","18,330","18,655","18,330","21.41K","1.72%"
"2022- 01- 19","18,335","18,520","18,750","18,200","10.20K","-1.85%"
"2022- 01- 18","18,680","18,910","19,035","18,675","11.81K","-0.64%"
"2022- 01- 17","18,800","19,015","19,165","18,700","11.97K","-1.18%"
"2022- 01- 14","19,025","19,305","19,305","18,990","12.57K","-1.83%"
"2022- 01- 13","19,380","19,535","19,585","19,355","4.88K","-0.36%"
"2022- 01- 12","19,450","18,880","19,450","18,880","23.67K","4.23%"
"2022- 01- 11","18,660","18,860","18,900","18,445","8.69K","-1.19%"
"2022- 01- 10","18,885","19,030","19,090","18,720","23.21K","-1.00%"
"2022- 01- 07","19,075","18,770","19,075","18,645","15.19K","3.00%"
"2022- 01- 06","18,520","18,340","18,705","18,340","19.15K","-0.54%"
"2022- 01- 05","18,620","18,805","18,860","18,600","10.90K","-0.88%"
"2022- 01- 04","18,785","18,580","18,810","18,580","10.64K","1.54%"
"2022- 01- 03","18,500","18,565","18,670","18,390","4.31K","-0.30%"
"2021- 12- 30","18,555","18,650","18,650","18,430","2.61K","-0.51%"
"2021- 12- 29","18,650","18,520","18,685","18,430","9.61K","1.36%"
"2021- 12- 28","18,400","18,255","18,415","18,140","19.27K","1.21%"
"2021- 12- 27","18,180","18,245","18,380","18,180","11.01K","-0.30%"
"2021- 12- 24","18,235","18,120","18,300","18,120","6.19K","1.14%"
"2021- 12- 23","18,030","18,025","18,100","17,960","8.85K","1.04%"
"2021- 12- 22","17,845","18,160","18,245","17,840","13.63K","-1.25%"
"2021- 12- 21","18,070","18,225","18,225","17,805","3.26K","-0.44%"
"2021- 12- 20","18,150","18,630","18,630","18,130","4.61K","-2.68%"
"2021- 12- 17","18,650","18,535","18,830","18,515","3.96K","0.00%"
"2021- 12- 16","18,650","18,475","18,750","18,475","3.83K","1.80%"
"2021- 12- 15","18,320","18,420","18,470","18,230","1.95K","-1.00%"
"2021- 12- 14","18,505","18,600","18,655","18,415","2.94K","-1.75%"
"2021- 12- 13","18,835","18,895","19,010","18,800","2.95K","-0.19%"
"2021- 12- 10","18,870","18,790","18,915","18,695","9.58K","-0.19%"
"2021- 12- 09","18,905","18,920","18,990","18,825","8.24K","0.53%"
"2021- 12- 08","18,805","18,680","18,995","18,680","10.37K","1.79%"
"2021- 12- 07","18,475","18,695","18,725","18,400","9.80K","-0.54%"
"2021- 12- 06","18,575","18,425","18,650","18,200","19.23K","0.68%"
"2021- 12- 05","18,450","18,450","18,450","18,450","","0.00%"
"2021- 12- 03","18,450","18,190","18,495","18,150","5.74K","1.54%"
"2021- 12- 02","18,170","17,915","18,230","17,895","5.50K","0.28%"
"2021- 12- 01","18,120","17,710","18,120","17,425","20.64K","3.22%"
"2021- 11- 30","17,555","18,180","18,280","17,545","9.97K","-3.14%"
"2021- 11- 29","18,125","17,745","18,220","17,745","3.49K","-0.90%"
"2021- 11- 26","18,290","18,765","18,765","18,255","6.45K","-2.79%"
"2021- 11- 25","18,815","18,930","18,930","18,800","5.25K","-0.61%"
"2021- 11- 24","18,930","18,760","18,930","18,760","2.85K","1.12%"
"2021- 11- 23","18,720","18,875","18,955","18,720","2.33K","-0.82%"
"2021- 11- 22","18,875","18,815","18,890","18,670","7.63K","0.11%"
"2021- 11- 19","18,855","18,970","19,050","18,790","6.63K","-0.42%"
"2021- 11- 18","18,935","18,905","18,955","18,645","8.77K","0.29%"
"2021- 11- 17","18,880","19,305","19,305","18,835","5.01K","-1.56%"
"2021- 11- 16","19,180","19,310","19,380","19,145","12.67K","-0.83%"
"2021- 11- 15","19,340","19,385","19,385","19,070","26.21K","0.21%"
"2021- 11- 12","19,300","19,050","19,350","18,995","13.55K","2.41%"
"2021- 11- 11","18,845","18,560","18,880","18,560","12.59K","0.88%"
"2021- 11- 10","18,680","19,155","19,155","18,625","15.37K","-3.06%"
"2021- 11- 09","19,270","19,365","19,380","19,125","14.76K","-0.49%"
"2021- 11- 08","19,365","19,485","19,485","19,120","14.12K","0.21%"
"2021- 11- 05","19,325","19,670","19,670","19,220","5.23K","-1.15%"
"2021- 11- 04","19,550","19,880","19,910","19,480","23.99K","-0.74%"
"2021- 11- 03","19,695","19,945","19,945","19,635","27.57K","-1.30%"
"2021- 11- 02","19,955","19,885","20,110","19,885","19.34K","0.96%"
"2021- 11- 01","19,765","20,085","20,090","19,660","16.89K","-1.25%"
"2021- 10- 29","20,015","20,230","20,280","20,010","3.21K","-0.92%"
"2021- 10- 28","20,200","20,405","20,435","20,195","5.96K","-0.98%"
"2021- 10- 27","20,400","20,630","20,700","20,315","14.06K","-1.38%"
"2021- 10- 26","20,685","20,850","20,965","20,655","7.28K","0.02%"
"2021- 10- 25","20,680","20,450","20,690","20,150","6.84K","0.76%"
"2021- 10- 22","20,525","20,575","20,650","20,420","5.93K","-0.24%"
"2021- 10- 21","20,575","20,865","20,865","20,520","9.00K","-1.39%"
"2021- 10- 20","20,865","21,270","21,270","20,865","19.89K","-0.90%"
"2021- 10- 19","21,055","21,205","21,375","21,030","28.37K","0.05%"
"2021- 10- 18","21,045","21,105","21,275","21,030","10.53K","-0.38%"
"2021- 10- 15","21,125","21,140","21,275","21,030","18.29K","-0.07%"
"2021- 10- 14","21,140","21,120","21,170","20,985","51.88K","1.25%"
"2021- 10- 13","20,880","20,615","20,895","20,560","8.52K","1.29%"
"2021- 10- 12","20,615","20,240","20,640","20,240","16.44K","2.38%"
"2021- 10- 08","20,135","20,280","20,340","20,050","7.64K","0.45%"
"2021- 10- 07","20,045","20,220","20,230","19,535","27.55K","-0.47%"
"2021- 10- 06","20,140","20,815","20,955","20,080","25.79K","-2.49%"
"2021- 10- 05","20,655","20,750","20,885","20,340","18.60K","-0.82%"
"2021- 10- 01","20,825","21,055","21,085","20,810","27.35K","-1.54%"
"2021- 09- 30","21,150","21,235","21,235","20,925","13.71K","-1.17%"
"2021- 09- 29","21,400","21,030","21,420","20,915","11.58K","-0.07%"
"2021- 09- 28","21,415","21,315","21,535","21,180","45.44K","1.21%"
"2021- 09- 27","21,160","20,935","21,160","20,935","49.08K","1.15%"
"2021- 09- 24","20,920","20,995","21,100","20,830","19.11K","0.26%"
"2021- 09- 23","20,865","20,255","20,865","20,255","15.45K","1.86%"
"2021- 09- 17","20,485","20,570","20,615","20,370","9.61K","-0.41%"
"2021- 09- 16","20,570","20,700","20,820","20,545","9.32K","-0.17%"
"2021- 09- 15","20,605","20,690","20,690","20,415","44.53K","-0.36%"
"2021- 09- 14","20,680","20,750","20,800","20,600","18.16K","-0.07%"
"2021- 09- 13","20,695","20,375","20,695","20,305","24.52K","1.57%"
"2021- 09- 10","20,375","20,175","20,420","20,155","10.51K","0.99%"
"2021- 09- 09","20,175","20,270","20,340","20,130","6.50K","-0.49%"
"2021- 09- 08","20,275","20,020","20,275","19,945","33.42K","1.27%"
"2021- 09- 07","20,020","19,925","20,045","19,905","31.83K","1.09%"
"2021- 09- 06","19,805","19,470","19,820","19,450","9.15K","1.96%"
"2021- 09- 03","19,425","19,340","19,450","19,310","4.59K","0.57%"
"2021- 09- 02","19,315","19,405","19,405","19,205","7.03K","-0.46%"
"2021- 09- 01","19,405","19,640","19,755","19,375","8.17K","-1.47%"
"2021- 08- 31","19,695","19,440","19,695","19,345","5.87K","1.73%"
"2021- 08- 30","19,360","19,605","19,605","19,355","2.90K","-0.23%"
"2021- 08- 27","19,405","19,240","19,405","19,150","18.43K","0.49%"
"2021- 08- 26","19,310","19,455","19,535","19,265","1.92K","-0.49%"
"2021- 08- 25","19,405","19,130","19,440","19,130","2.96K","1.73%"
"2021- 08- 24","19,075","18,975","19,250","18,850","5.81K","1.09%"
"2021- 08- 23","18,870","19,175","19,175","18,870","7.12K","-1.51%"
"2021- 08- 20","19,160","19,315","19,460","19,025","15.29K","-0.47%"
"2021- 08- 19","19,250","19,570","19,670","19,195","13.56K","-2.56%"
"2021- 08- 18","19,755","19,550","19,795","19,405","11.91K","0.82%"
"2021- 08- 17","19,595","19,990","20,100","19,580","4.38K","-2.32%"
"2021- 08- 13","20,060","20,160","20,300","19,920","14.11K","-0.20%"
"2021- 08- 12","20,100","20,040","20,175","20,010","25.60K","0.83%"
"2021- 08- 11","19,935","19,970","20,150","19,900","20.10K","0.18%"
"2021- 08- 10","19,900","19,900","19,940","19,750","26.46K","0.56%"
"2021- 08- 09","19,790","19,715","19,845","19,625","35.53K","0.38%"
"2021- 08- 06","19,715","19,835","19,900","19,690","26.64K","-0.35%"
"2021- 08- 05","19,785","19,855","19,940","19,705","19.91K","-0.30%"
"2021- 08- 04","19,845","19,930","19,930","19,545","22.20K","-0.43%"
"2021- 08- 03","19,930","20,010","20,010","19,875","1.86K","-0.10%"
"2021- 08- 02","19,950","19,885","19,990","19,640","15.26K","0.35%"
"2021- 07- 30","19,880","20,135","20,150","19,875","7.29K","-1.19%"
"2021- 07- 29","20,120","20,250","20,290","20,060","4.26K","0.07%"
"2021- 07- 28","20,105","20,130","20,260","20,010","10.22K","-0.52%"
"2021- 07- 27","20,210","20,280","20,355","20,155","15.81K","0.27%"
"2021- 07- 26","20,155","20,305","20,305","20,100","13.51K","-0.35%"
"2021- 07- 23","20,225","20,165","20,300","20,160","14.89K","0.45%"
"2021- 07- 22","20,135","20,005","20,150","19,980","22.29K","1.33%"
"2021- 07- 21","19,870","20,085","20,085","19,870","8.96K","0.00%"
"2021- 07- 20","19,870","19,720","19,910","19,700","19.17K","-0.58%"
"2021- 07- 19","19,985","20,000","20,025","19,885","9.65K","-0.22%"
"2021- 07- 16","20,030","20,150","20,195","19,980","3.53K","-0.37%"
"2021- 07- 15","20,105","20,150","20,160","20,085","8.66K","-0.22%"
"2021- 07- 14","20,150","20,145","20,190","20,045","10.22K","0.40%"
"2021- 07- 13","20,070","19,960","20,150","19,930","17.61K","0.90%"
"2021- 07- 12","19,890","19,835","19,910","19,785","18.62K","0.79%"
"2021- 07- 09","19,735","19,770","19,890","19,495","23.09K","-0.83%"
"2021- 07- 08","19,900","20,180","20,200","19,855","9.85K","-1.39%"
"2021- 07- 07","20,180","20,250","20,250","20,010","9.14K","-0.47%"
"2021- 07- 06","20,275","20,200","20,310","20,160","18.31K","1.12%"
"2021- 07- 05","20,050","19,965","20,180","19,965","15.24K","0.55%"
"2021- 07- 02","19,940","19,970","20,080","19,930","20.69K","-0.10%"
"2021- 07- 01","19,960","20,350","20,450","19,945","37.22K","-1.65%"
"2021- 06- 30","20,295","20,160","20,350","20,145","46.59K","0.97%"
"2021- 06- 29","20,100","20,210","20,230","20,060","18.57K","-0.02%"
"2021- 06- 28","20,105","20,145","20,265","20,070","12.41K","-0.22%"
"2021- 06- 25","20,150","20,095","20,230","20,055","27.32K","0.85%"
"2021- 06- 24","19,980","19,935","20,150","19,910","37.15K","0.23%"
"2021- 06- 23","19,935","19,960","19,975","19,750","19.02K","0.35%"
"2021- 06- 22","19,865","19,790","19,920","19,790","13.62K","0.81%"
"2021- 06- 21","19,705","19,695","19,750","19,550","19.13K","-0.48%"
"2021- 06- 18","19,800","19,965","20,010","19,800","16.39K","-0.83%"
"2021- 06- 17","19,965","19,795","19,985","19,770","29.01K","0.81%"
"2021- 06- 16","19,805","19,985","19,985","19,780","16.48K","-0.48%"
"2021- 06- 15","19,900","19,900","19,960","19,755","21.82K","1.02%"
"2021- 06- 14","19,700","19,720","19,730","19,610","5.46K","-0.10%"
"2021- 06- 11","19,720","19,390","19,725","19,390","15.69K","1.83%"
"2021- 06- 10","19,365","19,390","19,390","19,205","9.35K","-0.13%"
"2021- 06- 09","19,390","19,535","19,575","19,335","20.13K","-0.49%"
"2021- 06- 08","19,485","19,705","19,740","19,450","21.71K","-1.29%"
"2021- 06- 07","19,740","19,790","19,890","19,665","10.48K","0.08%"
"2021- 06- 04","19,725","19,820","19,820","19,640","15.61K","-0.50%"
"2021- 06- 03","19,825","19,655","19,825","19,650","19.80K","0.86%"
"2021- 06- 02","19,655","19,600","19,770","19,585","25.59K","0.51%"
"2021- 06- 01","19,555","19,510","19,705","19,385","33.45K","0.75%"
"2021- 05- 31","19,410","19,790","19,790","19,325","12.29K","-1.55%"
"2021- 05- 28","19,715","19,590","19,780","19,590","11.79K","0.64%"
"2021- 05- 27","19,590","19,770","19,770","19,390","23.17K","-0.33%"
"2021- 05- 26","19,655","19,930","19,930","19,625","10.43K","-0.81%"
"2021- 05- 25","19,815","19,955","19,955","19,790","9.78K","0.79%"
"2021- 05- 24","19,660","19,975","19,975","19,660","7.34K","-1.80%"
"2021- 05- 21","20,020","20,300","20,300","19,870","8.34K","-0.15%"
"2021- 05- 20","20,050","19,995","20,155","19,800","16.07K","0.43%"
"2021- 05- 18","19,965","19,710","20,035","19,710","17.73K","1.29%"
"2021- 05- 17","19,710","19,950","19,950","19,625","20.92K","-0.23%"
"2021- 05- 14","19,755","19,540","19,800","19,535","17.58K","1.57%"
"2021- 05- 13","19,450","19,495","19,800","19,325","33.65K","-2.09%"
"2021- 05- 12","19,865","20,375","20,505","19,720","20.17K","-3.10%"
"2021- 05- 11","20,500","20,830","20,860","20,450","22.02K","-1.80%"
"2021- 05- 10","20,875","20,880","21,100","20,855","22.40K","0.38%"
"2021- 05- 07","20,795","20,945","21,045","20,795","31.81K","-0.53%"
"2021- 05- 06","20,905","20,340","20,905","20,270","33.48K","2.78%"
"2021- 05- 04","20,340","19,885","20,340","19,770","35.31K","2.29%"
"2021- 05- 03","19,885","20,420","20,430","19,865","29.17K","-2.67%"
"2021- 04- 30","20,430","20,795","20,795","20,240","28.07K","-1.30%"
"2021- 04- 29","20,700","20,550","20,900","20,405","22.28K","0.73%"
"2021- 04- 28","20,550","21,030","21,030","20,475","33.54K","-2.00%"
"2021- 04- 27","20,970","20,925","21,050","20,835","35.15K","0.48%"
"2021- 04- 26","20,870","20,810","20,920","20,630","33.32K","1.26%"
"2021- 04- 23","20,610","20,465","20,740","20,300","18.12K","0.46%"
"2021- 04- 22","20,515","20,365","20,720","20,365","34.79K","1.46%"
"2021- 04- 21","20,220","20,450","20,450","20,120","18.71K","-1.32%"
"2021- 04- 20","20,490","20,460","20,500","20,315","12.56K","0.15%"
"2021- 04- 19","20,460","20,385","20,500","20,315","27.38K","0.44%"
"2021- 04- 16","20,370","20,220","20,370","20,220","18.79K","1.02%"
"2021- 04- 15","20,165","20,235","20,310","20,100","39.93K","-0.35%"
"2021- 04- 14","20,235","20,125","20,235","19,990","22.58K","1.56%"
"2021- 04- 13","19,925","19,825","19,990","19,700","26.88K","1.45%"
"2021- 04- 12","19,640","19,680","20,025","19,400","302.87K","2.72%"
"2021- 04- 09","19,120","19,310","19,310","19,065","10.62K","-0.21%"
"2021- 04- 08","19,160","18,950","19,175","18,860","23.10K","1.11%"
"2021- 04- 07","18,950","18,890","19,180","18,890","8.92K","0.32%"
"2021- 04- 06","18,890","19,190","19,190","18,730","12.07K","-0.63%"
"2021- 04- 05","19,010","19,285","19,285","18,985","17.91K","-1.37%"
"2021- 04- 02","19,275","19,500","19,500","19,160","13.36K","0.34%"
"2021- 04- 01","19,210","19,130","19,340","19,060","28.43K","2.45%"
"2021- 03- 31","18,750","18,910","18,965","18,745","17.03K","-0.27%"
"2021- 03- 30","18,800","18,480","18,820","18,410","12.81K","1.62%"
"2021- 03- 29","18,500","18,615","18,770","18,460","36.25K","0.00%"
"2021- 03- 26","18,500","18,380","18,525","18,280","21.32K","1.29%"
"2021- 03- 25","18,265","18,175","18,400","18,165","16.88K","1.44%"
"2021- 03- 24","18,005","17,700","18,125","17,690","60.03K","0.70%"
"2021- 03- 23","17,880","18,200","18,385","17,880","17.19K","-1.76%"
"2021- 03- 22","18,200","18,325","18,350","18,025","62.01K","-0.82%"
"2021- 03- 19","18,350","18,265","18,430","18,155","14.50K","-1.08%"
"2021- 03- 18","18,550","18,715","18,880","18,520","24.50K","-0.03%"
"2021- 03- 17","18,555","18,715","18,715","18,380","24.80K","-0.85%"
"2021- 03- 16","18,715","18,840","18,880","18,605","80.78K","-2.17%"
"2021- 03- 15","19,130","19,220","19,305","19,085","9.48K","-0.98%"
"2021- 03- 12","19,320","19,400","19,400","19,105","41.74K","2.22%"
"2021- 03- 11","18,900","18,360","19,005","18,360","18.51K","3.00%"
"2021- 03- 10","18,350","19,065","19,065","18,300","16.16K","-0.65%"
"2021- 03- 09","18,470","18,865","18,865","18,090","44.97K","-2.25%"
"2021- 03- 08","18,895","19,660","19,660","18,895","24.35K","-2.85%"
"2021- 03- 05","19,450","19,165","19,575","19,080","30.22K","0.21%"
"2021- 03- 04","19,410","19,315","19,680","19,225","12.64K","-1.20%"
"2021- 03- 03","19,645","19,475","19,645","19,290","19.25K","0.74%"
"2021- 03- 02","19,500","19,840","20,005","19,320","37.11K","1.48%"
"2021- 02- 26","19,215","19,350","19,500","19,025","31.42K","-3.47%"
"2021- 02- 25","19,905","19,875","19,920","19,670","65.73K","3.67%"
"2021- 02- 24","19,200","20,240","20,240","19,200","40.66K","-4.53%"
"2021- 02- 23","20,110","19,960","20,355","19,850","32.14K","-0.47%"
"2021- 02- 22","20,205","20,875","20,875","20,150","24.22K","-2.25%"
"2021- 02- 19","20,670","20,900","20,900","20,175","21.32K","-0.14%"
"2021- 02- 18","20,700","21,035","21,155","20,660","24.04K","-1.59%"
"2021- 02- 17","21,035","21,250","21,250","20,855","14.72K","-0.47%"
"2021- 02- 16","21,135","21,215","21,215","20,885","20.42K","0.59%"
"2021- 02- 15","21,010","20,985","21,095","20,800","39.11K","0.45%"
"2021- 02- 10","20,915","20,600","20,945","20,370","22.78K","1.53%"
"2021- 02- 09","20,600","20,750","21,045","20,600","36.16K","-0.51%"
"2021- 02- 08","20,705","20,795","20,960","20,540","40.91K","-1.40%"
"2021- 02- 05","21,000","20,895","21,200","20,660","50.37K","1.35%"
"2021- 02- 04","20,720","20,835","20,880","20,575","28.96K","-0.53%"
"2021- 02- 03","20,830","20,945","20,945","20,570","31.69K","0.94%"
"2021- 02- 02","20,635","20,440","20,795","20,295","51.37K","1.98%"
"2021- 02- 01","20,235","19,320","20,235","19,020","48.24K","5.06%"
"2021- 01- 29","19,260","19,950","20,120","19,015","65.07K","-2.41%"
"2021- 01- 28","19,735","19,515","19,795","19,270","28.15K","-0.45%"
"2021- 01- 27","19,825","20,165","20,380","19,700","34.52K","-1.61%"
"2021- 01- 26","20,150","20,290","20,400","20,020","25.93K","-0.25%"
"2021- 01- 25","20,200","19,970","20,200","19,920","33.03K","1.15%"
"2021- 01- 22","19,970","20,015","20,255","19,940","40.40K","-0.22%"
"2021- 01- 21","20,015","20,215","20,225","19,925","42.61K","1.09%"
"2021- 01- 20","19,800","19,980","19,980","19,275","31.72K","1.54%"
"2021- 01- 19","19,500","18,920","19,550","18,780","33.28K","3.78%"
"2021- 01- 18","18,790","18,895","19,260","18,605","41.51K","-2.44%"
"2021- 01- 17","19,260","19,260","19,260","19,260","","0.00%"
"2021- 01- 15","19,260","19,780","19,920","19,260","43.57K","-1.83%"
"2021- 01- 14","19,620","19,685","19,920","19,545","37.19K","-0.28%"
"2021- 01- 13","19,675","19,610","19,965","19,470","61.53K","0.92%"
"2021- 01- 12","19,495","19,550","19,785","18,930","60.12K","-0.97%"
"2021- 01- 11","19,685","20,005","20,595","19,265","109.42K","-0.38%"
"2021- 01- 08","19,760","19,605","19,905","19,500","123.04K","2.38%"
"2021- 01- 07","19,300","19,015","19,405","18,940","85.68K","4.18%"
"2021- 01- 06","18,525","18,905","19,245","18,455","74.80K","0.38%"
"2021- 01- 05","18,455","18,010","18,500","17,945","98.56K","2.39%"
"2021- 01- 04","18,025","17,315","18,060","17,155","90.98K","6.59%"
"2020- 12- 30","16,910","16,670","16,940","16,575","35.16K","1.74%"
"2020- 12- 29","16,620","16,395","16,620","16,365","35.12K","2.43%"
"2020- 12- 28","16,225","16,320","16,345","16,160","15.72K","-0.18%"
"2020- 12- 24","16,255","16,110","16,370","16,110","10.38K","0.87%"
"2020- 12- 23","16,115","16,135","16,185","15,800","19.43K","0.69%"
"2020- 12- 22","16,005","16,390","16,390","16,005","22.96K","-2.65%"
"2020- 12- 21","16,440","16,425","16,515","16,265","26.97K","0.18%"
"2020- 12- 18","16,410","16,590","16,600","16,365","26.83K","-0.73%"
"2020- 12- 17","16,530","16,450","16,555","16,270","34.16K","0.79%"
"2020- 12- 16","16,400","16,210","16,445","16,200","43.14K","2.37%"
"2020- 12- 15","16,020","16,095","16,095","15,900","32.90K","0.06%"
"2020- 12- 14","16,010","16,205","16,215","15,975","39.15K","-1.29%"
"2020- 12- 11","16,220","16,365","16,415","16,195","46.39K","0.00%"
"2020- 12- 10","16,220","16,060","16,290","15,955","30.02K","0.15%"
"2020- 12- 09","16,195","15,900","16,205","15,900","50.81K","2.56%"
"2020- 12- 08","15,790","15,915","16,050","15,770","21.10K","-0.69%"
"2020- 12- 07","15,900","16,060","16,110","15,675","25.69K","-1.09%"
"2020- 12- 04","16,075","16,355","16,355","16,040","34.75K","-0.80%"
"2020- 12- 03","16,205","16,385","16,385","16,125","18.28K","-0.52%"
"2020- 12- 02","16,290","16,120","16,340","16,080","16.62K","1.31%"
"2020- 12- 01","16,080","15,930","16,110","15,930","26.45K","0.88%"
"2020- 11- 30","15,940","16,335","16,335","15,925","31.63K","-1.73%"
"2020- 11- 27","16,220","16,010","16,240","15,925","27.52K","1.12%"
"2020- 11- 26","16,040","15,765","16,060","15,695","25.04K","1.84%"
"2020- 11- 25","15,750","16,160","16,285","15,615","68.36K","-0.69%"
"2020- 11- 24","15,860","15,680","15,860","15,680","48.72K","2.26%"
"2020- 11- 23","15,510","15,420","15,600","15,380","28.91K","0.81%"
"2020- 11- 20","15,385","15,400","15,480","15,335","17.06K","0.29%"
"2020- 11- 19","15,340","15,305","15,350","15,150","14.68K","0.20%"
"2020- 11- 18","15,310","15,100","15,315","15,050","22.66K","1.53%"
"2020- 11- 17","15,080","15,120","15,140","14,985","14.28K","0.60%"
"2020- 11- 16","14,990","14,925","15,010","14,765","26.30K","-0.07%"
"2020- 11- 13","15,000","14,935","15,020","14,655","37.00K","-0.27%"
"2020- 11- 12","15,040","15,035","15,195","14,960","20.64K","0.50%"
"2020- 11- 11","14,965","15,260","15,345","14,965","46.02K","-1.93%"
"2020- 11- 10","15,260","15,460","15,545","15,170","55.61K","-0.88%"
"2020- 11- 09","15,395","14,890","15,400","14,890","52.42K","5.52%"
"2020- 11- 06","14,590","14,520","14,650","14,410","22.70K","1.71%"
"2020- 11- 05","14,345","14,045","14,345","14,015","21.66K","4.06%"
"2020- 11- 04","13,785","14,100","14,125","13,700","8.36K","-0.65%"
"2020- 11- 03","13,875","13,415","13,875","13,415","26.94K","3.93%"
"2020- 11- 02","13,350","13,145","13,350","13,000","17.19K","1.37%"
"2020- 10- 30","13,170","13,655","13,655","13,160","11.36K","-3.45%"
"2020- 10- 29","13,640","13,395","13,650","13,360","4.26K","0.07%"
"2020- 10- 28","13,630","13,450","13,630","13,395","5.07K","1.94%"
