Date,Open,High,Low,Close,Volume
2018-09-13,9815,9880,9775,9775,690490.0
2018-09-14,9910,9950,9830,9935,586090.0
2018-09-17,9995,10055,9925,9990,490800.0
2018-09-18,9930,10190,9920,10170,475600.0
2018-09-19,10285,10285,10110,10155,497020.0
2018-09-20,10140,10140,9970,10020,461500.0
2018-09-21,10100,10100,10005,10100,546860.0
2018-09-27,10095,10340,10060,10270,514760.0
2018-09-28,10285,10380,10135,10220,467830.0
2018-10-01,10250,10315,10145,10175,422730.0
2018-10-02,10190,10300,9990,10015,443970.0
2018-10-04,10020,10040,9695,9725,413600.0
2018-10-05,9720,9720,9425,9530,449860.0
2018-10-08,9465,9660,9425,9425,421630.0
2018-10-10,9515,9515,9250,9365,432200.0
2018-10-11,9095,9170,8930,8955,469800.0
2018-10-12,8960,9430,8960,9360,502650.0
2018-10-15,9415,9515,9350,9415,469840.0
2018-10-16,9515,9545,9385,9450,386170.0
2018-10-17,9595,9690,9520,9570,397950.0
2018-10-18,9630,9635,9450,9475,528830.0
2018-10-19,9420,9600,9305,9545,466640.0
2018-10-22,9555,9815,9460,9815,616880.0
2018-10-23,9755,9775,9340,9385,644990.0
2018-10-24,9520,9540,9070,9200,567090.0
2018-10-25,8970,9360,8870,9360,506640.0
2018-10-26,9450,9510,8915,9130,572870.0
2018-10-29,9265,9365,8955,8990,274140.0
2018-10-30,8930,9175,8870,9125,256610.0
2018-10-31,9130,9245,9020,9240,267180.0
2018-11-01,9300,9375,9055,9055,282290.0
2018-11-02,9200,9500,9200,9500,285190.0
2018-11-05,9365,9425,9250,9400,253700.0
2018-11-06,9455,9485,9260,9350,262079.99999999997
2018-11-07,9350,9420,9175,9220,226720.0
2018-11-08,9345,9470,9300,9300,672410.0
2018-11-09,9300,9360,9075,9075,251420.0
2018-11-12,9015,9080,8960,9025,239610.0
2018-11-13,8885,9095,8730,9095,250560.0
2018-11-14,9065,9085,8970,9000,236360.0
2018-11-15,8965,9125,8920,9125,182430.0
2018-11-16,9130,9205,9060,9085,230840.0
2018-11-19,9080,9215,9080,9145,269880.0
2018-11-20,9070,9115,8885,8905,250970.0
2018-11-21,8755,8940,8715,8940,269880.0
2018-11-22,8940,8945,8820,8850,251990.0
2018-11-23,8980,8980,8495,8500,326150.0
2018-11-26,8515,8585,8455,8580,268550.0
2018-11-27,8670,8715,8535,8680,298540.0
2018-11-28,8705,8730,8535,8570,230460.0
2018-11-29,8685,8730,8590,8590,236130.0
2018-11-30,8670,8715,8620,8620,269950.0
2018-12-03,8755,8985,8755,8965,253440.0
2018-12-04,8985,8985,8830,8880,281830.0
2018-12-05,8705,8795,8655,8745,198050.0
2018-12-06,8745,8745,8460,8500,242520.0
2018-12-07,8530,8610,8450,8525,263910.0
2018-12-10,8405,8445,8205,8280,231550.0
2018-12-11,8325,8340,8270,8290,366800.0
2018-12-12,8355,8485,8355,8460,193630.0
2018-12-13,8510,8645,8470,8565,224470.0
2018-12-14,8590,8625,8345,8400,247570.0
2018-12-17,8380,8435,8325,8385,225090.0
2018-12-18,8215,8320,8150,8200,219390.0
2018-12-19,8220,8530,8220,8495,265980.0
2018-12-20,8425,8500,8325,8440,363020.0
2018-12-21,8430,8720,8415,8670,245570.0
2018-12-24,8625,8675,8545,8620,329630.0
2018-12-26,8435,8615,8430,8585,334680.0
2018-12-27,8815,8825,8650,8650,406650.0
2018-12-28,8715,8760,8570,8650,268840.0
2019-01-02,8725,8755,8310,8340,567900.0
2019-01-03,8345,8375,8130,8140,582030.0
2019-01-04,8080,8180,7985,8180,816800.0
2019-01-07,8345,8610,8345,8560,712570.0
2019-01-08,8630,8630,8495,8560,665920.0
2019-01-09,8605,8800,8585,8780,762930.0
2019-01-10,8785,8825,8715,8810,722400.0
2019-01-11,8830,8875,8775,8805,676130.0
2019-01-14,8785,8795,8680,8745,6660.0
2019-01-15,8745,8925,8720,8880,14060.0
2019-01-16,8920,9005,8880,8970,14760.0
2019-01-17,8990,9000,8820,8830,12840.0
2019-01-18,8875,8965,8865,8870,7580.0
2019-01-21,8905,8930,8800,8860,45850.0
2019-01-22,8945,8945,8790,8820,16560.0
2019-01-23,8785,8885,8760,8840,3440.0
2019-01-24,8795,8830,8760,8795,8890.0
2019-01-25,8775,9095,8740,9085,93670.0
2019-01-28,9130,9150,9020,9050,28050.0
2019-01-29,9020,9070,8975,9065,13700.0
2019-01-30,9110,9195,9030,9150,28450.0
2019-01-31,9250,9250,9020,9040,18840.0
2019-02-01,9040,9120,9040,9045,21550.0
2019-02-07,9105,9300,9085,9295,93180.0
2019-02-08,9230,9280,9125,9175,31440.0
2019-02-11,9205,9225,9105,9180,9300.0
2019-02-12,9190,9240,9130,9160,8700.0
2019-02-13,9200,9270,9200,9265,27280.0
2019-02-14,9235,9310,9150,9310,10620.0
2019-02-15,9310,9310,9155,9220,12220.0
2019-02-18,9265,9405,9265,9405,19690.0
2019-02-19,9445,9570,9360,9530,115750.0
2019-02-20,9565,9605,9495,9560,14530.0
2019-02-21,9570,9585,9450,9480,12540.0
2019-02-22,9470,9470,9205,9305,52010.0
2019-02-25,9310,9375,9280,9365,39770.0
2019-02-26,9385,9385,9255,9285,14700.0
2019-02-27,9280,9320,9235,9315,9640.0
2019-02-28,9345,9395,9185,9190,12450.0
2019-03-04,9300,9340,9155,9195,38940.0
2019-03-05,9170,9170,8925,8935,39020.0
2019-03-06,8970,9045,8930,9000,12560.0
2019-03-07,9025,9030,8840,8870,22790.0
2019-03-08,8880,8925,8805,8870,26810.0
2019-03-11,8860,8860,8670,8780,37860.0
2019-03-12,8825,8890,8825,8865,34580.0
2019-03-13,8840,8850,8750,8840,26450.0
2019-03-14,8870,8900,8840,8885,13230.0
2019-03-15,8865,8950,8855,8915,13800.0
2019-03-18,8920,8930,8810,8820,24320.0
2019-03-19,8835,8940,8835,8870,33640.0
2019-03-20,8860,8860,8695,8795,39990.0
2019-03-21,8920,9140,8920,9080,65900.0
2019-03-22,9080,9115,8980,9015,20250.0
2019-03-25,8805,8840,8705,8730,51600.0
2019-03-26,8750,8765,8695,8720,12520.0
2019-03-27,8720,8720,8635,8690,25690.0
2019-03-28,8650,8650,8500,8515,26600.0
2019-03-29,8515,8515,8325,8515,24530.0
2019-04-01,8525,8680,8525,8665,28030.0
2019-04-02,8680,8720,8625,8645,22610.0
2019-04-03,8615,8785,8615,8780,25340.0
2019-04-04,8790,8835,8725,8755,33930.0
2019-04-05,8830,8830,8735,8785,22580.0
2019-04-08,8790,8885,8790,8855,13610.0
2019-04-09,8950,8950,8845,8920,10910.0
2019-04-10,8890,8895,8790,8895,8220.0
2019-04-11,8910,8955,8910,8920,18140.0
2019-04-12,8910,8980,8880,8950,11730.0
2019-04-15,8970,9005,8930,8945,12510.0
2019-04-16,8935,8950,8880,8950,23770.0
2019-04-17,8940,9000,8925,8955,6100.0
2019-04-18,8985,9035,8830,8855,8930.0
2019-04-19,8880,8880,8835,8860,10730.0
2019-04-22,8880,8925,8820,8855,4900.0
2019-04-23,8865,8870,8830,8865,4610.0
2019-04-24,8845,8855,8705,8740,10900.0
2019-04-25,8720,8735,8665,8705,6930.0
2019-04-26,8690,8690,8575,8600,14840.0
2019-04-29,8470,8585,8450,8585,6500.0
2019-04-30,8600,8605,8465,8550,10400.0
2019-05-02,8510,8610,8510,8600,16930.0
2019-05-03,8605,8640,8570,8615,20710.0
2019-05-07,8480,8505,8445,8470,11930.0
2019-05-08,8365,8420,8365,8400,7940.0
2019-05-09,8380,8380,8010,8020,40610.0
2019-05-10,8000,8130,7890,8010,106410.0
2019-05-13,7915,7980,7800,7810,53570.0
2019-05-14,7690,7850,7660,7745,35390.0
2019-05-15,7780,8040,7775,8030,9330.0
2019-05-16,8020,8045,7845,7855,23110.0
2019-05-17,7900,7990,7800,7815,8630.0
2019-05-20,7860,7880,7630,7630,7440.0
2019-05-21,7630,7740,7630,7690,6510.0
2019-05-22,7770,7770,7690,7740,17090.0
2019-05-23,7735,7735,7650,7710,10250.0
2019-05-24,7635,7680,7585,7645,11370.0
2019-05-27,7630,7740,7615,7670,8390.0
2019-05-28,7625,7700,7600,7650,7120.0
2019-05-29,7655,7655,7545,7580,15330.0
2019-05-30,7645,7845,7645,7780,130860.00000000001
2019-05-31,7775,7880,7725,7850,15930.0
2019-06-03,7795,7970,7780,7970,10810.0
2019-06-04,7970,8115,7960,8095,102790.0
2019-06-05,8170,8180,7980,7990,47170.0
2019-06-07,8030,8075,7985,8020,52550.0
2019-06-10,8090,8090,8000,8085,12290.0
2019-06-11,8095,8165,8000,8135,35770.0
2019-06-12,8135,8135,8030,8065,18400.0
2019-06-13,8120,8215,8095,8195,64540.00000000001
2019-06-14,8175,8175,8065,8100,21600.0
2019-06-17,8110,8110,8015,8015,24670.0
