Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-02-11 00:00:00-05:00,0.39280999708748865,0.41986233475715223,0.3915530014139794,0.4175993800163269,3456000,0.0,0.0,0.0
2010-02-12 00:00:00-05:00,0.4062352398357514,0.4229295041096201,0.4038718705822909,0.419309139251709,8601600,0.0,0.0,0.0
2010-02-16 00:00:00-05:00,0.42916425797413804,0.4365565593303183,0.42242652196304986,0.43555060029029846,9619200,0.0,0.0,0.0
2010-02-17 00:00:00-05:00,0.44138369345064343,0.4430422899247417,0.4347463440279548,0.44294190406799316,19180800,0.0,0.0,0.0
2010-02-18 00:00:00-05:00,0.4424891481430707,0.4540038591794328,0.4398245636084896,0.4513392746448517,38860800,0.0,0.0,0.0
2010-02-19 00:00:00-05:00,0.4482721108336497,0.4572226232056516,0.4448525462948854,0.4513392746448517,46483200,0.0,0.0,0.0
2010-02-22 00:00:00-05:00,0.45666943094893514,0.45666943094893514,0.4430925654206545,0.4481717050075531,25497600,0.0,0.0,0.0
2010-02-23 00:00:00-05:00,0.44570787189995115,0.44812144838275975,0.42473965646710266,0.430673211812973,41126400,0.0,0.0,0.0
2010-02-24 00:00:00-05:00,0.4382653710631872,0.44877504296797815,0.43590200185732897,0.44369593262672424,35308800,0.0,0.0,0.0
2010-02-25 00:00:00-05:00,0.4295166782257982,0.44646192278964236,0.4209185376384772,0.4434449374675751,45619200,0.0,0.0,0.0
2010-02-26 00:00:00-05:00,0.44213774026803576,0.45083626627600054,0.4377633736042768,0.44897589087486267,28800000,0.0,0.0,0.0
2010-03-01 00:00:00-05:00,0.4546583281064859,0.4701448233854443,0.4546583281064859,0.46823424100875854,14227200,0.0,0.0,0.0
2010-03-02 00:00:00-05:00,0.47235770498811247,0.4812078321356676,0.46979353490875425,0.47105053067207336,24211200,0.0,0.0,0.0
2010-03-03 00:00:00-05:00,0.4763294643688258,0.4804528233937927,0.46908873417013114,0.47366487979888916,23980800,0.0,0.0,0.0
2010-03-04 00:00:00-05:00,0.47532446431480563,0.4795482380682533,0.4679331407742938,0.4788946509361267,14726400,0.0,0.0,0.0
2010-03-05 00:00:00-05:00,0.48910223567980604,0.5022755466837852,0.48648690833757674,0.5000637769699097,13440000,0.0,0.0,0.0
2010-03-08 00:00:00-05:00,0.5005162784665101,0.5063484399146105,0.5005162784665101,0.5027281045913696,12672000,0.0,0.0,0.0
2010-03-09 00:00:00-05:00,0.4999632633568546,0.519472707231638,0.49956068405994636,0.5116285681724548,23212800,0.0,0.0,0.0
2010-03-10 00:00:00-05:00,0.5123323051813536,0.5272665214512954,0.5119808827467592,0.5241491794586182,20044800,0.0,0.0,0.0
2010-03-11 00:00:00-05:00,0.520980553520059,0.5297302631787575,0.5175117320120485,0.5289762616157532,26956800,0.0,0.0,0.0
2010-03-12 00:00:00-05:00,0.5348084795931715,0.5348084795931715,0.5240989286732175,0.5301830768585205,18067200,0.0,0.0,0.0
2010-03-15 00:00:00-04:00,0.5266631735380407,0.5302333308677689,0.5153994715986933,0.5266129374504089,21196800,0.0,0.0,0.0
2010-03-16 00:00:00-04:00,0.5317914296733404,0.5380773845958856,0.5262605120965544,0.5365684032440186,23289600,0.0,0.0,0.0
2010-03-17 00:00:00-04:00,0.5380774543363384,0.5479325315127597,0.5358144711408652,0.5402892231941223,19910400,0.0,0.0,0.0
2010-03-18 00:00:00-04:00,0.5421506073749327,0.5474797757238212,0.5385804501273165,0.5457709431648254,26092800,0.0,0.0,0.0
2010-03-19 00:00:00-04:00,0.5361167192459106,0.5517538400391054,0.5303839925510783,0.5361167192459106,20025600,0.0,0.0,0.0
2010-03-22 00:00:00-04:00,0.5298307288773259,0.5570336554777456,0.5278197317650043,0.5505980849266052,29395200,0.0,0.0,0.0
2010-03-23 00:00:00-04:00,0.554369085213559,0.5633196251930528,0.5457709459157745,0.5621128082275391,27667200,0.0,0.0,0.0
2010-03-24 00:00:00-04:00,0.5581400560127368,0.5593468729442499,0.5505980831769637,0.5541170835494995,44620800,0.0,0.0,0.0
2010-03-25 00:00:00-04:00,0.5676437808824725,0.5735773359586112,0.5501955163337597,0.5506483316421509,46963200,0.0,0.0,0.0
2010-03-26 00:00:00-04:00,0.5584924295450777,0.5641237620835016,0.5448151524711647,0.5535137057304382,42144000,0.0,0.0,0.0
2010-03-29 00:00:00-04:00,0.5618608623461187,0.5668386661916572,0.5569835306812226,0.5611068606376648,19027200,0.0,0.0,0.0
2010-03-30 00:00:00-04:00,0.5657332011976705,0.5718675280177536,0.5554754871745341,0.5669901967048645,19948800,0.0,0.0,0.0
2010-03-31 00:00:00-04:00,0.5606541481456919,0.5681970430499944,0.5554755721529937,0.5593469738960266,29779200,0.0,0.0,0.0
2010-04-01 00:00:00-04:00,0.5655817980533593,0.5763926876887366,0.5457199511223929,0.5582406520843506,58310400,0.0,0.0,0.0
2010-04-05 00:00:00-04:00,0.562313589770137,0.5777508559456164,0.5581400243759224,0.5743814706802368,33792000,0.0,0.0,0.0
2010-04-06 00:00:00-04:00,0.5700072413878549,0.5839857073127506,0.5663868476580426,0.5787559747695923,29356800,0.0,0.0,0.0
2010-04-07 00:00:00-04:00,0.5767950259889035,0.5830800027683551,0.5654309685423442,0.5754878520965576,53126400,0.0,0.0,0.0
2010-04-08 00:00:00-04:00,0.5696549012826378,0.5809186053925779,0.5609563455231055,0.5775492191314697,34828800,0.0,0.0,0.0
2010-04-09 00:00:00-04:00,0.579459716601436,0.5893660088270117,0.5749849642268045,0.5879574418067932,29049600,0.0,0.0,0.0
2010-04-12 00:00:00-04:00,0.589969462701904,0.5948468522453607,0.5860971402989988,0.590320885181427,24403200,0.0,0.0,0.0
2010-04-13 00:00:00-04:00,0.5884102238466934,0.6001769195146894,0.5830800771844633,0.5992211103439331,33619200,0.0,0.0,0.0
2010-04-14 00:00:00-04:00,0.6077691713245895,0.6208430432065238,0.6065121756011029,0.6203400492668152,30547200,0.0,0.0,0.0
2010-04-15 00:00:00-04:00,0.6196864133455094,0.6309500585821931,0.6191331833540132,0.62863689661026,22886400,0.0,0.0,0.0
2010-04-16 00:00:00-04:00,0.6219995898016559,0.6280837387888614,0.5945948518335412,0.606261134147644,64742400,0.0,0.0,0.0
2010-04-19 00:00:00-04:00,0.6005784571775242,0.6108361701937339,0.5832817656622747,0.6053051948547363,56371200,0.0,0.0,0.0
2010-04-20 00:00:00-04:00,0.6147086033509971,0.618479590187516,0.603193892859007,0.6142558455467224,28051200,0.0,0.0,0.0
2010-04-21 00:00:00-04:00,0.6267263321365169,0.6303969044783531,0.6134516316204057,0.6250667572021484,41990400,0.0,0.0,0.0
2010-04-22 00:00:00-04:00,0.6068143540516229,0.6364309210128966,0.5964562233813355,0.6343185305595398,61420800,0.0,0.0,0.0
2010-04-23 00:00:00-04:00,0.6349219679114902,0.6447278472297899,0.6274302291562308,0.6427158713340759,41184000,0.0,0.0,0.0
2010-04-26 00:00:00-04:00,0.6431686496313864,0.6479958032821843,0.6348215166178902,0.637938916683197,40262400,0.0,0.0,0.0
2010-04-27 00:00:00-04:00,0.6317542653346804,0.6384920009347684,0.5933378131885746,0.598567545413971,66873600,0.0,0.0,0.0
2010-04-28 00:00:00-04:00,0.6077690078356934,0.6083723587153613,0.585443356506339,0.599975049495697,62534400,0.0,0.0,0.0
2010-04-29 00:00:00-04:00,0.6083222337939556,0.6336145783016199,0.6082719977077014,0.6305976510047913,42374400,0.0,0.0,0.0
2010-04-30 00:00:00-04:00,0.6296429307481745,0.6326087593169413,0.5918800610198839,0.5934392213821411,44256000,0.0,0.0,0.0
2010-05-03 00:00:00-04:00,0.6003777503293449,0.626625906997381,0.6002271571417416,0.6176754236221313,26304000,0.0,0.0,0.0
2010-05-04 00:00:00-04:00,0.594293639372439,0.5943438754676533,0.549642439902544,0.5630677342414856,68620800,0.0,0.0,0.0
2010-05-05 00:00:00-04:00,0.5454187088168931,0.5637213357628572,0.5350103420472753,0.553816020488739,69254400,0.0,0.0,0.0
2010-05-06 00:00:00-04:00,0.5424015539246998,0.5580395912797194,0.34192394289072303,0.49956053495407104,108902400,0.0,0.0,0.0
2010-05-07 00:00:00-04:00,0.48633615588673157,0.5044881870287742,0.430974431792457,0.46320632100105286,124128000,0.0,0.0,0.0
2010-05-10 00:00:00-04:00,0.5216854334574634,0.5338537317204903,0.518819098903507,0.5322945713996887,94636800,0.0,0.0,0.0
2010-05-11 00:00:00-04:00,0.5172599322560925,0.5531121601974179,0.5142429470020056,0.531943142414093,73516800,0.0,0.0,0.0
2010-05-12 00:00:00-04:00,0.5392341837479818,0.5617606149812981,0.5372222077971469,0.5606039762496948,54278400,0.0,0.0,0.0
2010-05-13 00:00:00-04:00,0.5552235940405353,0.5668898769463407,0.5318929847320556,0.5352613925933838,52780800,0.0,0.0,0.0
2010-05-14 00:00:00-04:00,0.5221372978055823,0.522842041759984,0.4852298218115907,0.5023266673088074,77088000,0.0,0.0,0.0
2010-05-17 00:00:00-04:00,0.5072039806365868,0.5147459548501483,0.4766818704035978,0.5091145634651184,68428800,0.0,0.0,0.0
2010-05-18 00:00:00-04:00,0.5215337633224901,0.5244503334182862,0.4807047167354081,0.4896552562713623,95308800,0.0,0.0,0.0
2010-05-19 00:00:00-04:00,0.48120777614357724,0.4927726652272017,0.4597365658289499,0.4767320454120636,118886400,0.0,0.0,0.0
2010-05-20 00:00:00-04:00,0.4478694549518311,0.4510882186342814,0.4196103319909579,0.4285106360912323,136492800,0.0,0.0,0.0
2010-05-21 00:00:00-04:00,0.4024140480620229,0.44515465792971937,0.39814009640923476,0.4318297803401947,117158400,0.0,0.0,0.0
2010-05-24 00:00:00-04:00,0.43419313159115275,0.45028300736701715,0.43037098838793436,0.4353999197483063,77510400,0.0,0.0,0.0
2010-05-25 00:00:00-04:00,0.4030676441735455,0.4336901653482409,0.39019555283795493,0.4323327839374542,86323200,0.0,0.0,0.0
2010-05-26 00:00:00-04:00,0.43902028753644673,0.45707193148910313,0.4157389117035245,0.4189566969871521,104160000,0.0,0.0,0.0
2010-05-27 00:00:00-04:00,0.4468645227229894,0.4654683936482195,0.4432441574324813,0.46431276202201843,86611200,0.0,0.0,0.0
2010-05-28 00:00:00-04:00,0.4673798787383181,0.4686870816046893,0.44500407471148606,0.4578259587287903,83347200,0.0,0.0,0.0
2010-06-01 00:00:00-04:00,0.4529988351161646,0.47638062839711354,0.44248913400203216,0.44515469670295715,101356800,0.0,0.0,0.0
2010-06-02 00:00:00-04:00,0.45254605440855394,0.47648102045059204,0.44289174778824447,0.47648102045059204,56716800,0.0,0.0,0.0
2010-06-03 00:00:00-04:00,0.4800009681954869,0.49156588557777564,0.47095004194439843,0.48885008692741394,57427200,0.0,0.0,0.0
2010-06-04 00:00:00-04:00,0.4581774096004425,0.4764308344397441,0.43414297877386476,0.44057855010032654,122976000,0.0,0.0,0.0
2010-06-07 00:00:00-04:00,0.4448524904262705,0.4497298505366361,0.41433133425034263,0.4150351285934448,84364800,0.0,0.0,0.0
