Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-05-28 00:00:00-04:00,7637.654870701587,7637.654870701587,7390.34033203125,7390.34033203125,1,0.0,0.0,0.0
2015-05-29 00:00:00-04:00,7001.18359375,7001.18359375,7001.18359375,7001.18359375,1,0.0,0.0,0.0
2015-06-01 00:00:00-04:00,7092.107613121627,7092.107613121627,6910.258699964662,7075.7412109375,9,0.0,0.0,0.0
2015-06-02 00:00:00-04:00,7135.751966786755,7135.751966786755,7019.36865234375,7019.36865234375,6,0.0,0.0,0.0
2015-06-03 00:00:00-04:00,6857.523633743298,6868.4345703125,6857.523633743298,6868.4345703125,7,0.0,0.0,0.0
2015-06-04 00:00:00-04:00,7046.64602750218,7046.64602750218,7039.3720703125,7039.3720703125,4,0.0,0.0,0.0
2015-06-05 00:00:00-04:00,6922.989335857454,6922.989335857454,6613.846129370517,6655.67138671875,23,0.0,0.0,0.0
2015-06-08 00:00:00-04:00,6646.578546490586,6773.872800458941,6490.188463043748,6633.84912109375,40,0.0,0.0,0.0
2015-06-09 00:00:00-04:00,6819.335169762186,7101.201023445689,6819.335169762186,6939.35546875,71,0.0,0.0,0.0
2015-06-10 00:00:00-04:00,6970.269441950896,7046.6459920583675,6755.687705934667,6821.1533203125,47,0.0,0.0,0.0
2015-06-11 00:00:00-04:00,6728.410499025851,6814.788741918751,6621.11962890625,6621.11962890625,20,0.0,0.0,0.0
2015-06-12 00:00:00-04:00,6813.8793453176395,6982.99884868421,6810.242366750617,6910.25927734375,60,0.0,0.0,0.0
2015-06-15 00:00:00-04:00,7095.7446512408815,7273.956587638013,6861.159551289556,6917.53271484375,33,0.0,0.0,0.0
2015-06-16 00:00:00-04:00,6946.629197366192,6946.629197366192,6673.855799563855,6710.2255859375,54,0.0,0.0,0.0
2015-06-17 00:00:00-04:00,6691.676756618582,6691.676756618582,6459.273744256475,6530.19482421875,315,0.0,0.0,0.0
2015-06-18 00:00:00-04:00,6373.805262201398,6373.805262201398,5891.905577612705,5990.10400390625,367,0.0,0.0,0.0
2015-06-19 00:00:00-04:00,5973.737191102149,6113.760863465883,5880.994239276819,5886.44970703125,214,0.0,0.0,0.0
