Date,Open,High,Low,Close,Volume
2025-01-02,7845,7890,7785,7890,187410.0
2025-01-03,7940,8130,7870,8115,261050.0
2025-01-06,8160,8270,8050,8255,378800.0
2025-01-07,8220,8340,8205,8325,326460.0
2025-01-08,8295,8420,8205,8215,255960.0
2025-01-09,8220,8355,8155,8350,216560.0
2025-01-10,8345,8350,8225,8265,165220.0
2025-01-13,8180,8295,8080,8120,169020.0
2025-01-14,8160,8225,8065,8110,127510.0
2025-01-15,8110,8145,7915,7955,257519.99999999997
2025-01-16,8020,8195,8020,8150,261120.0
2025-01-17,8125,8155,8000,8035,143600.0
2025-01-20,8060,8060,7915,8010,185640.0
2025-01-21,7990,8130,7980,8000,238490.0
2025-01-22,8050,8100,8005,8005,241060.0
2025-01-23,7980,8050,7960,8005,181120.0
2025-01-24,8010,8130,7995,8110,235920.0
2025-01-31,8160,8225,8085,8145,341310.0
